|Vgs|	Gm_|Vds|=0.01V	Gm_|Vds|=0.02V	Gm_|Vds|=0.03V	Gm_|Vds|=0.04V	Gm_|Vds|=0.05V	Gm_|Vds|=0.06V	Gm_|Vds|=0.07V	Gm_|Vds|=0.08V	Gm_|Vds|=0.09V	Gm_|Vds|=0.1V
-0.3	1.33200000000003e-09	-6.42000000000015e-10	-2.05800000000005e-09	5.60000000000008e-10	3.04000000000009e-10	-9.50000000000022e-10	6.40000000000127e-11	6.10000000000014e-10	1.70600000000003e-09	-6.34000000000014e-10
-0.295	6.86666666666671e-10	-5.03333333333336e-10	-1.29283333333334e-09	2.91166666666667e-10	-5.46499999999994e-10	-6.28000000000005e-10	1.30000000000006e-10	3.66000000000007e-10	1.071e-09	-3.82166666666669e-10
-0.29	3.16400000000003e-10	-4.17600000000002e-10	-8.50300000000005e-10	1.13700000000001e-10	-6.34699999999997e-10	-5.23700000000003e-10	-8.5499999999996e-11	1.54400000000003e-10	3.90700000000004e-10	-3.68600000000002e-10
-0.285	2.35999999999968e-11	-3.70299999999999e-10	-5.18899999999995e-10	-3.8300000000001e-11	-7.45099999999998e-10	-3.54699999999998e-10	-1.63799999999999e-10	-9.17999999999998e-11	-3.70000000000027e-11	-2.563e-10
-0.28	-1.644e-10	-2.931e-10	-2.86e-10	-1.354e-10	-6.45899999999999e-10	-2.54e-10	-2.527e-10	-2.62599999999998e-10	-3.767e-10	-1.92800000000001e-10
-0.275	-1.572e-10	-2.441e-10	-2.851e-10	-1.374e-10	-5.078e-10	-2.493e-10	-3.573e-10	-3.30699999999999e-10	-4.59700000000002e-10	-2.481e-10
-0.27	-1.468e-10	-2.623e-10	-3.587e-10	-1.611e-10	-4.532e-10	-1.816e-10	-3.739e-10	-3.99899999999999e-10	-3.45200000000002e-10	-2.61799999999999e-10
-0.265	-2.149e-10	-2.337e-10	-3.152e-10	-2.859e-10	-2.765e-10	-1.22799999999999e-10	-3.04899999999999e-10	-4.15899999999998e-10	-2.77400000000001e-10	-2.43399999999999e-10
-0.26	-2.544e-10	-1.639e-10	-2.60700000000001e-10	-3.768e-10	-1.008e-10	-1.90699999999999e-10	-3.11299999999998e-10	-3.36499999999999e-10	-2.83900000000001e-10	-2.807e-10
-0.255	-2.754e-10	-1.894e-10	-2.701e-10	-3.625e-10	-7.04999999999993e-11	-2.63099999999999e-10	-3.73499999999998e-10	-3.32200000000001e-10	-2.90700000000001e-10	-2.96e-10
-0.25	-3.181e-10	-2.635e-10	-2.302e-10	-3.705e-10	6.01000000000006e-11	-3.07599999999999e-10	-3.52099999999999e-10	-3.77700000000002e-10	-3.17299999999999e-10	-2.474e-10
-0.245	-3.011e-10	-2.266e-10	-1.65299999999999e-10	-3.7e-10	2.027e-10	-4.32000000000001e-10	-3.13399999999999e-10	-3.49100000000002e-10	-4.06499999999998e-10	-1.94900000000001e-10
