vd	id_vg = 0V	ig_vg = 0V	is_vg = 0V	iavdd_vg = 0V	ignd_vg = 0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0	-1.46546e-08	-6.2069e-10	-1.2928e-09	3.6483e-06	-3.6261e-06	-1.35084e-08	-2.1035e-10	-3.1387e-09	3.5467e-06	-3.525e-06	1.1366e-07	5.1553e-10	-1.3224e-07	3.5434e-06	-3.5242e-06	-3.4556e-06	2.364e-09	3.4906e-06	3.5468e-06	-3.5276e-06	-1.1719e-05	8.0132e-09	1.219e-05	3.5381e-06	-3.5236e-06	-1.542e-05	2.75152e-08	1.9088e-05	3.5479e-06	-3.5309e-06	-1.6806e-05	1.0588e-07	2.3406e-05	3.5461e-06	-3.5342e-06
0.005	-1.06174e-08	-6.3657e-10	-5.4137e-09	3.6359e-06	-3.6185e-06	1.7667e-09	-2.0951e-10	-1.8334e-08	3.5435e-06	-3.5264e-06	8.6646e-07	5.0012e-10	-1.2323e-06	3.5458e-06	-3.53e-06	3.0444e-05	2.3321e-09	-2.9878e-05	3.5423e-06	-3.5247e-06	6.5832e-05	7.8336e-09	-0.00012636	3.5368e-06	-3.5173e-06	6.8944e-05	2.69134e-08	-0.00022546	3.5459e-06	-3.5271e-06	6.6538e-05	1.0306e-07	-0.0002983	3.5433e-06	-3.5284e-06
0.01	-6.3583e-09	-6.332e-10	-9.518e-09	3.6356e-06	-3.6203e-06	1.55972e-08	-2.1314e-10	-3.19128e-08	3.5416e-06	-3.5233e-06	2.1706e-06	4.8705e-10	-2.1851e-06	3.5437e-06	-3.5256e-06	6.105e-05	2.2814e-09	-6.2024e-05	3.5457e-06	-3.5322e-06	0.00026518	7.6682e-09	-0.00026482	3.5397e-06	-3.5178e-06	0.0004782	2.62928e-08	-0.00047808	3.5423e-06	-3.5265e-06	0.00063422	1.0038e-07	-0.00063414	3.5536e-06	-3.5325e-06
0.015	-2.2371e-09	-6.4221e-10	-1.34198e-08	3.6286e-06	-3.6087e-06	2.78196e-08	-2.1679e-10	-4.37582e-08	3.543e-06	-3.5277e-06	2.9562e-06	4.7947e-10	-2.9739e-06	3.5482e-06	-3.5279e-06	8.971e-05	2.2398e-09	-9.0538e-05	3.5482e-06	-3.5294e-06	0.00039734	7.5397e-09	-0.00039672	3.5299e-06	-3.5151e-06	0.00072288	2.57168e-08	-0.00072334	3.5423e-06	-3.523e-06	0.00096364	9.78116e-08	-0.00096268	3.5487e-06	-3.5304e-06
0.02	1.8455e-09	-6.463e-10	-1.72382e-08	3.6206e-06	-3.6021e-06	3.87978e-08	-2.1436e-10	-5.44856e-08	3.5443e-06	-3.5283e-06	3.6312e-06	4.6892e-10	-3.6438e-06	3.5387e-06	-3.5245e-06	0.000115006	2.1966e-09	-0.00011682	3.5479e-06	-3.5295e-06	0.0005265	7.3759e-09	-0.00052612	3.5357e-06	-3.518e-06	0.00096858	2.51168e-08	-0.0009673	3.5457e-06	-3.531e-06	0.0012944	9.5346e-08	-0.0012928	3.5495e-06	-3.536e-06
0.025	5.7248e-09	-6.4554e-10	-2.09444e-08	3.6168e-06	-3.6016e-06	4.84966e-08	-2.1881e-10	-6.39234e-08	3.5469e-06	-3.5257e-06	4.1875e-06	4.5689e-10	-4.2088e-06	3.539e-06	-3.5217e-06	0.00014054	2.1836e-09	-0.00014034	3.5468e-06	-3.5273e-06	0.00064878	7.2395e-09	-0.0006487	3.5382e-06	-3.5224e-06	0.0012048	2.45778e-08	-0.0012044	3.5448e-06	-3.5303e-06	0.0016162	9.29674e-08	-0.0016164	3.5541e-06	-3.5407e-06
0.03	9.6569e-09	-6.4176e-10	-2.45858e-08	3.6128e-06	-3.5915e-06	5.73614e-08	-2.1594e-10	-7.25656e-08	3.5456e-06	-3.5269e-06	4.6716e-06	4.4708e-10	-4.6906e-06	3.5448e-06	-3.5308e-06	0.00016252	2.1238e-09	-0.00016202	3.5388e-06	-3.5258e-06	0.00076888	7.1018e-09	-0.00076846	3.5431e-06	-3.5269e-06	0.0014406	2.40076e-08	-0.0014402	3.5424e-06	-3.5209e-06	0.0019416	9.0637e-08	-0.0019398	3.5501e-06	-3.5353e-06
0.035	1.34538e-08	-6.4467e-10	-2.81872e-08	3.6031e-06	-3.5865e-06	6.51072e-08	-2.1997e-10	-8.03932e-08	3.5421e-06	-3.5264e-06	5.0753e-06	4.3553e-10	-5.0852e-06	3.5415e-06	-3.5229e-06	0.0001818	2.1002e-09	-0.00018162	3.5452e-06	-3.5276e-06	0.00088206	6.9972e-09	-0.00088214	3.5431e-06	-3.5243e-06	0.0016688	2.35088e-08	-0.0016684	3.5375e-06	-3.5241e-06	0.0022588	8.84112e-08	-0.0022568	3.5509e-06	-3.5405e-06
0.04	1.68818e-08	-6.4672e-10	-3.14502e-08	3.5998e-06	-3.5847e-06	7.26606e-08	-2.1985e-10	-8.74848e-08	3.544e-06	-3.5317e-06	5.4137e-06	4.2912e-10	-5.4263e-06	3.5465e-06	-3.5307e-06	0.00019936	2.0894e-09	-0.00019918	3.5456e-06	-3.5294e-06	0.00099118	6.8722e-09	-0.00099104	3.5381e-06	-3.5265e-06	0.0018932	2.30136e-08	-0.0018924	3.5414e-06	-3.5242e-06	0.0025716	8.63524e-08	-0.0025706	3.548e-06	-3.5348e-06
0.045	2.03594e-08	-6.4981e-10	-3.46366e-08	3.5966e-06	-3.5819e-06	7.95126e-08	-2.2275e-10	-9.40236e-08	3.5438e-06	-3.5252e-06	5.7123e-06	4.2369e-10	-5.7172e-06	3.5409e-06	-3.5264e-06	0.00021544	2.0595e-09	-0.00021516	3.5432e-06	-3.5251e-06	0.00109694	6.754e-09	-0.00109648	3.5429e-06	-3.5253e-06	0.0021164	2.25634e-08	-0.0021152	3.5385e-06	-3.5235e-06	0.002885	8.42414e-08	-0.0028862	3.5462e-06	-3.5344e-06
