Vds	Gm_Vgs=0.15V	Gm_Vgs=0.3V	Gm_Vgs=0.45V	Gm_Vgs=0.6V	Gm_Vgs=0.75V	Gm_Vgs=0.9V
0	3.05502e-06	0.00015056	0.00677992	0.0155102	0.0168728	0.0166688
0.005	2.93191166666667e-06	0.000178673666666667	0.00652791333333333	0.0225102	0.0357893333333333	0.0449869666666667
0.01	2.690458e-06	0.0001696266	0.006096828	0.024562	0.04263976	0.0556924
0.015	2.47186e-06	0.0001622316	0.005724284	0.02639816	0.0488046	0.06535624
0.02	2.227044e-06	0.0001458882	0.005288976	0.02683475	0.05154132	0.0700771
0.025	1.994557e-06	0.0001207204	0.00483226	0.02530648	0.04923176	0.06732182
0.03	1.799068e-06	9.9008e-05	0.00440484	0.02375	0.0467906	0.064311
0.035	1.6363e-06	8.3844e-05	0.00399618	0.0228354	0.0459336	0.0636476
0.04	1.497662e-06	7.0921e-05	0.00358834	0.021936	0.0450822	0.063014
0.045	1.379178e-06	5.9862e-05	0.0032198	0.021038	0.044228	0.062364
0.05	1.27471e-06	5.0847e-05	0.0029036	0.0201662	0.043388	0.06172
0.055	1.178216e-06	4.3194e-05	0.00261	0.0193104	0.042532	0.06109
0.06	1.092798e-06	3.6405e-05	0.0023368	0.0184434	0.041636	0.060436
0.065	1.018284e-06	3.1106e-05	0.0020892	0.0175966	0.040744	0.05975
0.07	9.55706e-07	2.6819e-05	0.001861	0.016786	0.039858	0.059042
0.075	9.12726e-07	2.2832e-05	0.0016542	0.015988	0.038976	0.058352
0.08	8.77974e-07	1.9573e-05	0.0014748	0.015212	0.038094	0.057658
0.085	8.47584e-07	1.7015e-05	0.0013162	0.014474	0.037202	0.056938
0.09	8.2873e-07	1.4575e-05	0.0011714	0.013728	0.036266	0.05615
0.095	8.0625e-07	1.2617e-05	0.0010426	0.012968	0.035326	0.055338
0.1	7.772e-07	1.1203e-05	0.0009284	0.012252	0.03443	0.054564
0.105	7.588e-07	9.95199999999999e-06	0.0008266	0.011584	0.033538	0.053802
0.11	7.342e-07	9.12299999999999e-06	0.0007362	0.01092	0.032642	0.053046
0.115	6.976e-07	8.472e-06	0.0006544	0.010286	0.03179	0.052322
0.12	6.778e-07	7.489e-06	0.000581	0.00971799999999999	0.03095	0.051596
0.125	6.658e-07	6.538e-06	0.0005176	0.009164	0.03006	0.050832
0.13	6.492e-07	5.98700000000001e-06	0.0004602	0.00859200000000001	0.029162	0.050028
0.135	6.324e-07	5.46300000000001e-06	0.000406	0.008052	0.028298	0.049192
0.14	6.202e-07	4.93900000000001e-06	0.00036	0.00755000000000001	0.027442	0.04839
0.145	6.178e-07	4.663e-06	0.000324	0.007054	0.026542	0.047554
0.15	5.98e-07	4.45e-06	0.000293399999999999	0.006594	0.025658	0.046682
0.155	5.692e-07	4.22599999999999e-06	0.000265199999999999	0.00615999999999999	0.02483	0.045844
0.16	5.722e-07	4.05199999999998e-06	0.000243	0.005738	0.024	0.045004
0.165	5.776e-07	3.89599999999999e-06	0.0002238	0.005364	0.02318	0.044168
0.17	5.542e-07	3.86399999999999e-06	0.0002042	0.005018	0.022404	0.043372
0.175	5.396e-07	3.861e-06	0.0001864	0.00467200000000001	0.02162	0.042572
0.18	5.41e-07	3.74200000000001e-06	0.0001696	0.00436400000000001	0.020822	0.041754
0.185	5.226e-07	3.66300000000001e-06	0.0001548	0.004082	0.020058	0.04095
0.19	4.962e-07	3.629e-06	0.000148	0.00378199999999999	0.019296	0.040118
0.195	4.864e-07	3.38e-06	0.0001438	0.00349	0.018552	0.03927
0.2	4.896e-07	3.055e-06	0.000134000000000001	0.003226	0.01786	0.038444
0.205	4.894e-07	3.049e-06	0.000127400000000001	0.002982	0.01717	0.037618
0.21	4.99000000000001e-07	3.05000000000001e-06	0.000125400000000001	0.002758	0.016438	0.037044
0.215	5.14e-07	2.911e-06	0.000118600000000001	0.002572	0.015712	0.036782
0.22	4.93999999999999e-07	3.01699999999999e-06	0.0001112	0.002412	0.015032	0.036222
0.225	4.62399999999999e-07	3.19700000000001e-06	0.0001108	0.002244	0.01438	0.035306
0.23	4.508e-07	3.05900000000001e-06	0.000110999999999999	0.00207	0.01375	0.034416
0.235	4.42e-07	2.941e-06	0.000104799999999999	0.00192400000000001	0.013166	0.033276
0.24	4.364e-07	3.16700000000002e-06	9.7199999999999e-05	0.001794	0.012608	0.031882
0.245	4.586e-07	3.29800000000003e-06	9.11999999999994e-05	0.001662	0.01204	0.03086
0.25	4.918e-07	3.209e-06	8.58000000000005e-05	0.001564	0.011486	0.03014
0.255	4.896e-07	3.044e-06	8.50000000000009e-05	0.001496	0.010938	0.02938
0.26	4.518e-07	2.74200000000001e-06	8.92000000000004e-05	0.001408	0.010396	0.02864
0.265	4.278e-07	2.452e-06	9.08000000000001e-05	0.001298	0.00988600000000001	0.0278
0.27	4.35e-07	2.309e-06	8.78000000000001e-05	0.001218	0.00939400000000001	0.0269
0.275	4.344e-07	2.38200000000001e-06	8.59999999999994e-05	0.001166	0.00891400000000002	0.02612
0.28	4.248e-07	2.61499999999999e-06	8.17999999999989e-05	0.00111000000000001	0.00847200000000002	0.02536
0.285	4.484e-07	2.85499999999998e-06	7.51999999999996e-05	0.001054	0.00803400000000002	0.0245800000000001
0.29	4.81000000000001e-07	3.002e-06	7.44000000000006e-05	0.001016	0.00760200000000002	0.0239
0.295	4.63e-07	3.011e-06	7.98000000000004e-05	0.000984000000000003	0.00723200000000001	0.02324
0.3	4.322e-07	2.95599999999997e-06	8.58e-05	0.000927999999999996	0.00686599999999998	0.0225
0.305	4.484e-07	2.81199999999998e-06	8.69999999999999e-05	0.000861999999999993	0.00648999999999998	0.0218
0.31	4.65599999999999e-07	2.533e-06	8.75999999999996e-05	0.000819999999999995	0.00618599999999998	0.02116
0.315	4.556e-07	2.31899999999998e-06	9.11999999999993e-05	0.000793999999999998	0.00590599999999998	0.0205
0.32	4.348e-07	2.24999999999998e-06	8.89999999999994e-05	0.000752	0.00558399999999998	0.0198
0.325	4.058e-07	2.09000000000001e-06	7.97999999999998e-05	0.000712000000000004	0.00528999999999999	0.01908
0.33	3.972e-07	2.18200000000001e-06	7.68000000000009e-05	0.000694000000000003	0.00503399999999999	0.01836
0.335	3.99400000000001e-07	2.72900000000001e-06	7.60000000000014e-05	0.000673999999999997	0.00476399999999999	0.01766
0.34	3.758e-07	2.82100000000001e-06	6.98000000000008e-05	0.000655999999999995	0.004526	0.01698
0.345	3.794e-07	2.47399999999999e-06	6.94000000000005e-05	0.000651999999999997	0.00432400000000002	0.01636
0.35	4.30800000000001e-07	2.508e-06	7.52000000000002e-05	0.000647999999999995	0.00410200000000002	0.01584
0.355	4.37800000000001e-07	2.62100000000002e-06	7.85999999999994e-05	0.000637999999999997	0.00388600000000001	0.01532
0.36	4.012e-07	2.45300000000001e-06	7.99999999999992e-05	0.000620000000000004	0.00367600000000002	0.0147
0.365	3.956e-07	2.47299999999998e-06	7.99999999999992e-05	0.000596000000000003	0.00345000000000001	0.01408
0.37	4.136e-07	2.87899999999999e-06	7.57999999999992e-05	0.000582000000000004	0.00325999999999998	0.01354
0.375	4.024e-07	3.145e-06	7.01999999999994e-05	0.000568000000000009	0.00312399999999997	0.013
0.38	3.68199999999999e-07	2.95699999999999e-06	6.57999999999995e-05	0.000544000000000004	0.00298599999999998	0.01246
0.385	3.69599999999999e-07	2.71799999999999e-06	6.48e-05	0.000535999999999995	0.00283999999999998	0.01198
0.39	3.894e-07	2.79000000000002e-06	6.62000000000009e-05	0.000537999999999996	0.00271999999999999	0.01154
0.395	3.78999999999999e-07	2.80400000000003e-06	6.80000000000011e-05	0.000529999999999997	0.00261600000000001	0.01108
0.4	3.774e-07	2.48900000000002e-06	7.14000000000011e-05	0.000533999999999991	0.00249000000000001	0.01062
0.405	4.20800000000001e-07	2.60000000000001e-06	7.14000000000011e-05	0.000541999999999991	0.00235600000000003	0.0102
0.41	4.41000000000001e-07	3.02400000000001e-06	6.64000000000004e-05	0.000523999999999998	0.00227800000000002	0.00978000000000005
0.415	4.25800000000001e-07	2.802e-06	6.45999999999997e-05	0.000504000000000004	0.00222800000000001	0.00936000000000002
0.42	4.20600000000001e-07	2.47199999999998e-06	6.67999999999996e-05	0.000498000000000005	0.00213800000000002	0.009
0.425	4.038e-07	2.48499999999998e-06	6.51999999999998e-05	0.000484	0.00202600000000002	0.00861999999999999
0.43	3.63199999999999e-07	2.28499999999998e-06	6.14000000000001e-05	0.000476	0.00195000000000001	0.00818
0.435	3.084e-07	1.894e-06	6.22000000000003e-05	0.000496000000000003	0.001902	0.00786
0.44	2.754e-07	2.38400000000001e-06	6.46000000000001e-05	0.000506	0.00182799999999998	0.00761999999999998
0.445	2.904e-07	3.11099999999999e-06	6.46000000000001e-05	0.00049	0.00174999999999998	0.00725999999999997
0.45	3.108e-07	2.783e-06	6.63999999999997e-05	0.000476000000000005	0.00171999999999998	0.00693999999999996
0.455	3.21600000000001e-07	2.57700000000001e-06	7.0999999999999e-05	0.000468000000000005	0.00169199999999998	0.00673999999999998
0.46	3.64400000000001e-07	3.079e-06	7.29999999999991e-05	0.000450000000000004	0.00163399999999998	0.00642000000000001
0.465	4.066e-07	2.848e-06	7.11999999999995e-05	0.000426000000000003	0.00160199999999999	0.00602000000000006
0.47	4.234e-07	2.14100000000001e-06	7.07999999999998e-05	0.000423999999999998	0.00156400000000001	0.00574000000000009
0.475	4.28000000000001e-07	2.538e-06	6.76000000000003e-05	0.000433999999999995	0.00148800000000001	0.00550000000000006
0.48	3.93e-07	2.85399999999999e-06	6.28000000000006e-05	0.000423999999999997	0.00143200000000001	0.00524
0.485	3.54999999999999e-07	2.60899999999999e-06	6.36000000000001e-05	0.000425999999999998	0.00140200000000003	0.00505999999999999
0.49	3.48399999999999e-07	2.611e-06	6.49999999999999e-05	0.000446000000000001	0.00137400000000003	0.00489999999999997
0.495	3.30399999999999e-07	2.39000000000002e-06	6.21999999999997e-05	0.000430000000000005	0.00134999999999998	0.00469999999999994
0.5	3.182e-07	2.27900000000003e-06	6.05999999999995e-05	0.000402000000000002	0.00132999999999998	0.00449999999999999
0.505	3.66e-07	2.46800000000002e-06	6.39999999999999e-05	0.000406	0.00131600000000001	0.00432000000000001
0.51	4.238e-07	2.19800000000002e-06	6.8e-05	0.000410000000000002	0.001294	0.00413999999999997
0.515	4.38200000000001e-07	2.08200000000002e-06	6.83999999999998e-05	0.000400000000000001	0.001236	0.00393999999999995
0.52	4.554e-07	2.74800000000001e-06	6.64000000000003e-05	0.000410000000000002	0.00118200000000002	0.00381999999999997
0.525	4.68e-07	2.87099999999999e-06	6.84000000000003e-05	0.000422000000000009	0.00117600000000002	0.00373999999999999
0.53	4.16199999999999e-07	2.44099999999998e-06	6.99999999999995e-05	0.000416000000000006	0.00117799999999999	0.00358
0.535	3.37199999999999e-07	2.53299999999998e-06	6.51999999999993e-05	0.000415999999999992	0.00115999999999998	0.00342000000000002
0.54	3.084e-07	2.61599999999997e-06	6.23999999999996e-05	0.000421999999999987	0.00115399999999998	0.00330000000000004
0.545	3.05399999999999e-07	2.43999999999998e-06	6.37999999999994e-05	0.000421999999999991	0.00117399999999998	0.00312000000000003
0.55	2.982e-07	2.569e-06	6.25999999999997e-05	0.000429999999999997	0.00118199999999999	0.00294
0.555	3.37800000000001e-07	2.76500000000001e-06	6.06000000000008e-05	0.000434	0.00115599999999999	0.00283999999999997
0.56	4.14200000000001e-07	2.58600000000002e-06	6.02000000000016e-05	0.000412000000000005	0.00113199999999999	0.00277999999999998
0.565	4.56600000000001e-07	2.33800000000002e-06	6.16000000000014e-05	0.000402000000000008	0.00114600000000002	0.00272000000000002
0.57	4.68600000000002e-07	2.258e-06	6.3400000000001e-05	0.000410000000000004	0.00113800000000003	0.00266000000000003
0.575	4.92600000000001e-07	2.17200000000001e-06	6.10000000000005e-05	0.000406000000000001	0.00109200000000002	0.00263999999999997
0.58	4.86399999999999e-07	2.23900000000001e-06	5.61999999999996e-05	0.000406	0.00108600000000002	0.00255999999999996
0.585	4.36999999999999e-07	2.40199999999998e-06	5.67999999999993e-05	0.000417999999999998	0.001074	0.00244000000000001
0.59	3.90399999999999e-07	2.35899999999999e-06	6.07999999999999e-05	0.000423999999999997	0.00102199999999998	0.00244000000000001
0.595	3.51599999999999e-07	2.336e-06	6.24000000000002e-05	0.000411999999999995	0.00100999999999999	0.00241999999999999
0.6	3.08999999999999e-07	2.51999999999998e-06	6.63999999999997e-05	0.000383999999999992	0.00102599999999998	0.00230000000000004
0.605	3.01599999999999e-07	2.403e-06	7.35999999999998e-05	0.000369999999999997	0.00100799999999998	0.00228000000000006
0.61	3.38599999999999e-07	2.14600000000003e-06	7.45999999999998e-05	0.000368000000000004	0.00101000000000002	0.00223999999999998
0.615	3.82199999999999e-07	2.44200000000002e-06	6.79999999999994e-05	0.000354000000000005	0.00103400000000003	0.00207999999999996
0.62	4.23199999999999e-07	2.74000000000001e-06	6.46000000000001e-05	0.000354000000000005	0.00102400000000001	0.00202000000000001
0.625	4.35599999999999e-07	2.68600000000001e-06	6.52000000000009e-05	0.000374000000000003	0.00101799999999999	0.00199999999999999
