Vgs	Gm_Vds=0.15V	Gm_Vds=0.3V	Gm_Vds=0.45V	Gm_Vds=0.6V	Gm_Vds=0.75V	Gm_Vds=0.9V
-0.3	-7.19999999999972e-10	-2.14000000000008e-09	-4.01999999999999e-09	-6.53999999999993e-09	-9.43999999999991e-09	-8.03999999999998e-09
-0.295	-8.48333333333324e-10	-2.26333333333338e-09	-1.81999999999999e-09	-5.55166666666662e-09	-3.65333333333324e-09	-9.01333333333333e-09
-0.29	-9.72999999999994e-10	-1.79500000000003e-09	-2.29600000000001e-09	-4.802e-09	-3.85399999999997e-09	-9.92199999999999e-09
-0.285	-7.62999999999996e-10	-1.56500000000001e-09	-2.97400000000001e-09	-4.28500000000002e-09	-5.41399999999999e-09	-1.0424e-08
-0.28	-4.98999999999998e-10	-1.41899999999999e-09	-2.67400000000001e-09	-3.83900000000004e-09	-8.72199999999999e-09	-1.0752e-08
-0.275	-4.31999999999998e-10	-1.224e-09	-3.09700000000002e-09	-3.84800000000003e-09	-9.99400000000001e-09	-1.0194e-08
-0.27	-4.14999999999996e-10	-1.146e-09	-3.82500000000001e-09	-4.242e-09	-1.0396e-08	-9.42600000000006e-09
-0.265	-4.09999999999997e-10	-1.22e-09	-3.26699999999999e-09	-4.39600000000001e-09	-1.1022e-08	-9.32800000000001e-09
-0.26	-5.34000000000002e-10	-1.281e-09	-2.49699999999999e-09	-2.94900000000001e-09	-8.394e-09	-9.936e-09
-0.255	-7.35000000000001e-10	-1.261e-09	-2.57499999999999e-09	-1.54500000000001e-09	-5.482e-09	-1.055e-08
-0.25	-7.32000000000001e-10	-1.172e-09	-3.00799999999999e-09	-2.73600000000003e-09	-5.538e-09	-1.0656e-08
-0.245	-5.19000000000002e-10	-1.12400000000001e-09	-3.104e-09	-3.84600000000003e-09	-5.50999999999999e-09	-1.1114e-08
-0.24	-4.36000000000001e-10	-1.023e-09	-2.54200000000001e-09	-3.83300000000001e-09	-5.15799999999999e-09	-1.1328e-08
-0.235	-4.83000000000003e-10	-8.92000000000001e-10	-1.97000000000002e-09	-5.17499999999998e-09	-5.70999999999999e-09	-9.97999999999997e-09
-0.23	-4.46000000000005e-10	-9.31e-10	-1.55900000000001e-09	-6.31499999999997e-09	-6.062e-09	-8.94599999999998e-09
-0.225	-3.94000000000001e-10	-9.13999999999999e-10	-1.302e-09	-4.82399999999998e-09	-5.1e-09	-8.98799999999997e-09
-0.22	-2.87000000000001e-10	-7.73999999999997e-10	-1.299e-09	-3.358e-09	-4.21399999999998e-09	-8.05199999999997e-09
-0.215	4.59999999999982e-11	-8.12000000000001e-10	-1.42999999999999e-09	-3.26000000000001e-09	-3.98199999999997e-09	-3.83599999999999e-09
-0.21	1.47000000000004e-10	-7.68000000000012e-10	-6.77999999999992e-10	-3.37900000000001e-09	-4.13399999999999e-09	-8.75999999999977e-10
-0.205	1.96000000000007e-10	-5.67000000000021e-10	2.70000000000044e-11	-3.508e-09	-4.69800000000001e-09	-3.94999999999997e-09
-0.2	4.79000000000002e-10	-6.36000000000013e-10	-1.26699999999999e-09	-3.30399999999999e-09	-5.33600000000002e-09	-6.15800000000001e-09
-0.195	2.67000000000004e-10	-7.97999999999996e-10	-2.341e-09	-2.81999999999997e-09	-5.84200000000002e-09	-6.01400000000003e-09
-0.19	-1.53999999999993e-10	-7.03999999999992e-10	-2.06500000000001e-09	-2.62299999999997e-09	-5.93800000000003e-09	-9.56600000000003e-09
-0.185	-8.79999999999979e-11	-4.08999999999996e-10	-2.77600000000001e-09	-2.53099999999999e-09	-5.32600000000002e-09	-1.204e-08
-0.18	-8.00000000000208e-12	-2.61999999999997e-10	-2.494e-09	-2.37100000000001e-09	-4.46199999999999e-09	-8.16000000000002e-09
-0.175	-1.52000000000001e-10	-2.10999999999994e-10	2.80000000000024e-11	-2.59800000000001e-09	-4.55199999999997e-09	-5.08799999999997e-09
-0.17	-1.00000000000027e-11	2.4000000000008e-11	4.61000000000007e-10	-2.863e-09	-5.24199999999998e-09	-5.42599999999999e-09
-0.165	2.32999999999993e-10	1.72000000000004e-10	-6.93999999999987e-10	-2.796e-09	-5.04399999999998e-09	-5.56000000000002e-09
-0.16	3.77999999999996e-10	1.05999999999999e-10	-8.95999999999982e-10	-2.51000000000002e-09	-3.47199999999999e-09	-6.034e-09
-0.155	5.74000000000003e-10	7.30000000000017e-11	-1.76899999999999e-09	-1.91300000000001e-09	-2.78200000000002e-09	-7.284e-09
-0.15	5.71000000000002e-10	1.01000000000001e-10	-3.032e-09	-1.52099999999999e-09	-3.75000000000004e-09	-7.82800000000001e-09
-0.145	3.82999999999998e-10	5.80000000000007e-11	-2.244e-09	-1.44000000000001e-09	-3.33800000000004e-09	-6.40199999999999e-09
-0.14	4.21000000000002e-10	-2.59999999999919e-11	-6.13000000000002e-10	-8.55000000000026e-10	-2.63400000000004e-09	-5.52799999999998e-09
-0.135	6.20000000000004e-10	-1.04999999999987e-10	-1.37000000000005e-10	-4.26999999999994e-10	-3.89200000000002e-09	-5.86399999999998e-09
-0.13	6.50999999999997e-10	4.00000000000915e-12	-3.95999999999998e-10	-3.61999999999987e-10	-4.14e-09	-4.80000000000002e-09
-0.125	8.01999999999994e-10	4.46000000000005e-10	-2.64999999999995e-10	-4.26000000000006e-10	-2.27199999999998e-09	-3.57000000000004e-09
-0.12	1.304e-09	8.41999999999993e-10	1.08999999999996e-10	-9.43000000000003e-10	-1.51799999999998e-09	-3.48800000000001e-09
-0.115	1.561e-09	1.45099999999999e-09	-4.20000000000132e-11	-1.17899999999999e-09	-1.88399999999998e-09	-3.64799999999999e-09
-0.11	1.257e-09	2.04399999999999e-09	1.00999999999986e-10	-1.13399999999999e-09	-2.06800000000001e-09	-3.43400000000001e-09
-0.105	1.049e-09	1.76699999999999e-09	6.86999999999991e-10	-1.634e-09	-2.36800000000001e-09	-3.45199999999995e-09
-0.1	1.204e-09	1.22699999999999e-09	7.95999999999996e-10	-1.612e-09	-1.966e-09	-4.81399999999991e-09
-0.095	1.237e-09	1.124e-09	6.61999999999996e-10	-7.4999999999999e-10	-1.32399999999999e-09	-6.18799999999996e-09
-0.09	1.16600000000001e-09	9.41000000000003e-10	8.64e-10	-6.62999999999984e-10	-1.30399999999999e-09	-5.38200000000002e-09
-0.085	1.44500000000001e-09	6.90000000000005e-10	9.41000000000003e-10	-4.46999999999984e-10	-1.22599999999997e-09	-3.78400000000004e-09
-0.08	1.765e-09	1.199e-09	9.43000000000004e-10	4.53000000000011e-10	-8.55999999999981e-10	-3.20800000000003e-09
-0.075	1.89800000000001e-09	1.865e-09	1.376e-09	1.09299999999999e-09	-5.92000000000017e-10	-2.33600000000002e-09
-0.07	2.28500000000001e-09	2.72200000000001e-09	1.98699999999999e-09	1.46599999999998e-09	-5.2800000000003e-10	-1.67400000000003e-09
