vg	id_vd = 0V	ig_vd = 0V	is_vd = 0V	iavdd_vd = 0V	ignd_vd = 0V	id_vd = 0.15V	ig_vd = 0.15V	is_vd = 0.15V	iavdd_vd = 0.15V	ignd_vd = 0.15V	id_vd = 0.3V	ig_vd = 0.3V	is_vd = 0.3V	iavdd_vd = 0.3V	ignd_vd = 0.3V	id_vd = 0.45V	ig_vd = 0.45V	is_vd = 0.45V	iavdd_vd = 0.45V	ignd_vd = 0.45V	id_vd = 0.6V	ig_vd = 0.6V	is_vd = 0.6V	iavdd_vd = 0.6V	ignd_vd = 0.6V	id_vd = 0.75V	ig_vd = 0.75V	is_vd = 0.75V	iavdd_vd = 0.75V	ignd_vd = 0.75V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
-0.3	-1.727e-11	-4.2721e-09	1.1751e-10	5.8944e-07	-5.8524e-07	2.9728e-09	-4.4584e-09	-8.0603e-10	5.9032e-07	-5.8804e-07	4.4158e-09	-4.8398e-09	-1.0871e-09	5.9056e-07	-5.89e-07	6.2123e-09	-5.4048e-09	-1.3235e-09	5.9142e-07	-5.9078e-07	8.6866e-09	-6.1974e-09	-1.5253e-09	5.9142e-07	-5.9238e-07	1.22438e-08	-7.3042e-09	-1.7158e-09	5.92e-07	-5.9538e-07	1.72502e-08	-8.8174e-09	-1.9139e-09	5.9266e-07	-5.9916e-07
-0.295	-1.806e-11	-3.822e-09	1.0708e-10	5.8974e-07	-5.8572e-07	2.9692e-09	-4.0258e-09	-8.1717e-10	5.9048e-07	-5.8864e-07	4.4051e-09	-4.3873e-09	-1.1055e-09	5.9036e-07	-5.8944e-07	6.1922e-09	-4.9417e-09	-1.3403e-09	5.9146e-07	-5.9114e-07	8.6539e-09	-5.7434e-09	-1.526e-09	5.9156e-07	-5.9258e-07	1.21966e-08	-6.8429e-09	-1.7353e-09	5.919e-07	-5.9546e-07	1.721e-08	-8.3217e-09	-1.9333e-09	5.9268e-07	-5.996e-07
-0.29	-2.591e-11	-3.4288e-09	1.0883e-10	5.8994e-07	-5.8596e-07	2.9658e-09	-3.6472e-09	-8.3156e-10	5.9048e-07	-5.8886e-07	4.393e-09	-3.9981e-09	-1.1203e-09	5.9062e-07	-5.9e-07	6.1844e-09	-4.5463e-09	-1.3536e-09	5.9152e-07	-5.9184e-07	8.6316e-09	-5.3439e-09	-1.5639e-09	5.916e-07	-5.9292e-07	1.23096e-08	-6.4273e-09	-1.7562e-09	5.9198e-07	-5.9618e-07	1.7165e-08	-7.9043e-09	-1.9389e-09	5.9268e-07	-6.0002e-07
-0.285	-2.785e-11	-3.0931e-09	9.743e-11	5.899e-07	-5.8646e-07	2.9539e-09	-3.2993e-09	-8.3628e-10	5.9062e-07	-5.8944e-07	4.3791e-09	-3.6453e-09	-1.1288e-09	5.9076e-07	-5.9036e-07	6.2594e-09	-4.1844e-09	-1.367e-09	5.9126e-07	-5.9188e-07	8.627e-09	-4.9675e-09	-1.5816e-09	5.9138e-07	-5.9342e-07	1.2129e-08	-6.0468e-09	-1.7774e-09	5.9212e-07	-5.963e-07	1.70808e-08	-7.4948e-09	-1.9652e-09	5.9252e-07	-5.9998e-07
-0.28	-3.159e-11	-2.787e-09	9.346e-11	5.8966e-07	-5.8714e-07	2.9526e-09	-2.9911e-09	-8.5162e-10	5.904e-07	-5.8964e-07	4.3864e-09	-3.3257e-09	-1.1464e-09	5.9098e-07	-5.9066e-07	6.151e-09	-3.8617e-09	-1.3818e-09	5.9108e-07	-5.9202e-07	8.5916e-09	-4.6408e-09	-1.5761e-09	5.9178e-07	-5.9374e-07	1.22926e-08	-5.7086e-09	-1.7969e-09	5.9204e-07	-5.9662e-07	1.70506e-08	-7.1492e-09	-1.9908e-09	5.927e-07	-6.006e-07
-0.275	-3.88e-11	-2.5106e-09	8.862e-11	5.8976e-07	-5.8714e-07	2.9492e-09	-2.7019e-09	-8.6102e-10	5.9074e-07	-5.8978e-07	4.3746e-09	-3.0427e-09	-1.1525e-09	5.9074e-07	-5.909e-07	6.1386e-09	-3.5698e-09	-1.4021e-09	5.9114e-07	-5.924e-07	8.5868e-09	-4.3316e-09	-1.5991e-09	5.9144e-07	-5.9388e-07	1.20644e-08	-5.3935e-09	-1.8085e-09	5.9198e-07	-5.9654e-07	1.69874e-08	-6.8138e-09	-2.0059e-09	5.925e-07	-6.0042e-07
-0.27	-4.269e-11	-2.2594e-09	8.294e-11	5.9006e-07	-5.8754e-07	2.9639e-09	-2.4522e-09	-8.7574e-10	5.9054e-07	-5.899e-07	4.3711e-09	-2.7858e-09	-1.1617e-09	5.9066e-07	-5.9118e-07	6.1236e-09	-3.3052e-09	-1.4142e-09	5.9104e-07	-5.9252e-07	8.5527e-09	-4.0676e-09	-1.6047e-09	5.9152e-07	-5.9414e-07	1.20124e-08	-5.1181e-09	-1.8376e-09	5.918e-07	-5.9692e-07	1.6933e-08	-6.5189e-09	-2.0263e-09	5.9226e-07	-6.0078e-07
-0.265	-4.618e-11	-2.0366e-09	7.822e-11	5.8986e-07	-5.8796e-07	2.9501e-09	-2.2203e-09	-8.909e-10	5.9034e-07	-5.8996e-07	4.3603e-09	-2.5498e-09	-1.1957e-09	5.91e-07	-5.916e-07	6.1279e-09	-3.0599e-09	-1.4301e-09	5.911e-07	-5.9288e-07	8.5499e-09	-3.8145e-09	-1.635e-09	5.9126e-07	-5.942e-07	1.19852e-08	-4.8508e-09	-1.8365e-09	5.9172e-07	-5.9676e-07	1.69066e-08	-6.258e-09	-2.0366e-09	5.9256e-07	-6.0084e-07
-0.26	-5.248e-11	-1.8409e-09	6.995e-11	5.8968e-07	-5.8798e-07	2.9474e-09	-2.0202e-09	-9.0279e-10	5.9032e-07	-5.9014e-07	4.3561e-09	-2.3446e-09	-1.1974e-09	5.9088e-07	-5.915e-07	6.1313e-09	-2.8509e-09	-1.4481e-09	5.9122e-07	-5.9314e-07	8.5068e-09	-3.5882e-09	-1.662e-09	5.9138e-07	-5.9444e-07	1.19626e-08	-4.6174e-09	-1.8599e-09	5.9158e-07	-5.9716e-07	1.68552e-08	-6.0113e-09	-2.0641e-09	5.922e-07	-6.014e-07
-0.255	-5.727e-11	-1.658e-09	6.822e-11	5.8976e-07	-5.8784e-07	2.9398e-09	-1.8385e-09	-9.2051e-10	5.903e-07	-5.9054e-07	4.3505e-09	-2.1548e-09	-1.2074e-09	5.9072e-07	-5.9142e-07	6.0812e-09	-2.6576e-09	-1.4568e-09	5.91e-07	-5.9298e-07	8.4895e-09	-3.3927e-09	-1.6568e-09	5.9122e-07	-5.946e-07	1.19102e-08	-4.4009e-09	-1.8747e-09	5.9168e-07	-5.973e-07	1.68176e-08	-5.7798e-09	-2.0756e-09	5.9234e-07	-6.014e-07
-0.25	-5.805e-11	-1.492e-09	6.197e-11	5.8984e-07	-5.884e-07	2.9403e-09	-1.6752e-09	-9.1758e-10	5.9034e-07	-5.9068e-07	4.3474e-09	-1.9882e-09	-1.2384e-09	5.903e-07	-5.915e-07	6.0796e-09	-2.4775e-09	-1.4687e-09	5.91e-07	-5.9312e-07	8.4716e-09	-3.2016e-09	-1.6882e-09	5.9154e-07	-5.9504e-07	1.18934e-08	-4.2091e-09	-1.8922e-09	5.9126e-07	-5.971e-07	1.67462e-08	-5.5528e-09	-2.108e-09	5.9244e-07	-6.0136e-07
