gm,Vd=0V	gm,Vd=0.15V	gm,Vd=0.3V	gm,Vd=0.45V	gm,Vd=0.6V	gm,Vd=0.75V	gm,Vd=0.9V
1.34800000000013e-08	-5.72800000000016e-08	-2.12800000000004e-08	-4.04000000000017e-09	1.34000000000003e-09	2.18000000000005e-09	1.13800000000002e-09
-2.27999999999919e-09	-3.32200000000008e-08	-1.26000000000002e-08	-1.61999999999997e-09	6.90000000000019e-10	1.07000000000004e-09	6.4200000000001e-10
-1.91999999999999e-08	-7.33999999999981e-09	-2.48000000000007e-09	-1.45999999999992e-09	-1.59999999999971e-10	-1.5999999999999e-10	8.69999999999985e-11
-1.79999999999999e-08	-8.09999999999986e-09	-2.93999999999978e-09	-2.21000000000009e-09	-7.69999999999978e-10	-3.80000000000011e-10	-9.99999999999533e-13
-1.70400000000003e-08	-8.30000000000009e-09	-4.26000000000005e-09	1.59999999999903e-10	-7.80000000000023e-10	-3.10000000000008e-10	-1.39000000000002e-10
-1.81400000000002e-08	-6.15999999999956e-09	-2.32000000000008e-09	-1.37999999999996e-09	-1.20000000000001e-10	6.99999999999961e-11	-1.08000000000003e-10
-1.60399999999997e-08	-6.00000000000017e-09	-1.47999999999997e-09	-2.09999999999986e-09	-4.79999999999995e-10	-2.40000000000002e-10	8.80000000000013e-11
-1.43600000000003e-08	-6.23999999999991e-09	-1.61999999999992e-09	-7.90000000000027e-10	-7.5000000000003e-10	-4.39999999999997e-10	-2.61999999999991e-10
-1.50800000000002e-08	-5.85999999999987e-09	-2.98000000000004e-09	-1.06000000000007e-09	1.80000000000027e-10	-1.00000000000006e-11	-3.27999999999992e-10
-1.61599999999996e-08	-4.92000000000001e-09	-3.32000000000022e-09	-1.20999999999991e-09	-3.09999999999947e-10	-9.00000000000026e-11	7.79999999999984e-11
-1.39200000000002e-08	-4.07999999999957e-09	-1.77999999999996e-09	-8.19999999999988e-10	-9.20000000000023e-10	-3.70000000000012e-10	-1.24000000000006e-10
-1.148e-08	-4.46000000000026e-09	-2.65999999999988e-09	-1.09000000000002e-09	-1.90000000000023e-10	-2.00000000000005e-10	-3.14000000000001e-10
-1.16399999999994e-08	-5.25999999999986e-09	-1.83999999999986e-09	-1.20000000000002e-09	-2.99999999999976e-10	-7.99999999999862e-11	1.30000000000054e-11
-1.16599999999998e-08	-3.33999999999998e-09	-1.0999999999999e-09	-5.00000000000068e-10	-8.99999999999981e-10	-2.49999999999993e-10	4.00000000000578e-12
-1.20000000000004e-08	-3.62000000000057e-09	-1.44000000000009e-09	-6.19999999999942e-10	-2.59999999999978e-10	-1.90000000000015e-10	-3.40000000000002e-10
-1.33800000000005e-08	-4.36000000000027e-09	-3.40000000000194e-10	-6.99999999999981e-10	5.10000000000002e-10	1.69999999999994e-10	8.70000000000018e-11
-1.302e-08	-4.33999999999973e-09	-1.83999999999986e-09	-5.00000000000076e-10	-5.7999999999999e-10	1.30000000000005e-10	1.01000000000011e-10
-9.62000000000001e-09	-6.7200000000001e-09	-2.87999999999987e-09	-6.99999999999763e-11	-6.59999999999975e-10	-1.79999999999993e-10	-3.53999999999999e-10
-8.91999999999989e-09	-5.14000000000007e-09	-1.47999999999997e-09	1.10000000000158e-10	1.70000000000013e-10	2.00000000000017e-11	-4.40000000000059e-11
-9.67999999999997e-09	-7.79999999999795e-10	-2.40000000000059e-10	-6.99999999999843e-11	-9.99999999999932e-11	2.10000000000002e-10	1.09999999999953e-11
-8.46000000000021e-09	-3.98000000000004e-09	-2.00000000000213e-10	-3.50000000000064e-10	-1.50000000000007e-10	2.00000000000101e-11	-1.73e-10
-7.64000000000019e-09	-4.87999999999976e-09	-1.50000000000006e-09	-1.90000000000011e-10	7.99999999999853e-11	2.19999999999993e-10	-7.79999999999984e-11
-7.17999999999981e-09	-2.20000000000007e-10	-1.69999999999995e-09	1.39999999999958e-10	1.40000000000002e-10	3.09999999999998e-10	3.19999999999991e-11
-8.21999999999982e-09	-2.1600000000004e-09	7.00000000000174e-10	-5.99999999999419e-11	5.00000000000142e-11	3.00000000000094e-11	-2.26000000000007e-10
-8.28000000000041e-09	-3.93999999999999e-09	5.00000000000282e-10	1.70000000000082e-10	3.69999999999981e-10	1.29999999999996e-10	8.99999999998808e-12
-4.6599999999998e-09	-6.59999999999907e-10	-1.16000000000018e-09	1.0999999999998e-10	6.90000000000003e-10	4.39999999999995e-10	1.88999999999992e-10
