Vgs	Gm_Vds=0.01V	Gm_Vds=0.02V	Gm_Vds=0.03V	Gm_Vds=0.04V	Gm_Vds=0.05V	Gm_Vds=0.06V	Gm_Vds=0.07V	Gm_Vds=0.08V	Gm_Vds=0.09V	Gm_Vds=0.1V
-0.3	-2.04000000000005e-09	-1.15999999999994e-09	-3.57999999999998e-09	-2.69600000000001e-09	-1.146e-09	-8.86e-10	2.76199999999999e-09	8.40000000000009e-10	-8.7999999999998e-10	-6.00000000000018e-10
-0.295	-2.39166666666669e-09	-1.7733333333333e-09	-3.13833333333332e-09	-2.8335e-09	-1.8105e-09	-1.16033333333333e-09	9.78833333333332e-10	-3.49999999999993e-10	-6.24999999999988e-10	-1.78666666666668e-09
-0.29	-2.62000000000002e-09	-2.17599999999999e-09	-2.708e-09	-2.59500000000001e-09	-1.7984e-09	-1.6977e-09	-6.92300000000009e-10	-1.314e-09	-9.59999999999995e-10	-1.80400000000002e-09
-0.285	-2.80800000000001e-09	-2.432e-09	-2.391e-09	-2.4443e-09	-2.0375e-09	-2.011e-09	-1.70080000000001e-09	-1.849e-09	-1.387e-09	-1.99300000000001e-09
-0.28	-2.83900000000001e-09	-2.50200000000001e-09	-2.314e-09	-2.3223e-09	-2.1608e-09	-2.1605e-09	-2.3614e-09	-2.431e-09	-1.769e-09	-2.05400000000001e-09
-0.275	-2.73000000000001e-09	-2.48300000000001e-09	-2.279e-09	-2.0875e-09	-2.0665e-09	-2.1038e-09	-2.4698e-09	-2.766e-09	-2.25e-09	-1.90400000000001e-09
-0.27	-2.616e-09	-2.389e-09	-2.16e-09	-1.9088e-09	-2.0757e-09	-2.0823e-09	-2.2266e-09	-2.309e-09	-2.69e-09	-2.008e-09
-0.265	-2.448e-09	-2.24e-09	-2.20099999999999e-09	-1.9591e-09	-2.2344e-09	-2.1248e-09	-1.9198e-09	-1.854e-09	-2.717e-09	-2.18699999999999e-09
-0.26	-2.267e-09	-2.173e-09	-2.276e-09	-2.0068e-09	-2.2548e-09	-2.044e-09	-1.7586e-09	-1.974e-09	-2.38e-09	-2.13099999999999e-09
-0.255	-2.148e-09	-2.178e-09	-2.145e-09	-1.9399e-09	-2.0822e-09	-2.0493e-09	-1.6805e-09	-1.862e-09	-2.169e-09	-2.124e-09
-0.25	-2.011e-09	-2.153e-09	-2.011e-09	-1.9643e-09	-1.9273e-09	-2.0986e-09	-1.529e-09	-1.562e-09	-2.173e-09	-2.034e-09
-0.245	-1.91900000000001e-09	-2.076e-09	-2.035e-09	-2.0335e-09	-1.8598e-09	-1.92e-09	-1.6006e-09	-1.705e-09	-2.01e-09	-1.841e-09
-0.24	-1.881e-09	-2.022e-09	-2.019e-09	-1.8479e-09	-1.7093e-09	-1.6838e-09	-1.9066e-09	-1.788e-09	-1.773e-09	-1.773e-09
-0.235	-1.79699999999999e-09	-2.035e-09	-1.888e-09	-1.5382e-09	-1.5821e-09	-1.4999e-09	-1.9559e-09	-1.68e-09	-1.678e-09	-1.677e-09
