vg	id_vd = 0.0V	ig_vd = 0.0V	is_vd = 0.0V	iavdd_vd = 0.0V	ignd_vd = 0.0V	id_vd = 0.15000000000000002V	ig_vd = 0.15000000000000002V	is_vd = 0.15000000000000002V	iavdd_vd = 0.15000000000000002V	ignd_vd = 0.15000000000000002V	id_vd = 0.30000000000000004V	ig_vd = 0.30000000000000004V	is_vd = 0.30000000000000004V	iavdd_vd = 0.30000000000000004V	ignd_vd = 0.30000000000000004V	id_vd = 0.45V	ig_vd = 0.45V	is_vd = 0.45V	iavdd_vd = 0.45V	ignd_vd = 0.45V	id_vd = 0.6000000000000001V	ig_vd = 0.6000000000000001V	is_vd = 0.6000000000000001V	iavdd_vd = 0.6000000000000001V	ignd_vd = 0.6000000000000001V	id_vd = 0.75V	ig_vd = 0.75V	is_vd = 0.75V	iavdd_vd = 0.75V	ignd_vd = 0.75V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
1.2	-9.170179999999999e-08	1.4824e-09	-1.958e-11	4.1408e-07	-3.2378e-07	-5.145619999999999e-08	1.1336e-09	-1.8840000000000003e-11	3.7388e-07	-3.2372e-07	-2.73922e-08	8.8284e-10	-1.347e-11	3.4998e-07	-3.2354e-07	-1.3515999999999998e-08	7.020000000000001e-10	-2.6380000000000004e-11	3.3618e-07	-3.2334e-07	-5.9056e-09	5.6624e-10	-1.5690000000000003e-11	3.2856e-07	-3.2326e-07	-2.0277e-09	4.771900000000001e-10	-1.371e-11	3.245e-07	-3.2288e-07	6.241000000000001e-11	4.2757000000000005e-10	-1.795e-11	3.2236e-07	-3.228e-07
1.195	-9.16004e-08	1.4283e-09	-1.3680000000000001e-11	4.1398e-07	-3.2378e-07	-5.11758e-08	1.0837e-09	-2.477e-11	3.738e-07	-3.2354e-07	-2.71922e-08	8.3771e-10	-1.6800000000000003e-11	3.5002e-07	-3.2358e-07	-1.34624e-08	6.5194e-10	-2.8600000000000003e-11	3.3554e-07	-3.2258e-07	-5.9262e-09	5.215800000000001e-10	-2.589e-11	3.2858e-07	-3.2314e-07	-2.0419e-09	4.4115e-10	-1.797e-11	3.245e-07	-3.2284e-07	5.96e-11	3.8758e-10	-2.6630000000000003e-11	3.2236e-07	-3.2282e-07
1.19	-9.142279999999999e-08	1.3786e-09	-1.2060000000000002e-11	4.1386e-07	-3.2382e-07	-5.1053599999999993e-08	1.0376e-09	-2.728e-11	3.7366e-07	-3.2348e-07	-2.71658e-08	7.9319e-10	-1.991e-11	3.4992e-07	-3.2352e-07	-1.34424e-08	6.1437e-10	-1.9730000000000003e-11	3.3612e-07	-3.233e-07	-5.913e-09	4.861800000000001e-10	-1.7930000000000003e-11	3.2852e-07	-3.2318e-07	-2.0251e-09	3.9774e-10	-2.589e-11	3.2448e-07	-3.2282e-07	7.102e-11	3.5586e-10	-1.546e-11	3.2236e-07	-3.2276e-07
1.185	-9.12508e-08	1.334e-09	-1.683e-11	4.138e-07	-3.2376e-07	-5.102299999999999e-08	9.982e-10	-1.967e-11	3.735e-07	-3.2338e-07	-2.71706e-08	7.538700000000001e-10	-2.176e-11	3.4996e-07	-3.2338e-07	-1.34246e-08	5.770700000000001e-10	-1.5160000000000002e-11	3.3574e-07	-3.2324e-07	-5.9035e-09	4.4968e-10	-8.980000000000003e-12	3.2856e-07	-3.231e-07	-2.0197e-09	3.7049e-10	-1.553e-11	3.245e-07	-3.2288e-07	5.975e-11	3.1938000000000004e-10	-1.061e-11	3.224e-07	-3.2272e-07
1.1800000000000002	-9.097879999999999e-08	1.2886e-09	-2.0260000000000003e-11	4.136e-07	-3.2376e-07	-5.09658e-08	9.5893e-10	-1.167e-11	3.7344e-07	-3.2332e-07	-2.71104e-08	7.202600000000001e-10	-1.8530000000000003e-11	3.4988e-07	-3.234e-07	-1.3465e-08	5.4358e-10	-1.336e-11	3.3618e-07	-3.2318e-07	-5.905e-09	4.1986e-10	-1.533e-11	3.2856e-07	-3.2308e-07	-2.0248e-09	3.3649000000000004e-10	-1.274e-11	3.2462e-07	-3.2286e-07	5.544e-11	2.9257e-10	-2.0150000000000003e-11	3.2242e-07	-3.2272e-07
1.175	-9.0866e-08	1.2526e-09	-1.968e-11	4.1344e-07	-3.2378e-07	-5.0863e-08	9.2339e-10	-1.188e-11	3.733e-07	-3.233e-07	-2.7122e-08	6.901200000000001e-10	-1.464e-11	3.498e-07	-3.234e-07	-1.34576e-08	5.114e-10	-1.5180000000000003e-11	3.3618e-07	-3.2318e-07	-5.8934e-09	3.8747e-10	-2.325e-11	3.2866e-07	-3.2302e-07	-2.0306e-09	3.0995e-10	-2.233e-11	3.2454e-07	-3.222e-07	6.801e-11	2.6317000000000003e-10	-2.0370000000000003e-11	3.224e-07	-3.2274e-07
1.1700000000000002	-9.07618e-08	1.2156e-09	-1.875e-11	4.1328e-07	-3.2364e-07	-5.082239999999999e-08	8.9003e-10	-1.5380000000000003e-11	3.7336e-07	-3.232e-07	-2.7093e-08	6.574200000000001e-10	-9.84e-12	3.4922e-07	-3.2334e-07	-1.34334e-08	4.8204e-10	-1.484e-11	3.362e-07	-3.2314e-07	-5.8741e-09	3.6396e-10	-1.063e-11	3.2864e-07	-3.2298e-07	-2.0194e-09	2.8378000000000003e-10	-2.121e-11	3.239e-07	-3.2288e-07	7.005e-11	2.4464e-10	-9.19e-12	3.2244e-07	-3.2272e-07
1.165	-9.05246e-08	1.1801e-09	-1.274e-11	4.133e-07	-3.2376e-07	-5.077419999999999e-08	8.5794e-10	-2.34e-11	3.725e-07	-3.2312e-07	-2.71104e-08	6.3091e-10	-5.320000000000001e-12	3.498e-07	-3.2332e-07	-1.3423999999999998e-08	4.5739e-10	-1.866e-11	3.3612e-07	-3.2298e-07	-5.8913e-09	3.3934000000000004e-10	-8.270000000000003e-12	3.2864e-07	-3.23e-07	-2.0088e-09	2.6618e-10	-7.980000000000001e-12	3.2466e-07	-3.2288e-07	5.983e-11	2.1873000000000003e-10	-1.397e-11	3.2244e-07	-3.2276e-07
1.16	-9.0311e-08	1.1526e-09	-1.41e-12	4.1306e-07	-3.238e-07	-5.07044e-08	8.3222e-10	-2.001e-11	3.7314e-07	-3.2316e-07	-2.70744e-08	6.028300000000001e-10	-1.185e-11	3.4974e-07	-3.233e-07	-1.3402799999999998e-08	4.3247000000000006e-10	-2.182e-11	3.3608e-07	-3.2306e-07	-5.8834e-09	3.1646e-10	-1.967e-11	3.2856e-07	-3.2306e-07	-2.0197e-09	2.4169e-10	-1.281e-11	3.2474e-07	-3.2272e-07	6.857e-11	2.0268e-10	-1.863e-11	3.2252e-07	-3.2272e-07
1.155	-9.029519999999999e-08	1.1154e-09	-8.16e-12	4.13e-07	-3.238e-07	-5.066319999999999e-08	8.078900000000001e-10	-1.1360000000000002e-11	3.7318e-07	-3.2314e-07	-2.70144e-08	5.7878e-10	-2.2e-11	3.4974e-07	-3.2324e-07	-1.34142e-08	4.1354000000000005e-10	-1.633e-11	3.3614e-07	-3.2296e-07	-5.8839e-09	2.9744e-10	-1.795e-11	3.2856e-07	-3.2294e-07	-2.0163e-09	2.244e-10	-2.011e-11	3.2476e-07	-3.2222e-07	7.666000000000001e-11	1.8368e-10	-1.009e-11	3.2254e-07	-3.227e-07
