vg	id_vd = 0.0V	ig_vd = 0.0V	is_vd = 0.0V	iavdd_vd = 0.0V	ignd_vd = 0.0V	id_vd = 0.010000000000000009V	ig_vd = 0.010000000000000009V	is_vd = 0.010000000000000009V	iavdd_vd = 0.010000000000000009V	ignd_vd = 0.010000000000000009V	id_vd = 0.020000000000000018V	ig_vd = 0.020000000000000018V	is_vd = 0.020000000000000018V	iavdd_vd = 0.020000000000000018V	ignd_vd = 0.020000000000000018V	id_vd = 0.030000000000000027V	ig_vd = 0.030000000000000027V	is_vd = 0.030000000000000027V	iavdd_vd = 0.030000000000000027V	ignd_vd = 0.030000000000000027V	id_vd = 0.040000000000000036V	ig_vd = 0.040000000000000036V	is_vd = 0.040000000000000036V	iavdd_vd = 0.040000000000000036V	ignd_vd = 0.040000000000000036V	id_vd = 0.050000000000000044V	ig_vd = 0.050000000000000044V	is_vd = 0.050000000000000044V	iavdd_vd = 0.050000000000000044V	ignd_vd = 0.050000000000000044V	id_vd = 0.06000000000000005V	ig_vd = 0.06000000000000005V	is_vd = 0.06000000000000005V	iavdd_vd = 0.06000000000000005V	ignd_vd = 0.06000000000000005V	id_vd = 0.07000000000000006V	ig_vd = 0.07000000000000006V	is_vd = 0.07000000000000006V	iavdd_vd = 0.07000000000000006V	ignd_vd = 0.07000000000000006V	id_vd = 0.08000000000000007V	ig_vd = 0.08000000000000007V	is_vd = 0.08000000000000007V	iavdd_vd = 0.08000000000000007V	ignd_vd = 0.08000000000000007V	id_vd = 0.08999999999999997V	ig_vd = 0.08999999999999997V	is_vd = 0.08999999999999997V	iavdd_vd = 0.08999999999999997V	ignd_vd = 0.08999999999999997V	id_vd = 0.09999999999999998V	ig_vd = 0.09999999999999998V	is_vd = 0.09999999999999998V	iavdd_vd = 0.09999999999999998V	ignd_vd = 0.09999999999999998V
1.2	-1.2505e-09	4.6926e-10	-1.931e-11	3.2482e-07	-3.2386e-07	-1.1171e-09	4.6629e-10	-1.336e-11	3.238e-07	-3.231e-07	-9.7497e-10	4.5878e-10	-1.815e-11	3.2302e-07	-3.2302e-07	-8.481500000000001e-10	4.5466e-10	-2.906e-11	3.2346e-07	-3.2292e-07	-7.385000000000001e-10	4.5238e-10	-1.6740000000000002e-11	3.2336e-07	-3.2296e-07	-6.0197e-10	4.4504000000000005e-10	-2.642e-11	3.2318e-07	-3.2292e-07	-4.803000000000001e-10	4.4658e-10	-2.65e-11	3.2298e-07	-3.229e-07	-3.6606e-10	4.4049000000000005e-10	-1.6890000000000003e-11	3.2282e-07	-3.2294e-07	-2.2930000000000003e-10	4.3565e-10	-2.275e-11	3.2282e-07	-3.2302e-07	-7.909e-11	4.3243e-10	-2.8560000000000003e-11	3.2264e-07	-3.2294e-07	5.216e-11	4.3118000000000006e-10	-1.573e-11	3.2246e-07	-3.2284e-07
1.195	-1.2527e-09	4.2784e-10	-1.531e-11	3.2474e-07	-3.2386e-07	-1.1172e-09	4.2164000000000006e-10	-1.994e-11	3.2332e-07	-3.2258e-07	-9.8573e-10	4.1739e-10	-2.5940000000000003e-11	3.2368e-07	-3.2306e-07	-8.4983e-10	4.1333e-10	-2.393e-11	3.2348e-07	-3.2294e-07	-7.343e-10	4.092e-10	-2.513e-11	3.2336e-07	-3.2304e-07	-6.0338e-10	4.0908000000000005e-10	-2.216e-11	3.2322e-07	-3.2292e-07	-4.7776e-10	4.0092000000000005e-10	-1.967e-11	3.2302e-07	-3.229e-07	-3.6275e-10	3.9893e-10	-1.812e-11	3.2258e-07	-3.2292e-07	-2.2799e-10	3.9867e-10	-1.504e-11	3.2288e-07	-3.2296e-07	-8.511e-11	3.9499000000000005e-10	-1.95e-11	3.22e-07	-3.2228e-07	5.622000000000001e-11	3.9136e-10	-2.6830000000000003e-11	3.2254e-07	-3.2294e-07
1.19	-1.2588e-09	3.9047000000000005e-10	-1.9130000000000003e-11	3.2476e-07	-3.2382e-07	-1.1068e-09	3.8723e-10	-2.1280000000000003e-11	3.2388e-07	-3.2256e-07	-9.7758e-10	3.8003e-10	-1.865e-11	3.2312e-07	-3.2246e-07	-8.4749e-10	3.7716e-10	-1.652e-11	3.2348e-07	-3.2302e-07	-7.267000000000001e-10	3.7632000000000005e-10	-2.1570000000000003e-11	3.2348e-07	-3.2236e-07	-5.993700000000001e-10	3.7095000000000005e-10	-1.684e-11	3.2324e-07	-3.2296e-07	-4.8611e-10	3.7043e-10	-1.571e-11	3.2312e-07	-3.2228e-07	-3.5896e-10	3.6629e-10	-2.195e-11	3.229e-07	-3.2294e-07	-2.3452000000000003e-10	3.6082000000000005e-10	-1.564e-11	3.2288e-07	-3.2302e-07	-8.831e-11	3.6011e-10	-1.243e-11	3.2268e-07	-3.229e-07	6.640000000000001e-11	3.5747e-10	-1.9020000000000003e-11	3.2248e-07	-3.2228e-07
1.185	-1.2521e-09	3.5529e-10	-2.212e-11	3.2484e-07	-3.239e-07	-1.097e-09	3.5179000000000003e-10	-1.333e-11	3.2334e-07	-3.2258e-07	-9.7274e-10	3.4786000000000003e-10	-1.282e-11	3.2406e-07	-3.2342e-07	-8.5624e-10	3.4266000000000003e-10	-2.09e-11	3.2354e-07	-3.23e-07	-7.2265e-10	3.4261e-10	-1.229e-11	3.2338e-07	-3.2294e-07	-6.1007e-10	3.3956e-10	-1.823e-11	3.2324e-07	-3.2298e-07	-4.8745e-10	3.3100000000000005e-10	-2.577e-11	3.2312e-07	-3.2292e-07	-3.4972e-10	3.2961e-10	-1.7850000000000002e-11	3.23e-07	-3.2294e-07	-2.3268e-10	3.2628000000000004e-10	-1.991e-11	3.2292e-07	-3.23e-07	-9.392e-11	3.2483e-10	-2.316e-11	3.2216e-07	-3.2296e-07	6.318000000000001e-11	3.2316000000000005e-10	-1.098e-11	3.226e-07	-3.229e-07
1.1800000000000002	-1.2406e-09	3.2747e-10	-1.641e-11	3.2482e-07	-3.2388e-07	-1.1077e-09	3.2368e-10	-1.15e-11	3.2394e-07	-3.2312e-07	-9.8185e-10	3.1714e-10	-1.6870000000000002e-11	3.2372e-07	-3.2304e-07	-8.5236e-10	3.1169000000000004e-10	-2.499e-11	3.2358e-07	-3.229e-07	-7.3114e-10	3.1286000000000004e-10	-1.484e-11	3.2342e-07	-3.2284e-07	-6.0132e-10	3.0835000000000003e-10	-2.244e-11	3.233e-07	-3.2294e-07	-4.7545e-10	3.0682000000000003e-10	-1.732e-11	3.2308e-07	-3.2282e-07	-3.5648000000000004e-10	3.0491000000000004e-10	-1.2270000000000002e-11	3.23e-07	-3.2294e-07	-2.2061000000000003e-10	2.9880000000000004e-10	-1.586e-11	3.2236e-07	-3.2274e-07	-8.609000000000001e-11	2.9522000000000004e-10	-2.444e-11	3.2274e-07	-3.229e-07	5.4350000000000005e-11	2.9458000000000003e-10	-2.0260000000000003e-11	3.225e-07	-3.2288e-07
1.175	-1.246e-09	2.9844e-10	-1.09e-11	3.2492e-07	-3.2384e-07	-1.1055e-09	2.9208000000000004e-10	-1.891e-11	3.2398e-07	-3.2314e-07	-9.7621e-10	2.8982000000000004e-10	-1.8330000000000003e-11	3.2378e-07	-3.2298e-07	-8.4219e-10	2.8711e-10	-1.5520000000000002e-11	3.2356e-07	-3.2296e-07	-7.2808e-10	2.8295000000000004e-10	-2.121e-11	3.2348e-07	-3.2252e-07	-5.9786e-10	2.8396e-10	-1.1870000000000002e-11	3.2326e-07	-3.2294e-07	-4.7505e-10	2.7503000000000003e-10	-1.408e-11	3.2314e-07	-3.2294e-07	-3.5968000000000004e-10	2.7175e-10	-1.989e-11	3.2298e-07	-3.2294e-07	-2.2377e-10	2.7309000000000004e-10	-1.142e-11	3.2294e-07	-3.229e-07	-7.602e-11	2.7026e-10	-1.114e-11	3.2284e-07	-3.23e-07	6.741e-11	2.6747e-10	-2.2700000000000003e-11	3.2192e-07	-3.223e-07
1.1700000000000002	-1.2505e-09	2.7232e-10	-1.7380000000000002e-11	3.2498e-07	-3.238e-07	-1.0947e-09	2.6951000000000003e-10	-1.566e-11	3.24e-07	-3.2316e-07	-9.6991e-10	2.668e-10	-9.17e-12	3.2378e-07	-3.2308e-07	-8.4655e-10	2.6144000000000003e-10	-1.7380000000000002e-11	3.236e-07	-3.2306e-07	-7.1759e-10	2.6146e-10	-9.06e-12	3.2348e-07	-3.2302e-07	-6.0244e-10	2.5892e-10	-1.256e-11	3.2336e-07	-3.23e-07	-4.8386e-10	2.5518000000000004e-10	-1.651e-11	3.2314e-07	-3.23e-07	-3.4865000000000003e-10	2.5314e-10	-1.754e-11	3.2312e-07	-3.229e-07	-2.3061e-10	2.4797e-10	-1.85e-11	3.2292e-07	-3.229e-07	-8.739e-11	2.4618e-10	-1.612e-11	3.229e-07	-3.229e-07	7.099e-11	2.4471000000000003e-10	-8.42e-12	3.226e-07	-3.2288e-07
1.165	-1.2474e-09	2.5087000000000003e-10	-1.6090000000000003e-11	3.2494e-07	-3.2384e-07	-1.0931e-09	2.4738000000000003e-10	-7.81e-12	3.24e-07	-3.2312e-07	-9.7672e-10	2.4387e-10	-1.3780000000000001e-11	3.2376e-07	-3.2296e-07	-8.4804e-10	2.4059e-10	-2.087e-11	3.2308e-07	-3.2242e-07	-7.2519e-10	2.3574e-10	-7.980000000000001e-12	3.2352e-07	-3.2292e-07	-6.047000000000001e-10	2.3466e-10	-1.889e-11	3.2342e-07	-3.2294e-07	-4.7572e-10	2.2936e-10	-2.039e-11	3.225e-07	-3.2224e-07	-3.4533000000000004e-10	2.2826e-10	-1.179e-11	3.2308e-07	-3.229e-07	-2.1966e-10	2.2585000000000003e-10	-1.653e-11	3.229e-07	-3.2294e-07	-8.851000000000001e-11	2.241e-10	-2.262e-11	3.2286e-07	-3.2232e-07	5.972e-11	2.2364e-10	-1.13e-11	3.2266e-07	-3.2288e-07
1.16	-1.24e-09	2.3136e-10	-8.61e-12	3.2488e-07	-3.2388e-07	-1.1001e-09	2.2715e-10	-1.046e-11	3.2406e-07	-3.2318e-07	-9.7624e-10	2.2158000000000002e-10	-1.671e-11	3.2322e-07	-3.2302e-07	-8.3632e-10	2.2051e-10	-1.459e-11	3.2366e-07	-3.2302e-07	-7.2837e-10	2.1760000000000003e-10	-1.6670000000000002e-11	3.2348e-07	-3.2302e-07	-5.9236e-10	2.1539e-10	-1.5690000000000003e-11	3.2334e-07	-3.2288e-07	-4.6824e-10	2.1378e-10	-7.960000000000001e-12	3.2326e-07	-3.2288e-07	-3.5470000000000003e-10	2.1111e-10	-1.347e-11	3.2318e-07	-3.2294e-07	-2.1365e-10	2.0849e-10	-8.070000000000001e-12	3.2294e-07	-3.2296e-07	-7.467000000000001e-11	2.0622e-10	-1.241e-11	3.2282e-07	-3.229e-07	6.635000000000001e-11	2.0328e-10	-2.081e-11	3.2258e-07	-3.2284e-07
1.155	-1.2488e-09	2.1229e-10	-9.48e-12	3.2496e-07	-3.239e-07	-1.0985e-09	2.0672e-10	-1.818e-11	3.235e-07	-3.2246e-07	-9.5872e-10	2.0373e-10	-9.56e-12	3.2316e-07	-3.2298e-07	-8.4136e-10	2.0356e-10	-7.780000000000001e-12	3.2306e-07	-3.2306e-07	-7.1729e-10	1.9930000000000003e-10	-1.529e-11	3.2344e-07	-3.2288e-07	-5.9307e-10	1.9594e-10	-5.660000000000001e-12	3.2328e-07	-3.2294e-07	-4.757e-10	1.9258e-10	-1.241e-11	3.231e-07	-3.228e-07	-3.4782000000000005e-10	1.8926000000000003e-10	-1.9150000000000003e-11	3.2314e-07	-3.23e-07	-2.2365e-10	1.8665e-10	-1.261e-11	3.2244e-07	-3.2286e-07	-8.446000000000001e-11	1.8785e-10	-7.470000000000003e-12	3.2288e-07	-3.2296e-07	7.507e-11	1.858e-10	-1.159e-11	3.2266e-07	-3.2286e-07
