Vd	Id,Vg=0V	Ig,Vg=0V	Is,Vg=0V	Iavdd,Vg=0V	Ignd,Vg=0V	Id,Vg=0.15V	Ig,Vg=0.15V	Is,Vg=0.15V	Iavdd,Vg=0.15V	Ignd,Vg=0.15V	Id,Vg=0.3V	Ig,Vg=0.3V	Is,Vg=0.3V	Iavdd,Vg=0.3V	Ignd,Vg=0.3V	Id,Vg=0.45V	Ig,Vg=0.45V	Is,Vg=0.45V	Iavdd,Vg=0.45V	Ignd,Vg=0.45V	Id,Vg=0.6V	Ig,Vg=0.6V	Is,Vg=0.6V	Iavdd,Vg=0.6V	Ignd,Vg=0.6V	Id,Vg=0.75V	Ig,Vg=0.75V	Is,Vg=0.75V	Iavdd,Vg=0.75V	Ignd,Vg=0.75V	Id,Vg=0.9V	Ig,Vg=0.9V	Is,Vg=0.9V	Iavdd,Vg=0.9V	Ignd,Vg=0.9V
0	-1.0191e-09	-9.826e-11	-4.0659e-09	4.821e-07	-4.7552e-07	2.968e-07	-9.244e-11	-2.6526e-07	4.905e-07	-4.84e-07	-2.0583e-06	6.655e-11	2.1716e-06	4.912e-07	-4.8792e-07	-1.17252e-05	2.5736e-10	1.878e-05	4.943e-07	-4.899e-07	2.1182e-05	1.0878e-09	2.0548e-05	4.9742e-07	-4.9096e-07	3.1812e-05	3.2332e-09	2.518e-05	5.0014e-07	-4.9408e-07	3.4886e-05	1.15642e-08	2.6608e-05	5.014e-07	-4.9834e-07
0.005	2.59386e-08	-5.635e-11	-3.15722e-08	4.8202e-07	-4.7666e-07	1.1116e-06	-3.008e-11	-1.6751e-06	4.9008e-07	-4.8308e-07	4.09e-05	6.017e-11	-3.9684e-05	4.917e-07	-4.8748e-07	0.00024936	3.2317e-10	-0.00024906	4.9346e-07	-4.8852e-07	7.7044e-05	1.0507e-09	-0.00044592	4.9646e-07	-4.9058e-07	8.8292e-05	3.1012e-09	-0.00054544	4.9876e-07	-4.9324e-07	8.8468e-05	1.125e-08	-0.00059438	5.0232e-07	-4.9648e-07
0.01	5.0874e-08	-2.2795e-10	-5.56692e-08	4.8344e-07	-4.7612e-07	2.9205e-06	3.031e-11	-2.9211e-06	4.9014e-07	-4.8408e-07	7.8512e-05	1.7136e-10	-8.1066e-05	4.9138e-07	-4.8852e-07	0.0005092	3.8248e-10	-0.0005079	4.9324e-07	-4.9012e-07	0.00091784	1.08e-09	-0.0009176	4.9596e-07	-4.927e-07	0.001128	3.02e-09	-0.00112638	4.9968e-07	-4.927e-07	0.0012356	1.09268e-08	-0.0012358	5.0224e-07	-4.9524e-07
0.015	7.24746e-08	-1.5521e-10	-7.78918e-08	4.8314e-07	-4.776e-07	4.0687e-06	-8.952e-11	-4.0812e-06	4.9008e-07	-4.8336e-07	0.000115008	1.9598e-10	-0.00011842	4.933e-07	-4.86e-07	0.00076094	4.302e-10	-0.00076248	4.9424e-07	-4.8936e-07	0.0013924	1.0425e-09	-0.0013914	4.9644e-07	-4.9042e-07	0.0017164	2.8624e-09	-0.0017154	4.9936e-07	-4.935e-07	0.0018836	1.05028e-08	-0.0018844	5.0192e-07	-4.9498e-07
0.02	9.30232e-08	-4.153e-11	-9.80494e-08	4.8202e-07	-4.7934e-07	5.095e-06	-1.089e-10	-5.0748e-06	4.8946e-07	-4.841e-07	0.0001522	7.552e-11	-0.00015234	4.913e-07	-4.8774e-07	0.00100278	3.3201e-10	-0.0010036	4.9486e-07	-4.8782e-07	0.0018532	1.0426e-09	-0.0018524	4.9648e-07	-4.9144e-07	0.0022948	2.8835e-09	-0.0022934	4.9968e-07	-4.927e-07	0.0025214	1.02344e-08	-0.0025208	5.0112e-07	-4.949e-07
0.025	1.126886e-07	-6.399e-11	-1.168928e-07	4.819e-07	-4.7826e-07	6.0459e-06	3.12e-12	-6.0394e-06	4.8856e-07	-4.8564e-07	0.0001841	1.9213e-10	-0.00018428	4.9154e-07	-4.883e-07	0.0012398	3.4241e-10	-0.0012404	4.9298e-07	-4.9054e-07	0.002315	1.0336e-09	-0.0023152	4.9622e-07	-4.9176e-07	0.002876	2.7255e-09	-0.0028776	4.9882e-07	-4.932e-07	0.0031644	9.9638e-09	-0.003167	5.0128e-07	-4.9522e-07
0.03	1.2812e-07	-2.2851e-10	-1.3318e-07	4.8278e-07	-4.7774e-07	6.8721e-06	7.341e-11	-6.8986e-06	4.8908e-07	-4.858e-07	0.00021312	1.6246e-10	-0.00021306	4.9278e-07	-4.871e-07	0.0014656	4.1165e-10	-0.0014658	4.9408e-07	-4.8928e-07	0.0027638	1.0145e-09	-0.002764	4.9622e-07	-4.9194e-07	0.0034484	2.7609e-09	-0.0034468	4.9748e-07	-4.9458e-07	0.0037994	9.8828e-09	-0.0037984	5.0032e-07	-4.9752e-07
0.035	1.4456e-07	-1.7273e-10	-1.4978e-07	4.8234e-07	-4.7892e-07	7.7044e-06	6.503e-11	-7.7112e-06	4.8992e-07	-4.85e-07	0.00024072	1.861e-11	-0.00024068	4.927e-07	-4.8622e-07	0.001685	3.0185e-10	-0.0016852	4.9474e-07	-4.8792e-07	0.0032154	1.0037e-09	-0.0032144	4.9592e-07	-4.9246e-07	0.0040238	2.7995e-09	-0.0040256	4.9804e-07	-4.948e-07	0.0044398	9.622e-09	-0.0044406	5.0116e-07	-4.9636e-07
0.04	1.6034e-07	-8.629e-11	-1.6398e-07	4.8208e-07	-4.7974e-07	8.4384e-06	-1.102e-11	-8.422e-06	4.9024e-07	-4.8364e-07	0.00026634	2.704e-11	-0.0002663	4.9148e-07	-4.877e-07	0.0018938	2.1125e-10	-0.0018936	4.9352e-07	-4.883e-07	0.0036524	8.859e-10	-0.003652	4.97e-07	-4.9038e-07	0.0045902	2.7155e-09	-0.0045886	4.9906e-07	-4.9318e-07	0.0050678	9.3867e-09	-0.005068	5.0096e-07	-4.961e-07
0.045	1.7482e-07	-1.842e-11	-1.782e-07	4.8288e-07	-4.796e-07	9.1345e-06	-1.1649e-10	-9.1635e-06	4.8992e-07	-4.837e-07	0.0002902	1.5566e-10	-0.00029062	4.9144e-07	-4.8884e-07	0.0020994	3.3276e-10	-0.002098	4.9282e-07	-4.9038e-07	0.0040888	7.928e-10	-0.004089	4.951e-07	-4.9108e-07	0.0051598	2.5313e-09	-0.0051572	4.99e-07	-4.9258e-07	0.0057066	9.0594e-09	-0.005709	5.015e-07	-4.948e-07
