Vds	Gds_Vgs=0.15V	Gds_Vgs=0.30V	Gds_Vgs=0.45V	Gds_Vgs=0.60V	Gds_Vgs=0.75V	Gds_Vgs=0.90V
0.15	1.97704e-08	3.1e-10	3.327e-09	5.9145e-08	9.07e-10	1.87894e-07
0.155	2.14579e-08	7.609e-09	-8.06e-09	5.8892e-08	7.369e-09	1.65576e-07
0.16	2.29304e-08	2.2935e-08	-1.0121e-08	4.8863e-08	1.8696e-08	1.47522e-07
0.165	2.35699e-08	4.0433e-08	-5.635e-09	2.5563e-08	3.2067e-08	1.56002e-07
0.17	2.33549e-08	5.5599e-08	-3.056e-09	3.96e-10	4.4953e-08	1.67858e-07
0.175	2.24477e-08	6.3457e-08	-5.81e-10	-1.9095e-08	5.7254e-08	1.48858e-07
0.18	2.09359e-08	5.5318e-08	1.77e-09	-3.3665e-08	6.895e-08	1.16268e-07
0.185	1.91316e-08	3.0566e-08	1.845e-09	-3.7319e-08	7.8514e-08	1.12572e-07
0.19	1.74007e-08	-2.123e-09	8.84e-10	-2.6766e-08	8.3753e-08	1.304e-07
0.195	1.59069e-08	-3.3381e-08	4.87e-10	-1.2323e-08	8.45e-08	1.2945e-07
0.2	1.49126e-08	-5.3997e-08	1.295e-09	5.1e-10	8.2259e-08	1.07302e-07
0.205	1.41e-08	-5.7888e-08	3.328e-09	1.2569e-08	7.7234e-08	9.5614e-08
0.21	1.21857e-08	-4.4411e-08	5.428e-09	2.1066e-08	6.8852e-08	1.0564e-07
0.215	8.8021e-09	-1.6722e-08	6.759e-09	2.9944e-08	5.7025e-08	1.12898e-07
0.22	4.2325e-09	1.6979e-08	3.434e-09	3.4001e-08	4.2722e-08	9.4724e-08
0.225	-1.1853e-09	4.5535e-08	-8.06e-10	2.3057e-08	2.7261e-08	7.1862e-08
0.23	-6.2453e-09	6.0886e-08	2.509e-09	1.0392e-08	1.0877e-08	8.103e-08
0.235	-9.997e-09	5.7044e-08	3.953e-09	4.903e-09	-5.216e-09	8.7012e-08
0.24	-1.26195e-08	3.4843e-08	-2.081e-09	-3.008e-09	-1.8301e-08	5.5512e-08
0.245	-1.4137e-08	2.692e-09	-3.347e-09	-1.306e-09	-2.6407e-08	5.5934e-08
0.25	-1.50421e-08	-2.9542e-08	2.675e-09	1.1675e-08	-2.9173e-08	1.07161e-07
0.255	-1.69243e-08	-3.58517e-08	3.441e-09	8.49e-09	-2.7402e-08	1.29057e-07
0.26	-2.30253e-08	-9.5469e-09	1.66e-10	-7.23e-10	-2.1306e-08	1.17855e-07
0.265	-2.55601e-08	1.46467e-08	1.489e-09	-1.693e-09	-1.0429e-08	1.1205e-07
0.27	-1.26663e-08	2.89583e-08	2.628e-09	-8.791e-09	3.632e-09	8.5371e-08
0.275	-8.7395e-09	4.37778e-08	-1.87e-10	-1.3644e-08	1.7602e-08	3.9558e-08
0.28	-2.5122e-08	3.78697e-08	-2.766e-09	-1.099e-09	3.0231e-08	1.3372e-08
0.285	-2.73633e-08	8.5689e-09	-1.124e-09	1.2574e-08	4.1911e-08	5.007e-09
0.29	-1.90509e-08	-1.30957e-08	4.392e-09	1.8298e-08	5.2668e-08	1.849e-09
0.295	-2.54683e-08	-2.40442e-08	1.6059e-08	1.7585e-08	6.0746e-08	3.351e-09
0.3	-2.21861e-08	-3.78632e-08	3.4527e-08	8.539e-09	6.4393e-08	9.976e-09
0.305	2.7488e-09	-4.84779e-08	5.3659e-08	3.42e-10	6.4539e-08	2.1682e-08
0.31	1.7869e-08	-4.0697e-08	6.4728e-08	-3.902e-09	5.2161e-08	3.5097e-08
0.315	1.95355e-08	-1.5845e-08	6.0539e-08	-6.649e-09	2.234e-08	4.6986e-08
0.32	2.11749e-08	1.16499e-08	3.9283e-08	-2.892e-09	-7.294e-09	5.7358e-08
0.325	2.25125e-08	3.53414e-08	5.936e-09	8.666e-09	-2.7492e-08	6.7308e-08
0.33	2.37357e-08	4.65659e-08	-2.839e-08	1.3333e-08	-4.2771e-08	7.5784e-08
0.335	2.47063e-08	3.2291e-08	-3.57436e-08	6.948e-09	-4.5007e-08	8.0915e-08
0.34	2.41847e-08	-2.71e-10	-9.4238e-09	2.305e-09	-2.9276e-08	8.2962e-08
0.345	2.23476e-08	-3.2847e-08	1.48269e-08	1.654e-09	-1.0436e-08	8.2524e-08
0.35	2.04701e-08	-5.4437e-08	2.90604e-08	1.211e-09	4.046e-09	7.9309e-08
0.355	1.8375e-08	-5.8433e-08	4.3751e-08	1.849e-09	1.719e-08	7.3127e-08
0.36	1.58159e-08	-4.5117e-08	3.74823e-08	4.334e-09	2.9602e-08	6.3124e-08
0.365	1.43332e-08	-1.7938e-08	7.7346e-09	6.796e-09	4.1324e-08	4.9252e-08
0.37	1.41921e-08	1.5895e-08	-1.05863e-08	4.51e-09	4.0163e-08	3.3956e-08
0.375	1.34471e-08	4.525e-08	-1.35777e-08	-2.854e-09	2.2195e-08	1.7938e-08
0.38	1.13278e-08	6.0887e-08	-1.58775e-08	-3.913e-09	6.275e-09	8.04e-10
0.385	8.3728e-09	5.6832e-08	-1.7713e-08	5.28e-10	-3.894e-09	-1.4591e-08
0.39	4.039e-09	3.473e-08	-1.96675e-08	-1.702e-09	-1.5508e-08	-2.4722e-08
0.395	-1.5757e-09	2.538e-09	-2.56357e-08	-3.153e-09	-1.7647e-08	-2.9128e-08
0.4	-6.5357e-09	-3.0135e-08	-2.8115e-08	2.63e-09	-6.733e-09	-2.8702e-08
0.405	-1.00967e-08	-5.3111e-08	-1.34985e-08	3.918e-09	-3.02e-10	-2.3258e-08
0.41	-8.6887e-09	-5.9166e-08	8.6383e-09	7.53e-10	-8.93e-10	-1.2696e-08
0.415	-2.2419e-09	-4.7663e-08	2.40687e-08	1.712e-09	-5.4e-10	1.379e-09
0.42	8.414e-10	-2.177e-08	3.31591e-08	3.033e-09	1.239e-09	1.5939e-08
0.425	3.3459e-09	1.4129e-08	3.01273e-08	4.01e-10	5.236e-09	2.9146e-08
0.43	9.499e-09	4.7474e-08	5.208e-09	-4.8e-10	1.1406e-08	4.1372e-08
0.435	8.464e-09	6.2269e-08	-2.9129e-08	2.279e-09	1.8144e-08	5.2729e-08
0.44	-2.33e-11	5.5403e-08	-3.66606e-08	2.412e-09	2.3712e-08	6.097e-08
0.445	-4.66e-10	4.0021e-08	-1.0312e-08	5.143e-09	2.1667e-08	6.4343e-08
0.45	3.515e-09	2.5319e-08	1.39086e-08	1.8713e-08	1.0109e-08	6.4013e-08
0.455	-1.05e-10	9.136e-09	2.8151e-08	3.7498e-08	-8.72e-10	5.3174e-08
0.46	-4.191e-09	6.61e-10	4.31969e-08	5.3457e-08	-8.091e-09	2.7208e-08
0.465	6.54e-10	5.563e-09	3.72086e-08	6.3387e-08	-1.3951e-08	-7.46e-10
0.47	8.003e-09	7.429e-09	6.9282e-09	5.862e-08	-1.2017e-08	-2.2055e-08
0.475	7.229e-09	2.403e-09	-1.26164e-08	3.5425e-08	-3.1e-10	-3.9402e-08
0.48	4.361e-09	8.4e-10	-1.66263e-08	1.974e-09	1.0734e-08	-4.4751e-08
0.485	4.965e-09	-4.57e-10	-1.9494e-08	-3.1449e-08	1.7522e-08	-3.0405e-08
0.49	5.42e-10	-6.59e-10	-2.193e-08	-3.73596e-08	1.7029e-08	-9.271e-09
0.495	-1.0633e-08	3.386e-09	-2.75869e-08	-9.3964e-09	7.119e-09	9.026e-09
0.5	-1.1481e-08	1.415e-09	-2.94646e-08	1.56794e-08	-1.859e-09	2.7261e-08
0.505	1.601e-09	-9.63e-10	-1.49827e-08	3.02712e-08	-6.335e-09	4.4146e-08
0.51	1.1137e-08	4.25e-09	6.4741e-09	4.57779e-08	-9.094e-09	4.2848e-08
0.515	1.4063e-08	4.1e-09	2.1571e-08	4.00429e-08	-4.574e-09	2.5607e-08
0.52	1.5727e-08	1.143e-09	3.09607e-08	1.00091e-08	8.235e-09	1.9917e-08
0.525	1.0083e-08	5.42e-09	1.81764e-08	-8.9409e-09	1.2902e-08	2.2764e-08
0.53	-4.183e-09	5.785e-09	-2.346e-08	-1.24286e-08	5.568e-09	9.106e-09
0.535	-1.486e-08	-8.05e-10	-5.5057e-08	-1.50431e-08	1.46e-10	-9.034e-09
0.54	-1.3931e-08	-9.78e-10	-5.8282e-08	-1.69652e-08	-1.448e-09	-9.002e-09
0.545	-3.613e-09	3.43e-09	-3.6607e-08	-1.85197e-08	-2.462e-09	-1.1809e-08
0.55	6.992e-09	1.901e-09	1.1156e-08	-2.46496e-08	-1.225e-09	-2.5477e-08
0.555	1.435e-08	-1.707e-09	5.5311e-08	-2.8249e-08	2.017e-09	-2.5519e-08
0.56	2.0319e-08	7.27e-10	6.9797e-08	-1.43898e-08	4.68e-09	-9.189e-09
0.565	1.8549e-08	4.394e-09	6.5139e-08	7.3789e-09	6.12e-09	1.245e-09
0.57	7.164e-09	8.42e-10	4.2844e-08	2.1479e-08	2.703e-09	2.785e-09
0.575	-3.811e-09	-3.966e-09	1.2657e-08	2.91581e-08	-1.952e-09	6.6e-09
0.58	-1.1204e-08	-7.4e-10	2.165e-09	2.56914e-08	1.192e-09	1.3172e-08
0.585	-1.7031e-08	4.084e-09	1.522e-09	3.79e-10	2.382e-09	2.0287e-08
0.59	-2.1157e-08	1.249e-09	-1.748e-09	-3.3724e-08	-4.057e-09	2.6239e-08
0.595	-1.6352e-08	-2.17e-09	1.346e-09	-5.6478e-08	-4.947e-09	2.3498e-08
0.6	-1.4e-11	-2.028e-09	2.451e-09	-6.0519e-08	2.053e-09	9.395e-09
0.605	1.3877e-08	-8.86e-10	-9.42e-10	-4.5641e-08	3.124e-09	-3.207e-09
0.61	2.2111e-08	2.261e-09	2.75e-10	-1.6023e-08	-9.49e-10	-1.031e-08
0.615	3.0396e-08	4.69e-09	1.455e-09	1.9685e-08	6.95e-10	-1.5795e-08
0.62	2.9763e-08	5.051e-09	1.234e-09	4.9372e-08	4.235e-09	-1.2192e-08
0.625	1.5775e-08	5.162e-09	2.08e-09	6.3282e-08	2.392e-09	2.285e-09
0.63	2.994e-09	-6.7e-11	-1.18e-10	5.6173e-08	-2.79e-10	1.3983e-08
0.635	-4.134e-09	-7.063e-09	-6.64e-10	3.0984e-08	3.806e-09	1.4219e-08
0.64	-1.0473e-08	-2.686e-09	3.445e-09	-3.145e-09	5.597e-09	6.517e-09
0.645	-1.6037e-08	6.341e-09	2.005e-09	-3.5588e-08	1.6448e-08	1.02e-09
0.65	-2.1035e-08	1.1474e-08	-2.09e-09	-5.6714e-08	4.9894e-08	4.48e-10
0.655	-2.5114e-08	1.477e-08	8.64e-10	-6.0015e-08	5.3742e-08	1.012e-09
0.66	-1.9012e-08	1.1717e-08	4.728e-09	-4.516e-08	3.2977e-08	1.8e-09
0.665	-1.384e-09	1.103e-09	1.261e-09	-1.629e-08	4.9299e-08	2.224e-09
0.67	9.834e-09	-8.682e-09	-3.178e-09	1.8481e-08	3.7339e-08	1.963e-09
0.675	1.1152e-08	-1.5177e-08	-5.3e-11	4.808e-08	-1.6983e-08	8.78e-10
0.68	9.448e-09	-1.4168e-08	4.316e-09	6.2435e-08	-1.715e-09	-4.92e-10
0.685	-3.237e-09	-2.964e-09	1.294e-09	6.0027e-08	2.1717e-08	3.41e-09
0.69	-1.7065e-08	7.587e-09	-2.95e-09	4.6037e-08	-1.3454e-08	1.1834e-08
0.695	-8.824e-09	1.4216e-08	2.19e-10	2.5015e-08	-3.1e-11	1.0932e-08
0.7	9.776e-09	1.9986e-08	4.085e-09	8.513e-09	2.1323e-08	1.406e-09
0.705	2.5913e-08	1.7915e-08	-1.63e-10	1.839e-09	-1.3507e-08	-4.576e-09
0.71	4.2471e-08	6e-09	-4.875e-09	-1.761e-09	-1.122e-09	-5.954e-09
0.715	4.7045e-08	-4.951e-09	-1.078e-09	-1.073e-09	3.3813e-08	-4.03e-09
0.72	3.301e-08	-1.185e-08	3.498e-09	2.818e-09	1.7531e-08	9.3e-11
0.725	1.6155e-08	-1.7345e-08	1.79e-10	5.58e-10	1.7161e-08	3.142e-09
0.73	3.446e-09	-2.1252e-08	-3.369e-09	-4.46e-10	3.3871e-08	5.268e-09
0.735	-9.706e-09	-1.6459e-08	1.058e-09	3.273e-09	1.6412e-08	3.47e-09
0.74	-2.2652e-08	-6.98e-10	5.477e-09	2.394e-09	-1.476e-08	-3.754e-09
0.745	-3.2716e-08	1.2899e-08	1.43e-09	1.365e-09	-3.17e-08	-4.961e-09
0.75	-3.7837e-08	2.1772e-08	-2.764e-09	4.969e-09	-1.849e-08	2.208e-09
0.755	-3.3861e-08	3.0535e-08	-2.976e-09	6.516e-09	-1.5247e-08	2.884e-09
0.76	-1.8614e-08	2.9513e-08	-1.706e-09	3.479e-09	-3.1323e-08	-1.468e-09
0.765	1.312e-09	1.5429e-08	2.233e-09	2.813e-09	-2.325e-09	8.66e-10
0.77	2.1092e-08	2.957e-09	5.462e-09	5.805e-09	3.2885e-08	2.0057e-08
0.775	3.8666e-08	-4.45e-09	6.051e-09	5.399e-09	1.6155e-08	3.2776e-08
0.78	4.7508e-08	-1.1826e-08	5.814e-09	-4e-12	1.3894e-08	1.429e-08
0.785	4.582e-08	-1.7652e-08	-3.88e-10	4.81e-10	3.3273e-08	3.054e-09
0.79	4.0079e-08	-2.1822e-08	-7.526e-09	4.881e-09	1.5914e-08	4.484e-09
0.795	3.2228e-08	-2.5851e-08	-1.598e-09	1.574e-09	-1.401e-09	1.16e-10
0.8	2.1424e-08	-2.034e-08	8.005e-09	-4.068e-09	2.574e-09	-2.79e-10
0.805	9.501e-09	-1.335e-09	1.2136e-08	-1.982e-09	-1.5e-11	8.35e-10
0.81	-3.114e-09	1.303e-08	1.4422e-08	2.565e-09	-1.722e-09	5.1e-10
0.815	-1.6058e-08	1.7935e-08	9.856e-09	-1.176e-09	2.356e-09	4.48e-10
0.82	-2.7551e-08	2.2925e-08	-3.264e-09	-6.267e-09	1.47e-09	4.08e-10
0.825	-3.4624e-08	1.7869e-08	-1.4047e-08	-1.96e-09	1.699e-09	1.9724e-08
0.83	-3.576e-08	-3.508e-09	-1.9344e-08	3.59e-09	4.719e-09	3.8181e-08
0.835	-3.2384e-08	-2.202e-08	-1.5181e-08	8.3e-11	3.258e-09	3.3229e-08
0.84	-2.4933e-08	-1.9872e-08	4.79e-10	-3.987e-09	1.331e-09	4.9932e-08
0.845	-1.3992e-08	-1.469e-09	1.3214e-08	1.339e-09	1.324e-09	3.9228e-08
0.85	-3.272e-09	1.5332e-08	1.929e-08	8.634e-09	9.24e-10	-1.3881e-08
0.855	5.645e-09	2.8889e-08	2.3901e-08	7.885e-09	4.45e-10	7.8e-11
0.86	1.3292e-08	4.3489e-08	1.9565e-08	5.71e-09	3.44e-10	2.1874e-08
0.865	1.8755e-08	4.3448e-08	4.135e-09	6.749e-09	4.3e-11	-1.36e-08
0.87	2.4376e-08	2.384e-08	-8.367e-09	2.111e-09	-2.33e-10	-1.492e-09
0.875	3.3303e-08	4.915e-09	-1.4372e-08	-9.758e-09	7.6e-11	1.8552e-08
0.88	4.2744e-08	-8.242e-09	-1.8802e-08	-1.1957e-08	3e-10	-1.525e-08
0.885	4.9367e-08	-2.1888e-08	-2.2585e-08	-6.28e-10	-2.657e-09	-1.745e-09
0.89	5.4393e-08	-3.2621e-08	-2.6463e-08	1.3235e-08	-7.088e-09	5.1658e-08
0.895	5.7823e-08	-3.9276e-08	-2.9984e-08	2.773e-08	-1.1159e-08	7.134e-08
0.9	5.9057e-08	-4.284e-08	-3.2027e-08	4.177e-08	-1.7596e-08	8.4711e-08
