|Vgs|	Gm_|Vds|=0.01V	Gm_|Vds|=0.02V	Gm_|Vds|=0.03V	Gm_|Vds|=0.04V	Gm_|Vds|=0.05V	Gm_|Vds|=0.06V	Gm_|Vds|=0.07V	Gm_|Vds|=0.08V	Gm_|Vds|=0.09V	Gm_|Vds|=0.1V
-0.3	3.5800000000001e-09	1.98000000000007e-09	2.20000000000006e-09	2.24000000000007e-09	7.19999999999988e-10	2.06000000000001e-09	3.56000000000001e-09	1.8200000000001e-09	7.00000000000023e-10	1.39000000000003e-08
-0.295	2.73333333333338e-09	1.54833333333334e-09	1.25333333333334e-09	1.47833333333336e-09	-5.0000000000127e-12	9.31666666666649e-10	1.90166666666664e-09	5.95000000000037e-10	-1.96666666666659e-10	8.48666666666671e-09
-0.29	1.89000000000002e-09	9.56000000000016e-10	5.46999999999994e-10	6.03000000000012e-10	-3.85000000000013e-10	-4.24000000000009e-10	3.51999999999991e-10	-6.78999999999976e-10	-9.47999999999993e-10	4.20600000000003e-09
-0.285	1.362e-09	5.95999999999996e-10	1.59999999999835e-11	-7.1000000000006e-11	-8.5200000000001e-10	-1.26500000000001e-09	-8.07000000000011e-10	-1.902e-09	-1.602e-09	1.04299999999997e-09
-0.28	8.3100000000001e-10	1.66999999999989e-10	-5.85999999999997e-10	-7.56e-10	-1.424e-09	-2.081e-09	-1.982e-09	-3.013e-09	-2.235e-09	-1.566e-09
-0.275	5.46999999999998e-10	-2.68000000000008e-10	-1.06499999999999e-09	-1.531e-09	-1.891e-09	-2.76199999999999e-09	-2.794e-09	-3.716e-09	-3.03799999999999e-09	-2.787e-09
-0.27	4.34999999999988e-10	-6.65000000000009e-10	-1.446e-09	-2.243e-09	-2.54699999999999e-09	-3.26899999999999e-09	-3.442e-09	-4.366e-09	-4.10999999999999e-09	-3.412e-09
-0.265	1.77999999999997e-10	-1.06400000000001e-09	-2.03099999999999e-09	-2.828e-09	-3.477e-09	-3.88199999999999e-09	-4.44100000000001e-09	-5.245e-09	-5.273e-09	-4.55399999999999e-09
-0.26	-1.13999999999993e-10	-1.55899999999999e-09	-2.81399999999998e-09	-3.585e-09	-4.441e-09	-4.83699999999999e-09	-5.728e-09	-6.21999999999999e-09	-6.61999999999999e-09	-6.03999999999999e-09
-0.255	-3.42999999999993e-10	-2.17599999999998e-09	-3.484e-09	-4.46e-09	-5.506e-09	-6.00199999999999e-09	-6.894e-09	-7.33599999999999e-09	-8.23099999999999e-09	-7.51799999999999e-09
-0.25	-7.18999999999992e-10	-2.78899999999998e-09	-4.161e-09	-5.19800000000001e-09	-6.62e-09	-7.17599999999999e-09	-8.00399999999999e-09	-8.74899999999999e-09	-9.76699999999999e-09	-9.02879999999999e-09
-0.245	-1.15699999999999e-09	-3.36999999999998e-09	-5.06399999999999e-09	-6.085e-09	-7.62299999999999e-09	-8.34499999999999e-09	-9.41999999999998e-09	-1.0309e-08	-1.11e-08	-1.06338e-08
-0.24	-1.58600000000001e-09	-4.11799999999999e-09	-6.05999999999999e-09	-7.251e-09	-8.77499999999999e-09	-9.64299999999999e-09	-1.0965e-08	-1.1787e-08	-1.2535e-08	-1.24159e-08
-0.235	-2.18800000000003e-09	-4.97900000000003e-09	-7.02800000000003e-09	-8.48000000000004e-09	-1.0076e-08	-1.11390000000001e-08	-1.23040000000001e-08	-1.33830000000001e-08	-1.42750000000001e-08	-1.45339000000001e-08
-0.23	-2.84400000000003e-09	-5.78500000000003e-09	-8.16900000000003e-09	-9.86800000000004e-09	-1.1427e-08	-1.28670000000001e-08	-1.38510000000001e-08	-1.53170000000001e-08	-1.62080000000001e-08	-1.68941000000001e-08
-0.225	-3.43000000000003e-09	-6.71400000000002e-09	-9.62400000000004e-09	-1.1576e-08	-1.311e-08	-1.4852e-08	-1.59470000000001e-08	-1.75320000000001e-08	-1.84710000000001e-08	-1.96005000000001e-08
-0.22	-4.12600000000002e-09	-7.81000000000004e-09	-1.1068e-08	-1.3417e-08	-1.5183e-08	-1.7102e-08	-1.83030000000001e-08	-2.00630000000001e-08	-2.12620000000001e-08	-2.28094000000001e-08
-0.215	-4.949e-09	-9.04400000000004e-09	-1.2491e-08	-1.5412e-08	-1.7453e-08	-1.9663e-08	-2.09170000000001e-08	-2.29180000000001e-08	-2.44345000000001e-08	-2.62928000000001e-08
-0.21	-5.81499999999998e-09	-1.0503e-08	-1.433e-08	-1.7761e-08	-2.0003e-08	-2.2538e-08	-2.4209e-08	-2.61775e-08	-2.78918e-08	-2.5806e-08
-0.205	-6.74499999999998e-09	-1.2247e-08	-1.651e-08	-2.0324e-08	-2.2965e-08	-2.5706e-08	-2.8047e-08	-3.00144e-08	-3.18315e-08	-1.65858e-08
-0.2	-7.78699999999999e-09	-1.4181e-08	-1.8884e-08	-2.3099e-08	-2.6373e-08	-2.9403e-08	-3.21773e-08	-3.42978e-08	-3.40586e-08	-1.5591e-09
-0.195	-8.96599999999999e-09	-1.628e-08	-2.175e-08	-2.6342e-08	-3.0357e-08	-3.3684e-08	-3.67556e-08	-3.89874e-08	-2.86171e-08	1.55914e-08
-0.19	-1.0332e-08	-1.8644e-08	-2.5091e-08	-3.003e-08	-3.4727e-08	-3.83324e-08	-4.18884e-08	-4.16437e-08	-1.34148e-08	3.50356e-08
-0.185	-1.1948e-08	-2.1269e-08	-2.8721e-08	-3.4084e-08	-3.9502e-08	-4.35623e-08	-4.76236e-08	-3.47736e-08	7.34959999999999e-09	5.30409e-08
-0.18	-1.3799e-08	-2.4179e-08	-3.2794e-08	-3.8732e-08	-4.49915e-08	-4.95473e-08	-4.74435e-08	-1.57343e-08	3.10202e-08	6.48668999999999e-08
-0.175	-1.581e-08	-2.7551e-08	-3.7363e-08	-4.4142e-08	-5.10663e-08	-5.38345e-08	-3.26695e-08	9.65689999999999e-09	5.55998999999999e-08	7.37523999999999e-08
-0.17	-1.8023e-08	-3.1558e-08	-4.2473e-08	-5.02587e-08	-5.77687e-08	-4.74891e-08	-6.7644e-09	3.83403e-08	7.56740999999999e-08	8.39367999999999e-08
-0.165	-2.0606e-08	-3.6112e-08	-4.8315e-08	-5.72136e-08	-5.89869999999999e-08	-2.51293e-08	2.37652e-08	6.83636999999999e-08	8.95462999999999e-08	9.54350999999999e-08
-0.16	-2.357e-08	-4.1142e-08	-5.4851e-08	-6.51595999999999e-08	-4.41574e-08	6.6937e-09	5.84135999999999e-08	9.26350999999999e-08	1.017592e-07	1.08204e-07
-0.155	-2.6957e-08	-4.6785e-08	-6.21964e-08	-6.47155999999999e-08	-1.40886e-08	4.30384e-08	9.11784999999999e-08	1.089757e-07	1.154913e-07	1.22812e-07
-0.15	-3.0853e-08	-5.3242e-08	-7.05304999999999e-08	-4.39309e-08	2.34185e-08	8.21454999999999e-08	1.139048e-07	1.237669e-07	1.312757e-07	1.39512e-07
-0.145	-3.5271e-08	-6.05549999999999e-08	-7.08831999999999e-08	-7.91189999999999e-09	6.59506999999999e-08	1.151521e-07	1.30561e-07	1.406441e-07	1.49314e-07	1.58514e-07
-0.14	-4.0201e-08	-6.87659999999999e-08	-5.05959e-08	3.4396e-08	1.07567e-07	1.370727e-07	1.483762e-07	1.5936e-07	1.69535e-07	1.80431e-07
-0.135	-4.5792e-08	-7.82082999999999e-08	-1.30102e-08	8.21735999999999e-08	1.385274e-07	1.556856e-07	1.6899e-07	1.80942e-07	1.92512e-07	2.05491e-07
-0.13	-5.2085e-08	-7.75729999999999e-08	3.2736e-08	1.271536e-07	1.606781e-07	1.768949e-07	1.92339e-07	2.0601e-07	2.18838e-07	2.33485e-07
-0.125	-5.91339999999999e-08	-5.21771e-08	8.46114999999999e-08	1.583499e-07	1.825178e-07	2.01017e-07	2.18588e-07	2.33789e-07	2.48593e-07	2.64812e-07
-0.12	-6.72389999999999e-08	-8.83839999999999e-09	1.342032e-07	1.815656e-07	2.07434e-07	2.2874e-07	2.48272e-07	2.64865e-07	2.82345e-07	3.00349e-07
-0.115	-7.65528999999999e-08	4.1836e-08	1.700189e-07	2.066356e-07	2.35808e-07	2.60334e-07	2.81663e-07	3.00849e-07	3.20748e-07	3.40531e-07
-0.11	-8.65095000000002e-08	9.94743000000003e-08	1.964982e-07	2.35402e-07	2.68075000000001e-07	2.95881000000001e-07	3.19362000000001e-07	3.41601000000001e-07	3.64350000000001e-07	3.86063000000001e-07
-0.105	-8.30268000000002e-08	1.53441e-07	2.236874e-07	2.67894e-07	3.04642000000001e-07	3.35965000000001e-07	3.62656000000001e-07	3.87497000000001e-07	4.14139000000001e-07	4.38649000000001e-07
-0.1	-5.15227000000002e-08	1.906951e-07	2.54329e-07	3.04149e-07	3.45971e-07	3.81464000000001e-07	4.12180000000001e-07	4.40539000000001e-07	4.70518000000001e-07	4.99047000000001e-07
-0.095	-2.08650000000023e-09	2.189934e-07	2.88988e-07	3.4522e-07	3.93024e-07	4.33202000000001e-07	4.68414e-07	5.01641e-07	5.33993000000001e-07	5.67170000000001e-07
-0.09	5.45238999999997e-08	2.49353e-07	3.28384e-07	3.92124e-07	4.46535e-07	4.92077e-07	5.32451e-07	5.70528e-07	6.06208000000001e-07	6.44112e-07
-0.085	1.187995e-07	2.83119e-07	3.7307e-07	4.45139e-07	5.07103e-07	5.59215e-07	6.05319999999999e-07	6.48449999999999e-07	6.88367999999999e-07	7.31833999999999e-07
-0.08	1.772558e-07	3.2108e-07	4.23348e-07	5.05341e-07	5.75851e-07	6.35469999999999e-07	6.87697999999999e-07	7.36715999999999e-07	7.81383999999999e-07	8.31537999999999e-07
-0.075	2.154187e-07	3.64462e-07	4.80765e-07	5.74609e-07	6.54141999999999e-07	7.21873999999999e-07	7.80729999999999e-07	8.36785999999999e-07	8.87621999999999e-07	9.44673999999999e-07
-0.07	2.454445e-07	4.13834e-07	5.46972e-07	6.53303999999999e-07	7.42999999999999e-07	8.19971999999999e-07	8.86389999999999e-07	9.50363999999999e-07	1.008854e-06	1.072636e-06
-0.0649999999999999	2.79483e-07	4.70077e-07	6.2197e-07	7.41697999999999e-07	8.44209999999999e-07	9.31287999999999e-07	1.007502e-06	1.07884e-06	1.14726e-06	1.218014e-06
-0.0599999999999999	3.17017e-07	5.34485e-07	7.06128e-07	8.42191999999999e-07	9.59667999999999e-07	1.057168e-06	1.145632e-06	1.225516e-06	1.304502e-06	1.384488e-06
-0.0549999999999999	3.59921e-07	6.08059e-07	8.01847999999999e-07	9.57675999999999e-07	1.090614e-06	1.200808e-06	1.30207e-06	1.393892e-06	1.4816e-06	1.573792e-06
-0.0499999999999999	4.08910000000001e-07	6.91474000000001e-07	9.11152000000002e-07	1.089038e-06	1.2393e-06	1.36497e-06	1.480118e-06	1.58506e-06	1.682234e-06	1.787548e-06
-0.0449999999999999	4.63550000000002e-07	7.85870000000003e-07	1.035256e-06	1.23771800000001e-06	1.40919400000001e-06	1.55158200000001e-06	1.68187800000001e-06	1.80217800000001e-06	1.91120600000001e-06	2.03084200000001e-06
-0.0399999999999999	5.26938000000002e-07	8.93070000000003e-07	1.17624e-06	1.40664000000001e-06	1.60188800000001e-06	1.76432200000001e-06	1.90912000000001e-06	2.05001400000001e-06	2.17405200000001e-06	2.30670600000001e-06
-0.035	6.01228000000002e-07	1.015752e-06	1.337382e-06	1.59846000000001e-06	1.81979800000001e-06	2.00640600000001e-06	2.16884000000001e-06	2.33067000000001e-06	2.47395200000001e-06	2.62059600000001e-06
-0.03	6.83625000000002e-07	1.155244e-06	1.521666e-06	1.816792e-06	2.06838200000001e-06	2.27953400000001e-06	2.46498600000001e-06	2.64892800000001e-06	2.81264600000001e-06	2.98084400000001e-06
-0.025	7.75838000000001e-07	1.312004e-06	1.731192e-06	2.066488e-06	2.350958e-06	2.593002e-06	2.800638e-06	3.012104e-06	3.196954e-06	3.390698e-06
-0.02	8.83225999999999e-07	1.489974e-06	1.967888e-06	2.349654e-06	2.670638e-06	2.951362e-06	3.186948e-06	3.423942e-06	3.633728e-06	3.859946e-06
-0.015	1.005088e-06	1.694286e-06	2.237654e-06	2.670578e-06	3.033116e-06	3.350584e-06	3.62849e-06	3.889082e-06	4.128e-06	4.395752e-06
-0.01	1.140318e-06	1.92475e-06	2.546748e-06	3.038466e-06	3.449636e-06	3.804684e-06	4.12831e-06	4.417842e-06	4.6916e-06	4.9984e-06
-0.005	1.294602e-06	2.185392e-06	2.894248e-06	3.459968e-06	3.926166e-06	4.330418e-06	4.6996e-06	5.022e-06	5.33279999999999e-06	5.68139999999999e-06
-0	1.471634e-06	2.48701e-06	3.284554e-06	3.934296e-06	4.462876e-06	4.924e-06	5.352e-06	5.704e-06	6.05779999999999e-06	6.45799999999999e-06
0.005	1.672532e-06	2.829716e-06	3.734082e-06	4.469116e-06	5.0746e-06	5.5942e-06	6.0904e-06	6.47819999999999e-06	6.88359999999999e-06	7.33939999999999e-06
0.01	1.902924e-06	3.213622e-06	4.249698e-06	5.0776e-06	5.774e-06	6.3676e-06	6.9256e-06	7.36459999999999e-06	7.82979999999999e-06	8.33839999999999e-06
0.015	2.161304e-06	3.65334e-06	4.8292e-06	5.768e-06	6.56e-06	7.25479999999999e-06	7.87279999999999e-06	8.37359999999999e-06	8.91619999999999e-06	9.46979999999999e-06
0.02	2.452068e-06	4.158068e-06	5.4876e-06	6.55119999999999e-06	7.46519999999999e-06	8.25059999999999e-06	8.93919999999999e-06	9.51919999999999e-06	1.01504e-05	1.07594e-05
0.025	2.785916e-06	4.732e-06	6.24579999999999e-06	7.44979999999999e-06	8.51459999999999e-06	9.36659999999999e-06	1.01528e-05	1.08258e-05	1.15384e-05	1.22268e-05
0.03	3.163188e-06	5.3832e-06	7.10759999999999e-06	8.48299999999999e-06	9.66719999999999e-06	1.06422e-05	1.1553e-05	1.23194e-05	1.31202e-05	1.38962e-05
0.035	3.59025e-06	6.1162e-06	8.07059999999999e-06	9.64579999999999e-06	1.09456e-05	1.20876e-05	1.31334e-05	1.3999e-05	1.49072e-05	1.57932e-05
0.04	4.08464e-06	6.95339999999999e-06	9.15839999999999e-06	1.0972e-05	1.24348e-05	1.37256e-05	1.49278e-05	1.59062e-05	1.69218e-05	1.79618e-05
0.045	4.652824e-06	7.90799999999999e-06	1.0411e-05	1.2491e-05	1.41338e-05	1.56286e-05	1.69974e-05	1.8103e-05	1.91866e-05	2.0394e-05
0.05	5.2904e-06	8.97839999999999e-06	1.18422e-05	1.41852e-05	1.60662e-05	1.7812e-05	1.93054e-05	2.05556e-05	2.1754e-05	2.31264e-05
0.055	6.00219999999999e-06	1.01948e-05	1.34536e-05	1.61e-05	1.82984e-05	2.02116e-05	2.18706e-05	2.32752e-05	2.4739e-05	2.6265e-05
0.0600000000000001	6.81639999999999e-06	1.15972e-05	1.53026e-05	1.83154e-05	2.08102e-05	2.2886e-05	2.48422e-05	2.64348e-05	2.81706e-05	2.98708e-05
0.0650000000000001	7.75339999999999e-06	1.3189e-05	1.74214e-05	2.07838e-05	2.35904e-05	2.5957e-05	2.82322e-05	3.00878e-05	3.20252e-05	3.39782e-05
0.0700000000000001	8.81079999999999e-06	1.49894e-05	1.9758e-05	2.35338e-05	2.67672e-05	2.94834e-05	3.20476e-05	3.41988e-05	3.64248e-05	3.86614e-05
