vd	id_vg = 0V	ig_vg = 0V	is_vg = 0V	iavdd_vg = 0V	ignd_vg = 0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0	-0.099978	-1.7674e-09	0.100002	1.3078e-06	-1.2493e-06	-0.09998	-1.2316e-09	0.100002	1.3919e-06	-1.3278e-06	-0.063826	-5.7948e-10	0.063906	1.374e-06	-1.2988e-06	-0.026418	6.897e-11	0.026414	1.347e-06	-1.2635e-06	-0.0045078	7.5665e-10	0.0044964	1.3218e-06	-1.234e-06	-0.0002136	1.5145e-09	0.00021384	1.3123e-06	-1.2235e-06	-6.4765e-06	2.3901e-09	6.3867e-06	1.3135e-06	-1.2234e-06
0.005	-0.099978	-1.7827e-09	0.100002	1.318e-06	-1.253e-06	-0.099978	-1.2457e-09	0.100002	1.3987e-06	-1.3307e-06	-0.06372	-5.7349e-10	0.063734	1.3737e-06	-1.3001e-06	-0.02627	6.478e-11	0.026286	1.3451e-06	-1.264e-06	-0.0044518	7.4401e-10	0.0044536	1.3195e-06	-1.2331e-06	-0.00021036	1.4944e-09	0.00021046	1.3104e-06	-1.2233e-06	-6.355e-06	2.364e-09	6.2689e-06	1.3122e-06	-1.2232e-06
0.01	-0.09998	-1.7913e-09	0.099998	1.3205e-06	-1.2561e-06	-0.09998	-1.2505e-09	0.100002	1.3996e-06	-1.3329e-06	-0.063544	-5.8044e-10	0.063564	1.3743e-06	-1.3014e-06	-0.026138	5.533e-11	0.026158	1.3445e-06	-1.264e-06	-0.0044106	7.2661e-10	0.0044112	1.3174e-06	-1.2332e-06	-0.00020714	1.4776e-09	0.00020724	1.3087e-06	-1.2231e-06	-6.2355e-06	2.331e-09	6.1544e-06	1.3105e-06	-1.223e-06
0.015	-0.09998	-1.7977e-09	0.100004	1.3218e-06	-1.2585e-06	-0.099982	-1.2572e-09	0.100002	1.3997e-06	-1.3339e-06	-0.063366	-5.8385e-10	0.063384	1.3741e-06	-1.3035e-06	-0.026016	4.963e-11	0.026034	1.3419e-06	-1.2639e-06	-0.0043674	7.1989e-10	0.004367	1.3157e-06	-1.2328e-06	-0.00020392	1.4593e-09	0.00020428	1.307e-06	-1.2232e-06	-6.1281e-06	2.3123e-09	6.0426e-06	1.3088e-06	-1.2229e-06
0.02	-0.099978	-1.8049e-09	0.100002	1.3229e-06	-1.2611e-06	-0.09998	-1.2632e-09	0.099998	1.4002e-06	-1.3362e-06	-0.063192	-5.955e-10	0.063214	1.3738e-06	-1.3041e-06	-0.02589	4.207e-11	0.025914	1.3409e-06	-1.2632e-06	-0.0043236	7.0613e-10	0.0043234	1.3136e-06	-1.2318e-06	-0.0002009	1.4371e-09	0.00020122	1.306e-06	-1.2236e-06	-6.0182e-06	2.2872e-09	5.9377e-06	1.308e-06	-1.2236e-06
0.025	-0.099976	-1.8144e-09	0.100002	1.3247e-06	-1.2638e-06	-0.099982	-1.265e-09	0.100002	1.4009e-06	-1.3367e-06	-0.063016	-5.9088e-10	0.063038	1.3741e-06	-1.3042e-06	-0.02577	3.799e-11	0.025784	1.3388e-06	-1.2631e-06	-0.0042818	6.9456e-10	0.004283	1.3117e-06	-1.2316e-06	-0.00019796	1.4231e-09	0.0001981	1.3045e-06	-1.2239e-06	-5.9133e-06	2.2583e-09	5.8324e-06	1.3057e-06	-1.2233e-06
0.03	-0.099978	-1.8148e-09	0.100002	1.325e-06	-1.2652e-06	-0.09998	-1.274e-09	0.100002	1.4009e-06	-1.3383e-06	-0.06284	-6.0328e-10	0.062856	1.3736e-06	-1.306e-06	-0.02565	2.714e-11	0.025662	1.3372e-06	-1.2626e-06	-0.0042402	6.8494e-10	0.0042384	1.3104e-06	-1.2316e-06	-0.00019498	1.4055e-09	0.00019506	1.3026e-06	-1.2228e-06	-5.8081e-06	2.2371e-09	5.724e-06	1.3043e-06	-1.2228e-06
0.035	-0.099976	-1.8257e-09	0.100002	1.3261e-06	-1.2665e-06	-0.099982	-1.2793e-09	0.100004	1.4002e-06	-1.3381e-06	-0.062656	-5.9898e-10	0.06268	1.3732e-06	-1.3056e-06	-0.02552	2.859e-11	0.02554	1.3354e-06	-1.2626e-06	-0.0041996	6.7276e-10	0.0041978	1.3081e-06	-1.2317e-06	-0.0001921	1.385e-09	0.00019222	1.3005e-06	-1.2236e-06	-5.7025e-06	2.2091e-09	5.625e-06	1.3035e-06	-1.2233e-06
0.04	-0.09998	-1.8279e-09	0.100002	1.3265e-06	-1.268e-06	-0.09998	-1.2805e-09	0.100002	1.4002e-06	-1.3401e-06	-0.06248	-6.0259e-10	0.0625	1.3724e-06	-1.3069e-06	-0.02539	1.229e-11	0.025414	1.3345e-06	-1.2631e-06	-0.0041542	6.6599e-10	0.0041564	1.3066e-06	-1.2312e-06	-0.00018906	1.3686e-09	0.0001893	1.2999e-06	-1.2231e-06	-5.6005e-06	2.1844e-09	5.5224e-06	1.3026e-06	-1.2232e-06
0.045	-0.099976	-1.8333e-09	0.100002	1.3271e-06	-1.2701e-06	-0.09998	-1.2899e-09	0.100002	1.3997e-06	-1.3399e-06	-0.062304	-6.1707e-10	0.062326	1.3709e-06	-1.3071e-06	-0.025274	1.477e-11	0.02529	1.333e-06	-1.2625e-06	-0.0041158	6.4901e-10	0.0041158	1.3055e-06	-1.2312e-06	-0.00018622	1.3535e-09	0.00018638	1.2989e-06	-1.2235e-06	-5.4964e-06	2.1642e-09	5.4203e-06	1.3002e-06	-1.2235e-06
0.05	-0.099978	-1.8397e-09	0.100002	1.328e-06	-1.2716e-06	-0.099978	-1.2891e-09	0.100004	1.3995e-06	-1.3413e-06	-0.062124	-6.1975e-10	0.062148	1.3709e-06	-1.3079e-06	-0.025144	-2.09e-12	0.02517	1.3315e-06	-1.2622e-06	-0.0040758	6.4192e-10	0.0040744	1.3034e-06	-1.2313e-06	-0.00018352	1.3368e-09	0.00018354	1.2971e-06	-1.2233e-06	-5.4001e-06	2.1335e-09	5.3292e-06	1.2992e-06	-1.2241e-06
0.055	-0.099978	-1.8447e-09	0.100004	1.3274e-06	-1.2725e-06	-0.09998	-1.3001e-09	0.1	1.3994e-06	-1.3421e-06	-0.061954	-6.1591e-10	0.061976	1.37e-06	-1.3072e-06	-0.025018	5.47e-12	0.025042	1.3308e-06	-1.2617e-06	-0.0040338	6.3018e-10	0.0040326	1.3028e-06	-1.2311e-06	-0.0001805	1.3197e-09	0.00018078	1.2956e-06	-1.223e-06	-5.3e-06	2.115e-09	5.2286e-06	1.2973e-06	-1.2236e-06
