Vd	Id,Vg=0V	Ig,Vg=0V	Is,Vg=0V	Iavdd,Vg=0V	Ignd,Vg=0V	Id,Vg=0.15V	Ig,Vg=0.15V	Is,Vg=0.15V	Iavdd,Vg=0.15V	Ignd,Vg=0.15V	Id,Vg=0.3V	Ig,Vg=0.3V	Is,Vg=0.3V	Iavdd,Vg=0.3V	Ignd,Vg=0.3V	Id,Vg=0.45V	Ig,Vg=0.45V	Is,Vg=0.45V	Iavdd,Vg=0.45V	Ignd,Vg=0.45V	Id,Vg=0.6V	Ig,Vg=0.6V	Is,Vg=0.6V	Iavdd,Vg=0.6V	Ignd,Vg=0.6V	Id,Vg=0.75V	Ig,Vg=0.75V	Is,Vg=0.75V	Iavdd,Vg=0.75V	Ignd,Vg=0.75V	Id,Vg=0.9V	Ig,Vg=0.9V	Is,Vg=0.9V	Iavdd,Vg=0.9V	Ignd,Vg=0.9V
0	-0.056502	-1.5156e-08	0.056476	5.0222e-07	-4.6136e-07	-0.032218	-9.7662e-09	0.03223	5.0686e-07	-4.5948e-07	-0.01236	-5.2983e-09	0.01236	5.0478e-07	-4.6072e-07	-0.001505	-2.4023e-09	0.0015044	5.0748e-07	-4.5792e-07	-2.1598e-05	8.484e-11	2.1546e-05	5.0702e-07	-4.5668e-07	-2.252e-07	1.7304e-09	1.7366e-07	5.0666e-07	-4.5834e-07	-5.63762e-08	3.6214e-09	1.3079e-09	5.075e-07	-4.5878e-07
0.005	-0.056428	-1.53628e-08	0.056422	5.0004e-07	-4.621e-07	-0.032222	-9.733e-09	0.032218	5.044e-07	-4.6104e-07	-0.012356	-5.1309e-09	0.01235	5.0494e-07	-4.6e-07	-0.001502	-2.267e-09	0.0015038	5.067e-07	-4.5614e-07	-2.1536e-05	3.4346e-10	2.149e-05	5.05e-07	-4.5842e-07	-2.2436e-07	2.2463e-09	1.7372e-07	5.063e-07	-4.5908e-07	-5.444e-08	3.5191e-09	1.2195e-09	5.0638e-07	-4.5836e-07
0.01	-0.0564	-1.5211e-08	0.056398	4.9938e-07	-4.6326e-07	-0.032204	-9.8466e-09	0.03221	5.0434e-07	-4.5964e-07	-0.01235	-5.3198e-09	0.012344	5.0496e-07	-4.58e-07	-0.0015018	-2.4282e-09	0.0015024	5.0476e-07	-4.5724e-07	-2.1556e-05	5.9682e-10	2.1486e-05	5.0494e-07	-4.5876e-07	-2.243e-07	2.0742e-09	1.7394e-07	5.0678e-07	-4.5704e-07	-5.35278e-08	3.2794e-09	1.1976e-09	5.0618e-07	-4.5746e-07
0.015	-0.056374	-1.51146e-08	0.056366	4.99e-07	-4.6366e-07	-0.032188	-9.8346e-09	0.032194	5.0258e-07	-4.6134e-07	-0.01234	-5.5858e-09	0.01234	5.0394e-07	-4.5726e-07	-0.0014984	-2.1473e-09	0.0014986	5.0312e-07	-4.594e-07	-2.155e-05	3.5133e-10	2.1482e-05	5.0528e-07	-4.5658e-07	-2.2334e-07	1.7271e-09	1.7368e-07	5.0568e-07	-4.5594e-07	-5.2828e-08	3.119e-09	1.2426e-09	5.0574e-07	-4.5668e-07
0.02	-0.056352	-1.5074e-08	0.056344	4.9866e-07	-4.634e-07	-0.032172	-9.5247e-09	0.032168	5.014e-07	-4.6272e-07	-0.012324	-5.695e-09	0.01233	5.0214e-07	-4.5838e-07	-0.0015002	-1.9084e-09	0.0014988	5.0318e-07	-4.5924e-07	-2.15e-05	-2.62e-12	2.1474e-05	5.0366e-07	-4.5602e-07	-2.218e-07	1.6148e-09	1.7342e-07	5.036e-07	-4.5752e-07	-5.21856e-08	3.0415e-09	1.3266e-09	5.0514e-07	-4.5594e-07
0.025	-0.056324	-1.5079e-08	0.056316	4.9818e-07	-4.6352e-07	-0.032172	-9.3564e-09	0.03216	5.0146e-07	-4.6186e-07	-0.012328	-5.6136e-09	0.012326	5.0084e-07	-4.5938e-07	-0.0014976	-2.134e-09	0.001499	5.0358e-07	-4.5768e-07	-2.1476e-05	1.456e-10	2.1428e-05	5.0146e-07	-4.583e-07	-2.2018e-07	1.8536e-09	1.7268e-07	5.0206e-07	-4.5878e-07	-5.1519e-08	3.0438e-09	1.4356e-09	5.047e-07	-4.5582e-07
0.03	-0.056296	-1.51808e-08	0.056294	4.9814e-07	-4.6264e-07	-0.032154	-9.5407e-09	0.032144	5.0154e-07	-4.5988e-07	-0.01232	-5.2892e-09	0.012308	4.9998e-07	-4.606e-07	-0.0014962	-2.4211e-09	0.0014974	5.0226e-07	-4.5634e-07	-2.1492e-05	5.0457e-10	2.1438e-05	5.0128e-07	-4.589e-07	-2.2008e-07	2.0791e-09	1.7312e-07	5.0298e-07	-4.59e-07	-5.07568e-08	3.2002e-09	1.5945e-09	5.037e-07	-4.5678e-07
0.035	-0.056268	-1.53032e-08	0.056264	4.9778e-07	-4.6212e-07	-0.032136	-9.8341e-09	0.032134	5.0074e-07	-4.5938e-07	-0.012318	-5.2154e-09	0.012306	5.0036e-07	-4.594e-07	-0.001495	-2.4049e-09	0.0014948	4.998e-07	-4.5838e-07	-2.1468e-05	3.731e-10	2.1416e-05	5.0154e-07	-4.5714e-07	-2.1972e-07	1.9006e-09	1.7324e-07	5.0298e-07	-4.5706e-07	-4.96564e-08	3.3046e-09	1.6514e-09	5.0272e-07	-4.5758e-07
0.04	-0.056242	-1.53916e-08	0.056236	4.974e-07	-4.6134e-07	-0.03211	-9.8917e-09	0.032112	4.988e-07	-4.604e-07	-0.0123	-5.4309e-09	0.0123	5.0028e-07	-4.5764e-07	-0.001495	-2.0309e-09	0.0014926	4.9928e-07	-4.5954e-07	-2.1434e-05	4.932e-11	2.1422e-05	5.009e-07	-4.5584e-07	-2.1892e-07	1.5496e-09	1.7316e-07	5.0208e-07	-4.5596e-07	-4.84946e-08	3.3385e-09	1.6005e-09	5.013e-07	-4.5898e-07
0.045	-0.05621	-1.55718e-08	0.056212	4.9676e-07	-4.6042e-07	-0.032092	-9.638e-09	0.032102	4.975e-07	-4.6236e-07	-0.01229	-5.7462e-09	0.0123	4.9894e-07	-4.5746e-07	-0.0014954	-2.0268e-09	0.0014926	4.9944e-07	-4.5842e-07	-2.1374e-05	-1.0632e-10	2.1388e-05	4.9892e-07	-4.568e-07	-2.172e-07	1.4391e-09	1.7258e-07	5.0008e-07	-4.5746e-07	-4.7064e-08	3.3051e-09	1.3932e-09	4.9964e-07	-4.5922e-07
