Vd	Id,Vg=0V	Ig,Vg=0V	Is,Vg=0V	Iavdd,Vg=0V	Ignd,Vg=0V	Id,Vg=0.15V	Ig,Vg=0.15V	Is,Vg=0.15V	Iavdd,Vg=0.15V	Ignd,Vg=0.15V	Id,Vg=0.3V	Ig,Vg=0.3V	Is,Vg=0.3V	Iavdd,Vg=0.3V	Ignd,Vg=0.3V	Id,Vg=0.45V	Ig,Vg=0.45V	Is,Vg=0.45V	Iavdd,Vg=0.45V	Ignd,Vg=0.45V	Id,Vg=0.6V	Ig,Vg=0.6V	Is,Vg=0.6V	Iavdd,Vg=0.6V	Ignd,Vg=0.6V	Id,Vg=0.75V	Ig,Vg=0.75V	Is,Vg=0.75V	Iavdd,Vg=0.75V	Ignd,Vg=0.75V	Id,Vg=0.9V	Ig,Vg=0.9V	Is,Vg=0.9V	Iavdd,Vg=0.9V	Ignd,Vg=0.9V
0	3.7624e-10	-7.4e-13	-3.7627e-10	3.5968e-07	-3.5962e-07	3.68242e-08	8.08e-12	-3.88874e-08	3.594e-07	-3.5946e-07	3.62366e-08	5.555e-11	2.0896e-09	3.5948e-07	-3.5948e-07	-1.5912e-05	3.47e-10	1.6376e-05	3.5968e-07	-3.5966e-07	-2.4016e-05	1.41e-09	3.3654e-05	3.594e-07	-3.5938e-07	-2.5368e-05	5.0852e-09	4.2958e-05	3.6004e-07	-3.5996e-07	-2.5174e-05	1.966e-08	4.7984e-05	3.6028e-07	-3.6016e-07
0.005	2.0166e-09	2.5e-12	-1.9654e-09	3.5972e-07	-3.5962e-07	2.036e-07	9.66e-12	-2.0094e-07	3.5948e-07	-3.5954e-07	1.1778e-05	5.783e-11	-1.1718e-05	3.595e-07	-3.5948e-07	6.3832e-05	3.3682e-10	-0.00013758	3.5962e-07	-3.5968e-07	5.5962e-05	1.3704e-09	-0.0003251	3.5948e-07	-3.5948e-07	4.8358e-05	4.9443e-09	-0.00043972	3.5964e-07	-3.5958e-07	4.132e-05	1.91174e-08	-0.00050102	3.601e-07	-3.601e-07
0.01	3.3501e-09	-1.73e-12	-3.3114e-09	3.5968e-07	-3.5966e-07	3.3812e-07	6.52e-12	-3.327e-07	3.5936e-07	-3.5948e-07	2.1814e-05	5.169e-11	-2.1776e-05	3.5944e-07	-3.5938e-07	0.00028562	3.2767e-10	-0.00028598	3.5976e-07	-3.5966e-07	0.0006895	1.3372e-09	-0.00068888	3.5932e-07	-3.5944e-07	0.00093478	4.8171e-09	-0.00093514	3.597e-07	-3.5958e-07	0.00106926	1.86232e-08	-0.00106762	3.6012e-07	-3.6014e-07
0.015	4.4966e-09	4.9e-13	-4.4168e-09	3.597e-07	-3.5964e-07	4.5444e-07	8.48e-12	-4.5778e-07	3.595e-07	-3.5952e-07	3.0728e-05	5.4e-11	-3.0684e-05	3.5944e-07	-3.5944e-07	0.00042796	3.148e-10	-0.00042766	3.597e-07	-3.597e-07	0.00105128	1.3033e-09	-0.00105126	3.595e-07	-3.5946e-07	0.0014366	4.6954e-09	-0.0014346	3.597e-07	-3.5966e-07	0.0016454	1.81156e-08	-0.0016446	3.601e-07	-3.6008e-07
0.02	5.4463e-09	-1.2e-12	-5.3995e-09	3.5966e-07	-3.5968e-07	5.4748e-07	6.26e-12	-5.5048e-07	3.595e-07	-3.5946e-07	3.8296e-05	5.084e-11	-3.8238e-05	3.5938e-07	-3.5944e-07	0.00055898	3.0888e-10	-0.0005591	3.5964e-07	-3.597e-07	0.0014018	1.2729e-09	-0.0014	3.595e-07	-3.595e-07	0.0019232	4.5923e-09	-0.0019246	3.5974e-07	-3.5966e-07	0.0022068	1.7634e-08	-0.0022086	3.6004e-07	-3.6006e-07
0.025	6.2217e-09	3.8e-13	-6.1809e-09	3.5966e-07	-3.596e-07	6.3106e-07	6.48e-12	-6.2854e-07	3.5952e-07	-3.5956e-07	4.5002e-05	4.795e-11	-4.4936e-05	3.5944e-07	-3.5946e-07	0.00068184	2.9622e-10	-0.00068138	3.5962e-07	-3.596e-07	0.001744	1.2398e-09	-0.0017414	3.595e-07	-3.595e-07	0.0024082	4.4798e-09	-0.0024072	3.5966e-07	-3.5966e-07	0.002768	1.7133e-08	-0.0027676	3.5996e-07	-3.6e-07
0.03	6.9581e-09	6.5e-13	-6.8802e-09	3.5968e-07	-3.5978e-07	7.0622e-07	8.11e-12	-7.0592e-07	3.5958e-07	-3.5956e-07	5.085e-05	4.61e-11	-5.084e-05	3.5952e-07	-3.5954e-07	0.00079916	2.9078e-10	-0.00079838	3.5968e-07	-3.5974e-07	0.0020814	1.2129e-09	-0.0020818	3.5952e-07	-3.5954e-07	0.0028938	4.3542e-09	-0.0028924	3.5972e-07	-3.5974e-07	0.0033374	1.66692e-08	-0.0033344	3.6012e-07	-3.6002e-07
0.035	7.5279e-09	-5.3e-13	-7.4276e-09	3.6058e-07	-3.6052e-07	7.6338e-07	3.23e-12	-7.6754e-07	3.5954e-07	-3.5962e-07	5.58e-05	4.886e-11	-5.5852e-05	3.5948e-07	-3.5948e-07	0.00090672	2.8282e-10	-0.00090678	3.5964e-07	-3.5968e-07	0.0024098	1.18e-09	-0.0024088	3.5956e-07	-3.5956e-07	0.0033704	4.2522e-09	-0.0033678	3.5968e-07	-3.5968e-07	0.003895	1.62272e-08	-0.0038918	3.5994e-07	-3.6002e-07
0.04	8.0153e-09	2.23e-12	-7.9778e-09	3.6064e-07	-3.6046e-07	8.1682e-07	8.16e-12	-8.1266e-07	3.5954e-07	-3.5956e-07	6.039e-05	4.103e-11	-6.035e-05	3.595e-07	-3.5956e-07	0.00100916	2.7292e-10	-0.00100914	3.5968e-07	-3.5962e-07	0.0027326	1.1536e-09	-0.002732	3.595e-07	-3.596e-07	0.0038464	4.1442e-09	-0.0038458	3.596e-07	-3.5962e-07	0.0044568	1.58044e-08	-0.0044522	3.6002e-07	-3.6002e-07
0.045	8.4524e-09	-1.56e-12	-8.375e-09	3.6058e-07	-3.6062e-07	8.6264e-07	3.33e-12	-8.6026e-07	3.5952e-07	-3.5956e-07	6.4252e-05	4.493e-11	-6.4208e-05	3.5946e-07	-3.595e-07	0.00110314	2.6928e-10	-0.00110384	3.5964e-07	-3.5966e-07	0.0030424	1.123e-09	-0.0030432	3.5948e-07	-3.5954e-07	0.0043126	4.0524e-09	-0.004311	3.597e-07	-3.5974e-07	0.0050066	1.53772e-08	-0.005005	3.6006e-07	-3.6008e-07
