Vd	Id,Vg=0V	Ig,Vg=0V	Is,Vg=0V	Iavdd,Vg=0V	Ignd,Vg=0V	Id,Vg=0.15V	Ig,Vg=0.15V	Is,Vg=0.15V	Iavdd,Vg=0.15V	Ignd,Vg=0.15V	Id,Vg=0.3V	Ig,Vg=0.3V	Is,Vg=0.3V	Iavdd,Vg=0.3V	Ignd,Vg=0.3V	Id,Vg=0.45V	Ig,Vg=0.45V	Is,Vg=0.45V	Iavdd,Vg=0.45V	Ignd,Vg=0.45V	Id,Vg=0.6V	Ig,Vg=0.6V	Is,Vg=0.6V	Iavdd,Vg=0.6V	Ignd,Vg=0.6V	Id,Vg=0.75V	Ig,Vg=0.75V	Is,Vg=0.75V	Iavdd,Vg=0.75V	Ignd,Vg=0.75V	Id,Vg=0.9V	Ig,Vg=0.9V	Is,Vg=0.9V	Iavdd,Vg=0.9V	Ignd,Vg=0.9V
0	-0.064832	-2.7586e-10	0.064808	3.3632e-07	-2.6768e-07	-0.046114	-1.5585e-10	0.046128	3.4274e-07	-2.661e-07	-0.027624	-7.835e-11	0.02763	3.4682e-07	-2.6262e-07	-0.011476	-4.79e-12	0.011476	3.5184e-07	-2.6014e-07	-0.0020138	9.359e-11	0.0020124	3.547e-07	-2.5824e-07	-0.0001023	2.0678e-10	0.0001023	3.5598e-07	-2.5774e-07	-3.7061e-06	3.7073e-10	3.61e-06	3.569e-07	-2.5758e-07
0.005	-0.064684	-2.8035e-10	0.064692	3.3566e-07	-2.6778e-07	-0.046036	-1.606e-10	0.04604	3.416e-07	-2.6612e-07	-0.027548	-7.252e-11	0.027556	3.4506e-07	-2.627e-07	-0.011416	-2.54e-12	0.01142	3.5028e-07	-2.6012e-07	-0.0019938	8.901e-11	0.0019936	3.5298e-07	-2.5824e-07	-0.0001008	2.029e-10	0.00010072	3.539e-07	-2.5778e-07	-3.6431e-06	3.6117e-10	3.5471e-06	3.5498e-07	-2.5758e-07
0.01	-0.064586	-2.8083e-10	0.064596	3.3432e-07	-2.6792e-07	-0.04595	-1.6139e-10	0.045962	3.4014e-07	-2.6612e-07	-0.027478	-7.627e-11	0.02748	3.437e-07	-2.627e-07	-0.01137	5.03e-12	0.011374	3.4854e-07	-2.6008e-07	-0.0019764	8.504e-11	0.0019762	3.5102e-07	-2.5824e-07	-9.955e-05	1.9994e-10	9.944e-05	3.5222e-07	-2.5772e-07	-3.5847e-06	3.6032e-10	3.4866e-06	3.531e-07	-2.5756e-07
0.015	-0.06449	-2.7546e-10	0.0645	3.3314e-07	-2.6794e-07	-0.045862	-1.5497e-10	0.04587	3.3872e-07	-2.6618e-07	-0.027402	-7.828e-11	0.02741	3.4224e-07	-2.627e-07	-0.011314	-8.24e-12	0.011318	3.467e-07	-2.6006e-07	-0.0019588	8.3e-11	0.001958	3.4928e-07	-2.5822e-07	-9.8222e-05	1.9493e-10	9.8058e-05	3.5034e-07	-2.5778e-07	-3.5266e-06	3.5332e-10	3.4311e-06	3.5116e-07	-2.5764e-07
0.02	-0.064394	-2.8357e-10	0.064404	3.3196e-07	-2.6802e-07	-0.045774	-1.6017e-10	0.045782	3.3726e-07	-2.6626e-07	-0.02733	-7.943e-11	0.027336	3.4062e-07	-2.6278e-07	-0.01126	-8.1e-12	0.01127	3.4522e-07	-2.601e-07	-0.0019404	8.128e-11	0.00194	3.4744e-07	-2.5826e-07	-9.6782e-05	1.8797e-10	9.6706e-05	3.487e-07	-2.5776e-07	-3.4701e-06	3.483e-10	3.3769e-06	3.4944e-07	-2.576e-07
0.025	-0.064296	-2.8137e-10	0.064304	3.3056e-07	-2.6808e-07	-0.045688	-1.6287e-10	0.04569	3.3572e-07	-2.6622e-07	-0.027252	-7.773e-11	0.02726	3.3912e-07	-2.6278e-07	-0.011212	-4.35e-12	0.011214	3.4364e-07	-2.601e-07	-0.0019226	7.463e-11	0.0019224	3.4578e-07	-2.5816e-07	-9.548e-05	1.9194e-10	9.5416e-05	3.4682e-07	-2.5772e-07	-3.4076e-06	3.415e-10	3.3155e-06	3.4758e-07	-2.5762e-07
0.03	-0.064196	-2.8163e-10	0.064206	3.2944e-07	-2.6812e-07	-0.045604	-1.6099e-10	0.045608	3.346e-07	-2.6624e-07	-0.027174	-8.104e-11	0.027188	3.3776e-07	-2.6282e-07	-0.01116	-7.24e-12	0.01116	3.4188e-07	-2.6006e-07	-0.0019048	7.314e-11	0.001905	3.4364e-07	-2.5818e-07	-9.411e-05	1.8509e-10	9.4172e-05	3.453e-07	-2.5796e-07	-3.3579e-06	3.3576e-10	3.263e-06	3.458e-07	-2.5764e-07
0.035	-0.064098	-2.8741e-10	0.064102	3.2842e-07	-2.6836e-07	-0.045512	-1.5873e-10	0.04552	3.3304e-07	-2.6622e-07	-0.027108	-7.913e-11	0.02711	3.3628e-07	-2.6288e-07	-0.011108	-1.475e-11	0.011108	3.4014e-07	-2.5998e-07	-0.001887	7.464e-11	0.0018868	3.4242e-07	-2.582e-07	-9.2922e-05	1.7729e-10	9.2738e-05	3.4338e-07	-2.5766e-07	-3.3014e-06	3.3065e-10	3.2167e-06	3.4408e-07	-2.5764e-07
0.04	-0.064	-2.8375e-10	0.064012	3.2726e-07	-2.6824e-07	-0.045428	-1.6224e-10	0.045434	3.3168e-07	-2.6618e-07	-0.027034	-7.762e-11	0.027044	3.347e-07	-2.6284e-07	-0.011056	-5.64e-12	0.011062	3.3856e-07	-2.5998e-07	-0.0018694	6.869e-11	0.0018702	3.4068e-07	-2.5818e-07	-9.1548e-05	1.7835e-10	9.1464e-05	3.4134e-07	-2.5772e-07	-3.2471e-06	3.2477e-10	3.1606e-06	3.4232e-07	-2.5764e-07
0.045	-0.063898	-2.8155e-10	0.063902	3.258e-07	-2.6828e-07	-0.04534	-1.6333e-10	0.045348	3.303e-07	-2.6624e-07	-0.026964	-8.589e-11	0.02697	3.3324e-07	-2.6284e-07	-0.011002	-7.06e-12	0.011008	3.3684e-07	-2.6002e-07	-0.0018518	6.882e-11	0.0018532	3.3898e-07	-2.5822e-07	-9.0258e-05	1.722e-10	9.0208e-05	3.3994e-07	-2.5764e-07	-3.1926e-06	3.2361e-10	3.1137e-06	3.405e-07	-2.576e-07
