Vd	Id,Vg=0V	Ig,Vg=0V	Is,Vg=0V	Iavdd,Vg=0V	Ignd,Vg=0V	Id,Vg=0.15V	Ig,Vg=0.15V	Is,Vg=0.15V	Iavdd,Vg=0.15V	Ignd,Vg=0.15V	Id,Vg=0.3V	Ig,Vg=0.3V	Is,Vg=0.3V	Iavdd,Vg=0.3V	Ignd,Vg=0.3V	Id,Vg=0.45V	Ig,Vg=0.45V	Is,Vg=0.45V	Iavdd,Vg=0.45V	Ignd,Vg=0.45V	Id,Vg=0.6V	Ig,Vg=0.6V	Is,Vg=0.6V	Iavdd,Vg=0.6V	Ignd,Vg=0.6V	Id,Vg=0.75V	Ig,Vg=0.75V	Is,Vg=0.75V	Iavdd,Vg=0.75V	Ignd,Vg=0.75V	Id,Vg=0.9V	Ig,Vg=0.9V	Is,Vg=0.9V	Iavdd,Vg=0.9V	Ignd,Vg=0.9V
0	-0.037322	-1.0892e-09	0.037306	5.0604e-07	-4.6138e-07	-0.023768	-5.8933e-10	0.023778	5.0776e-07	-4.6026e-07	-0.010948	-2.8626e-10	0.010954	5.0782e-07	-4.5892e-07	-0.0021284	-7.331e-11	0.002126	5.0828e-07	-4.581e-07	-7.216e-05	1.2225e-10	7.2044e-05	5.0836e-07	-4.5766e-07	-9.9658e-07	3.2583e-10	9.4506e-07	5.0848e-07	-4.5762e-07	-6.26608e-08	5.7337e-10	1.0881e-08	5.0876e-07	-4.575e-07
0.005	-0.037258	-1.0897e-09	0.037258	5.0552e-07	-4.6144e-07	-0.023742	-5.8978e-10	0.023748	5.07e-07	-4.6022e-07	-0.01093	-2.8847e-10	0.010928	5.0694e-07	-4.5896e-07	-0.0021192	-7.334e-11	0.0021192	5.0738e-07	-4.5804e-07	-7.1688e-05	1.1375e-10	7.1618e-05	5.0736e-07	-4.5762e-07	-9.898e-07	3.1969e-10	9.3882e-07	5.076e-07	-4.5766e-07	-6.18066e-08	5.6075e-10	1.0811e-08	5.0796e-07	-4.5762e-07
0.01	-0.037224	-1.0886e-09	0.037222	5.0472e-07	-4.6156e-07	-0.023716	-5.8814e-10	0.023718	5.0624e-07	-4.603e-07	-0.01091	-2.8788e-10	0.010912	5.0604e-07	-4.5894e-07	-0.0021132	-7.511e-11	0.0021124	5.0656e-07	-4.5802e-07	-7.1242e-05	1.1311e-10	7.1194e-05	5.0654e-07	-4.5756e-07	-9.8308e-07	3.1197e-10	9.3372e-07	5.0672e-07	-4.576e-07	-6.08312e-08	5.5598e-10	1.07362e-08	5.071e-07	-4.5758e-07
0.015	-0.037188	-1.0901e-09	0.037184	5.0368e-07	-4.6138e-07	-0.023688	-5.9116e-10	0.023686	5.0524e-07	-4.602e-07	-0.01089	-2.8893e-10	0.010892	5.0506e-07	-4.5882e-07	-0.0021034	-7.987e-11	0.0021038	5.056e-07	-4.5804e-07	-7.0832e-05	1.0546e-10	7.0804e-05	5.0536e-07	-4.575e-07	-9.766e-07	3.0702e-10	9.287e-07	5.0586e-07	-4.5764e-07	-5.98382e-08	5.4351e-10	1.06566e-08	5.061e-07	-4.5754e-07
0.02	-0.03715	-1.0906e-09	0.037146	5.0302e-07	-4.6148e-07	-0.023662	-5.9151e-10	0.023662	5.0448e-07	-4.6032e-07	-0.01087	-2.9241e-10	0.010868	5.0432e-07	-4.5894e-07	-0.002096	-8.201e-11	0.0020962	5.047e-07	-4.5784e-07	-7.0432e-05	1.0155e-10	7.0412e-05	5.0456e-07	-4.5744e-07	-9.69e-07	3.0148e-10	9.2182e-07	5.0494e-07	-4.5762e-07	-5.88346e-08	5.3855e-10	1.05938e-08	5.0504e-07	-4.5734e-07
0.025	-0.037114	-1.0918e-09	0.037118	5.0242e-07	-4.6164e-07	-0.023632	-5.8859e-10	0.023626	5.0374e-07	-4.6024e-07	-0.010848	-2.9341e-10	0.010846	5.033e-07	-4.5878e-07	-0.0020888	-8.366e-11	0.0020894	5.038e-07	-4.58e-07	-7.0074e-05	9.797e-11	7.005e-05	5.0378e-07	-4.575e-07	-9.6286e-07	2.9628e-10	9.161e-07	5.0414e-07	-4.5756e-07	-5.78754e-08	5.2838e-10	1.05232e-08	5.0428e-07	-4.5752e-07
0.03	-0.037076	-1.0905e-09	0.03708	5.0158e-07	-4.6146e-07	-0.023602	-5.9057e-10	0.0236	5.0296e-07	-4.6032e-07	-0.010826	-2.9202e-10	0.010826	5.0254e-07	-4.5888e-07	-0.0020814	-8.329e-11	0.0020812	5.0296e-07	-4.5794e-07	-6.9612e-05	9.666e-11	6.9578e-05	5.0296e-07	-4.5746e-07	-9.556e-07	2.889e-10	9.0996e-07	5.0292e-07	-4.5754e-07	-5.68936e-08	5.182e-10	1.04514e-08	5.0344e-07	-4.5752e-07
0.035	-0.037046	-1.0896e-09	0.037044	5.0082e-07	-4.6156e-07	-0.023568	-5.942e-10	0.023568	5.0218e-07	-4.6034e-07	-0.010804	-2.9421e-10	0.010806	5.0176e-07	-4.5888e-07	-0.0020738	-8.91e-11	0.0020732	5.0218e-07	-4.5792e-07	-6.9236e-05	8.959e-11	6.9182e-05	5.0202e-07	-4.575e-07	-9.4776e-07	2.8427e-10	9.052e-07	5.0214e-07	-4.5744e-07	-5.59328e-08	5.1408e-10	1.03846e-08	5.0258e-07	-4.5752e-07
0.04	-0.037002	-1.091e-09	0.037002	5.001e-07	-4.6166e-07	-0.023534	-5.9257e-10	0.023536	5.0134e-07	-4.6018e-07	-0.010782	-2.9627e-10	0.010784	5.01e-07	-4.5898e-07	-0.0020666	-9.106e-11	0.0020664	5.013e-07	-4.5792e-07	-6.8786e-05	8.655e-11	6.8796e-05	5.0118e-07	-4.5742e-07	-9.4168e-07	2.7721e-10	8.9846e-07	5.0126e-07	-4.5746e-07	-5.50334e-08	5.0348e-10	1.03178e-08	5.0174e-07	-4.5762e-07
0.045	-0.036972	-1.0932e-09	0.03697	4.9942e-07	-4.6162e-07	-0.023508	-5.9304e-10	0.023508	5.0056e-07	-4.603e-07	-0.010762	-2.9596e-10	0.010762	5.0026e-07	-4.5892e-07	-0.0020584	-8.953e-11	0.0020588	5.0044e-07	-4.5798e-07	-6.8436e-05	8.159e-11	6.8348e-05	5.0028e-07	-4.575e-07	-9.3652e-07	2.7345e-10	8.926e-07	5.0046e-07	-4.5752e-07	-5.41218e-08	4.9758e-10	1.0239e-08	5.0094e-07	-4.5758e-07
