vd	id_vg = 0V	ig_vg = 0V	is_vg = 0V	iavdd_vg = 0V	ignd_vg = 0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0	-0.035728	-1.1132e-09	0.03574	7.2782e-07	-6.5228e-07	-0.022546	-6.5344e-10	0.02257	7.4254e-07	-6.6114e-07	-0.010164	-3.513e-10	0.010184	7.3946e-07	-6.5606e-07	-0.001875	-1.1995e-10	0.0018738	7.3932e-07	-6.538e-07	-5.7054e-05	1.0441e-10	5.6922e-05	7.3954e-07	-6.5352e-07	-7.536e-07	3.0608e-10	6.6646e-07	7.4088e-07	-6.5448e-07	-9.41898e-08	5.3426e-10	7.3186e-09	7.4166e-07	-6.552e-07
0.005	-0.035672	-1.1156e-09	0.035692	7.2972e-07	-6.531e-07	-0.022524	-6.5432e-10	0.022544	7.4132e-07	-6.6118e-07	-0.010148	-3.5052e-10	0.010166	7.3818e-07	-6.559e-07	-0.0018658	-1.2065e-10	0.0018666	7.3776e-07	-6.536e-07	-5.6658e-05	9.56e-11	5.6562e-05	7.3828e-07	-6.5346e-07	-7.4772e-07	3.0199e-10	6.6172e-07	7.395e-07	-6.5452e-07	-9.27312e-08	5.3107e-10	7.2706e-09	7.403e-07	-6.552e-07
0.01	-0.03564	-1.1185e-09	0.035666	7.292e-07	-6.5376e-07	-0.022502	-6.5334e-10	0.022516	7.401e-07	-6.6124e-07	-0.010126	-3.5256e-10	0.010144	7.3676e-07	-6.561e-07	-0.0018586	-1.1902e-10	0.0018592	7.3624e-07	-6.536e-07	-5.6344e-05	9.934e-11	5.6226e-05	7.3746e-07	-6.5362e-07	-7.4198e-07	2.9811e-10	6.5708e-07	7.3822e-07	-6.5446e-07	-9.12496e-08	5.2331e-10	7.2213e-09	7.39e-07	-6.5528e-07
0.015	-0.035606	-1.1127e-09	0.035626	7.2844e-07	-6.5424e-07	-0.022468	-6.5471e-10	0.022484	7.3876e-07	-6.614e-07	-0.010106	-3.5458e-10	0.010124	7.3544e-07	-6.561e-07	-0.0018522	-1.1824e-10	0.001852	7.3482e-07	-6.536e-07	-5.5986e-05	9.441e-11	5.5858e-05	7.3612e-07	-6.5358e-07	-7.3552e-07	2.9436e-10	6.5306e-07	7.3682e-07	-6.5464e-07	-8.98034e-08	5.2127e-10	7.1705e-09	7.3744e-07	-6.5524e-07
0.02	-0.035572	-1.1204e-09	0.035594	7.2784e-07	-6.547e-07	-0.02244	-6.5118e-10	0.022462	7.3758e-07	-6.6144e-07	-0.010084	-3.5294e-10	0.010102	7.3432e-07	-6.5622e-07	-0.0018454	-1.2438e-10	0.0018452	7.334e-07	-6.5348e-07	-5.5604e-05	9.315e-11	5.5546e-05	7.3426e-07	-6.536e-07	-7.2962e-07	2.9439e-10	6.4868e-07	7.3544e-07	-6.546e-07	-8.85918e-08	5.1916e-10	7.1274e-09	7.362e-07	-6.553e-07
0.025	-0.035538	-1.114e-09	0.035556	7.2698e-07	-6.552e-07	-0.022414	-6.5594e-10	0.022428	7.3642e-07	-6.6136e-07	-0.010064	-3.542e-10	0.010084	7.3316e-07	-6.562e-07	-0.0018382	-1.2422e-10	0.0018382	7.3188e-07	-6.5334e-07	-5.529e-05	9.032e-11	5.523e-05	7.3298e-07	-6.5356e-07	-7.2462e-07	2.8897e-10	6.444e-07	7.3436e-07	-6.5466e-07	-8.7295e-08	5.1038e-10	7.0811e-09	7.3516e-07	-6.5534e-07
0.03	-0.035502	-1.1157e-09	0.035526	7.2632e-07	-6.5554e-07	-0.022386	-6.5497e-10	0.022406	7.3538e-07	-6.6152e-07	-0.010046	-3.5832e-10	0.010062	7.3214e-07	-6.5626e-07	-0.0018316	-1.2173e-10	0.0018322	7.305e-07	-6.534e-07	-5.4958e-05	8.954e-11	5.4888e-05	7.3158e-07	-6.5358e-07	-7.187e-07	2.8766e-10	6.4018e-07	7.3276e-07	-6.5466e-07	-8.59458e-08	5.089e-10	7.0352e-09	7.3364e-07	-6.554e-07
0.035	-0.03547	-1.117e-09	0.03549	7.2572e-07	-6.5586e-07	-0.022354	-6.5954e-10	0.02237	7.3402e-07	-6.6152e-07	-0.010024	-3.5841e-10	0.010042	7.3054e-07	-6.5616e-07	-0.0018248	-1.268e-10	0.0018248	7.2936e-07	-6.5342e-07	-5.463e-05	8.56e-11	5.4524e-05	7.3034e-07	-6.5358e-07	-7.125e-07	2.833e-10	6.3552e-07	7.3158e-07	-6.5478e-07	-8.46176e-08	5.0132e-10	6.9843e-09	7.3292e-07	-6.5536e-07
0.04	-0.035436	-1.1181e-09	0.035458	7.2474e-07	-6.5636e-07	-0.02232	-6.5414e-10	0.02234	7.3306e-07	-6.6156e-07	-0.010004	-3.5056e-10	0.010022	7.293e-07	-6.5636e-07	-0.0018176	-1.2622e-10	0.001819	7.279e-07	-6.5338e-07	-5.4276e-05	8.622e-11	5.4246e-05	7.2914e-07	-6.5348e-07	-7.0772e-07	2.8481e-10	6.3144e-07	7.3044e-07	-6.5472e-07	-8.33328e-08	5.0189e-10	6.9408e-09	7.312e-07	-6.5548e-07
0.045	-0.035398	-1.1157e-09	0.035414	7.241e-07	-6.5666e-07	-0.022294	-6.5784e-10	0.02231	7.3188e-07	-6.6148e-07	-0.0100072	-3.55e-10	0.010004	7.2808e-07	-6.5624e-07	-0.0018108	-1.2888e-10	0.0018118	7.2658e-07	-6.533e-07	-5.3972e-05	8.146e-11	5.3874e-05	7.2786e-07	-6.5344e-07	-7.0148e-07	2.7253e-10	6.2718e-07	7.2914e-07	-6.5486e-07	-8.1985e-08	4.9082e-10	6.9005e-09	7.2968e-07	-6.555e-07
