Vg	Id,Vd=0V	Ig,Vd=0V	Is,Vd=0V	Iavdd,Vd=0V	Ignd,Vd=0V	Id,Vd=0.15V	Ig,Vd=0.15V	Is,Vd=0.15V	Iavdd,Vd=0.15V	Ignd,Vd=0.15V	Id,Vd=0.3V	Ig,Vd=0.3V	Is,Vd=0.3V	Iavdd,Vd=0.3V	Ignd,Vd=0.3V	Id,Vd=0.45V	Ig,Vd=0.45V	Is,Vd=0.45V	Iavdd,Vd=0.45V	Ignd,Vd=0.45V	Id,Vd=0.6V	Ig,Vd=0.6V	Is,Vd=0.6V	Iavdd,Vd=0.6V	Ignd,Vd=0.6V	Id,Vd=0.75V	Ig,Vd=0.75V	Is,Vd=0.75V	Iavdd,Vd=0.75V	Ignd,Vd=0.75V	Id,Vd=0.9V	Ig,Vd=0.9V	Is,Vd=0.9V	Iavdd,Vd=0.9V	Ignd,Vd=0.9V
1.2	-1.0938e-07	7.4491e-09	2.79364e-08	5.315e-07	-4.5732e-07	-5.203e-08	5.1655e-09	1.3929e-08	4.9228e-07	-4.5976e-07	-2.49356e-08	3.4513e-09	6.482e-09	4.7444e-07	-4.5972e-07	-1.18836e-08	2.2217e-09	2.9428e-09	4.6592e-07	-4.592e-07	-5.4122e-09	1.3709e-09	1.2648e-09	4.6128e-07	-4.5852e-07	-2.1513e-09	7.7771e-10	4.6695e-10	4.5894e-07	-4.5816e-07	-2.0098e-10	4.5e-10	-2.1677e-10	4.5756e-07	-4.5756e-07
1.195	-1.1108e-07	7.3326e-09	3.0884e-08	5.3046e-07	-4.5736e-07	-5.26164e-08	5.0826e-09	1.54074e-08	4.9182e-07	-4.5966e-07	-2.53076e-08	3.3894e-09	7.2218e-09	4.742e-07	-4.595e-07	-1.21456e-08	2.1771e-09	3.3077e-09	4.6578e-07	-4.5908e-07	-5.5485e-09	1.3325e-09	1.4459e-09	4.6134e-07	-4.585e-07	-2.2159e-09	7.5279e-10	5.568e-10	4.59e-07	-4.5806e-07	-2.061e-10	4.348e-10	-2.1346e-10	4.5736e-07	-4.5738e-07
1.19	-1.1344e-07	7.2357e-09	3.41218e-08	5.2936e-07	-4.5728e-07	-5.4054e-08	5e-09	1.70232e-08	4.9122e-07	-4.594e-07	-2.59966e-08	3.3292e-09	8.0235e-09	4.7382e-07	-4.592e-07	-1.24676e-08	2.1317e-09	3.7096e-09	4.6568e-07	-4.5906e-07	-5.7084e-09	1.2991e-09	1.6477e-09	4.6132e-07	-4.5846e-07	-2.2927e-09	7.2823e-10	6.6041e-10	4.5898e-07	-4.5798e-07	-1.9421e-10	4.1496e-10	-2.0542e-10	4.5738e-07	-4.573e-07
1.185	-1.1614e-07	7.1334e-09	3.77844e-08	5.2856e-07	-4.571e-07	-5.5571e-08	4.9226e-09	1.88632e-08	4.9116e-07	-4.594e-07	-2.67916e-08	3.2661e-09	8.9496e-09	4.7366e-07	-4.5906e-07	-1.2868e-08	2.0871e-09	4.167e-09	4.6538e-07	-4.5878e-07	-5.9062e-09	1.2682e-09	1.8739e-09	4.6126e-07	-4.5848e-07	-2.3841e-09	7.0681e-10	7.7194e-10	4.59e-07	-4.5796e-07	-1.8761e-10	3.9757e-10	-1.9713e-10	4.5744e-07	-4.575e-07
1.18	-1.191e-07	7.0365e-09	4.1768e-08	5.2728e-07	-4.572e-07	-5.72526e-08	4.8437e-09	2.08654e-08	4.908e-07	-4.5932e-07	-2.76882e-08	3.2081e-09	9.9359e-09	4.7362e-07	-4.5914e-07	-1.33186e-08	2.0418e-09	4.6675e-09	4.6546e-07	-4.5886e-07	-6.1156e-09	1.2359e-09	2.1238e-09	4.6128e-07	-4.5842e-07	-2.479e-09	6.8342e-10	8.9627e-10	4.5892e-07	-4.5796e-07	-1.7526e-10	3.8237e-10	-1.8444e-10	4.5752e-07	-4.5758e-07
1.175	-1.2264e-07	6.932e-09	4.6285e-08	5.267e-07	-4.5734e-07	-5.9234e-08	4.7709e-09	2.31524e-08	4.9034e-07	-4.5908e-07	-2.87076e-08	3.1456e-09	1.10847e-08	4.7344e-07	-4.59e-07	-1.38308e-08	1.9972e-09	5.2369e-09	4.6518e-07	-4.5866e-07	-6.3656e-09	1.2009e-09	2.4084e-09	4.6108e-07	-4.5842e-07	-2.6056e-09	6.5751e-10	1.03374e-09	4.587e-07	-4.5784e-07	-1.7793e-10	3.6334e-10	-1.745e-10	4.5746e-07	-4.5752e-07
1.17	-1.2638e-07	6.8295e-09	5.1121e-08	5.2594e-07	-4.573e-07	-6.13272e-08	4.6942e-09	2.5639e-08	4.8998e-07	-4.5894e-07	-2.98704e-08	3.0912e-09	1.23556e-08	4.733e-07	-4.5896e-07	-1.43982e-08	1.9569e-09	5.864e-09	4.6526e-07	-4.5872e-07	-6.6463e-09	1.1708e-09	2.7208e-09	4.611e-07	-4.5834e-07	-2.735e-09	6.3903e-10	1.1897e-09	4.5886e-07	-4.5794e-07	-1.6551e-10	3.4931e-10	-1.6853e-10	4.574e-07	-4.5734e-07
1.165	-1.3128e-07	6.7377e-09	5.66972e-08	5.2502e-07	-4.5716e-07	-6.3999e-08	4.6169e-09	2.84492e-08	4.899e-07	-4.5892e-07	-3.12264e-08	3.0378e-09	1.37712e-08	4.731e-07	-4.5872e-07	-1.5066e-08	1.9165e-09	6.5787e-09	4.6528e-07	-4.5866e-07	-6.9691e-09	1.1425e-09	3.0751e-09	4.6104e-07	-4.5828e-07	-2.8899e-09	6.1601e-10	1.3649e-09	4.5882e-07	-4.5794e-07	-1.6308e-10	3.3744e-10	-1.6492e-10	4.5742e-07	-4.5748e-07
1.16	-1.3642e-07	6.6452e-09	6.27378e-08	5.2424e-07	-4.5704e-07	-6.68402e-08	4.5446e-09	3.15298e-08	4.8958e-07	-4.588e-07	-3.26812e-08	2.983e-09	1.53288e-08	4.7304e-07	-4.5884e-07	-1.57958e-08	1.8781e-09	7.3577e-09	4.6506e-07	-4.5854e-07	-7.3371e-09	1.1111e-09	3.4618e-09	4.6096e-07	-4.5828e-07	-3.0591e-09	5.9751e-10	1.5589e-09	4.5886e-07	-4.5788e-07	-1.5811e-10	3.2508e-10	-1.6155e-10	4.5748e-07	-4.5744e-07
1.155	-1.422e-07	6.5539e-09	6.95762e-08	5.2332e-07	-4.5724e-07	-7.0079e-08	4.4727e-09	3.50418e-08	4.8926e-07	-4.5876e-07	-3.43096e-08	2.9285e-09	1.7105e-08	4.7298e-07	-4.5868e-07	-1.66414e-08	1.8393e-09	8.2595e-09	4.6514e-07	-4.585e-07	-7.7463e-09	1.0799e-09	3.9118e-09	4.6104e-07	-4.5822e-07	-3.2644e-09	5.7498e-10	1.7749e-09	4.587e-07	-4.5792e-07	-1.4758e-10	3.0751e-10	-1.4613e-10	4.5724e-07	-4.5732e-07
