gds,Vg=0V	gds,Vg=0.15V	gds,Vg=0.3V	gds,Vg=0.45V	gds,Vg=0.6V	gds,Vg=0.75V	gds,Vg=0.9V
5.01800000000001e-08	4.00383e-06	0.000428788	0.00988792	0.03420498	0.014256	0.0130388
5.835e-08	3.760695e-06	0.000398764	0.00931176	0.03398449	0.0539412	0.0681604
6.376e-08	3.3094e-06	0.00035075	0.0093566	0.033686	0.0750412	0.097945
6.275e-08	2.92092e-06	0.00031185	0.0091548	0.032854	0.055786	0.071868
6.301e-08	2.60496e-06	0.00027702	0.008168	0.03201	0.055162	0.071424
6.081e-08	2.32832e-06	0.00024842	0.007718	0.031266	0.054564	0.07092
5.95e-08	2.04316e-06	0.00022707	0.00725	0.030508	0.05382	0.07048
6.05e-08	1.90346e-06	0.00020709	0.006818	0.029748	0.05314	0.07004
6.08e-08	1.84876e-06	0.00018149	0.006396	0.028946	0.05244	0.06954
5.934e-08	1.6248e-06	0.000166	0.005952	0.02812	0.05162	0.06904
5.839e-08	1.43e-06	0.0001572	0.005592	0.02714	0.05106	0.06834
6.2905e-08	1.388e-06	0.0001468	0.005308	0.02652	0.05046	0.0680200000000001
6.4988e-08	1.322e-06	0.0001312	0.005004	0.02588	0.04954	0.06748
6.25229999999999e-08	1.28e-06	0.0001182	0.004674	0.02492	0.04886	0.0667199999999999
6.4602e-08	1.188e-06	0.000123	0.00432	0.024	0.0478400000000001	0.06596
6.6801e-08	1.15e-06	0.0001184	0.004198	0.02354	0.04742	0.0660200000000001
7.03139999999999e-08	1.224e-06	0.0001052	0.003916	0.02284	0.0467999999999999	0.0652399999999999
7.1241e-08	1.07e-06	0.0001044	0.00364600000000001	0.0221	0.0458600000000001	0.06454
7.2046e-08	1.048e-06	0.0001048	0.00347000000000001	0.02128	0.04514	0.06378
7.94599999999999e-08	1.226e-06	0.0001	0.00331399999999999	0.0206	0.0445199999999999	0.0632199999999999
7.581e-08	1.232e-06	9.64e-05	0.003124	0.02	0.04362	0.0629000000000001
7.637e-08	1.112e-06	9.74000000000002e-05	0.002974	0.01904	0.0428	0.0622800000000001
8.73099999999999e-08	1.002e-06	9.75999999999998e-05	0.002926	0.01852	0.04204	0.0616799999999999
8.351e-08	1.03e-06	9.02e-05	0.002642	0.01814	0.04124	0.0608599999999999
9.094e-08	1.232e-06	9.54000000000002e-05	0.002554	0.01706	0.04058	0.0602400000000001
9.09799999999999e-08	1.13e-06	9.8e-05	0.00251999999999999	0.01636	0.03952	0.0591799999999999
8.21599999999999e-08	1.074e-06	8.71999999999997e-05	0.00244199999999999	0.01636	0.0391	0.0590399999999999
8.48499999999999e-08	1.138e-06	9.97999999999999e-05	0.00232800000000001	0.0156	0.0382999999999999	0.05852
9.50600000000002e-08	1.112e-06	9.78000000000001e-05	0.00223200000000001	0.01486	0.03746	0.0575400000000001
1.0429e-07	1.258e-06	8.82000000000001e-05	0.002232	0.01434	0.0364400000000001	0.05692
9.82099999999999e-08	1.33e-06	9.34000000000001e-05	0.00203	0.01382	0.03582	0.05634
1.0477e-07	1.332e-06	9.74e-05	0.001948	0.0134	0.03518	0.05532
1.1091e-07	1.152e-06	9.43999999999999e-05	0.00207999999999999	0.01282	0.0340799999999999	0.05468
1.0384e-07	1.154e-06	9.23999999999999e-05	0.00201800000000001	0.01242	0.03352	0.05398
1.1737e-07	1.224e-06	9.38000000000002e-05	0.001882	0.0118	0.0330000000000001	0.0534000000000001
1.1967e-07	1.278e-06	9.04000000000002e-05	0.00175799999999999	0.01126	0.03202	0.0529600000000001
1.2271e-07	1.306e-06	9.63999999999999e-05	0.001774	0.01076	0.03076	0.0536
1.2142e-07	1.23e-06	9.83999999999998e-05	0.001838	0.01032	0.0304800000000001	0.05336
1.2369e-07	1.244e-06	9.15999999999999e-05	0.00174999999999999	0.01016	0.02984	0.0505999999999999
1.3139e-07	1.22e-06	9.61999999999998e-05	0.00174400000000001	0.00962000000000002	0.0290199999999999	0.0493999999999999
1.2654e-07	1.264e-06	9.32000000000002e-05	0.00164800000000001	0.00929999999999995	0.02822	0.0488000000000001
1.2856e-07	1.346e-06	8.04000000000003e-05	0.001536	0.00911999999999998	0.0273400000000001	0.0484000000000001
1.157e-07	1.33e-06	9.07999999999998e-05	0.00157	0.00844	0.02664	0.0475999999999999
1.2516e-07	1.18e-06	9.22000000000002e-05	0.00152	0.00784000000000001	0.02588	0.0466000000000001
1.2762e-07	1.178e-06	9.09999999999999e-05	0.00147	0.00776000000000005	0.0252199999999999	0.0458
1.2236e-07	1.18e-06	9.29999999999999e-05	0.00144199999999999	0.00753999999999997	0.0245800000000001	0.0449999999999999
1.3414e-07	1.21200000000001e-06	7.72e-05	0.00137200000000001	0.00695999999999996	0.0237400000000001	0.0446000000000001
1.3384e-07	1.072e-06	6.81999999999999e-05	0.001384	0.00656	0.0227800000000001	0.0436000000000002
1.3606e-07	1.13e-06	8.52000000000004e-05	0.001342	0.00652000000000004	0.02226	0.0426000000000001
1.305e-07	1.204e-06	8.39999999999998e-05	0.001294	0.00646000000000005	0.0215	0.042
1.1902e-07	1.134e-06	7.7e-05	0.00129199999999999	0.00607999999999997	0.02074	0.0411999999999999
1.2442e-07	1.25e-06	8.05999999999998e-05	0.001168	0.00563999999999998	0.0202599999999999	0.0403999999999999
1.2334e-07	1.006e-06	6.69999999999998e-05	0.001082	0.00524000000000001	0.01936	0.0396
1.1208e-07	1.048e-06	7.48e-05	0.0011	0.00503999999999999	0.01878	0.0385999999999999
1.26e-07	1.038e-06	7.31999999999998e-05	0.001044	0.00493999999999997	0.0182	0.0381999999999998
