Vds	Gm_Vgs=0.15V	Gm_Vgs=0.3V	Gm_Vgs=0.45V	Gm_Vgs=0.6V	Gm_Vgs=0.75V	Gm_Vgs=0.9V
0	0.000356808	0.01832254	0.015444	0.0129184	0.238308	0.25006
0.005	0.000340643666666667	0.0187543933333333	0.0844204666666667	0.1252256	0.238615333333333	0.250301666666667
0.01	0.0003097912	0.017756176	0.10866784	0.16831336	0.2385472	0.250562
0.015	0.0002828126	0.016861068	0.13030904	0.20711168	0.2384636	0.25062
0.02	0.0002526614	0.015593547	0.13924288	0.22650392	0.2382094	0.250588
0.025	0.000224448	0.01404694	0.12967156	0.216368	0.23764	0.250361
0.03	0.000200941	0.012657	0.119504	0.205228	0.236884	0.249998
0.035	0.000180974	0.011504	0.115088	0.203372	0.236284	0.249956
0.04	0.000163689	0.0104596	0.110796	0.201446	0.235786	0.25014
0.045	0.000149298	0.009568	0.10649	0.199606	0.23512	0.249998
0.05	0.000137537	0.0088056	0.102128	0.197948	0.234354	0.249654
0.055	0.000127161	0.0081028	0.097904	0.196018	0.233632	0.24929
0.06	0.000117646	0.0074804	0.093642	0.193722	0.232512	0.248418
0.065	0.000109648	0.006956	0.089378	0.191366	0.231112	0.247344
0.07	0.000103065	0.0064514	0.085374	0.188824	0.22996	0.24662
0.075	9.666e-05	0.0059904	0.081416	0.186076	0.22888	0.24608
0.08	9.158e-05	0.0056558	0.077432	0.18346	0.22782	0.24562
0.085	8.808e-05	0.0053632	0.073682	0.18102	0.22696	0.24528
0.09	8.484e-05	0.0050524	0.070108	0.17856	0.22606	0.24498
0.095	8.3e-05	0.0048102	0.066492	0.17588	0.22498	0.24462
0.1	8.172e-05	0.0045716	0.063026	0.17308	0.22394	0.24408
0.105	7.848e-05	0.0042956	0.05985	0.17034	0.2229	0.24344
0.11	7.508e-05	0.004145	0.056812	0.16764	0.22176	0.24292
0.115	7.34e-05	0.0040552	0.053942	0.16472	0.22042	0.24218
0.12	7.152e-05	0.0039004	0.05143	0.16158	0.21904	0.24142
0.125	6.966e-05	0.0037924	0.048982	0.15838	0.21768	0.24094
0.13	6.928e-05	0.0037408	0.046334	0.15532	0.21628	0.24044
0.135	6.92e-05	0.0036084	0.043864	0.15234	0.2149	0.23982
0.14	6.816e-05	0.00347480000000001	0.041494	0.1493	0.21364	0.23932
0.145	6.592e-05	0.00340440000000001	0.038982	0.14638	0.21238	0.23882
0.15	6.346e-05	0.003334	0.0368	0.14342	0.21098	0.2381
0.155	6.204e-05	0.003252	0.03504	0.14004	0.20956	0.23732
0.16	6.104e-05	0.0031584	0.03334	0.13652	0.20808	0.23652
0.165	6.02e-05	0.003084	0.03174	0.1333	0.20652	0.23572
0.17	6.022e-05	0.00303	0.03028	0.12986	0.20472	0.2348
0.175	6.034e-05	0.00296	0.0288	0.12624	0.2029	0.23392
0.18	5.998e-05	0.002894	0.0274	0.12284	0.20122	0.23326
0.185	5.93e-05	0.002814	0.02612	0.11934	0.19944	0.23264
0.19	5.788e-05	0.002708	0.02494	0.11578	0.1977	0.23192
0.195	5.62800000000001e-05	0.002696	0.02396	0.11244	0.19624	0.23126
0.2	5.518e-05	0.002724	0.02298	0.10908	0.1947	0.23064
0.205	5.506e-05	0.00266	0.022	0.10582	0.1928	0.22988
0.21	5.58600000000001e-05	0.00264	0.02126	0.10272	0.19084	0.22896
0.215	5.598e-05	0.002696	0.02058	0.0994199999999999	0.18884	0.22798
0.22	5.528e-05	0.00264	0.01976	0.0960799999999999	0.18674	0.22706
0.225	5.502e-05	0.002548	0.01904	0.0926	0.18452	0.22588
0.23	5.438e-05	0.00255	0.01852	0.08894	0.18232	0.22458
0.235	5.316e-05	0.002556	0.018	0.08544	0.18028	0.22358
0.24	5.342e-05	0.002504	0.01742	0.0824	0.17812	0.22274
0.245	5.44999999999999e-05	0.002434	0.0169	0.07948	0.17576	0.22178
0.25	5.45199999999999e-05	0.002376	0.0165	0.07612	0.1735	0.22088
0.255	5.37999999999999e-05	0.002338	0.01606	0.07262	0.17118	0.21998
