Vds	Gm_Vgs=0.15V	Gm_Vgs=0.3V	Gm_Vgs=0.45V	Gm_Vgs=0.6V	Gm_Vgs=0.75V	Gm_Vgs=0.9V
0	4.676e-08	6.19999999999995e-08	7.344e-08	1.2668e-07	3.1524e-07	1.088e-06
0.005	4.916e-08	6.02966666666664e-08	7.40066666666667e-08	1.25893333333334e-07	3.10663333333333e-07	1.06333333333333e-06
0.01	4.9574e-08	5.95059999999998e-08	7.3662e-08	1.23646e-07	3.01674e-07	1.0248e-06
0.015	5.0468e-08	5.79739999999999e-08	7.311e-08	1.21212e-07	2.93622e-07	9.87600000000001e-07
0.02	5.0712e-08	5.6834e-08	7.2132e-08	1.18192e-07	2.8363e-07	9.45e-07
0.025	4.9802e-08	5.5782e-08	7.0452e-08	1.14614e-07	2.7304e-07	9.02066e-07
0.03	4.8924e-08	5.423e-08	6.8666e-08	1.10952e-07	2.63172e-07	8.61282e-07
0.035	4.835e-08	5.3106e-08	6.72420000000001e-08	1.0787e-07	2.53636e-07	8.23256e-07
0.04	4.7388e-08	5.2496e-08	6.591e-08	1.05022e-07	2.43956e-07	7.87228e-07
0.045	4.6578e-08	5.1538e-08	6.469e-08	1.02168e-07	2.34764e-07	7.53004e-07
0.05	4.6232e-08	5.0412e-08	6.397e-08	9.9656e-08	2.2629e-07	7.2123e-07
0.055	4.5386e-08	4.9394e-08	6.3194e-08	9.7052e-08	2.18036e-07	6.90562e-07
0.06	4.4174e-08	4.8336e-08	6.1988e-08	9.4298e-08	2.098e-07	6.60198e-07
0.065	4.3478e-08	4.7348e-08	6.0852e-08	9.2158e-08	2.0227e-07	6.31806e-07
0.07	4.2832e-08	4.6894e-08	6.0004e-08	9.0002e-08	1.958e-07	6.05698e-07
0.075	4.2306e-08	4.673e-08	5.9152e-08	8.7732e-08	1.8983e-07	5.80828e-07
0.08	4.22e-08	4.6062e-08	5.8116e-08	8.568e-08	1.8394e-07	5.57028e-07
0.085	4.1998e-08	4.5306e-08	5.7092e-08	8.32339999999999e-08	1.77916e-07	5.34822e-07
0.09	4.1692e-08	4.4716e-08	5.6196e-08	8.06479999999999e-08	1.71626e-07	5.13328e-07
0.095	4.1392e-08	4.3694e-08	5.5274e-08	7.895e-08	1.6547e-07	4.92022e-07
0.1	4.0956e-08	4.2898e-08	5.4012e-08	7.7782e-08	1.59448e-07	4.72072e-07
0.105	4.0634e-08	4.2836e-08	5.2728e-08	7.643e-08	1.53538e-07	4.52936e-07
0.11	4.0366e-08	4.2596e-08	5.1816e-08	7.54080000000001e-08	1.48764e-07	4.33512e-07
0.115	4.0024e-08	4.1978e-08	5.1172e-08	7.4718e-08	1.44558e-07	4.153e-07
0.12	3.9862e-08	4.1458e-08	5.0646e-08	7.3218e-08	1.39968e-07	3.99042e-07
0.125	3.9209e-08	4.0727e-08	5.0144e-08	7.1192e-08	1.36034e-07	3.834e-07
0.13	3.8309e-08	3.9837e-08	4.9818e-08	6.9646e-08	1.32266e-07	3.68226e-07
0.135	3.8006e-08	3.9425e-08	4.934e-08	6.796e-08	1.27586e-07	3.54876e-07
0.14	3.7577e-08	3.9411e-08	4.7978e-08	6.6048e-08	1.23648e-07	3.42034e-07
0.145	3.6912e-08	3.9446e-08	4.6098e-08	6.4722e-08	1.20686e-07	3.27634e-07
0.15	3.7007e-08	3.9363e-08	4.5102e-08	6.3478e-08	1.17358e-07	3.13458e-07
0.155	3.7636e-08	3.9453e-08	4.4896e-08	6.2112e-08	1.14548e-07	3.00508e-07
0.16	3.8275e-08	3.9594e-08	4.4593e-08	6.1562e-08	1.1206e-07	2.882e-07
0.165	3.8614e-08	3.916e-08	4.4446e-08	6.1222e-08	1.0859e-07	2.7698e-07
0.17	3.8238e-08	3.8512e-08	4.4532e-08	6.0384e-08	1.04866e-07	2.67174e-07
0.175	3.7744e-08	3.8281e-08	4.4122e-08	5.9662e-08	1.01688e-07	2.58362e-07
0.18	3.728e-08	3.7845e-08	4.3043e-08	5.9017e-08	9.8846e-08	2.4969e-07
0.185	3.6607e-08	3.6901e-08	4.2151e-08	5.7715e-08	9.66219999999999e-08	2.40528e-07
0.19	3.6274e-08	3.6787e-08	4.1784e-08	5.6177e-08	9.4818e-08	2.31338e-07
0.195	3.6445e-08	3.7394e-08	4.155e-08	5.5217e-08	9.2788e-08	2.23128e-07
0.2	3.6629e-08	3.7402e-08	4.1121e-08	5.4672e-08	9.0854e-08	2.15562e-07
0.205	3.6739e-08	3.72e-08	4.0846e-08	5.4315e-08	8.87080000000001e-08	2.0814e-07
0.21	3.6759e-08	3.7251e-08	4.0905e-08	5.3856e-08	8.60360000000001e-08	2.0094e-07
0.215	3.6567e-08	3.6917e-08	4.0543e-08	5.3184e-08	8.3794e-08	1.94038e-07
0.22	3.637e-08	3.6255e-08	3.991e-08	5.2581e-08	8.2248e-08	1.87482e-07
0.225	3.6648e-08	3.5938e-08	3.9816e-08	5.1985e-08	8.05360000000001e-08	1.8135e-07
0.23	3.7023e-08	3.6009e-08	3.9625e-08	5.1535e-08	7.87180000000001e-08	1.75366e-07
0.235	3.6658e-08	3.6353e-08	3.8972e-08	5.1269e-08	7.725e-08	1.69268e-07
0.24	3.6287e-08	3.6662e-08	3.8464e-08	5.0619e-08	7.5816e-08	1.63886e-07
0.245	3.6335e-08	3.6547e-08	3.8063e-08	4.9694e-08	7.4168e-08	1.586e-07
0.25	3.591e-08	3.6581e-08	3.7835e-08	4.88689999999999e-08	7.25239999999999e-08	1.52944e-07
0.255	3.524e-08	3.7044e-08	3.7943e-08	4.7944e-08	7.09629999999999e-08	1.48506e-07
0.26	3.551e-08	3.7153e-08	3.808e-08	4.7066e-08	6.96109999999999e-08	1.44616e-07
0.265	3.6261e-08	3.6746e-08	3.8365e-08	4.6586e-08	6.84679999999999e-08	1.39776e-07
0.27	3.6666e-08	3.6391e-08	3.8637e-08	4.615e-08	6.7186e-08	1.3526e-07
0.275	3.71430000000001e-08	3.62330000000001e-08	3.86050000000001e-08	4.56530000000001e-08	6.59480000000001e-08	1.31436e-07
0.28	3.77340000000001e-08	3.5994e-08	3.85320000000001e-08	4.53000000000001e-08	6.49740000000001e-08	1.2725e-07
0.285	3.76190000000001e-08	3.5606e-08	3.80870000000001e-08	4.52090000000001e-08	6.44170000000001e-08	1.2346e-07
0.29	3.6844e-08	3.56760000000001e-08	3.75660000000001e-08	4.51640000000001e-08	6.36210000000001e-08	1.20402e-07
0.295	3.635e-08	3.6486e-08	3.7548e-08	4.5228e-08	6.2478e-08	1.17196e-07
0.3	3.6056e-08	3.6915e-08	3.7176e-08	4.5351e-08	6.16699999999999e-08	1.13878e-07
0.305	3.5884e-08	3.6387e-08	3.661e-08	4.4646e-08	6.07399999999999e-08	1.10828e-07
0.31	3.6215e-08	3.5934e-08	3.6925e-08	4.3705e-08	5.9397e-08	1.07916e-07
0.315	3.6852e-08	3.59e-08	3.7101e-08	4.3266e-08	5.8329e-08	1.05114e-07
0.32	3.7139e-08	3.5706e-08	3.6644e-08	4.2648e-08	5.7977e-08	1.02772e-07
0.325	3.7267e-08	3.5502e-08	3.6623e-08	4.2081e-08	5.738e-08	1.0056e-07
0.33	3.7671e-08	3.5773e-08	3.6852e-08	4.213e-08	5.7285e-08	9.7947e-08
0.335	3.79620000000001e-08	3.64400000000001e-08	3.69290000000001e-08	4.2035e-08	5.78710000000001e-08	9.51750000000001e-08
0.34	3.81040000000001e-08	3.74800000000001e-08	3.71250000000001e-08	4.15680000000001e-08	5.71900000000001e-08	9.25770000000001e-08
0.345	3.82600000000001e-08	3.8076e-08	3.74390000000001e-08	4.10390000000001e-08	5.57510000000001e-08	9.03560000000001e-08
0.35	3.88560000000001e-08	3.75690000000001e-08	3.75860000000001e-08	4.05970000000001e-08	5.48970000000001e-08	8.87740000000001e-08
0.355	3.9273e-08	3.7165e-08	3.7399e-08	4.0455e-08	5.3896e-08	8.7443e-08
0.36	3.8578e-08	3.6992e-08	3.708e-08	4.0537e-08	5.2509e-08	8.59209999999999e-08
0.365	3.80605e-08	3.67237e-08	3.71067e-08	4.0802e-08	5.23559999999999e-08	8.45479999999999e-08
0.37	3.84882e-08	3.6896e-08	3.75179e-08	4.11809e-08	5.2687e-08	8.32829999999999e-08
0.375	3.83739e-08	3.74062e-08	3.77721e-08	4.12706e-08	5.2401e-08	8.15549999999999e-08
0.38	3.76814e-08	3.77577e-08	3.81158e-08	4.09077e-08	5.2134e-08	7.96009999999999e-08
0.385	3.83077e-08	3.8006e-08	3.87304e-08	4.04187e-08	5.1846e-08	7.80849999999999e-08
0.39	3.93805e-08	3.77215e-08	3.89763e-08	4.00437e-08	5.1152e-08	7.66919999999999e-08
0.395	3.96414e-08	3.73082e-08	3.87085e-08	4.00352e-08	5.03583e-08	7.5072e-08
0.4	3.99195000000001e-08	3.78205000000001e-08	3.84554e-08	4.01794000000001e-08	5.00345000000001e-08	7.37050000000001e-08
0.405	4.02923000000001e-08	3.81460000000001e-08	3.80856e-08	4.03488000000001e-08	4.98408000000001e-08	7.27680000000001e-08
0.41	4.02027e-08	3.80159000000001e-08	3.74535000000001e-08	4.05471000000001e-08	4.95997000000001e-08	7.17830000000001e-08
0.415	3.99720000000001e-08	3.82066000000001e-08	3.84446000000001e-08	4.05525000000001e-08	4.96970000000001e-08	7.07100000000001e-08
0.42	4.01414e-08	3.95559e-08	4.00161e-08	4.0499e-08	4.97477e-08	6.9831e-08
0.425	4.03876e-08	4.10453e-08	3.95765e-08	4.02821e-08	4.91343e-08	6.83749999999999e-08
0.43	4.08493e-08	4.17313e-08	3.91646e-08	3.98925e-08	4.83895e-08	6.66759999999999e-08
0.435	4.15846e-08	4.23091e-08	3.97081e-08	4.00162e-08	4.79674e-08	6.6231e-08
0.44	4.2148e-08	4.15432e-08	3.88874e-08	4.05368e-08	4.77405e-08	6.59803999999999e-08
0.445	4.241e-08	3.94039e-08	3.77855e-08	4.07229e-08	4.7644e-08	6.50405999999999e-08
0.45	4.2572e-08	3.8103e-08	3.8626e-08	4.09119e-08	4.77022e-08	6.47282999999999e-08
0.455	4.2853e-08	3.8152e-08	3.9591e-08	4.1307e-08	4.76757e-08	6.47653e-08
0.46	4.28500000000001e-08	3.84620000000001e-08	3.9934e-08	4.13070000000001e-08	4.71559000000001e-08	6.38446000000001e-08
0.465	4.27010000000001e-08	3.94940000000001e-08	4.0335e-08	4.11870000000001e-08	4.65705000000001e-08	6.27683000000001e-08
0.47	4.29310000000001e-08	4.07140000000001e-08	4.05020000000001e-08	4.11200000000001e-08	4.64140000000001e-08	6.22345000000001e-08
0.475	4.33600000000001e-08	4.14590000000001e-08	4.07680000000001e-08	4.08570000000001e-08	4.62530000000001e-08	6.16545000000001e-08
0.48	4.3853e-08	4.2001e-08	4.1098e-08	4.1112e-08	4.6007e-08	6.10017e-08
0.485	4.4628e-08	4.2215e-08	4.1069e-08	4.1671e-08	4.6195e-08	6.04473999999999e-08
0.49	4.5279e-08	4.2173e-08	4.0941e-08	4.1803e-08	4.6366e-08	6.02103e-08
0.495	4.5296e-08	4.1989e-08	4.2691e-08	4.21e-08	4.6229e-08	6.01759e-08
0.5	4.5118e-08	4.2284e-08	4.4805e-08	4.2534e-08	4.6103e-08	5.99272e-08
0.505	4.5338e-08	4.2682e-08	4.4014e-08	4.2209e-08	4.5922e-08	5.96e-08
0.51	4.5754e-08	4.2908e-08	4.2947e-08	4.1838e-08	4.5971e-08	5.90999999999999e-08
0.515	4.592e-08	4.3699e-08	4.3117e-08	4.2036e-08	4.6197e-08	5.84219999999999e-08
0.52	4.6236e-08	4.3913e-08	4.1554e-08	4.2147e-08	4.6028e-08	5.78109999999999e-08
0.525	4.67359999999999e-08	4.3313e-08	3.9677e-08	4.23879999999999e-08	4.597e-08	5.73939999999999e-08
0.53	4.7006e-08	4.4237e-08	4.0985e-08	4.307e-08	4.6274e-08	5.72789999999999e-08
0.535	4.7631e-08	4.7125e-08	4.2872e-08	4.3462e-08	4.6021e-08	5.7301e-08
0.54	4.858e-08	4.87719999999999e-08	4.3505e-08	4.3282e-08	4.5731e-08	5.7008e-08
0.545	4.9041e-08	4.7869e-08	4.4287e-08	4.325e-08	4.6291e-08	5.6645e-08
0.55	4.92650000000001e-08	4.7399e-08	4.49480000000001e-08	4.38460000000001e-08	4.66500000000001e-08	5.66160000000001e-08
0.555	4.95900000000002e-08	4.68840000000001e-08	4.49130000000002e-08	4.46290000000002e-08	4.65310000000002e-08	5.64320000000002e-08
0.56	5.08380000000002e-08	4.45030000000002e-08	4.46720000000002e-08	4.51780000000002e-08	4.68310000000002e-08	5.61470000000002e-08
0.565	5.20650000000002e-08	4.34840000000002e-08	4.50840000000002e-08	4.57780000000002e-08	4.72340000000002e-08	5.60610000000002e-08
