vg	id_vd = 0V	ig_vd = 0V	is_vd = 0V	iavdd_vd = 0V	ignd_vd = 0V	id_vd = 0.01V	ig_vd = 0.01V	is_vd = 0.01V	iavdd_vd = 0.01V	ignd_vd = 0.01V	id_vd = 0.02V	ig_vd = 0.02V	is_vd = 0.02V	iavdd_vd = 0.02V	ignd_vd = 0.02V	id_vd = 0.03V	ig_vd = 0.03V	is_vd = 0.03V	iavdd_vd = 0.03V	ignd_vd = 0.03V	id_vd = 0.04V	ig_vd = 0.04V	is_vd = 0.04V	iavdd_vd = 0.04V	ignd_vd = 0.04V	id_vd = 0.05V	ig_vd = 0.05V	is_vd = 0.05V	iavdd_vd = 0.05V	ignd_vd = 0.05V	id_vd = 0.06V	ig_vd = 0.06V	is_vd = 0.06V	iavdd_vd = 0.06V	ignd_vd = 0.06V	id_vd = 0.07V	ig_vd = 0.07V	is_vd = 0.07V	iavdd_vd = 0.07V	ignd_vd = 0.07V	id_vd = 0.08V	ig_vd = 0.08V	is_vd = 0.08V	iavdd_vd = 0.08V	ignd_vd = 0.08V	id_vd = 0.09V	ig_vd = 0.09V	is_vd = 0.09V	iavdd_vd = 0.09V	ignd_vd = 0.09V	id_vd = 0.1V	ig_vd = 0.1V	is_vd = 0.1V	iavdd_vd = 0.1V	ignd_vd = 0.1V
-0.3	-1.44952e-08	-5.13796e-08	-2.58e-12	3.8217e-06	-3.7385e-06	-1.5403e-08	-5.1536e-08	-7.9e-13	3.6726e-06	-3.6037e-06	-1.50866e-08	-5.14986e-08	1.97e-12	3.6679e-06	-3.6e-06	-1.46324e-08	-5.11254e-08	-5.2e-13	3.6602e-06	-3.5921e-06	-1.41996e-08	-5.11984e-08	9.2e-13	3.6646e-06	-3.593e-06	-1.36844e-08	-5.14082e-08	9.2e-13	3.6624e-06	-3.5923e-06	-1.3197e-08	-5.11056e-08	-3.37e-12	3.6538e-06	-3.5866e-06	-1.27336e-08	-5.122e-08	2.42e-12	3.6636e-06	-3.5976e-06	-1.22478e-08	-5.12624e-08	2.38e-12	3.6556e-06	-3.5916e-06	-1.17356e-08	-5.1306e-08	-2.99e-12	3.659e-06	-3.5948e-06	-1.12564e-08	-5.08058e-08	9.5e-13	3.6634e-06	-3.6034e-06
-0.295	-1.48286e-08	-4.59576e-08	1.15e-12	3.8039e-06	-3.74e-06	-1.54256e-08	-4.61406e-08	-9.5e-13	3.6693e-06	-3.6048e-06	-1.50866e-08	-4.61832e-08	3.57e-12	3.6665e-06	-3.604e-06	-1.4652e-08	-4.58426e-08	1.04e-12	3.6651e-06	-3.5976e-06	-1.41888e-08	-4.5861e-08	6.6e-13	3.6671e-06	-3.6026e-06	-1.3712e-08	-4.58714e-08	1.86e-12	3.6635e-06	-3.5976e-06	-1.32284e-08	-4.58312e-08	-6.3e-13	3.6546e-06	-3.5923e-06	-1.27316e-08	-4.59894e-08	8.9e-13	3.6656e-06	-3.6061e-06	-1.22628e-08	-4.59074e-08	2.73e-12	3.6596e-06	-3.6036e-06	-1.17548e-08	-4.58376e-08	-3.71e-12	3.6622e-06	-3.6027e-06	-1.12548e-08	-4.55656e-08	8.2e-13	3.6659e-06	-3.6065e-06
-0.29	-1.48482e-08	-4.12318e-08	5.6e-13	3.7945e-06	-3.7363e-06	-1.5419e-08	-4.13266e-08	-9.3e-13	3.671e-06	-3.6082e-06	-1.51134e-08	-4.14878e-08	2.06e-12	3.6711e-06	-3.6101e-06	-1.46354e-08	-4.113e-08	1.47e-12	3.6624e-06	-3.6006e-06	-1.42226e-08	-4.1167e-08	1.6e-12	3.658e-06	-3.603e-06	-1.37326e-08	-4.11426e-08	1.73e-12	3.6572e-06	-3.6048e-06	-1.32718e-08	-4.11434e-08	-1.5e-12	3.6522e-06	-3.6008e-06	-1.27656e-08	-4.12858e-08	-6.7e-13	3.6617e-06	-3.6102e-06	-1.23078e-08	-4.1212e-08	2.85e-12	3.6569e-06	-3.6018e-06	-1.1768e-08	-4.11594e-08	-1.67e-12	3.6625e-06	-3.609e-06	-1.12992e-08	-4.09314e-08	5.8e-13	3.6619e-06	-3.6087e-06
-0.285	-1.4899e-08	-3.69584e-08	2.08e-12	3.7926e-06	-3.7371e-06	-1.54298e-08	-3.7086e-08	-1.3e-12	3.6703e-06	-3.6178e-06	-1.51442e-08	-3.70408e-08	7.5e-13	3.6674e-06	-3.6136e-06	-1.46732e-08	-3.69224e-08	2.41e-12	3.6576e-06	-3.605e-06	-1.4231e-08	-3.68454e-08	2.61e-12	3.6558e-06	-3.6012e-06	-1.37458e-08	-3.69224e-08	1.54e-12	3.6557e-06	-3.6043e-06	-1.32644e-08	-3.68922e-08	2.13e-12	3.6555e-06	-3.6002e-06	-1.27946e-08	-3.69712e-08	-1.88e-12	3.6643e-06	-3.6168e-06	-1.23096e-08	-3.69806e-08	1.17e-12	3.6581e-06	-3.6043e-06	-1.18284e-08	-3.70234e-08	-8.1e-13	3.6655e-06	-3.6151e-06	-1.13436e-08	-3.67374e-08	5.7e-13	3.6661e-06	-3.6142e-06
-0.28	-1.49536e-08	-3.32574e-08	2.63e-12	3.7833e-06	-3.7305e-06	-1.54626e-08	-3.33716e-08	1.07e-12	3.6741e-06	-3.6242e-06	-1.5151e-08	-3.33782e-08	1.06e-12	3.6685e-06	-3.6191e-06	-1.46942e-08	-3.32076e-08	3.2e-12	3.6572e-06	-3.6088e-06	-1.42796e-08	-3.31196e-08	1.74e-12	3.6519e-06	-3.6083e-06	-1.37346e-08	-3.31656e-08	4.9e-13	3.6572e-06	-3.6092e-06	-1.32884e-08	-3.31994e-08	1.51e-12	3.6544e-06	-3.6086e-06	-1.28158e-08	-3.32632e-08	-1.29e-12	3.6629e-06	-3.6202e-06	-1.2327e-08	-3.3176e-08	7.8e-13	3.6584e-06	-3.6154e-06	-1.18378e-08	-3.32052e-08	1.02e-12	3.6605e-06	-3.6172e-06	-1.1354e-08	-3.31422e-08	1.03e-12	3.6664e-06	-3.6212e-06
-0.275	-1.49794e-08	-2.98158e-08	1.93e-12	3.7796e-06	-3.7299e-06	-1.54626e-08	-2.99152e-08	1.04e-12	3.6751e-06	-3.6272e-06	-1.51328e-08	-2.98808e-08	-1.36e-12	3.664e-06	-3.6198e-06	-1.47108e-08	-2.97708e-08	1.38e-12	3.6582e-06	-3.6132e-06	-1.4305e-08	-2.98216e-08	9.8e-13	3.6578e-06	-3.6128e-06	-1.37788e-08	-2.97452e-08	-4.7e-13	3.6596e-06	-3.6117e-06	-1.33126e-08	-2.97996e-08	1.87e-12	3.6583e-06	-3.6125e-06	-1.28494e-08	-2.9781e-08	-2.1e-12	3.6655e-06	-3.6218e-06	-1.23734e-08	-2.98094e-08	-1.5e-12	3.6518e-06	-3.609e-06	-1.1873e-08	-2.97976e-08	1.49e-12	3.6677e-06	-3.6154e-06	-1.13668e-08	-2.97862e-08	5.4e-13	3.6705e-06	-3.6264e-06
-0.27	-1.50162e-08	-2.68448e-08	1.55e-12	3.7768e-06	-3.7343e-06	-1.5461e-08	-2.68992e-08	1.68e-12	3.6742e-06	-3.6316e-06	-1.51548e-08	-2.68686e-08	-2.46e-12	3.6622e-06	-3.6201e-06	-1.47302e-08	-2.6752e-08	-5e-14	3.6653e-06	-3.6227e-06	-1.43236e-08	-2.66944e-08	4.8e-13	3.6582e-06	-3.6174e-06	-1.37982e-08	-2.67424e-08	-1.65e-12	3.6569e-06	-3.6151e-06	-1.33396e-08	-2.68102e-08	2.48e-12	3.6591e-06	-3.6118e-06	-1.28684e-08	-2.67896e-08	-1.76e-12	3.6719e-06	-3.6276e-06	-1.23808e-08	-2.67952e-08	-2.44e-12	3.6505e-06	-3.6149e-06	-1.18904e-08	-2.68532e-08	1.83e-12	3.6647e-06	-3.6215e-06	-1.14118e-08	-2.68048e-08	3.8e-13	3.6722e-06	-3.6325e-06
-0.265	-1.50496e-08	-2.41754e-08	-5e-14	3.7729e-06	-3.7355e-06	-1.54924e-08	-2.4154e-08	2.61e-12	3.6757e-06	-3.634e-06	-1.51788e-08	-2.40952e-08	-2.62e-12	3.6643e-06	-3.6252e-06	-1.47334e-08	-2.40672e-08	-5.7e-13	3.6606e-06	-3.618e-06	-1.43308e-08	-2.39864e-08	-1.41e-12	3.6593e-06	-3.6211e-06	-1.38008e-08	-2.41386e-08	-2.89e-12	3.659e-06	-3.6221e-06	-1.33314e-08	-2.40226e-08	1.98e-12	3.658e-06	-3.6185e-06	-1.28702e-08	-2.4079e-08	-3.8e-13	3.6687e-06	-3.6304e-06	-1.24126e-08	-2.41398e-08	-2.43e-12	3.6615e-06	-3.6214e-06	-1.19326e-08	-2.41536e-08	1.83e-12	3.6602e-06	-3.6212e-06	-1.14306e-08	-2.4068e-08	-5.1e-13	3.6712e-06	-3.6343e-06
-0.26	-1.50846e-08	-2.16872e-08	-2.46e-12	3.7776e-06	-3.737e-06	-1.55106e-08	-2.17348e-08	8.3e-13	3.671e-06	-3.6272e-06	-1.52018e-08	-2.1693e-08	-2.61e-12	3.6683e-06	-3.6308e-06	-1.47512e-08	-2.16402e-08	-1.25e-12	3.6594e-06	-3.6228e-06	-1.4335e-08	-2.162e-08	-1.91e-12	3.6618e-06	-3.6211e-06	-1.38326e-08	-2.17242e-08	-3.02e-12	3.6646e-06	-3.6239e-06	-1.33296e-08	-2.16512e-08	5e-14	3.6622e-06	-3.6211e-06	-1.2894e-08	-2.1746e-08	-9e-13	3.6682e-06	-3.6295e-06	-1.2421e-08	-2.17504e-08	-3.02e-12	3.6588e-06	-3.6206e-06	-1.1923e-08	-2.1774e-08	2.02e-12	3.6598e-06	-3.6259e-06	-1.14742e-08	-2.1719e-08	1e-13	3.6672e-06	-3.6303e-06
-0.255	-1.50986e-08	-1.94906e-08	-3.35e-12	3.77e-06	-3.7332e-06	-1.55136e-08	-1.9564e-08	1.36e-12	3.6726e-06	-3.6359e-06	-1.51802e-08	-1.953e-08	-1.55e-12	3.6653e-06	-3.63e-06	-1.4762e-08	-1.94608e-08	-2.35e-12	3.6549e-06	-3.6151e-06	-1.43454e-08	-1.94868e-08	-2.36e-12	3.6636e-06	-3.6292e-06	-1.3841e-08	-1.95196e-08	-2.63e-12	3.6615e-06	-3.6257e-06	-1.33548e-08	-1.95102e-08	-1.09e-12	3.6611e-06	-3.622e-06	-1.28966e-08	-1.95854e-08	9.5e-13	3.6656e-06	-3.6337e-06	-1.24472e-08	-1.95694e-08	-2.69e-12	3.6581e-06	-3.6245e-06	-1.19562e-08	-1.95552e-08	7.6e-13	3.6563e-06	-3.6221e-06	-1.14914e-08	-1.95064e-08	-1.44e-12	3.6654e-06	-3.6359e-06
