Vgs	Gm_Vds=0.01V	Gm_Vds=0.02V	Gm_Vds=0.03V	Gm_Vds=0.04V	Gm_Vds=0.05V	Gm_Vds=0.06V	Gm_Vds=0.07V	Gm_Vds=0.08V	Gm_Vds=0.09V	Gm_Vds=0.1V
-0.3	-4.52000000000022e-09	0	-3.91999999999988e-09	2.16e-09	-5.52000000000003e-09	-6.27999999999977e-09	4.00000000000122e-10	-2.99999999999976e-09	-3.84000000000018e-09	3.20000000000098e-10
-0.295	-2.86333333333348e-09	-1.85333333333335e-09	-2.41333333333327e-09	-3.89999999999995e-10	-4.92999999999998e-09	-6.23333333333323e-09	-1.9166666666666e-09	-4.27999999999985e-09	-4.22666666666675e-09	-2.74666666666662e-09
-0.29	-2.96000000000005e-09	-2.32600000000005e-09	-3.21199999999997e-09	-2.53600000000001e-09	-3.66599999999999e-09	-4.91399999999993e-09	-3.33199999999997e-09	-4.05799999999993e-09	-5.11400000000006e-09	-3.86399999999999e-09
-0.285	-2.368e-09	-2.25000000000004e-09	-3.16399999999998e-09	-4.14800000000001e-09	-3.52799999999997e-09	-4.65199999999997e-09	-4.486e-09	-4.63399999999996e-09	-5.31800000000001e-09	-4.738e-09
-0.28	-2.03799999999996e-09	-2.48000000000004e-09	-3.328e-09	-4.83200000000002e-09	-3.34999999999998e-09	-3.97600000000002e-09	-4.94000000000002e-09	-4.664e-09	-5.73199999999998e-09	-5.55800000000002e-09
-0.275	-2.62999999999998e-09	-2.56599999999999e-09	-3.52200000000002e-09	-4.55200000000003e-09	-3.094e-09	-2.95600000000002e-09	-4.45400000000001e-09	-4.39e-09	-5.594e-09	-5.50400000000001e-09
-0.27	-2.86000000000004e-09	-2.09799999999992e-09	-3.21800000000002e-09	-3.82000000000003e-09	-3.482e-09	-2.56400000000001e-09	-3.842e-09	-4.47799999999998e-09	-4.722e-09	-5.29999999999999e-09
-0.265	-2.40200000000005e-09	-1.98399999999991e-09	-3.00800000000001e-09	-2.78400000000002e-09	-4.074e-09	-2.74600000000001e-09	-3.258e-09	-4.35999999999998e-09	-4.384e-09	-5.672e-09
-0.26	-2.37600000000003e-09	-2.45199999999994e-09	-3.06800000000001e-09	-1.97400000000002e-09	-4.18200000000001e-09	-2.84399999999999e-09	-2.64e-09	-3.67400000000001e-09	-4.41200000000001e-09	-5.99800000000001e-09
-0.255	-3.05600000000004e-09	-2.69399999999999e-09	-2.962e-09	-1.82600000000002e-09	-3.84600000000003e-09	-3.03399999999999e-09	-2.476e-09	-3.28200000000002e-09	-4.08800000000001e-09	-5.772e-09
-0.25	-3.41000000000003e-09	-2.76800000000005e-09	-3.21799999999998e-09	-2.02200000000001e-09	-3.48600000000002e-09	-3.83599999999998e-09	-2.734e-09	-3.25000000000001e-09	-3.982e-09	-5.18999999999999e-09
-0.245	-2.93799999999998e-09	-2.69800000000007e-09	-3.67199999999998e-09	-2.39199999999999e-09	-3.55e-09	-4.50199999999996e-09	-2.95600000000001e-09	-2.998e-09	-4.078e-09	-4.42599999999999e-09
-0.24	-2.65999999999997e-09	-2.58200000000005e-09	-3.50999999999999e-09	-2.77399999999998e-09	-3.55400000000001e-09	-4.32199999999999e-09	-3.23400000000003e-09	-2.872e-09	-3.85599999999999e-09	-3.66999999999999e-09
-0.235	-2.69399999999999e-09	-2.73600000000004e-09	-3.136e-09	-2.97999999999999e-09	-3.28e-09	-4.07000000000002e-09	-3.40800000000002e-09	-3.15000000000002e-09	-3.54399999999998e-09	-3.088e-09
-0.23	-2.116e-09	-3.03000000000003e-09	-3.16200000000002e-09	-3.17599999999998e-09	-3.648e-09	-4.20599999999999e-09	-3.13000000000001e-09	-3.03800000000001e-09	-3.13599999999999e-09	-2.756e-09
-0.225	-1.50600000000001e-09	-2.92399999999999e-09	-3.00800000000001e-09	-3.05599999999998e-09	-4.118e-09	-4.04599999999999e-09	-2.47200000000002e-09	-2.34000000000001e-09	-2.80599999999999e-09	-2.78799999999999e-09
