Vgs	Gm_Vds=0.01V	Gm_Vds=0.02V	Gm_Vds=0.03V	Gm_Vds=0.04V	Gm_Vds=0.05V	Gm_Vds=0.06V	Gm_Vds=0.07V	Gm_Vds=0.08V	Gm_Vds=0.09V	Gm_Vds=0.10V
-0.295	-4.4904e-09	-5.0845e-09	-5.1778e-09	-5.0782e-09	-4.0882e-09	-6.2804e-09	-6.19e-09	-5.23e-09	-6.538e-09	-7.056e-09
-0.29	-4.377e-09	-4.8622e-09	-5.0888e-09	-5.0616e-09	-4.4595e-09	-6.0323e-09	-6.113e-09	-5.299e-09	-6.413e-09	-6.671e-09
-0.285	-4.3208e-09	-4.6211e-09	-4.8623e-09	-4.995e-09	-4.6816e-09	-5.7319e-09	-6.0317e-09	-5.389e-09	-6.22e-09	-6.199e-09
-0.28	-4.298e-09	-4.4793e-09	-4.6482e-09	-4.8379e-09	-4.8209e-09	-5.4451e-09	-5.8558e-09	-5.456e-09	-5.881e-09	-5.809e-09
-0.275	-4.1154e-09	-4.2631e-09	-4.4862e-09	-4.6948e-09	-5.0021e-09	-5.0936e-09	-5.5686e-09	-5.3739e-09	-5.616e-09	-5.424e-09
-0.27	-3.8646e-09	-3.9749e-09	-4.2479e-09	-4.5449e-09	-4.9031e-09	-4.7157e-09	-5.2898e-09	-5.1497e-09	-5.575e-09	-5.276e-09
-0.265	-3.7808e-09	-3.9097e-09	-3.9884e-09	-4.3018e-09	-4.5559e-09	-4.5441e-09	-4.9687e-09	-5.0935e-09	-5.474e-09	-5.311e-09
-0.26	-3.7172e-09	-3.8762e-09	-3.8987e-09	-4.1689e-09	-4.3878e-09	-4.5165e-09	-4.674e-09	-5.1692e-09	-5.2424e-09	-5.124e-09
-0.255	-3.4907e-09	-3.6345e-09	-3.7995e-09	-4.1076e-09	-4.2398e-09	-4.3735e-09	-4.4512e-09	-5.0869e-09	-5.0228e-09	-4.859e-09
-0.25	-3.3254e-09	-3.4434e-09	-3.5939e-09	-3.929e-09	-3.9779e-09	-4.225e-09	-4.2353e-09	-4.8698e-09	-4.8528e-09	-4.734e-09
-0.245	-3.3298e-09	-3.3931e-09	-3.415e-09	-3.7651e-09	-3.9166e-09	-4.1741e-09	-4.2096e-09	-4.6074e-09	-4.7639e-09	-4.5462e-09
-0.24	-3.2377e-09	-3.2487e-09	-3.3502e-09	-3.6917e-09	-3.9496e-09	-4.0331e-09	-4.2485e-09	-4.3041e-09	-4.5544e-09	-4.4501e-09
-0.235	-3.0183e-09	-3.0347e-09	-3.3662e-09	-3.5488e-09	-3.8091e-09	-3.8241e-09	-4.0434e-09	-3.9963e-09	-4.3553e-09	-4.3972e-09
-0.23	-2.9704e-09	-3.1218e-09	-3.3338e-09	-3.3484e-09	-3.6235e-09	-3.764e-09	-3.8412e-09	-3.8389e-09	-4.4105e-09	-4.0858e-09
-0.225	-2.9496e-09	-3.1828e-09	-3.314e-09	-3.2524e-09	-3.5851e-09	-3.7185e-09	-3.8519e-09	-3.6541e-09	-4.3425e-09	-4.0071e-09
-0.22	-2.7261e-09	-2.853e-09	-3.3381e-09	-3.2444e-09	-3.4943e-09	-3.5302e-09	-3.7436e-09	-3.4824e-09	-3.9976e-09	-4.2012e-09
-0.215	-2.6429e-09	-2.8322e-09	-3.2803e-09	-3.0889e-09	-3.2643e-09	-3.4168e-09	-3.5279e-09	-3.5959e-09	-3.8422e-09	-4.0549e-09
-0.21	-2.715e-09	-3.0825e-09	-3.0607e-09	-2.8447e-09	-3.16e-09	-3.4238e-09	-3.4944e-09	-3.5427e-09	-3.8003e-09	-3.8643e-09
-0.205	-2.6096e-09	-2.7696e-09	-2.9245e-09	-2.9359e-09	-3.2046e-09	-3.2879e-09	-3.4902e-09	-3.3817e-09	-3.5882e-09	-3.9631e-09
-0.2	-2.4849e-09	-2.5746e-09	-2.8676e-09	-3.0444e-09	-3.1689e-09	-3.0402e-09	-3.3262e-09	-3.5264e-09	-3.5066e-09	-3.8896e-09
-0.195	-2.5224e-09	-2.9562e-09	-2.7611e-09	-2.8513e-09	-3.0512e-09	-3.0181e-09	-3.1692e-09	-3.6334e-09	-3.4945e-09	-3.5665e-09
-0.19	-2.4807e-09	-2.7718e-09	-2.7612e-09	-2.8839e-09	-3.0239e-09	-3.0942e-09	-3.1903e-09	-3.5021e-09	-3.2601e-09	-3.3387e-09
-0.185	-2.3799e-09	-2.2859e-09	-2.7436e-09	-3.0775e-09	-2.9338e-09	-2.9595e-09	-3.1051e-09	-3.4489e-09	-3.0972e-09	-3.2866e-09
-0.18	-2.431e-09	-2.4212e-09	-2.6175e-09	-2.8511e-09	-2.7576e-09	-2.8772e-09	-2.8638e-09	-3.3671e-09	-3.1647e-09	-3.2428e-09
-0.175	-2.4416e-09	-2.4703e-09	-2.541e-09	-2.5862e-09	-2.6949e-09	-2.9369e-09	-2.8724e-09	-3.1949e-09	-3.1397e-09	-2.8673e-09
-0.17	-2.2956e-09	-2.1263e-09	-2.4692e-09	-2.6657e-09	-2.6096e-09	-2.7694e-09	-2.9636e-09	-3.0815e-09	-3.0569e-09	-2.5436e-09
-0.165	-2.1525e-09	-2.1597e-09	-2.2818e-09	-2.5859e-09	-2.4533e-09	-2.5138e-09	-2.7578e-09	-2.8263e-09	-3.1942e-09	-2.7257e-09
-0.16	-2.0631e-09	-2.3618e-09	-2.1882e-09	-2.2594e-09	-2.438e-09	-2.4626e-09	-2.6135e-09	-2.6539e-09	-3.2648e-09	-2.8844e-09
-0.155	-1.9546e-09	-2.1533e-09	-2.232e-09	-2.1672e-09	-2.4533e-09	-2.3955e-09	-2.6676e-09	-2.641e-09	-2.9179e-09	-2.8821e-09
-0.15	-1.8785e-09	-1.9245e-09	-2.1177e-09	-2.2012e-09	-2.2864e-09	-2.2885e-09	-2.4571e-09	-2.4957e-09	-2.5552e-09	-3.0393e-09
-0.145	-1.9276e-09	-1.949e-09	-1.9779e-09	-1.997e-09	-2.1504e-09	-2.3162e-09	-2.1711e-09	-2.3741e-09	-2.4612e-09	-3.0224e-09
-0.14	-1.9298e-09	-1.8453e-09	-2.017e-09	-1.8657e-09	-2.1185e-09	-2.2347e-09	-2.2005e-09	-2.3293e-09	-2.308e-09	-2.664e-09
-0.135	-1.7788e-09	-1.666e-09	-1.9687e-09	-1.9722e-09	-1.9597e-09	-2.0088e-09	-2.1853e-09	-2.144e-09	-2.0772e-09	-2.3424e-09
-0.13	-1.7011e-09	-1.69e-09	-1.7356e-09	-1.916e-09	-1.7749e-09	-1.9336e-09	-1.9532e-09	-1.9753e-09	-2.1734e-09	-1.7914e-09
-0.125	-1.6896e-09	-1.6543e-09	-1.6103e-09	-1.6989e-09	-1.7293e-09	-1.844e-09	-1.8796e-09	-1.9809e-09	-2.2876e-09	-1.4405e-09
-0.12	-1.4962e-09	-1.468e-09	-1.5781e-09	-1.6133e-09	-1.6682e-09	-1.5722e-09	-1.8708e-09	-1.8736e-09	-2.0449e-09	-1.7957e-09
-0.115	-1.3577e-09	-1.3747e-09	-1.3442e-09	-1.4635e-09	-1.4948e-09	-1.4187e-09	-1.5748e-09	-1.5442e-09	-1.8284e-09	-1.9279e-09
-0.11	-1.45e-09	-1.3482e-09	-1.0615e-09	-1.1764e-09	-1.3629e-09	-1.3411e-09	-1.2193e-09	-1.3943e-09	-1.6993e-09	-1.6554e-09
