Vds	Gds_Vgs=0.15V	Gds_Vgs=0.30V	Gds_Vgs=0.45V	Gds_Vgs=0.60V	Gds_Vgs=0.75V	Gds_Vgs=0.90V
0.18	8.54e-08	8.82e-06	0.0005874	0.0133	0.05236	0.09048
0.185	8e-08	8.94e-06	0.0005384	0.012386	0.05074	0.0891
0.19	8.28e-08	8.38e-06	0.0004966	0.011528	0.04912	0.08772
0.195	8.64e-08	7.74e-06	0.0004648	0.010738	0.04756	0.0864
0.2	8.82e-08	7.42e-06	0.0004344	0.009968	0.04604	0.08512
0.205	9e-08	6.7e-06	0.0004038	0.00927	0.04456	0.08378
0.21	8.88e-08	6.28e-06	0.0003762	0.008648	0.04308	0.08234
0.215	8.52e-08	6.86e-06	0.0003542	0.008024	0.04154	0.08096
0.22	8.46e-08	7e-06	0.0003374	0.00744	0.04002	0.07962
0.225	8.42e-08	6.32e-06	0.000327	0.006938	0.0385	0.0782
0.23	8.18e-08	5.96e-06	0.0003204	0.006458	0.03694	0.07672
0.235	8.08e-08	5.86e-06	0.0003176	0.005984	0.0355	0.07528
0.24	7.82e-08	5.7e-06	0.0003076	0.005564	0.03418	0.07388
0.245	7.32e-08	6.02e-06	0.0002858	0.005174	0.03286	0.0724
0.25	6.88e-08	6.68e-06	0.0002688	0.004778	0.03154	0.0709
0.255	6.9e-08	6.88e-06	0.0002552	0.004414	0.0302	0.0694
0.26	7.44e-08	6.58e-06	0.0002466	0.004122	0.02886	0.06792
0.265	8.1e-08	6.3e-06	0.0002488	0.003856	0.02758	0.06648
0.27	8.34e-08	6.18e-06	0.0002496	0.00361	0.02636	0.06504
0.275	8.02e-08	6.24e-06	0.0002446	0.003416	0.02522	0.06356
0.28	7.58e-08	6.6e-06	0.0002438	0.00322	0.02414	0.06214
0.285	7.1e-08	6.86e-06	0.0002404	0.003004	0.023	0.06078
0.29	6.5e-08	6.66e-06	0.0002328	0.002812	0.02186	0.05934
0.295	6.3e-08	6.18e-06	0.0002408	0.002642	0.02076	0.05784
0.3	6.54e-08	5.82e-06	0.0002488	0.002474	0.01966	0.05634
0.305	6.82e-08	5.68e-06	0.0002412	0.00235	0.01866	0.05492
0.31	7.12e-08	5.82e-06	0.000228	0.002254	0.01778	0.0535
0.315	7.32e-08	6.06e-06	0.000212	0.002142	0.01692	0.05198
0.32	7.28e-08	6.14e-06	0.000202	0.002038	0.01606	0.0505
0.325	7.24e-08	6.2e-06	0.000198	0.001934	0.01522	0.0491
0.33	7.12e-08	6.34e-06	0.000198	0.001818	0.0144	0.04766
0.335	6.74e-08	5.76e-06	0.000202	0.001746	0.01362	0.04624
0.34	6.28e-08	4.92e-06	0.000208	0.001724	0.01284	0.04488
0.345	5.96e-08	5.36e-06	0.000208	0.001672	0.01208	0.04346
0.35	6.2e-08	5.96e-06	0.000202	0.001608	0.01142	0.04204
0.355	6.86e-08	5.76e-06	0.000198	0.001578	0.01086	0.04072
0.36	7.3e-08	6.12e-06	0.000194	0.001528	0.01032	0.03938
0.365	7.44e-08	6.68e-06	0.000188	0.001442	0.0098	0.03808
0.37	7.22e-08	6.2e-06	0.000176	0.001386	0.00932	0.0369
0.375	6.92e-08	5.82e-06	0.000156	0.001368	0.0088	0.03566
0.38	7.16e-08	5.84e-06	0.000152	0.001352	0.00824	0.03434
0.385	7.52e-08	5.62e-06	0.00018	0.001328	0.00772	0.03312
0.39	7.5e-08	5.56e-06	0.000202	0.001296	0.00728	0.03196
0.395	7.62e-08	5.68e-06	0.000212	0.00128	0.00694	0.0308
0.4	7.8e-08	5.56e-06	0.00023	0.00126	0.00666	0.02968
0.405	7.5e-08	5.22e-06	0.00022	0.001208	0.00634	0.02854
0.41	7.44e-08	5e-06	0.000188	0.001172	0.00602	0.02744
0.415	7.64e-08	5.12e-06	0.000184	0.001178	0.0058	0.02638
0.42	7.94e-08	5.04e-06	0.000186	0.001164	0.00554	0.02526
0.425	8.3e-08	4.92e-06	0.000184	0.00113	0.00518	0.02418
0.43	7.94e-08	5.3e-06	0.000202	0.001122	0.0049	0.02324
0.435	7.3e-08	5.56e-06	0.000202	0.001124	0.00468	0.02228
0.44	6.92e-08	5.26e-06	0.000172	0.00112	0.00442	0.02132
0.445	6.56e-08	4.92e-06	0.000162	0.001114	0.00422	0.02048
0.45	6.72e-08	4.94e-06	0.000166	0.001116	0.00412	0.0196
0.455	7.4e-08	5.2e-06	0.000158	0.00113	0.00402	0.01862
0.46	7.64e-08	5.36e-06	0.000164	0.001128	0.00392	0.01774
0.465	7.8e-08	5.36e-06	0.000188	0.001086	0.00378	0.01698
0.47	7.9e-08	5.56e-06	0.000188	0.001048	0.0036	0.01622
0.475	7.38e-08	5.5e-06	0.000172	0.001036	0.00346	0.01554
0.48	7e-08	4.94e-06	0.00018	0.00101	0.00334	0.01496
0.485	7.06e-08	4.72e-06	0.000188	0.000986	0.00318	0.01432
0.49	7.1e-08	5.38e-06	0.000176	0.001	0.00304	0.01358
0.495	6.86e-08	5.92e-06	0.000172	0.001012	0.00298	0.01288
0.5	6.5e-08	5.72e-06	0.000176	0.001012	0.0029	0.0123
0.505	6.7e-08	5.32e-06	0.00017	0.001004	0.00278	0.0118
0.51	7.22e-08	5e-06	0.00017	0.000978	0.00272	0.01128
0.515	7.52e-08	4.62e-06	0.000176	0.000964	0.00274	0.01074
0.52	8.14e-08	4.32e-06	0.000172	0.000948	0.00268	0.01028
0.525	8.64e-08	4.38e-06	0.000172	0.00093	0.0026	0.00984
0.53	8.22e-08	4.8e-06	0.000176	0.000942	0.00262	0.00934
0.535	7.68e-08	4.94e-06	0.00017	0.000954	0.00258	0.00888
0.54	7.38e-08	4.56e-06	0.000154	0.00095	0.0025	0.00852
0.545	7.02e-08	5e-06	0.00015	0.000966	0.00246	0.00818
0.55	6.94e-08	5.98e-06	0.000164	0.000964	0.00236	0.0078
0.555	6.82e-08	5.78e-06	0.000174	0.000936	0.00226	0.00742
0.56	6.4e-08	5.06e-06	0.000178	0.000932	0.00228	0.00706
0.565	6.4e-08	5.02e-06	0.00018	0.000926	0.00224	0.00672
0.57	6.84e-08	4.82e-06	0.000174	0.000908	0.00216	0.00644
0.575	7e-08	4.2e-06	0.000162	0.000898	0.00228	0.00624
0.58	6.82e-08	4.46e-06	0.00015	0.000902	0.0024	0.00604
0.585	7.04e-08	5.46e-06	0.000144	0.0009	0.0023	0.00582
0.59	7.5e-08	5.58e-06	0.00016	0.000886	0.0022	0.00568
0.595	7.38e-08	5.3e-06	0.000184	0.000872	0.00224	0.0055
0.6	7.04e-08	5.64e-06	0.00019	0.000876	0.00218	0.00522
0.605	7.38e-08	5.6e-06	0.000178	0.000888	0.00202	0.00504
0.61	7.5e-08	5.14e-06	0.000154	0.000878	0.00198	0.00492
0.615	6.6e-08	5.46e-06	0.000142	0.00088	0.00198	0.0047
0.62	6.32e-08	5.58e-06	0.000142	0.000896	0.00194	0.0045
0.625	7.2e-08	4.82e-06	0.000134	0.00089	0.0019	0.00442
0.63	7.54e-08	4.68e-06	0.000142	0.00087	0.0019	0.00432
0.635	7.52e-08	4.96e-06	0.000166	0.000854	0.00196	0.00416
0.64	8.48e-08	5.02e-06	0.000166	0.000834	0.00198	0.00406
0.645	8.8e-08	5.32e-06	0.000158	0.000834	0.00188	0.004
0.65	7.84e-08	5.24e-06	0.000162	0.00084	0.00182	0.00388
0.655	7.36e-08	4.8e-06	0.00016	0.00083	0.00186	0.00374
0.66	7.64e-08	5e-06	0.000158	0.000856	0.00184	0.00366
0.665	7.84e-08	4.94e-06	0.000158	0.000874	0.00184	0.00358
0.67	7.52e-08	4.44e-06	0.000156	0.000846	0.00196	0.00344
0.675	7.16e-08	4.92e-06	0.00016	0.000834	0.00198	0.00334
0.68	7.48e-08	5.52e-06	0.000152	0.00084	0.00182	0.00332
0.685	8.24e-08	5.14e-06	0.000138	0.000844	0.0018	0.00332
0.69	8.32e-08	4.78e-06	0.000154	0.000858	0.00188	0.0033
0.695	8.3e-08	4.96e-06	0.000168	0.000854	0.0018	0.00322
0.7	8.98e-08	5e-06	0.00016	0.000848	0.00176	0.00306
0.705	9.16e-08	4.8e-06	0.000168	0.000858	0.00184	0.00294
0.71	8.16e-08	5.02e-06	0.000182	0.00084	0.0018	0.0029
0.715	7.32e-08	5.44e-06	0.000168	0.00081	0.00168	0.00282
0.72	7.64e-08	5.24e-06	0.000144	0.00081	0.00166	0.00282
0.725	7.76e-08	4.96e-06	0.000138	0.000802	0.00168	0.00296
0.73	7.36e-08	5.3e-06	0.000144	0.00077	0.00172	0.003
0.735	7.8e-08	5.22e-06	0.000152	0.000776	0.00174	0.0029
0.74	8.68e-08	4.62e-06	0.000164	0.000796	0.00166	0.00286
0.745	8.72e-08	4.52e-06	0.000172	0.000774	0.00162	0.00282
0.75	8.66e-08	4.76e-06	0.000164	0.000766	0.00168	0.00268
0.755	9.16e-08	4.66e-06	0.000152	0.00079	0.00166	0.0026
0.76	9.34e-08	4.36e-06	0.00015	0.000788	0.00162	0.00254
0.765	9.72e-08	4.28e-06	0.000152	0.000778	0.00172	0.00238
0.77	1.026e-07	4.24e-06	0.00015	0.000798	0.00176	0.00228
0.775	1.016e-07	4.4e-06	0.000148	0.000808	0.0017	0.0023
0.78	9.98e-08	4.8e-06	0.000152	0.00078	0.00168	0.00232
0.785	9.5e-08	5.44e-06	0.000146	0.00076	0.00166	0.00238
0.79	8.38e-08	6.14e-06	0.000122	0.000772	0.00166	0.00246
0.795	7.66e-08	6.26e-06	0.000124	0.000782	0.00166	0.00246
0.8	8.08e-08	5.66e-06	0.00015	0.000758	0.0016	0.00244
0.805	8.7e-08	4.94e-06	0.000152	0.000746	0.0016	0.0024
0.81	9e-08	4.58e-06	0.000146	0.00075	0.0016	0.00234
0.815	9.52e-08	4.22e-06	0.000152	0.00072	0.0015	0.00236
0.82	1.028e-07	4.32e-06	0.000148	0.000704	0.00146	0.00238
0.825	1.03e-07	4.88e-06	0.000144	0.000744	0.00148	0.0023
0.83	9.5e-08	4.64e-06	0.00015	0.000764	0.00146	0.00222
0.835	9.48e-08	4.16e-06	0.000148	0.000748	0.0015	0.00218
0.84	1.014e-07	4.58e-06	0.000152	0.00078	0.00158	0.00212
0.845	1.024e-07	4.54e-06	0.000162	0.000826	0.0016	0.0021
0.85	1.034e-07	3.58e-06	0.000154	0.000816	0.00162	0.00214
0.855	1.062e-07	3.94e-06	0.000142	0.000792	0.00164	0.00218
0.86	1.016e-07	5.1e-06	0.000148	0.000784	0.00158	0.00216
0.865	9.46e-08	5.24e-06	0.000152	0.000756	0.00148	0.00208
0.87	9.32e-08	5.24e-06	0.00014	0.000718	0.00146	0.00202
0.875	9.5e-08	5.48e-06	0.000132	0.000716	0.00148	0.00206
0.88	9.84e-08	5.02e-06	0.000136	0.000714	0.00144	0.00214
0.885	1.03e-07	4.4e-06	0.000138	0.0007	0.00138	0.00216
0.89	1.028e-07	4.46e-06	0.000138	0.0007	0.00132	0.00218
0.895	1.004e-07	5.04e-06	0.000148	0.000696	0.00118	0.00218
0.9	9.82e-08	5.58e-06	0.000158	0.00066	0.00102	0.00214
