Vds	Gds_Vgs=0.15V	Gds_Vgs=0.30V	Gds_Vgs=0.45V	Gds_Vgs=0.60V	Gds_Vgs=0.75V	Gds_Vgs=0.90V
0.36	6.966e-09	6.0885e-09	6.4857e-09	7.7943e-09	1.40112e-08	3.3566e-08
0.365	7.061e-09	6.715e-09	6.7253e-09	7.991e-09	1.36704e-08	3.29e-08
0.37	7.425e-09	6.465e-09	7.544e-09	7.9167e-09	1.32737e-08	3.2307e-08
0.375	7.872e-09	6.616e-09	7.793e-09	8.3215e-09	1.28242e-08	3.14131e-08
0.38	7.81e-09	7.839e-09	7.006e-09	8.6099e-09	1.24958e-08	3.07231e-08
0.385	7.408e-09	7.99e-09	6.88e-09	8.271e-09	1.21285e-08	2.99766e-08
0.39	7.343e-09	7.558e-09	7.058e-09	7.74e-09	1.19715e-08	2.88968e-08
0.395	8.016e-09	8.176e-09	6.122e-09	8.092e-09	1.18638e-08	2.81636e-08
0.4	8.375e-09	8.51e-09	5.819e-09	8.492e-09	1.1309e-08	2.69271e-08
0.405	8.017e-09	7.834e-09	7.032e-09	7.782e-09	1.11452e-08	2.51135e-08
0.41	8.503e-09	7.668e-09	7.416e-09	7.676e-09	1.17252e-08	2.44763e-08
0.415	9.521e-09	7.878e-09	7.31e-09	8.362e-09	1.2053e-08	2.39821e-08
0.42	9.153e-09	8.033e-09	8.46e-09	8.418e-09	1.16546e-08	2.32389e-08
0.425	8.676e-09	8.5e-09	9.408e-09	8.231e-09	1.14559e-08	2.41857e-08
0.43	9.208e-09	8.743e-09	8.958e-09	8.755e-09	1.172e-08	2.52154e-08
0.435	9.25e-09	8.649e-09	8.967e-09	9.364e-09	1.1661e-08	2.4273e-08
0.44	8.716e-09	8.895e-09	9.439e-09	9.032e-09	1.1147e-08	2.33942e-08
0.445	8.012e-09	9.321e-09	8.822e-09	8.342e-09	1.1144e-08	2.29562e-08
0.45	7.892e-09	9.331e-09	8.217e-09	8.554e-09	1.1693e-08	2.17838e-08
0.455	9.304e-09	9.592e-09	8.492e-09	9.415e-09	1.1382e-08	2.09031e-08
0.46	1.0586e-08	1.0251e-08	8.703e-09	9.923e-09	1.0759e-08	2.07509e-08
0.465	1.0797e-08	1.055e-08	9.396e-09	1.0377e-08	1.1285e-08	2.06191e-08
0.47	1.1651e-08	1.0382e-08	1.0704e-08	1.0205e-08	1.2182e-08	2.02458e-08
0.475	1.216e-08	1.0567e-08	1.0939e-08	9.793e-09	1.194e-08	1.95803e-08
0.48	1.036e-08	1.101e-08	1.0529e-08	9.634e-09	1.1701e-08	1.85979e-08
0.485	8.766e-09	1.0614e-08	1.1104e-08	9.107e-09	1.2516e-08	1.81482e-08
0.49	9.563e-09	1.0432e-08	1.1721e-08	9.747e-09	1.198e-08	1.89428e-08
0.495	1.1015e-08	1.1454e-08	1.1361e-08	1.1243e-08	1.0704e-08	1.91885e-08
0.5	1.1246e-08	1.194e-08	1.1744e-08	1.1638e-08	1.1475e-08	1.859e-08
0.505	1.1362e-08	1.1162e-08	1.2524e-08	1.1149e-08	1.2477e-08	1.9399e-08
0.51	1.1814e-08	1.0851e-08	1.211e-08	1.1004e-08	1.2079e-08	2.0054e-08
0.515	1.1172e-08	1.1357e-08	1.1586e-08	1.1226e-08	1.1889e-08	1.8284e-08
0.52	1.0509e-08	1.1496e-08	1.1385e-08	1.1289e-08	1.1549e-08	1.6699e-08
0.525	1.1536e-08	1.1429e-08	1.0493e-08	1.1562e-08	1.1196e-08	1.711e-08
0.53	1.3203e-08	1.2414e-08	1.0528e-08	1.298e-08	1.1804e-08	1.7682e-08
0.535	1.4315e-08	1.4144e-08	1.1514e-08	1.4026e-08	1.2131e-08	1.7349e-08
0.54	1.4762e-08	1.4661e-08	1.123e-08	1.3187e-08	1.3186e-08	1.7293e-08
0.545	1.4494e-08	1.411e-08	1.1948e-08	1.2888e-08	1.5134e-08	1.8045e-08
0.55	1.426e-08	1.4367e-08	1.4089e-08	1.3226e-08	1.5396e-08	1.8419e-08
0.555	1.4349e-08	1.4536e-08	1.4083e-08	1.2632e-08	1.4548e-08	1.8181e-08
0.56	1.4954e-08	1.3736e-08	1.3326e-08	1.2336e-08	1.4541e-08	1.7779e-08
0.565	1.5319e-08	1.3453e-08	1.4656e-08	1.3019e-08	1.449e-08	1.687e-08
0.57	1.5001e-08	1.3683e-08	1.5222e-08	1.3824e-08	1.3897e-08	1.6625e-08
0.575	1.4965e-08	1.2968e-08	1.4506e-08	1.4494e-08	1.3187e-08	1.8111e-08
0.58	1.5409e-08	1.2322e-08	1.571e-08	1.5231e-08	1.2557e-08	1.8576e-08
0.585	1.5825e-08	1.404e-08	1.7262e-08	1.5792e-08	1.2974e-08	1.735e-08
0.59	1.6555e-08	1.5999e-08	1.6404e-08	1.5542e-08	1.483e-08	1.7205e-08
0.595	1.7769e-08	1.6115e-08	1.5641e-08	1.5184e-08	1.7049e-08	1.7025e-08
0.6	1.8309e-08	1.6829e-08	1.6787e-08	1.5816e-08	1.8532e-08	1.5311e-08
0.605	1.7793e-08	1.8099e-08	1.6546e-08	1.6558e-08	1.9443e-08	1.5334e-08
0.61	1.7032e-08	1.7337e-08	1.5119e-08	1.635e-08	1.861e-08	1.7121e-08
0.615	1.6885e-08	1.5363e-08	1.6192e-08	1.6585e-08	1.61e-08	1.8211e-08
0.62	1.6155e-08	1.5256e-08	1.7958e-08	1.7334e-08	1.5768e-08	1.9755e-08
0.625	1.6186e-08	1.7104e-08	1.7579e-08	1.6521e-08	1.649e-08	2.0685e-08
0.63	1.7696e-08	1.7881e-08	1.7369e-08	1.6022e-08	1.6058e-08	1.8559e-08
0.635	1.7409e-08	1.7279e-08	1.8029e-08	1.7298e-08	1.7826e-08	1.7084e-08
0.64	1.7672e-08	1.7608e-08	1.7927e-08	1.749e-08	2.0246e-08	1.835e-08
0.645	2.0902e-08	1.828e-08	1.8367e-08	1.5716e-08	1.915e-08	1.9011e-08
0.65	2.1946e-08	1.7455e-08	1.9449e-08	1.6607e-08	1.7946e-08	1.8556e-08
0.655	2.0584e-08	1.7427e-08	1.9672e-08	1.8791e-08	1.8215e-08	1.917e-08
0.66	2.19e-08	1.8739e-08	1.9828e-08	1.8496e-08	1.7223e-08	2.0741e-08
0.665	2.3616e-08	1.9613e-08	1.8646e-08	1.9801e-08	1.6998e-08	2.1424e-08
0.67	2.3328e-08	1.8962e-08	1.6884e-08	2.2885e-08	1.73e-08	2.0651e-08
0.675	2.3373e-08	1.7185e-08	1.7964e-08	2.3061e-08	1.7033e-08	1.8873e-08
0.68	2.4344e-08	1.8063e-08	1.9769e-08	2.1246e-08	1.9281e-08	1.8979e-08
0.685	2.4574e-08	2.0126e-08	1.9926e-08	2.1114e-08	2.1777e-08	2.0919e-08
0.69	2.3589e-08	2.032e-08	1.9903e-08	2.094e-08	2.176e-08	2.162e-08
0.695	2.3563e-08	2.1661e-08	2.0291e-08	2.0017e-08	2.2878e-08	2.2107e-08
0.7	2.3664e-08	2.4545e-08	1.9089e-08	1.996e-08	2.4506e-08	2.3897e-08
0.705	2.3396e-08	2.4558e-08	1.7354e-08	2.0802e-08	2.3091e-08	2.4569e-08
0.71	2.547e-08	2.3472e-08	1.8166e-08	2.196e-08	2.166e-08	2.348e-08
0.715	2.7531e-08	2.4171e-08	2.1591e-08	2.228e-08	2.1702e-08	2.3211e-08
0.72	2.6893e-08	2.4345e-08	2.2756e-08	2.2823e-08	2.123e-08	2.2127e-08
0.725	2.6952e-08	2.4453e-08	2.1807e-08	2.4182e-08	2.1661e-08	2.1649e-08
0.73	2.9114e-08	2.4845e-08	2.4436e-08	2.5049e-08	2.3463e-08	2.4246e-08
0.735	2.9941e-08	2.3485e-08	2.5379e-08	2.5859e-08	2.5482e-08	2.4797e-08
0.74	2.9165e-08	2.3145e-08	2.2293e-08	2.5262e-08	2.6379e-08	2.253e-08
0.745	2.9681e-08	2.5779e-08	2.2861e-08	2.3455e-08	2.5197e-08	2.2906e-08
0.75	2.9193e-08	2.6733e-08	2.559e-08	2.4323e-08	2.4585e-08	2.5414e-08
0.755	2.6794e-08	2.6793e-08	2.4898e-08	2.6647e-08	2.6054e-08	2.5625e-08
0.76	2.6561e-08	2.9271e-08	2.603e-08	2.5176e-08	2.7279e-08	2.578e-08
0.765	2.8207e-08	3.0716e-08	3.0929e-08	2.4232e-08	2.8274e-08	2.8966e-08
0.77	2.9294e-08	3.0286e-08	3.2208e-08	2.7368e-08	3.0335e-08	3.1999e-08
0.775	3.1341e-08	2.9427e-08	3.0214e-08	2.7951e-08	3.134e-08	3.1584e-08
0.78	3.4428e-08	2.7656e-08	2.8799e-08	2.6396e-08	3.1356e-08	2.9272e-08
0.785	3.4694e-08	2.6353e-08	2.5874e-08	2.8065e-08	2.9275e-08	2.6423e-08
0.79	3.2748e-08	2.6161e-08	2.1328e-08	3.1402e-08	2.704e-08	2.3793e-08
0.795	3.1581e-08	2.8056e-08	2.0483e-08	3.2246e-08	2.9545e-08	2.5125e-08
0.8	3.266e-08	3.255e-08	2.2966e-08	3.1191e-08	3.2006e-08	2.7322e-08
0.805	3.4341e-08	3.4088e-08	2.5198e-08	3.0257e-08	3.1192e-08	2.7625e-08
0.81	3.5644e-08	3.2743e-08	2.7504e-08	3.1444e-08	2.9886e-08	3.1849e-08
0.815	3.6909e-08	3.4271e-08	3.1019e-08	3.1535e-08	2.768e-08	3.6519e-08
0.82	3.7797e-08	3.493e-08	3.4075e-08	2.9684e-08	2.5702e-08	3.4998e-08
0.825	3.9927e-08	3.2018e-08	3.4724e-08	2.9255e-08	2.7651e-08	3.3369e-08
0.83	4.0121e-08	2.9323e-08	3.5003e-08	2.9442e-08	3.0154e-08	3.2981e-08
0.835	3.7342e-08	2.8294e-08	3.3715e-08	2.9779e-08	3.2118e-08	2.9311e-08
0.84	3.5846e-08	2.7686e-08	2.9899e-08	2.9051e-08	3.5983e-08	2.8434e-08
0.845	3.5596e-08	2.8659e-08	2.8477e-08	2.5307e-08	3.6959e-08	3.1137e-08
0.85	3.605e-08	3.3324e-08	3.0223e-08	2.4982e-08	3.4e-08	3.2259e-08
0.855	3.8119e-08	3.9966e-08	3.2314e-08	2.9874e-08	3.3699e-08	3.4031e-08
0.86	4.0683e-08	4.4515e-08	3.647e-08	3.0604e-08	3.605e-08	3.5409e-08
0.865	4.3573e-08	4.5128e-08	3.9931e-08	3.3054e-08	3.4573e-08	3.4283e-08
0.87	4.435e-08	4.3176e-08	3.8249e-08	3.9161e-08	3.3979e-08	3.4856e-08
0.875	4.1087e-08	4.1931e-08	3.606e-08	3.6856e-08	3.8391e-08	3.6526e-08
0.88	4.0489e-08	4.2822e-08	3.3852e-08	3.2371e-08	3.7149e-08	3.5961e-08
0.885	4.4344e-08	4.2515e-08	3.1554e-08	3.5994e-08	3.3996e-08	3.8707e-08
0.89	4.8644e-08	4.0188e-08	3.2631e-08	4.1099e-08	3.7809e-08	4.2839e-08
0.895	5.425e-08	3.677e-08	3.4366e-08	4.6928e-08	3.977e-08	4.3181e-08
0.9	5.965e-08	3.3123e-08	3.3494e-08	5.5979e-08	3.3774e-08	4.177e-08
