Vg	Id,Vd=0V	Ig,Vd=0V	Is,Vd=0V	Iavdd,Vd=0V	Ignd,Vd=0V	Id,Vd=0.01V	Ig,Vd=0.01V	Is,Vd=0.01V	Iavdd,Vd=0.01V	Ignd,Vd=0.01V	Id,Vd=0.02V	Ig,Vd=0.02V	Is,Vd=0.02V	Iavdd,Vd=0.02V	Ignd,Vd=0.02V	Id,Vd=0.03V	Ig,Vd=0.03V	Is,Vd=0.03V	Iavdd,Vd=0.03V	Ignd,Vd=0.03V	Id,Vd=0.04V	Ig,Vd=0.04V	Is,Vd=0.04V	Iavdd,Vd=0.04V	Ignd,Vd=0.04V	Id,Vd=0.05V	Ig,Vd=0.05V	Is,Vd=0.05V	Iavdd,Vd=0.05V	Ignd,Vd=0.05V	Id,Vd=0.06V	Ig,Vd=0.06V	Is,Vd=0.06V	Iavdd,Vd=0.06V	Ignd,Vd=0.06V	Id,Vd=0.07V	Ig,Vd=0.07V	Is,Vd=0.07V	Iavdd,Vd=0.07V	Ignd,Vd=0.07V	Id,Vd=0.08V	Ig,Vd=0.08V	Is,Vd=0.08V	Iavdd,Vd=0.08V	Ignd,Vd=0.08V	Id,Vd=0.09V	Ig,Vd=0.09V	Is,Vd=0.09V	Iavdd,Vd=0.09V	Ignd,Vd=0.09V	Id,Vd=0.1V	Ig,Vd=0.1V	Is,Vd=0.1V	Iavdd,Vd=0.1V	Ignd,Vd=0.1V
-0.3	1.312e-11	-6.032e-11	1.553e-11	3.6588e-07	-3.659e-07	4.202e-11	-6.242e-11	-1.44e-12	3.6562e-07	-3.6556e-07	6.588e-11	-6.531e-11	-2.05e-11	3.6546e-07	-3.6554e-07	8.592e-11	-6.82e-11	-3.731e-11	3.6562e-07	-3.656e-07	1.0373e-10	-7.132e-11	-4.996e-11	3.6536e-07	-3.6538e-07	1.2155e-10	-7.313e-11	-6.039e-11	3.6532e-07	-3.6524e-07	1.4026e-10	-7.482e-11	-8.199e-11	3.652e-07	-3.6518e-07	1.5593e-10	-7.736e-11	-9.763e-11	3.6518e-07	-3.6512e-07	1.7657e-10	-8.362e-11	-1.0995e-10	3.6502e-07	-3.6504e-07	1.9348e-10	-8.674e-11	-1.2483e-10	3.65e-07	-3.6494e-07	2.1023e-10	-8.925e-11	-1.3622e-10	3.6502e-07	-3.65e-07
-0.295	1.16e-11	-5.65e-11	1.344e-11	3.659e-07	-3.6592e-07	3.941e-11	-5.941e-11	-5.07e-12	3.656e-07	-3.6556e-07	6.511e-11	-6.091e-11	-2.652e-11	3.655e-07	-3.655e-07	8.675e-11	-6.403e-11	-4.521e-11	3.6564e-07	-3.656e-07	1.0616e-10	-6.658e-11	-5.753e-11	3.6528e-07	-3.6536e-07	1.2204e-10	-6.812e-11	-7.126e-11	3.6528e-07	-3.6526e-07	1.4365e-10	-7.143e-11	-9.208e-11	3.6524e-07	-3.6518e-07	1.6405e-10	-7.306e-11	-1.1044e-10	3.6502e-07	-3.6502e-07	1.8289e-10	-7.887e-11	-1.2274e-10	3.6506e-07	-3.6506e-07	2.0399e-10	-8.224e-11	-1.3893e-10	3.6498e-07	-3.6496e-07	2.1747e-10	-8.419e-11	-1.5201e-10	3.6504e-07	-3.6506e-07
-0.29	1.471e-11	-5.209e-11	1.134e-11	3.6578e-07	-3.6584e-07	4.229e-11	-5.485e-11	-1.199e-11	3.6556e-07	-3.656e-07	6.952e-11	-5.824e-11	-3.162e-11	3.657e-07	-3.6572e-07	9.221e-11	-5.945e-11	-5.329e-11	3.656e-07	-3.6562e-07	1.1374e-10	-6.03e-11	-6.671e-11	3.6526e-07	-3.6526e-07	1.3143e-10	-6.387e-11	-8.342e-11	3.6522e-07	-3.6524e-07	1.5461e-10	-6.583e-11	-1.0296e-10	3.6516e-07	-3.6516e-07	1.7366e-10	-7.225e-11	-1.2263e-10	3.6508e-07	-3.6506e-07	1.975e-10	-7.111e-11	-1.3657e-10	3.6498e-07	-3.6492e-07	2.1579e-10	-7.638e-11	-1.5585e-10	3.6504e-07	-3.6498e-07	2.3432e-10	-7.901e-11	-1.679e-10	3.6498e-07	-3.6504e-07
-0.285	1.457e-11	-4.996e-11	1.046e-11	3.658e-07	-3.658e-07	4.598e-11	-5.159e-11	-1.627e-11	3.6552e-07	-3.6558e-07	7.462e-11	-5.388e-11	-3.794e-11	3.6572e-07	-3.6562e-07	9.675e-11	-5.644e-11	-6.286e-11	3.6554e-07	-3.656e-07	1.1724e-10	-5.882e-11	-7.702e-11	3.6538e-07	-3.6528e-07	1.4061e-10	-6.2e-11	-9.412e-11	3.652e-07	-3.6518e-07	1.6177e-10	-6.368e-11	-1.1589e-10	3.6522e-07	-3.6526e-07	1.8771e-10	-6.634e-11	-1.3571e-10	3.65e-07	-3.651e-07	2.078e-10	-6.909e-11	-1.5408e-10	3.6514e-07	-3.6506e-07	2.3127e-10	-7.34e-11	-1.7438e-10	3.6502e-07	-3.6492e-07	2.4878e-10	-7.536e-11	-1.863e-10	3.6494e-07	-3.65e-07
-0.28	1.524e-11	-4.457e-11	1.036e-11	3.6598e-07	-3.6588e-07	4.754e-11	-4.921e-11	-2.006e-11	3.6554e-07	-3.6544e-07	7.782e-11	-5.058e-11	-4.499e-11	3.6544e-07	-3.6544e-07	1.0728e-10	-5.22e-11	-7.286e-11	3.6564e-07	-3.656e-07	1.2893e-10	-5.595e-11	-8.852e-11	3.6544e-07	-3.6538e-07	1.5185e-10	-5.626e-11	-1.0828e-10	3.6526e-07	-3.6522e-07	1.752e-10	-5.964e-11	-1.316e-10	3.6514e-07	-3.6522e-07	2.0058e-10	-6.306e-11	-1.5505e-10	3.6504e-07	-3.649e-07	2.2339e-10	-6.651e-11	-1.7364e-10	3.6508e-07	-3.6502e-07	2.5064e-10	-6.947e-11	-1.9285e-10	3.6504e-07	-3.6502e-07	2.6767e-10	-7.226e-11	-2.0868e-10	3.6504e-07	-3.65e-07
-0.275	1.356e-11	-4.37e-11	8.71e-12	3.6578e-07	-3.6574e-07	5.026e-11	-4.569e-11	-2.77e-11	3.6556e-07	-3.6554e-07	8.462e-11	-4.764e-11	-5.408e-11	3.6548e-07	-3.6552e-07	1.1682e-10	-5.037e-11	-8.29e-11	3.6552e-07	-3.6556e-07	1.3917e-10	-5.245e-11	-1.0111e-10	3.6538e-07	-3.653e-07	1.6439e-10	-5.429e-11	-1.2605e-10	3.6522e-07	-3.6528e-07	1.8999e-10	-5.734e-11	-1.4794e-10	3.652e-07	-3.6526e-07	2.1906e-10	-5.874e-11	-1.732e-10	3.651e-07	-3.65e-07	2.4347e-10	-6.257e-11	-1.9325e-10	3.6508e-07	-3.6494e-07	2.6911e-10	-6.809e-11	-2.1535e-10	3.6502e-07	-3.6502e-07	2.8894e-10	-6.917e-11	-2.3319e-10	3.6502e-07	-3.6502e-07
-0.27	1.376e-11	-4.122e-11	7.62e-12	3.6584e-07	-3.6584e-07	5.407e-11	-4.41e-11	-3.404e-11	3.6566e-07	-3.655e-07	9.46e-11	-4.505e-11	-6.303e-11	3.6548e-07	-3.6552e-07	1.2531e-10	-4.775e-11	-9.433e-11	3.6558e-07	-3.6556e-07	1.5188e-10	-4.833e-11	-1.1529e-10	3.6532e-07	-3.653e-07	1.7789e-10	-5.403e-11	-1.4313e-10	3.6518e-07	-3.6524e-07	2.0722e-10	-5.562e-11	-1.6516e-10	3.6516e-07	-3.6514e-07	2.378e-10	-5.886e-11	-1.9334e-10	3.652e-07	-3.6508e-07	2.6348e-10	-5.853e-11	-2.1761e-10	3.6502e-07	-3.6506e-07	2.9327e-10	-6.477e-11	-2.4414e-10	3.6508e-07	-3.6504e-07	3.1508e-10	-6.469e-11	-2.61e-10	3.651e-07	-3.6502e-07
-0.265	1.459e-11	-3.905e-11	5.99e-12	3.6584e-07	-3.6574e-07	6.263e-11	-3.934e-11	-4.047e-11	3.6558e-07	-3.6556e-07	1.0056e-10	-4.226e-11	-7.184e-11	3.6544e-07	-3.6544e-07	1.3598e-10	-4.443e-11	-1.0807e-10	3.656e-07	-3.6566e-07	1.6225e-10	-4.759e-11	-1.3269e-10	3.654e-07	-3.6538e-07	1.9797e-10	-4.903e-11	-1.6199e-10	3.6534e-07	-3.6532e-07	2.2473e-10	-5.304e-11	-1.8867e-10	3.6514e-07	-3.6518e-07	2.5921e-10	-5.374e-11	-2.1735e-10	3.651e-07	-3.651e-07	2.8787e-10	-5.615e-11	-2.4433e-10	3.6502e-07	-3.6496e-07	3.2605e-10	-5.742e-11	-2.7349e-10	3.6498e-07	-3.6496e-07	3.4256e-10	-6.165e-11	-2.911e-10	3.6508e-07	-3.6498e-07
-0.26	1.103e-11	-3.698e-11	6.49e-12	3.6582e-07	-3.6574e-07	6.627e-11	-3.856e-11	-4.723e-11	3.6556e-07	-3.6554e-07	1.1055e-10	-4.074e-11	-8.359e-11	3.6544e-07	-3.6542e-07	1.5203e-10	-4.284e-11	-1.2321e-10	3.6576e-07	-3.6568e-07	1.8126e-10	-4.447e-11	-1.5044e-10	3.6542e-07	-3.653e-07	2.1583e-10	-4.404e-11	-1.8772e-10	3.6534e-07	-3.6532e-07	2.5118e-10	-4.73e-11	-2.1487e-10	3.6522e-07	-3.6514e-07	2.8429e-10	-5.232e-11	-2.448e-10	3.6514e-07	-3.651e-07	3.1519e-10	-5.507e-11	-2.7366e-10	3.65e-07	-3.6502e-07	3.5458e-10	-5.388e-11	-3.0518e-10	3.6506e-07	-3.6504e-07	3.7295e-10	-5.94e-11	-3.2702e-10	3.6496e-07	-3.6502e-07
-0.255	1.507e-11	-3.151e-11	5e-13	3.6592e-07	-3.6594e-07	7.13e-11	-3.717e-11	-5.502e-11	3.6562e-07	-3.6556e-07	1.2253e-10	-3.83e-11	-9.595e-11	3.6554e-07	-3.6548e-07	1.6811e-10	-3.905e-11	-1.3754e-10	3.6568e-07	-3.6566e-07	2.0025e-10	-4.186e-11	-1.6989e-10	3.6536e-07	-3.6534e-07	2.3778e-10	-4.289e-11	-2.1247e-10	3.6532e-07	-3.6526e-07	2.7699e-10	-4.552e-11	-2.4057e-10	3.6516e-07	-3.6514e-07	3.1577e-10	-4.636e-11	-2.7611e-10	3.651e-07	-3.6506e-07	3.4976e-10	-5.06e-11	-3.0618e-10	3.6504e-07	-3.6508e-07	3.8398e-10	-5.596e-11	-3.41e-10	3.6494e-07	-3.651e-07	4.1179e-10	-5.849e-11	-3.6626e-10	3.6498e-07	-3.649e-07
