|Vgs|	Gm_|Vds|=0.15V	Gm_|Vds|=0.3V	Gm_|Vds|=0.45V	Gm_|Vds|=0.6V	Gm_|Vds|=0.75V	Gm_|Vds|=0.9V
-0.3	-2.06000000000006e-09	-5.88000000000011e-09	-1.94000000000006e-08	-3.30800000000008e-08	-1.08360000000003e-07	-1.24000000000003e-07
-0.295	-3.91000000000001e-09	-3.85000000000003e-09	-1.24766666666668e-08	-2.90366666666667e-08	-8.70833333333338e-08	-1.26073333333334e-07
-0.29	-2.31500000000001e-09	-3.41400000000002e-09	-1.09460000000001e-08	-2.352e-08	-6.65180000000003e-08	-1.24806e-07
-0.285	-2.37399999999999e-09	-4.071e-09	-8.35599999999996e-09	-1.86519999999999e-08	-5.23739999999998e-08	-1.2483e-07
-0.28	-1.777e-09	-4.18e-09	-6.41599999999999e-09	-1.3758e-08	-4.1792e-08	-1.23066e-07
-0.275	-1.212e-09	-4.08099999999999e-09	-6.116e-09	-1.0572e-08	-3.792e-08	-1.20202e-07
-0.27	-1.563e-09	-3.77299999999999e-09	-5.55799999999999e-09	-9.31600000000002e-09	-3.83320000000001e-08	-1.16216e-07
-0.265	-1.857e-09	-2.89599999999999e-09	-4.67399999999998e-09	-9.36600000000005e-09	-3.8286e-08	-1.096e-07
-0.26	-1.569e-09	-2.04299999999999e-09	-4.76200000000001e-09	-1.065e-08	-3.63359999999999e-08	-1.02564e-07
-0.255	-1.135e-09	-1.99400000000001e-09	-5.11400000000002e-09	-1.223e-08	-3.30179999999999e-08	-9.63239999999999e-08
-0.25	-9.35000000000001e-10	-2.178e-09	-4.47900000000001e-09	-1.2892e-08	-2.9732e-08	-9.0238e-08
-0.245	-9.72000000000002e-10	-1.78999999999999e-09	-3.73700000000002e-09	-1.2058e-08	-2.7168e-08	-8.6624e-08
-0.24	-6.76e-10	-1.12699999999999e-09	-3.70800000000003e-09	-1.05219999999999e-08	-2.583e-08	-8.50480000000002e-08
-0.235	-6.67000000000003e-10	-8.57000000000009e-10	-3.77000000000004e-09	-8.97599999999997e-09	-2.60200000000002e-08	-8.34220000000005e-08
-0.23	-9.24000000000003e-10	-1.25100000000001e-09	-3.20600000000001e-09	-7.81800000000002e-09	-2.66560000000002e-08	-8.24660000000003e-08
-0.225	-8.23000000000001e-10	-1.85200000000001e-09	-2.83e-09	-7.71000000000003e-09	-2.66200000000002e-08	-8.09620000000002e-08
