vd	id_vg = 0.0V	ig_vg = 0.0V	is_vg = 0.0V	iavdd_vg = 0.0V	ignd_vg = 0.0V	id_vg = 0.15000000000000002V	ig_vg = 0.15000000000000002V	is_vg = 0.15000000000000002V	iavdd_vg = 0.15000000000000002V	ignd_vg = 0.15000000000000002V	id_vg = 0.30000000000000004V	ig_vg = 0.30000000000000004V	is_vg = 0.30000000000000004V	iavdd_vg = 0.30000000000000004V	ignd_vg = 0.30000000000000004V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6000000000000001V	ig_vg = 0.6000000000000001V	is_vg = 0.6000000000000001V	iavdd_vg = 0.6000000000000001V	ignd_vg = 0.6000000000000001V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0.0	-0.093802	-1.5931e-09	0.093734	3.5598e-07	-3.2328e-07	-0.06159	-1.0265e-09	0.061922	3.6516e-07	-3.2138e-07	-0.031444	-5.798100000000001e-10	0.031526	3.737e-07	-3.1826e-07	-0.007929	-1.3638e-10	0.0079118	3.819e-07	-3.1578e-07	-0.00030834	3.3702000000000004e-10	0.00030788	3.8476e-07	-3.146e-07	-4.0582e-06	8.637200000000001e-10	3.9930000000000006e-06	3.8584e-07	-3.1416e-07	-1.1664e-07	1.4541e-09	4.15914e-08	3.8776e-07	-3.1412e-07
0.005	-0.093586	-1.5933e-09	0.093614	3.5626e-07	-3.2348e-07	-0.061828	-1.0335e-09	0.061854	3.6442e-07	-3.2136e-07	-0.031458	-5.8453e-10	0.031482	3.7254e-07	-3.1824e-07	-0.007888	-1.5814e-10	0.0078888	3.8048e-07	-3.158e-07	-0.00030572	3.228e-10	0.00030602	3.8336e-07	-3.1454e-07	-4.0303e-06	8.4811e-10	3.9723e-06	3.8428e-07	-3.1418e-07	-1.151e-07	1.4327e-09	4.13392e-08	3.8624e-07	-3.1406e-07
0.01	-0.093488	-1.5962e-09	0.093518	3.5552e-07	-3.2332e-07	-0.061764	-1.0256e-09	0.06179	3.6342e-07	-3.2138e-07	-0.031402	-5.862e-10	0.031426	3.7146e-07	-3.1822e-07	-0.0078644	-1.5359e-10	0.007864	3.7926e-07	-3.1572e-07	-0.00030396	3.1724000000000003e-10	0.00030416	3.8192e-07	-3.1446e-07	-3.996100000000001e-06	8.3021e-10	3.9345e-06	3.8302e-07	-3.142e-07	-1.1316e-07	1.4083e-09	4.104e-08	3.8476e-07	-3.1412e-07
0.015	-0.093396	-1.6015e-09	0.09343	3.5484e-07	-3.2352e-07	-0.061702	-1.0212e-09	0.061722	3.6272e-07	-3.2144e-07	-0.031354	-5.900300000000001e-10	0.031376	3.705e-07	-3.1844e-07	-0.0078404	-1.6108e-10	0.007841	3.7788e-07	-3.1564e-07	-0.00030232	3.0724e-10	0.00030246	3.806e-07	-3.1448e-07	-3.9709e-06	8.1161e-10	3.922000000000001e-06	3.8148e-07	-3.141e-07	-1.113e-07	1.3936e-09	4.07104e-08	3.8326e-07	-3.1414e-07
0.02	-0.093312	-1.61e-09	0.093332	3.5458e-07	-3.2358e-07	-0.061632	-1.0286e-09	0.061658	3.6188e-07	-3.2152e-07	-0.031308	-5.9552e-10	0.031328	3.6948e-07	-3.1838e-07	-0.007812	-1.7147e-10	0.0078162	3.766e-07	-3.1572e-07	-0.00030034	2.9517000000000003e-10	0.00030078	3.7928e-07	-3.1444e-07	-3.9597e-06	8.0414e-10	3.889e-06	3.8022e-07	-3.1422e-07	-1.0954e-07	1.3646e-09	4.03648e-08	3.8178e-07	-3.1408e-07
0.025	-0.09322	-1.6061e-09	0.093242	3.5382e-07	-3.2364e-07	-0.061558	-1.0270999999999999e-09	0.06159	3.6112e-07	-3.2166e-07	-0.031256	-5.930400000000001e-10	0.031278	3.6832e-07	-3.1838e-07	-0.0077914	-1.7305e-10	0.007794	3.7538e-07	-3.157e-07	-0.00029872	2.8782000000000005e-10	0.00029896	3.7794e-07	-3.145e-07	-3.9341e-06	7.8269e-10	3.862100000000001e-06	3.7892e-07	-3.1416e-07	-1.0784e-07	1.3502e-09	4.01544e-08	3.8048e-07	-3.141e-07
0.03	-0.093124	-1.6074e-09	0.093152	3.5316e-07	-3.237e-07	-0.061494	-1.0298e-09	0.061528	3.6032e-07	-3.2168e-07	-0.031212	-5.985500000000001e-10	0.031234	3.6736e-07	-3.1846e-07	-0.0077674	-1.8590000000000002e-10	0.0077686	3.7402e-07	-3.1566e-07	-0.00029716	2.7885e-10	0.00029698	3.766e-07	-3.1436e-07	-3.9114e-06	7.675600000000001e-10	3.835400000000001e-06	3.7758e-07	-3.1414e-07	-1.0638e-07	1.3268e-09	3.98178e-08	3.7906e-07	-3.1406e-07
0.035	-0.093032	-1.62e-09	0.093064	3.5266e-07	-3.2388e-07	-0.061432	-1.0361e-09	0.06145	3.5962e-07	-3.216e-07	-0.031162	-6.042300000000001e-10	0.03118	3.664e-07	-3.184e-07	-0.0077448	-1.8344e-10	0.0077452	3.7282e-07	-3.156e-07	-0.0002953	2.6657000000000004e-10	0.00029532	3.7544e-07	-3.1438e-07	-3.8665e-06	7.6058e-10	3.811600000000001e-06	3.7636e-07	-3.142e-07	-1.0442e-07	1.3096e-09	3.96906e-08	3.777e-07	-3.1408e-07
0.04	-0.092938	-1.6153e-09	0.092972	3.52e-07	-3.2384e-07	-0.06136	-1.0351e-09	0.061384	3.588e-07	-3.2168e-07	-0.03111	-6.007e-10	0.03113	3.6538e-07	-3.1844e-07	-0.0077202	-1.8425e-10	0.0077202	3.7174e-07	-3.1568e-07	-0.00029342	2.5798e-10	0.00029368	3.742e-07	-3.144e-07	-3.845900000000001e-06	7.4128e-10	3.783600000000001e-06	3.7508e-07	-3.142e-07	-1.0298e-07	1.2892e-09	3.93998e-08	3.7648e-07	-3.1408e-07
0.045	-0.092852	-1.6212e-09	0.09287	3.5146e-07	-3.2392e-07	-0.061294	-1.0353e-09	0.061322	3.5792e-07	-3.2176e-07	-0.031064	-6.0667e-10	0.031082	3.6444e-07	-3.1838e-07	-0.0076976	-2.0791e-10	0.0076976	3.7058e-07	-3.1566e-07	-0.00029212	2.4997e-10	0.00029196	3.7288e-07	-3.144e-07	-3.827300000000001e-06	7.2656e-10	3.750800000000001e-06	3.7382e-07	-3.142e-07	-1.0158e-07	1.2681e-09	3.91232e-08	3.7508e-07	-3.1402e-07
