vd	id_vg = 0V	ig_vg = 0V	is_vg = 0V	iavdd_vg = 0V	ignd_vg = 0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0	-4.0336e-09	-1.7935e-10	-4.7889e-10	9.4468e-07	-9.4076e-07	-3.7067e-09	3.0683e-10	-5.7851e-10	9.7516e-07	-9.6998e-07	-4.9274e-07	1.8829e-09	7.5558e-07	9.808e-07	-9.7612e-07	-2.27e-05	1.11072e-08	3.2118e-05	9.852e-07	-9.8062e-07	-2.6902e-05	3.98996e-08	5.3196e-05	9.8886e-07	-9.8454e-07	-0.00012794	1.365e-07	0.00012772	9.9984e-07	-9.9516e-07	-0.00014658	5.359e-07	0.0001434	1.01042e-06	-1.0061e-06
0.005	-2.448e-09	-1.8825e-10	-1.9392e-09	9.4742e-07	-9.429e-07	6.5789e-08	2.9814e-10	-7.04714e-08	9.749e-07	-9.705e-07	4.9508e-07	1.839e-09	-7.467e-06	9.822e-07	-9.7664e-07	6.2652e-05	1.08592e-08	-0.00018832	9.8516e-07	-9.8048e-07	0.00054598	3.90006e-08	-0.00054714	9.8842e-07	-9.843e-07	0.00075186	1.3288e-07	-0.00075068	9.99e-07	-9.9466e-07	0.00085558	5.201e-07	-0.00085828	1.01004e-06	-1.006e-06
0.01	-8.8032e-10	-1.9171e-10	-3.2808e-09	9.4882e-07	-9.4402e-07	1.2516e-07	2.8944e-10	-1.2944e-07	9.7478e-07	-9.7068e-07	1.452e-05	1.7969e-09	-1.4554e-05	9.8122e-07	-9.772e-07	0.00039616	1.06152e-08	-0.00039618	9.8512e-07	-9.8106e-07	0.00115004	3.81162e-08	-0.0011768	9.8844e-07	-9.8464e-07	0.001637	1.294e-07	-0.0016384	9.9788e-07	-9.9404e-07	0.0018694	5.0442e-07	-0.0018668	1.0081e-06	-1.00406e-06
0.015	5.325e-10	-1.9408e-10	-4.5139e-09	9.4932e-07	-9.4508e-07	1.7432e-07	2.8425e-10	-1.7818e-07	9.7504e-07	-9.709e-07	2.0382e-05	1.7575e-09	-2.044e-05	9.8158e-07	-9.7722e-07	0.00058428	1.03928e-08	-0.00058466	9.8504e-07	-9.8106e-07	0.0017864	3.72784e-08	-0.0017864	9.8838e-07	-9.848e-07	0.0025002	1.2606e-07	-0.0025006	9.978e-07	-9.941e-07	0.00286	4.8998e-07	-0.002858	1.00746e-06	-1.00396e-06
0.02	1.8636e-09	-1.9934e-10	-5.6496e-09	9.5056e-07	-9.4656e-07	2.156e-07	2.7546e-10	-2.1976e-07	9.749e-07	-9.7106e-07	2.548e-05	1.7219e-09	-2.5406e-05	9.8132e-07	-9.7754e-07	0.0007611	1.01758e-08	-0.00076088	9.8518e-07	-9.8166e-07	0.0023864	3.64634e-08	-0.0023864	9.8828e-07	-9.8478e-07	0.0033668	1.228e-07	-0.003367	9.9722e-07	-9.9402e-07	0.0038624	4.7564e-07	-0.0038602	1.00724e-06	-1.00388e-06
0.025	3.0932e-09	-2.0768e-10	-6.6885e-09	9.513e-07	-9.4748e-07	2.4962e-07	2.7084e-10	-2.5372e-07	9.7472e-07	-9.7146e-07	2.9604e-05	1.688e-09	-2.961e-05	9.8142e-07	-9.778e-07	0.00092098	9.9756e-09	-0.00092086	9.849e-07	-9.8148e-07	0.002965	3.57206e-08	-0.002965	9.8858e-07	-9.8508e-07	0.0042154	1.1968e-07	-0.0042168	9.9756e-07	-9.9404e-07	0.0048444	4.6192e-07	-0.004845	1.00704e-06	-1.0037e-06
0.03	4.2432e-09	-2.1255e-10	-7.6891e-09	9.5168e-07	-9.4828e-07	2.7906e-07	2.6323e-10	-2.823e-07	9.7488e-07	-9.713e-07	3.316e-05	1.6579e-09	-3.3178e-05	9.8136e-07	-9.7804e-07	0.00106798	9.7776e-09	-0.00106826	9.8484e-07	-9.8152e-07	0.0035358	3.49478e-08	-0.0035346	9.887e-07	-9.8566e-07	0.0050666	1.1666e-07	-0.0050684	9.9722e-07	-9.9404e-07	0.0058394	4.4868e-07	-0.0058362	1.00686e-06	-1.0036e-06
0.035	5.3144e-09	-2.1466e-10	-8.627e-09	9.527e-07	-9.4918e-07	3.0296e-07	2.572e-10	-3.0646e-07	9.7514e-07	-9.7166e-07	3.6154e-05	1.6264e-09	-3.6122e-05	9.8142e-07	-9.7806e-07	0.0012014	9.5621e-09	-0.0012014	9.848e-07	-9.8154e-07	0.0040838	3.4197e-08	-0.004082	9.8852e-07	-9.8544e-07	0.0058986	1.1376e-07	-0.005898	9.9712e-07	-9.9386e-07	0.0068116	4.3582e-07	-0.0068112	1.00664e-06	-1.00348e-06
0.04	6.3217e-09	-2.2373e-10	-9.4847e-09	9.5284e-07	-9.4962e-07	3.2322e-07	2.5189e-10	-3.2652e-07	9.749e-07	-9.7142e-07	3.8594e-05	1.5999e-09	-3.863e-05	9.8138e-07	-9.7806e-07	0.0013238	9.3966e-09	-0.001322	9.8484e-07	-9.8154e-07	0.0046144	3.34784e-08	-0.004613	9.8854e-07	-9.8548e-07	0.0067216	1.1096e-07	-0.0067186	9.972e-07	-9.9418e-07	0.0077806	4.2352e-07	-0.0077804	1.0065e-06	-1.00348e-06
0.045	7.2737e-09	-2.2535e-10	-1.0291e-08	9.537e-07	-9.5032e-07	3.4038e-07	2.4737e-10	-3.4364e-07	9.7526e-07	-9.7192e-07	4.0726e-05	1.5721e-09	-4.0754e-05	9.8108e-07	-9.7842e-07	0.0014352	9.2427e-09	-0.001434	9.8496e-07	-9.8194e-07	0.0051384	3.27818e-08	-0.0051364	9.8834e-07	-9.8572e-07	0.0075482	1.082e-07	-0.0075458	9.9692e-07	-9.9404e-07	0.0087616	4.112e-07	-0.0087594	1.00618e-06	-1.00336e-06
