Vd	Id,Vg=0V	Ig,Vg=0V	Is,Vg=0V	Iavdd,Vg=0V	Ignd,Vg=0V	Id,Vg=0.15V	Ig,Vg=0.15V	Is,Vg=0.15V	Iavdd,Vg=0.15V	Ignd,Vg=0.15V	Id,Vg=0.3V	Ig,Vg=0.3V	Is,Vg=0.3V	Iavdd,Vg=0.3V	Ignd,Vg=0.3V	Id,Vg=0.45V	Ig,Vg=0.45V	Is,Vg=0.45V	Iavdd,Vg=0.45V	Ignd,Vg=0.45V	Id,Vg=0.6V	Ig,Vg=0.6V	Is,Vg=0.6V	Iavdd,Vg=0.6V	Ignd,Vg=0.6V	Id,Vg=0.75V	Ig,Vg=0.75V	Is,Vg=0.75V	Iavdd,Vg=0.75V	Ignd,Vg=0.75V	Id,Vg=0.9V	Ig,Vg=0.9V	Is,Vg=0.9V	Iavdd,Vg=0.9V	Ignd,Vg=0.9V
0	1.272e-11	-3.92e-12	-1.914e-11	3.5996e-07	-3.599e-07	2.2146e-09	6.389e-11	-2.3625e-09	3.6002e-07	-3.5992e-07	2.1648e-07	2.6127e-10	-2.2196e-07	3.598e-07	-3.5974e-07	-3.7036e-06	1.2027e-09	3.6708e-06	3.5956e-07	-3.595e-07	-1.6186e-05	4.6875e-09	1.6896e-05	3.5958e-07	-3.596e-07	-2.1062e-05	1.64582e-08	2.6914e-05	3.597e-07	-3.5952e-07	-2.3794e-05	6.35886e-08	3.3484e-05	3.598e-07	-3.5978e-07
0.005	6.34e-11	-5.44e-12	-4.941e-11	3.5994e-07	-3.5984e-07	8.7721e-09	5.397e-11	-8.9934e-09	3.5984e-07	-3.5984e-07	9.1626e-07	2.6646e-10	-1.14964e-06	3.5976e-07	-3.5974e-07	3.2392e-05	1.1758e-09	-3.1674e-05	3.5958e-07	-3.5956e-07	6.2938e-05	4.5772e-09	-0.00013558	3.596e-07	-3.5952e-07	6.2324e-05	1.60824e-08	-0.00023892	3.5962e-07	-3.5964e-07	5.5926e-05	6.18902e-08	-0.00031104	3.5968e-07	-3.5966e-07
0.01	1.1872e-10	1.5e-12	-8.977e-11	3.5988e-07	-3.5982e-07	1.43106e-08	5.464e-11	-1.42888e-08	3.5984e-07	-3.599e-07	1.9467e-06	2.5147e-10	-1.9266e-06	3.5976e-07	-3.5978e-07	6.3724e-05	1.1347e-09	-6.4798e-05	3.5968e-07	-3.5954e-07	0.00028692	4.4844e-09	-0.00028572	3.5956e-07	-3.5962e-07	0.0005081	1.56996e-08	-0.00050866	3.5962e-07	-3.5956e-07	0.00066386	6.03002e-08	-0.0006649	3.5974e-07	-3.5968e-07
0.015	1.5307e-10	1.61e-12	-1.3111e-10	3.5988e-07	-3.599e-07	1.8864e-08	4.562e-11	-1.8912e-08	3.5988e-07	-3.5998e-07	2.5961e-06	2.4872e-10	-2.5918e-06	3.5982e-07	-3.5978e-07	9.395e-05	1.1181e-09	-9.4596e-05	3.5958e-07	-3.596e-07	0.00043372	4.3779e-09	-0.00043372	3.5952e-07	-3.5954e-07	0.00077844	1.53378e-08	-0.000778	3.597e-07	-3.5962e-07	0.00102098	5.87138e-08	-0.00102156	3.5976e-07	-3.5968e-07
0.02	1.8286e-10	-6.3e-12	-1.4869e-10	3.5992e-07	-3.5984e-07	2.24296e-08	5.636e-11	-2.25258e-08	3.6002e-07	-3.5986e-07	3.1273e-06	2.3968e-10	-3.1249e-06	3.5982e-07	-3.5982e-07	0.00012164	1.0892e-09	-0.00012158	3.5956e-07	-3.5966e-07	0.00057314	4.2892e-09	-0.00057308	3.5962e-07	-3.5962e-07	0.00103926	1.49946e-08	-0.00103894	3.5966e-07	-3.5962e-07	0.0013698	5.7175e-08	-0.0013698	3.5974e-07	-3.5966e-07
0.025	2.2012e-10	-4.45e-12	-1.6204e-10	3.5986e-07	-3.6e-07	2.56276e-08	4.436e-11	-2.54296e-08	3.5992e-07	-3.5992e-07	3.5777e-06	2.3947e-10	-3.5716e-06	3.598e-07	-3.5978e-07	0.0001461	1.0553e-09	-0.00014578	3.5964e-07	-3.5968e-07	0.0007086	4.1995e-09	-0.00070842	3.5956e-07	-3.5956e-07	0.0012972	1.46654e-08	-0.001296	3.5958e-07	-3.5956e-07	0.0017144	5.57318e-08	-0.0017146	3.5962e-07	-3.5976e-07
0.03	2.4489e-10	-2e-14	-1.8947e-10	3.5988e-07	-3.5986e-07	2.80206e-08	4.817e-11	-2.80972e-08	3.5982e-07	-3.5992e-07	3.9663e-06	2.3648e-10	-3.9508e-06	3.5986e-07	-3.5986e-07	0.00016824	1.0411e-09	-0.00016798	3.5962e-07	-3.5964e-07	0.00083992	4.1114e-09	-0.0008401	3.5958e-07	-3.5962e-07	0.0015524	1.43508e-08	-0.001552	3.5962e-07	-3.5954e-07	0.0020614	5.43096e-08	-0.0020628	3.598e-07	-3.5972e-07
0.035	2.6216e-10	-2.31e-12	-2.0866e-10	3.5974e-07	-3.5984e-07	3.02452e-08	4.169e-11	-3.02162e-08	3.5986e-07	-3.5986e-07	4.2628e-06	2.2027e-10	-4.2811e-06	3.5982e-07	-3.5988e-07	0.00018792	1.0118e-09	-0.00018778	3.5956e-07	-3.5956e-07	0.0009644	4.0207e-09	-0.00096476	3.5968e-07	-3.5968e-07	0.0018024	1.40172e-08	-0.0018012	3.5968e-07	-3.596e-07	0.0024016	5.29776e-08	-0.002401	3.5968e-07	-3.5972e-07
0.04	2.8363e-10	-1.111e-11	-2.0336e-10	3.5976e-07	-3.5988e-07	3.19674e-08	4.105e-11	-3.20342e-08	3.5978e-07	-3.5994e-07	4.5384e-06	2.2928e-10	-4.5331e-06	3.5982e-07	-3.599e-07	0.00020602	9.9457e-10	-0.00020584	3.5954e-07	-3.5958e-07	0.00108574	3.9503e-09	-0.00108574	3.5964e-07	-3.5966e-07	0.0020486	1.37298e-08	-0.0020484	3.5966e-07	-3.597e-07	0.002744	5.16222e-08	-0.002742	3.5974e-07	-3.5968e-07
0.045	3.096e-10	-3.42e-12	-2.2043e-10	3.5976e-07	-3.5984e-07	3.33534e-08	4.282e-11	-3.3297e-08	3.5988e-07	-3.5996e-07	4.7458e-06	2.2113e-10	-4.7338e-06	3.5986e-07	-3.5986e-07	0.0002217	9.7303e-10	-0.00022156	3.5952e-07	-3.5954e-07	0.0012016	3.8603e-09	-0.0012012	3.5954e-07	-3.596e-07	0.0022874	1.34228e-08	-0.0022872	3.5956e-07	-3.5966e-07	0.0030752	5.06512e-08	-0.0030744	3.5968e-07	-3.5968e-07
