Vd	Id,Vg=0V	Ig,Vg=0V	Is,Vg=0V	Iavdd,Vg=0V	Ignd,Vg=0V	Id,Vg=0.15V	Ig,Vg=0.15V	Is,Vg=0.15V	Iavdd,Vg=0.15V	Ignd,Vg=0.15V	Id,Vg=0.3V	Ig,Vg=0.3V	Is,Vg=0.3V	Iavdd,Vg=0.3V	Ignd,Vg=0.3V	Id,Vg=0.45V	Ig,Vg=0.45V	Is,Vg=0.45V	Iavdd,Vg=0.45V	Ignd,Vg=0.45V	Id,Vg=0.6V	Ig,Vg=0.6V	Is,Vg=0.6V	Iavdd,Vg=0.6V	Ignd,Vg=0.6V	Id,Vg=0.75V	Ig,Vg=0.75V	Is,Vg=0.75V	Iavdd,Vg=0.75V	Ignd,Vg=0.75V	Id,Vg=0.9V	Ig,Vg=0.9V	Is,Vg=0.9V	Iavdd,Vg=0.9V	Ignd,Vg=0.9V
0	-0.03585	-8.1249e-10	0.03585	3.4462e-07	-2.6648e-07	-0.02256	-1.5482e-10	0.022574	3.4914e-07	-2.6168e-07	-0.010082	-4.1623e-10	0.010096	3.5178e-07	-2.596e-07	-0.0018012	1.7839e-10	0.0018014	3.5442e-07	-2.5718e-07	-5.4324e-05	3.3043e-10	5.4184e-05	3.5458e-07	-2.5882e-07	-7.7228e-07	2.1465e-10	6.7476e-07	3.5604e-07	-2.565e-07	-1.0622e-07	9.905e-11	7.4049e-09	3.5556e-07	-2.5798e-07
0.005	-0.035804	-3.4204e-10	0.035802	3.4468e-07	-2.647e-07	-0.02254	-4.9211e-10	0.02255	3.4746e-07	-2.611e-07	-0.010058	-1.2689e-10	0.010066	3.496e-07	-2.6174e-07	-0.0017922	-1.756e-10	0.0017936	3.517e-07	-2.591e-07	-5.41e-05	1.639e-11	5.3906e-05	3.5376e-07	-2.5698e-07	-7.6582e-07	-9.542e-11	6.6978e-07	3.5298e-07	-2.584e-07	-1.036e-07	3.2245e-10	7.3912e-09	3.5338e-07	-2.5924e-07
0.01	-0.035762	-7.341e-10	0.035778	3.4336e-07	-2.6336e-07	-0.02251	-5.5437e-10	0.02252	3.4492e-07	-2.626e-07	-0.010044	1.9988e-10	0.010048	3.4858e-07	-2.6176e-07	-0.001788	2.3887e-10	0.0017862	3.5046e-07	-2.6002e-07	-5.371e-05	-2.7172e-10	5.364e-05	3.5104e-07	-2.5684e-07	-7.6022e-07	3.29e-10	6.655e-07	3.5152e-07	-2.5934e-07	-1.019e-07	4.6733e-10	7.4882e-09	3.5222e-07	-2.5922e-07
0.015	-0.035724	-8.5681e-10	0.035742	3.4068e-07	-2.6492e-07	-0.022478	-1.8437e-10	0.022488	3.4316e-07	-2.6408e-07	-0.010024	5.047e-11	0.010032	3.4804e-07	-2.5962e-07	-0.001782	1.606e-10	0.0017818	3.4974e-07	-2.5802e-07	-5.3348e-05	5.32e-12	5.323e-05	3.4854e-07	-2.588e-07	-7.5476e-07	3.0638e-10	6.6368e-07	3.5108e-07	-2.5794e-07	-1.006e-07	3.0479e-10	7.5228e-09	3.5132e-07	-2.5782e-07
0.02	-0.035698	-4.0232e-10	0.0357	3.3894e-07	-2.6636e-07	-0.022456	4.143e-11	0.022454	3.425e-07	-2.6342e-07	-0.010006	-2.223e-10	0.0100174	3.4506e-07	-2.6174e-07	-0.0017742	-2.3765e-10	0.0017762	3.482e-07	-2.5692e-07	-5.311e-05	3.5923e-10	5.2888e-05	3.4768e-07	-2.5918e-07	-7.4944e-07	-8.231e-11	6.5854e-07	3.4942e-07	-2.5646e-07	-9.82134e-08	1.4398e-10	7.2169e-09	3.4824e-07	-2.584e-07
0.025	-0.035664	-3.0843e-10	0.03567	3.3882e-07	-2.6538e-07	-0.022428	-1.7816e-10	0.022434	3.4222e-07	-2.6216e-07	-0.0099926	-2.9556e-10	0.0099946	3.4318e-07	-2.6076e-07	-0.0017662	-2.8133e-10	0.001767	3.4552e-07	-2.5802e-07	-5.2704e-05	8.312e-11	5.2606e-05	3.4722e-07	-2.5698e-07	-7.4244e-07	-1.846e-10	6.5338e-07	3.4652e-07	-2.5794e-07	-9.65214e-08	-2.248e-11	7.1748e-09	3.4692e-07	-2.5766e-07
0.03	-0.035632	-6.8822e-10	0.035636	3.3784e-07	-2.6318e-07	-0.022396	-4.5077e-10	0.022412	3.4018e-07	-2.6112e-07	-0.0099814	1.3808e-10	0.0099758	3.4192e-07	-2.6174e-07	-0.0017616	6.637e-11	0.0017602	3.4328e-07	-2.6012e-07	-5.2344e-05	-2.7075e-10	5.2376e-05	3.4458e-07	-2.5716e-07	-7.37e-07	2.2711e-10	6.4882e-07	3.445e-07	-2.596e-07	-9.5239e-08	-1.5061e-10	7.1997e-09	3.4596e-07	-2.5664e-07
0.035	-0.035592	-8.7789e-10	0.035598	3.3518e-07	-2.6466e-07	-0.022358	-5.7068e-10	0.02238	3.378e-07	-2.6218e-07	-0.009958	8.525e-11	0.0099576	3.415e-07	-2.6008e-07	-0.0017556	2.6426e-10	0.0017544	3.4264e-07	-2.5954e-07	-5.2114e-05	1.2866e-10	5.2036e-05	3.4202e-07	-2.59e-07	-7.3264e-07	3.6069e-10	6.4628e-07	3.4402e-07	-2.5834e-07	-9.3753e-08	-1.4555e-10	7.1957e-09	3.4452e-07	-2.5642e-07
0.04	-0.035554	-4.947e-10	0.035558	3.3336e-07	-2.6656e-07	-0.022334	-3.775e-10	0.022346	3.3576e-07	-2.6358e-07	-0.0099326	-2.9002e-10	0.0099396	3.3996e-07	-2.587e-07	-0.0017494	1.943e-11	0.0017484	3.4206e-07	-2.5746e-07	-5.1862e-05	3.4945e-10	5.1758e-05	3.4088e-07	-2.5938e-07	-7.2692e-07	7.52e-12	6.4198e-07	3.4278e-07	-2.5634e-07	-9.21994e-08	-2.856e-11	7.1924e-09	3.4298e-07	-2.5644e-07
0.045	-0.035522	-3.0199e-10	0.035528	3.3306e-07	-2.6542e-07	-0.022306	-1.3696e-10	0.02231	3.3442e-07	-2.643e-07	-0.0099106	-3.8275e-10	0.0099182	3.3716e-07	-2.6036e-07	-0.0017398	-3.415e-10	0.0017428	3.3976e-07	-2.5712e-07	-5.1558e-05	1.4263e-10	5.1448e-05	3.406e-07	-2.573e-07	-7.2052e-07	-2.1791e-10	6.3864e-07	3.4014e-07	-2.571e-07	-9.05766e-08	7.78e-11	7.2037e-09	3.417e-07	-2.5688e-07
