gds,Vg=0V	gds,Vg=0.15V	gds,Vg=0.3V	gds,Vg=0.45V	gds,Vg=0.6V	gds,Vg=0.75V	gds,Vg=0.9V
0.00640000000000016	0.000800000000000106	0.000960000000000023	9.20000000000174e-05	2.14000000000029e-06	1.4e-07	3.05479999999999e-07
0.00400000000000018	0.00119999999999999	0.000740000000000029	0.000134000000000007	2.4400000000001e-06	2.38e-07	3.3678e-07
0.00199999999999992	0.00160000000000004	0.000719999999999974	9.39999999999947e-05	1.43999999999994e-06	3.53999999999999e-07	3.6344e-07
0.00239999999999997	0.00119999999999999	0.000659999999999984	7.8000000000003e-05	1.64000000000004e-06	3.59999999999998e-07	3.51120000000001e-07
0.00220000000000012	0.00139999999999984	0.000580000000000025	0.000100000000000002	1.57000000000005e-06	3.32000000000001e-07	3.51640000000001e-07
0.00259999999999983	0.00160000000000004	0.000780000000000052	5.59999999999927e-05	9.79999999999947e-07	3.44000000000001e-07	3.46099999999999e-07
0.00259999999999982	0.00140000000000001	0.000740000000000029	8.59999999999988e-05	1.59999999999995e-06	3.5e-07	3.39959999999999e-07
0.00239999999999997	0.00140000000000001	0.000659999999999983	9.60000000000045e-05	1.55000000000001e-06	3.44000000000001e-07	3.4766e-07
0.00239999999999997	0.00120000000000016	0.000759999999999997	0.000122000000000002	2.24e-06	3.36e-07	3.3554e-07
0.00239999999999997	0.00180000000000006	0.000659999999999984	0.000111999999999996	1.81999999999993e-06	3.2e-07	3.2606e-07
0.00320000000000008	0.00199999999999992	0.000599999999999993	7.19999999999952e-05	1.08e-06	3.41999999999999e-07	3.2584e-07
0.00239999999999997	0.00140000000000001	0.000719999999999975	0.000105999999999999	1.25000000000003e-06	3.31999999999998e-07	3.1612e-07
0.00220000000000012	0.00140000000000001	0.000599999999999993	9.00000000000076e-05	1.87000000000003e-06	3.10000000000002e-07	3.0764e-07
0.00220000000000012	0.00159999999999986	0.000640000000000015	9.20000000000065e-05	2.69999999999999e-06	3.10000000000002e-07	3.1104e-07
0.00259999999999983	0.00199999999999992	0.000740000000000029	0.000111999999999996	2.40000000000001e-06	3.24e-07	3.0152e-07
0.00320000000000008	0.00180000000000007	0.000719999999999975	9.39999999999947e-05	8.50000000000002e-07	3.06e-07	2.92500000000001e-07
0.00239999999999997	0.00119999999999998	0.000779999999999964	8.99999999999967e-05	1.12999999999994e-06	2.94e-07	2.9346e-07
0.00239999999999997	0.00160000000000004	0.000659999999999984	0.000100000000000002	1.75000000000011e-06	2.97999999999999e-07	2.9414e-07
0.00260000000000017	0.00160000000000004	0.000659999999999984	0.000105999999999999	2.12000000000007e-06	2.73999999999999e-07	2.8912e-07
0.00239999999999997	0.00119999999999998	0.000740000000000028	9.59999999999936e-05	1.79999999999988e-06	2.81999999999999e-07	2.76e-07
0.00219999999999977	0.00160000000000004	0.000680000000000039	0.000109999999999997	1.04999999999993e-06	2.96000000000002e-07	2.7188e-07
0.00259999999999983	0.00179999999999989	0.000740000000000029	0.000104	1.66000000000008e-06	2.82e-07	2.7072e-07
0.00300000000000022	0.00199999999999992	0.000759999999999996	5.60000000000035e-05	1.64000000000004e-06	2.73999999999998e-07	2.6936e-07
0.00280000000000003	0.00180000000000007	0.000700000000000006	0.000108000000000009	1.37999999999998e-06	2.58000000000001e-07	2.6204e-07
0.00219999999999977	0.00120000000000016	0.000599999999999993	0.000122000000000002	1.4999999999999e-06	2.66e-07	2.54460000000001e-07
0.00239999999999997	0.00140000000000001	0.000739999999999941	5.99999999999906e-05	2.68999999999997e-06	2.71999999999999e-07	2.48679999999999e-07
0.00260000000000017	0.00179999999999989	0.000779999999999964	8.00000000000019e-05	2.13000000000009e-06	2.48e-07	2.5244e-07
0.00220000000000012	0.00180000000000006	0.000620000000000047	0.000126	1.66000000000008e-06	2.52e-07	2.4932e-07
0.00260000000000018	0.00180000000000007	0.000740000000000031	0.000104	1.7e-06	2.52e-07	2.4e-07
0.00299999999999988	0.00139999999999984	0.000759999999999999	8.0000000000002e-05	6.79999999999968e-07	2.32000000000001e-07	2.33600000000001e-07
0.00259999999999982	0.00160000000000004	0.000659999999999983	9.59999999999936e-05	1.39e-06	2.32000000000001e-07	2.3236e-07
0.00280000000000002	0.00180000000000006	0.000800000000000019	0.000112000000000007	2.53999999999998e-06	2.3e-07	2.3094e-07
0.00280000000000002	0.00159999999999986	0.000780000000000051	0.000108000000000009	1.44999999999996e-06	2.27999999999999e-07	2.2308e-07
0.00280000000000002	0.00160000000000004	0.000759999999999996	8.59999999999988e-05	4.4999999999997e-07	2.36e-07	2.1968e-07
0.00299999999999988	0.00140000000000002	0.000739999999999943	0.000115999999999994	2.30999999999999e-06	2.26000000000001e-07	2.1274e-07
0.00280000000000003	0.00180000000000007	0.000719999999999975	9.3999999999995e-05	2.88000000000005e-06	2.18e-07	2.09760000000001e-07
0.00280000000000002	0.00180000000000006	0.000819999999999987	8.39999999999998e-05	1.42000000000006e-06	2.24e-07	2.089e-07
0.00260000000000017	0.00199999999999992	0.000700000000000006	0.000129999999999998	9.89999999999968e-07	2.11999999999999e-07	2.0662e-07
0.00320000000000008	0.00180000000000006	0.000700000000000006	0.000126	1.02999999999989e-06	2.04e-07	1.9906e-07
0.00320000000000008	0.00140000000000001	0.000839999999999955	0.000100000000000002	6.30000000000026e-07	2.02e-07	1.9356e-07
0.00239999999999998	0.00159999999999987	0.00100000000000005	8.2000000000001e-05	2.11000000000006e-06	1.88e-07	1.9238e-07
0.00319999999999973	0.00180000000000007	0.000800000000000022	0.000107999999999998	1.85e-06	2.06000000000001e-07	1.8974e-07
0.00320000000000008	0.00200000000000009	0.00055999999999997	9.19999999999956e-05	2.07999999999999e-06	1.94e-07	1.855e-07
0.00239999999999997	0.00179999999999989	0.000680000000000038	7.2000000000006e-05	1.87000000000003e-06	1.87999999999999e-07	1.8344e-07
0.00280000000000002	0.00179999999999989	0.000759999999999996	0.000114000000000006	8.80000000000065e-07	2.02e-07	1.8084e-07
0.00340000000000027	0.00160000000000004	0.000839999999999955	0.000117999999999993	2.48000000000001e-06	1.76000000000001e-07	1.7466e-07
0.00339999999999994	0.00180000000000007	0.000719999999999975	9.59999999999938e-05	1.97999999999994e-06	1.76e-07	1.72120000000001e-07
0.00299999999999988	0.00239999999999998	0.00080000000000002	9.00000000000078e-05	1.39e-06	1.9e-07	1.6872e-07
