Vd	Id,Vg=0V	Ig,Vg=0V	Is,Vg=0V	Iavdd,Vg=0V	Ignd,Vg=0V	Id,Vg=0.15V	Ig,Vg=0.15V	Is,Vg=0.15V	Iavdd,Vg=0.15V	Ignd,Vg=0.15V	Id,Vg=0.3V	Ig,Vg=0.3V	Is,Vg=0.3V	Iavdd,Vg=0.3V	Ignd,Vg=0.3V	Id,Vg=0.45V	Ig,Vg=0.45V	Is,Vg=0.45V	Iavdd,Vg=0.45V	Ignd,Vg=0.45V	Id,Vg=0.6V	Ig,Vg=0.6V	Is,Vg=0.6V	Iavdd,Vg=0.6V	Ignd,Vg=0.6V	Id,Vg=0.75V	Ig,Vg=0.75V	Is,Vg=0.75V	Iavdd,Vg=0.75V	Ignd,Vg=0.75V	Id,Vg=0.9V	Ig,Vg=0.9V	Is,Vg=0.9V	Iavdd,Vg=0.9V	Ignd,Vg=0.9V
0	-0.055744	-1.2199e-09	0.055722	5.0456e-07	-4.6198e-07	-0.036024	-6.742e-10	0.03604	5.0556e-07	-4.607e-07	-0.017366	-3.1283e-10	0.017364	5.0684e-07	-4.5914e-07	-0.0038012	-2.289e-11	0.0037966	5.0766e-07	-4.578e-07	-0.00014044	2.7743e-10	0.00014034	5.0792e-07	-4.5752e-07	-1.9247e-06	6.2603e-10	1.8703e-06	5.0798e-07	-4.5722e-07	-7.38518e-08	1.0543e-09	2.15482e-08	5.084e-07	-4.5722e-07
0.005	-0.055652	-1.2231e-09	0.055652	5.0404e-07	-4.6218e-07	-0.035998	-6.7614e-10	0.035998	5.0458e-07	-4.6074e-07	-0.017332	-3.1486e-10	0.017328	5.0602e-07	-4.5912e-07	-0.0037848	-2.593e-11	0.0037838	5.069e-07	-4.5792e-07	-0.00013954	2.6782e-10	0.0001394	5.0706e-07	-4.5748e-07	-1.9079e-06	6.1489e-10	1.8563e-06	5.0712e-07	-4.5726e-07	-7.27638e-08	1.0388e-09	2.14206e-08	5.074e-07	-4.5714e-07
0.01	-0.0556	-1.2249e-09	0.055598	5.0326e-07	-4.6224e-07	-0.035958	-6.7679e-10	0.035956	5.0392e-07	-4.607e-07	-0.017304	-3.1812e-10	0.017296	5.0524e-07	-4.5918e-07	-0.0037708	-3.146e-11	0.0037722	5.0606e-07	-4.5794e-07	-0.0001387	2.6176e-10	0.00013866	5.0604e-07	-4.5746e-07	-1.8945e-06	6.0294e-10	1.8438e-06	5.063e-07	-4.5744e-07	-7.1689e-08	1.0243e-09	2.1272e-08	5.0654e-07	-4.5722e-07
0.015	-0.055548	-1.2314e-09	0.055542	5.026e-07	-4.6232e-07	-0.035914	-6.7803e-10	0.035908	5.032e-07	-4.6088e-07	-0.017268	-3.2205e-10	0.017266	5.043e-07	-4.5922e-07	-0.0037578	-3.502e-11	0.0037584	5.0516e-07	-4.5798e-07	-0.00013792	2.5396e-10	0.00013786	5.053e-07	-4.5752e-07	-1.8803e-06	5.9189e-10	1.834e-06	5.0544e-07	-4.5744e-07	-7.06298e-08	1.0092e-09	2.1121e-08	5.057e-07	-4.572e-07
0.02	-0.055494	-1.2267e-09	0.055494	5.0188e-07	-4.6238e-07	-0.035864	-6.8054e-10	0.035864	5.025e-07	-4.6092e-07	-0.017236	-3.2494e-10	0.017236	5.0346e-07	-4.5916e-07	-0.0037466	-3.812e-11	0.0037466	5.051e-07	-4.5788e-07	-0.00013718	2.4719e-10	0.00013712	5.0424e-07	-4.5746e-07	-1.8697e-06	5.8104e-10	1.8227e-06	5.0432e-07	-4.5728e-07	-6.95504e-08	9.937e-10	2.09978e-08	5.048e-07	-4.5716e-07
0.025	-0.055438	-1.2301e-09	0.055436	5.0114e-07	-4.6208e-07	-0.035824	-6.8028e-10	0.035824	5.0172e-07	-4.609e-07	-0.017208	-3.2503e-10	0.017202	5.0266e-07	-4.591e-07	-0.0037346	-4.341e-11	0.0037328	5.0424e-07	-4.5798e-07	-0.00013634	2.4137e-10	0.00013628	5.0346e-07	-4.5744e-07	-1.8556e-06	5.6986e-10	1.8103e-06	5.0366e-07	-4.5748e-07	-6.85144e-08	9.7813e-10	2.08518e-08	5.038e-07	-4.573e-07
0.03	-0.055388	-1.2312e-09	0.055386	5.0028e-07	-4.6222e-07	-0.035786	-6.8297e-10	0.035782	5.0094e-07	-4.6094e-07	-0.017174	-3.256e-10	0.017174	5.019e-07	-4.5932e-07	-0.0037212	-4.579e-11	0.0037204	5.0338e-07	-4.5796e-07	-0.00013564	2.3308e-10	0.00013558	5.0254e-07	-4.5744e-07	-1.8444e-06	5.597e-10	1.8005e-06	5.0284e-07	-4.574e-07	-6.74712e-08	9.6229e-10	2.07204e-08	5.0308e-07	-4.5738e-07
0.035	-0.055332	-1.231e-09	0.05533	4.9974e-07	-4.6244e-07	-0.035744	-6.8565e-10	0.03574	4.9992e-07	-4.6078e-07	-0.017148	-3.3336e-10	0.017144	5.0104e-07	-4.5924e-07	-0.0037076	-5.119e-11	0.0037082	5.025e-07	-4.5798e-07	-0.00013478	2.2772e-10	0.00013482	5.017e-07	-4.575e-07	-1.8318e-06	5.4949e-10	1.7865e-06	5.0176e-07	-4.5728e-07	-6.64572e-08	9.4855e-10	2.057e-08	5.0222e-07	-4.5728e-07
0.04	-0.05528	-1.2263e-09	0.055282	4.9906e-07	-4.6226e-07	-0.035698	-6.8508e-10	0.035696	4.9936e-07	-4.6088e-07	-0.017116	-3.3185e-10	0.017116	5.0022e-07	-4.5918e-07	-0.0036956	-5.463e-11	0.0036968	5.0178e-07	-4.578e-07	-0.00013408	2.2124e-10	0.00013404	5.0094e-07	-4.5738e-07	-1.8183e-06	5.3897e-10	1.7743e-06	5.009e-07	-4.5734e-07	-6.54262e-08	9.3282e-10	2.0426e-08	5.0138e-07	-4.5734e-07
0.045	-0.05523	-1.2372e-09	0.055226	4.9832e-07	-4.6234e-07	-0.035652	-6.8665e-10	0.035656	4.9862e-07	-4.61e-07	-0.017082	-3.352e-10	0.01708	4.995e-07	-4.5924e-07	-0.003684	-5.747e-11	0.0036844	5.007e-07	-4.5786e-07	-0.00013328	2.1444e-10	0.00013322	5.0006e-07	-4.574e-07	-1.8087e-06	5.3021e-10	1.7658e-06	5.001e-07	-4.5726e-07	-6.44614e-08	9.1974e-10	2.02834e-08	5.0056e-07	-4.573e-07
