Vd	Id,Vg=0V	Ig,Vg=0V	Is,Vg=0V	Iavdd,Vg=0V	Ignd,Vg=0V	Id,Vg=0.15V	Ig,Vg=0.15V	Is,Vg=0.15V	Iavdd,Vg=0.15V	Ignd,Vg=0.15V	Id,Vg=0.3V	Ig,Vg=0.3V	Is,Vg=0.3V	Iavdd,Vg=0.3V	Ignd,Vg=0.3V	Id,Vg=0.45V	Ig,Vg=0.45V	Is,Vg=0.45V	Iavdd,Vg=0.45V	Ignd,Vg=0.45V	Id,Vg=0.6V	Ig,Vg=0.6V	Is,Vg=0.6V	Iavdd,Vg=0.6V	Ignd,Vg=0.6V	Id,Vg=0.75V	Ig,Vg=0.75V	Is,Vg=0.75V	Iavdd,Vg=0.75V	Ignd,Vg=0.75V	Id,Vg=0.9V	Ig,Vg=0.9V	Is,Vg=0.9V	Iavdd,Vg=0.9V	Ignd,Vg=0.9V
0	-0.025084	-6.424e-09	0.025072	4.7692e-07	-4.3532e-07	-0.013746	-3.5865e-09	0.013754	4.7748e-07	-4.3412e-07	-0.00485	-1.8056e-09	0.0048504	4.7796e-07	-4.3338e-07	-0.00050958	-6.3248e-10	0.0005098	4.7838e-07	-4.329e-07	-6.9535e-06	9.883e-11	6.905e-06	4.7852e-07	-4.3268e-07	-1.0172e-07	6.2029e-10	5.5065e-08	4.79e-07	-4.3272e-07	-4.83444e-08	1.0943e-09	4.4219e-10	4.795e-07	-4.327e-07
0.005	-0.025048	-6.3101e-09	0.025048	4.7636e-07	-4.353e-07	-0.013748	-3.5894e-09	0.013746	4.7672e-07	-4.3418e-07	-0.0048474	-1.8083e-09	0.0048478	4.7734e-07	-4.335e-07	-0.00050932	-6.3996e-10	0.00050914	4.777e-07	-4.3302e-07	-6.9439e-06	8.979e-11	6.8934e-06	4.778e-07	-4.3272e-07	-1.0102e-07	6.0906e-10	5.49284e-08	4.7816e-07	-4.3264e-07	-4.75244e-08	1.0773e-09	4.4138e-10	4.7864e-07	-4.3268e-07
0.01	-0.025036	-6.3172e-09	0.025034	4.7542e-07	-4.3504e-07	-0.01374	-3.5927e-09	0.01374	4.7596e-07	-4.3416e-07	-0.004844	-1.8098e-09	0.0048436	4.764e-07	-4.332e-07	-0.00050886	-6.4393e-10	0.00050876	4.77e-07	-4.33e-07	-6.9311e-06	8.162e-11	6.8905e-06	4.7704e-07	-4.3268e-07	-1.0022e-07	5.9676e-10	5.49184e-08	4.7722e-07	-4.326e-07	-4.6687e-08	1.0581e-09	4.3911e-10	4.778e-07	-4.3264e-07
0.015	-0.025022	-6.3288e-09	0.025026	4.7484e-07	-4.3536e-07	-0.01373	-3.5942e-09	0.013732	4.7524e-07	-4.3416e-07	-0.0048414	-1.8144e-09	0.0048412	4.7574e-07	-4.334e-07	-0.00050858	-6.4952e-10	0.00050844	4.7616e-07	-4.3296e-07	-6.9313e-06	7.364e-11	6.8837e-06	4.7628e-07	-4.327e-07	-9.9387e-08	5.8624e-10	5.4942e-08	4.7658e-07	-4.327e-07	-4.58606e-08	1.0434e-09	4.4303e-10	4.7698e-07	-4.3258e-07
0.02	-0.025008	-6.3141e-09	0.025006	4.7428e-07	-4.3536e-07	-0.013726	-3.5911e-09	0.013724	4.7456e-07	-4.342e-07	-0.0048372	-1.8162e-09	0.0048386	4.7502e-07	-4.3342e-07	-0.00050794	-6.5306e-10	0.00050812	4.7552e-07	-4.3294e-07	-6.9258e-06	6.676e-11	6.876e-06	4.757e-07	-4.3292e-07	-9.85836e-08	5.7636e-10	5.47756e-08	4.7582e-07	-4.327e-07	-4.50408e-08	1.0264e-09	4.4223e-10	4.7622e-07	-4.3258e-07
0.025	-0.024996	-6.3179e-09	0.024994	4.737e-07	-4.3548e-07	-0.013716	-3.6006e-09	0.013716	4.7384e-07	-4.3416e-07	-0.0048352	-1.8209e-09	0.0048342	4.7418e-07	-4.3332e-07	-0.00050772	-6.5703e-10	0.00050784	4.7472e-07	-4.3302e-07	-6.9188e-06	5.939e-11	6.8699e-06	4.7466e-07	-4.3264e-07	-9.76492e-08	5.6497e-10	5.48626e-08	4.7504e-07	-4.3262e-07	-4.42492e-08	1.0104e-09	4.459e-10	4.7544e-07	-4.3256e-07
0.03	-0.024984	-6.3301e-09	0.024986	4.7298e-07	-4.3526e-07	-0.013714	-3.6017e-09	0.013712	4.7316e-07	-4.3424e-07	-0.0048316	-1.8234e-09	0.0048306	4.7358e-07	-4.333e-07	-0.0005073	-6.6211e-10	0.00050718	4.74e-07	-4.33e-07	-6.909e-06	5.226e-11	6.8645e-06	4.739e-07	-4.3256e-07	-9.68562e-08	5.5536e-10	5.47984e-08	4.7432e-07	-4.3278e-07	-4.34392e-08	9.951e-10	4.4544e-10	4.7466e-07	-4.3272e-07
0.035	-0.024972	-6.3342e-09	0.02497	4.7214e-07	-4.352e-07	-0.013702	-3.604e-09	0.013706	4.725e-07	-4.3422e-07	-0.004828	-1.8264e-09	0.0048284	4.728e-07	-4.3332e-07	-0.00050652	-6.6587e-10	0.00050684	4.731e-07	-4.3274e-07	-6.9024e-06	4.449e-11	6.8556e-06	4.733e-07	-4.327e-07	-9.61464e-08	5.4437e-10	5.47002e-08	4.734e-07	-4.3264e-07	-4.2649e-08	9.7808e-10	4.3903e-10	4.7396e-07	-4.3266e-07
0.04	-0.024956	-6.3465e-09	0.024956	4.7146e-07	-4.3522e-07	-0.013694	-3.6072e-09	0.013696	4.717e-07	-4.3416e-07	-0.0048258	-1.8289e-09	0.004825	4.7208e-07	-4.3332e-07	-0.00050626	-6.706e-10	0.0005062	4.7238e-07	-4.3288e-07	-6.8921e-06	3.754e-11	6.8564e-06	4.7246e-07	-4.3268e-07	-9.52454e-08	5.3443e-10	5.46914e-08	4.7316e-07	-4.3304e-07	-4.18802e-08	9.6218e-10	4.3855e-10	4.7304e-07	-4.3288e-07
0.045	-0.024946	-6.3304e-09	0.024946	4.708e-07	-4.353e-07	-0.01369	-3.6112e-09	0.013688	4.7104e-07	-4.3422e-07	-0.0048216	-1.8304e-09	0.0048218	4.7152e-07	-4.3348e-07	-0.00050598	-6.7348e-10	0.00050592	4.717e-07	-4.3292e-07	-6.8925e-06	3.032e-11	6.8519e-06	4.7172e-07	-4.326e-07	-9.45056e-08	5.2219e-10	5.46592e-08	4.7216e-07	-4.3298e-07	-4.10952e-08	9.4716e-10	4.3919e-10	4.7236e-07	-4.325e-07
