Vd	Id,Vg=0V	Ig,Vg=0V	Is,Vg=0V	Iavdd,Vg=0V	Ignd,Vg=0V	Id,Vg=0.15V	Ig,Vg=0.15V	Is,Vg=0.15V	Iavdd,Vg=0.15V	Ignd,Vg=0.15V	Id,Vg=0.3V	Ig,Vg=0.3V	Is,Vg=0.3V	Iavdd,Vg=0.3V	Ignd,Vg=0.3V	Id,Vg=0.45V	Ig,Vg=0.45V	Is,Vg=0.45V	Iavdd,Vg=0.45V	Ignd,Vg=0.45V	Id,Vg=0.6V	Ig,Vg=0.6V	Is,Vg=0.6V	Iavdd,Vg=0.6V	Ignd,Vg=0.6V	Id,Vg=0.75V	Ig,Vg=0.75V	Is,Vg=0.75V	Iavdd,Vg=0.75V	Ignd,Vg=0.75V	Id,Vg=0.9V	Ig,Vg=0.9V	Is,Vg=0.9V	Iavdd,Vg=0.9V	Ignd,Vg=0.9V
0	6.7047e-09	1.3e-13	-6.1562e-09	3.359e-07	-3.3582e-07	4.5146e-07	4.719e-11	-5.0756e-07	3.3552e-07	-3.3544e-07	-9.5481e-06	3.6039e-10	1.00619e-05	3.3574e-07	-3.357e-07	-2.5638e-05	2.0698e-09	5.3676e-05	3.3574e-07	-3.3578e-07	-0.00014686	8.0041e-09	0.00014416	3.3648e-07	-3.365e-07	-0.0001636	2.84592e-08	0.00016326	3.3798e-07	-3.38e-07	-0.0001704	1.1208e-07	0.00016902	3.3816e-07	-3.3812e-07
0.005	2.17014e-08	-2.31e-12	-2.2064e-08	3.36e-07	-3.3582e-07	2.0143e-06	4.314e-11	-2.0002e-06	3.3554e-07	-3.355e-07	7.9326e-05	3.4995e-10	-7.3994e-05	3.3578e-07	-3.3572e-07	4.2392e-05	2.0079e-09	-0.00063198	3.3584e-07	-3.3568e-07	0.00096794	7.7916e-09	-0.00096548	3.3654e-07	-3.3644e-07	0.00108214	2.76666e-08	-0.00108152	3.3792e-07	-3.3782e-07	0.00113026	1.0866e-07	-0.00113086	3.3804e-07	-3.3798e-07
0.01	3.43546e-08	-2.25e-12	-3.42676e-08	3.3588e-07	-3.3588e-07	3.247e-06	4.149e-11	-3.2561e-06	3.3544e-07	-3.3542e-07	0.00017016	3.3227e-10	-0.00016992	3.3572e-07	-3.3578e-07	0.0013216	1.9539e-09	-0.00132	3.357e-07	-3.3574e-07	0.0020482	7.5948e-09	-0.0020472	3.3638e-07	-3.3622e-07	0.0023038	2.68976e-08	-0.0023022	3.3766e-07	-3.3758e-07	0.0024138	1.0538e-07	-0.002411	3.3782e-07	-3.378e-07
0.015	4.45968e-08	-4.9e-13	-4.4496e-08	3.3584e-07	-3.3586e-07	4.2957e-06	4.155e-11	-4.3331e-06	3.355e-07	-3.3542e-07	0.00024458	3.209e-10	-0.00024456	3.3574e-07	-3.357e-07	0.0019954	1.894e-09	-0.0019944	3.3566e-07	-3.3576e-07	0.0031368	7.3944e-09	-0.0031372	3.3636e-07	-3.3634e-07	0.003537	2.6169e-08	-0.0035372	3.3758e-07	-3.3756e-07	0.0037102	1.0222e-07	-0.0037118	3.3768e-07	-3.3764e-07
0.02	5.32226e-08	-5.5e-12	-5.30186e-08	3.358e-07	-3.3588e-07	5.1984e-06	3.851e-11	-5.2033e-06	3.3546e-07	-3.3548e-07	0.00030916	3.092e-10	-0.00030906	3.3572e-07	-3.3572e-07	0.0026314	1.8344e-09	-0.0026312	3.357e-07	-3.357e-07	0.004198	7.2074e-09	-0.0041964	3.3626e-07	-3.3626e-07	0.0047518	2.54836e-08	-0.0047476	3.3752e-07	-3.374e-07	0.004982	9.92142e-08	-0.0049844	3.376e-07	-3.3752e-07
0.025	6.05424e-08	-2.95e-12	-6.0387e-08	3.3586e-07	-3.3584e-07	5.9643e-06	4.003e-11	-5.9446e-06	3.3548e-07	-3.3548e-07	0.00036588	2.9897e-10	-0.00036572	3.3572e-07	-3.3576e-07	0.0032446	1.7833e-09	-0.0032428	3.3568e-07	-3.3566e-07	0.0052482	7.0277e-09	-0.0052496	3.3634e-07	-3.3632e-07	0.0059618	2.48096e-08	-0.0059614	3.3744e-07	-3.3742e-07	0.0062614	9.64442e-08	-0.0062594	3.3762e-07	-3.3762e-07
0.03	6.68812e-08	-3.14e-12	-6.67204e-08	3.3588e-07	-3.3586e-07	6.6114e-06	3.919e-11	-6.6403e-06	3.3554e-07	-3.3552e-07	0.0004162	2.9186e-10	-0.00041614	3.3578e-07	-3.3584e-07	0.0038352	1.7295e-09	-0.0038348	3.3572e-07	-3.3572e-07	0.0063032	6.8419e-09	-0.0063044	3.3616e-07	-3.3626e-07	0.007181	2.41376e-08	-0.0071792	3.3742e-07	-3.374e-07	0.0075518	9.3487e-08	-0.007551	3.3746e-07	-3.375e-07
0.035	7.22812e-08	-5.31e-12	-7.1989e-08	3.3584e-07	-3.3574e-07	7.1946e-06	3.318e-11	-7.1734e-06	3.3562e-07	-3.356e-07	0.00046056	2.8009e-10	-0.00045994	3.3574e-07	-3.3582e-07	0.0043946	1.6825e-09	-0.0043948	3.357e-07	-3.3582e-07	0.0073338	6.6731e-09	-0.0073348	3.3628e-07	-3.3624e-07	0.0083808	2.35156e-08	-0.0083828	3.3714e-07	-3.3714e-07	0.0088236	9.07952e-08	-0.0088216	3.3742e-07	-3.374e-07
0.04	7.68652e-08	-1.37e-12	-7.67822e-08	3.3586e-07	-3.3584e-07	7.65e-06	3.653e-11	-7.6329e-06	3.353e-07	-3.3526e-07	0.00049926	2.7403e-10	-0.00049912	3.3572e-07	-3.3572e-07	0.004935	1.6306e-09	-0.0049338	3.3578e-07	-3.3574e-07	0.0083692	6.4971e-09	-0.0083698	3.3624e-07	-3.361e-07	0.0095984	2.28924e-08	-0.0095954	3.3722e-07	-3.3714e-07	0.0101138	8.81376e-08	-0.0101136	3.3758e-07	-3.3758e-07
0.045	8.08226e-08	-5.33e-12	-8.10178e-08	3.3576e-07	-3.3584e-07	8.056e-06	3.407e-11	-8.0638e-06	3.3526e-07	-3.3542e-07	0.0005337	2.6334e-10	-0.0005331	3.3584e-07	-3.3574e-07	0.005439	1.59e-09	-0.0054378	3.3578e-07	-3.359e-07	0.0093722	6.3367e-09	-0.0093706	3.363e-07	-3.3628e-07	0.0107892	2.22972e-08	-0.0107874	3.3704e-07	-3.3708e-07	0.0113754	8.562e-08	-0.0113698	3.3756e-07	-3.3754e-07
0.05	8.43922e-08	-5.14e-12	-8.45124e-08	3.358e-07	-3.359e-07	8.4542e-06	3.311e-11	-8.4219e-06	3.3538e-07	-3.3546e-07	0.00056436	2.5845e-10	-0.0005637	3.357e-07	-3.3584e-07	0.0059244	1.543e-09	-0.0059228	3.3572e-07	-3.3572e-07	0.0103822	6.1748e-09	-0.0103816	3.3636e-07	-3.3624e-07	0.012014	2.17046e-08	-0.012	3.3704e-07	-3.3702e-07	0.012688	8.30562e-08	-0.012672	3.3742e-07	-3.3744e-07
0.055	8.74366e-08	-5.18e-12	-8.7381e-08	3.3578e-07	-3.3574e-07	8.7639e-06	3.073e-11	-8.7286e-06	3.3522e-07	-3.3528e-07	0.00059078	2.4917e-10	-0.00059004	3.3526e-07	-3.3532e-07	0.006381	1.4999e-09	-0.0063768	3.3574e-07	-3.3574e-07	0.011358	6.0206e-09	-0.0113598	3.3624e-07	-3.3624e-07	0.013198	2.11436e-08	-0.013184	3.3698e-07	-3.3696e-07	0.01395	8.06544e-08	-0.013934	3.3744e-07	-3.375e-07
0.06	8.99906e-08	-7.98e-12	-9.00642e-08	3.358e-07	-3.359e-07	9.0447e-06	2.994e-11	-9.0495e-06	3.3526e-07	-3.3532e-07	0.00061512	2.4486e-10	-0.0006145	3.3534e-07	-3.353e-07	0.006813	1.4622e-09	-0.0068132	3.3572e-07	-3.358e-07	0.012368	5.8692e-09	-0.012352	3.3624e-07	-3.3622e-07	0.01439	2.05866e-08	-0.014372	3.3692e-07	-3.3694e-07	0.01523	7.82554e-08	-0.015208	3.3742e-07	-3.3744e-07
0.065	9.26742e-08	-5.22e-12	-9.21534e-08	3.3578e-07	-3.3574e-07	9.2515e-06	3.242e-11	-9.263e-06	3.3534e-07	-3.3528e-07	0.00063594	2.4002e-10	-0.0006356	3.353e-07	-3.3536e-07	0.0072162	1.4201e-09	-0.0072158	3.3578e-07	-3.358e-07	0.013322	5.7163e-09	-0.013302	3.362e-07	-3.3626e-07	0.015562	2.0065e-08	-0.015544	3.369e-07	-3.3696e-07	0.016486	7.60336e-08	-0.016472	3.3734e-07	-3.3734e-07
