Vd	Id,Vg=0V	Ig,Vg=0V	Is,Vg=0V	Iavdd,Vg=0V	Ignd,Vg=0V	Id,Vg=0.15V	Ig,Vg=0.15V	Is,Vg=0.15V	Iavdd,Vg=0.15V	Ignd,Vg=0.15V	Id,Vg=0.3V	Ig,Vg=0.3V	Is,Vg=0.3V	Iavdd,Vg=0.3V	Ignd,Vg=0.3V	Id,Vg=0.45V	Ig,Vg=0.45V	Is,Vg=0.45V	Iavdd,Vg=0.45V	Ignd,Vg=0.45V	Id,Vg=0.6V	Ig,Vg=0.6V	Is,Vg=0.6V	Iavdd,Vg=0.6V	Ignd,Vg=0.6V	Id,Vg=0.75V	Ig,Vg=0.75V	Is,Vg=0.75V	Iavdd,Vg=0.75V	Ignd,Vg=0.75V	Id,Vg=0.9V	Ig,Vg=0.9V	Is,Vg=0.9V	Iavdd,Vg=0.9V	Ignd,Vg=0.9V
0	-0.051744	-5.2925e-10	0.05173	4.7824e-07	-4.3778e-07	-0.036718	-2.7044e-10	0.036728	4.7862e-07	-4.362e-07	-0.021668	-1.2477e-10	0.02168	4.791e-07	-4.3486e-07	-0.0087136	-1.536e-11	0.0087062	4.7914e-07	-4.336e-07	-0.0015566	9.831e-11	0.0015554	4.7866e-07	-4.3268e-07	-9.792e-05	2.2734e-10	9.7818e-05	4.7832e-07	-4.3228e-07	-3.8742e-06	4.0653e-10	3.8233e-06	4.7846e-07	-4.3238e-07
0.005	-0.05164	-5.2768e-10	0.051642	4.7796e-07	-4.3784e-07	-0.036652	-2.7316e-10	0.03665	4.7792e-07	-4.3616e-07	-0.021608	-1.2656e-10	0.02161	4.783e-07	-4.3492e-07	-0.0086624	-1.498e-11	0.0086622	4.781e-07	-4.3354e-07	-0.00154	9.484e-11	0.0015398	4.778e-07	-4.3268e-07	-9.642e-05	2.2592e-10	9.6336e-05	4.7752e-07	-4.3234e-07	-3.7945e-06	3.9816e-10	3.7508e-06	4.7768e-07	-4.3224e-07
0.01	-0.051562	-5.2889e-10	0.051558	4.7724e-07	-4.3794e-07	-0.036572	-2.774e-10	0.036574	4.7724e-07	-4.3628e-07	-0.021548	-1.2446e-10	0.021546	4.7756e-07	-4.349e-07	-0.0086152	-1.788e-11	0.008616	4.7726e-07	-4.3352e-07	-0.0015254	9.308e-11	0.0015256	4.7708e-07	-4.3268e-07	-9.4894e-05	2.2121e-10	9.4932e-05	4.7676e-07	-4.324e-07	-3.7249e-06	3.9231e-10	3.6776e-06	4.768e-07	-4.322e-07
0.015	-0.051472	-5.2752e-10	0.051474	4.7652e-07	-4.3792e-07	-0.036492	-2.7455e-10	0.036496	4.7638e-07	-4.3628e-07	-0.021476	-1.2666e-10	0.021474	4.768e-07	-4.3492e-07	-0.008571	-1.918e-11	0.0085712	4.765e-07	-4.3352e-07	-0.0015094	9.147e-11	0.0015106	4.7624e-07	-4.3286e-07	-9.3412e-05	2.1408e-10	9.3438e-05	4.7612e-07	-4.3252e-07	-3.6525e-06	3.8874e-10	3.6047e-06	4.7608e-07	-4.3226e-07
0.02	-0.051388	-5.2585e-10	0.051392	4.7572e-07	-4.3796e-07	-0.036422	-2.7548e-10	0.036418	4.757e-07	-4.3638e-07	-0.02141	-1.2624e-10	0.02141	4.759e-07	-4.3502e-07	-0.008524	-1.853e-11	0.0085252	4.7578e-07	-4.3358e-07	-0.0014948	8.779e-11	0.0014942	4.7548e-07	-4.3278e-07	-9.2026e-05	2.1062e-10	9.199e-05	4.7518e-07	-4.3238e-07	-3.5822e-06	3.8203e-10	3.5366e-06	4.7522e-07	-4.3224e-07
0.025	-0.051306	-5.3136e-10	0.051308	4.7506e-07	-4.38e-07	-0.03634	-2.7582e-10	0.036346	4.7498e-07	-4.3632e-07	-0.021342	-1.2819e-10	0.021344	4.7506e-07	-4.3486e-07	-0.0084784	-2.012e-11	0.00848	4.7502e-07	-4.3352e-07	-0.001479	8.375e-11	0.0014794	4.748e-07	-4.3284e-07	-9.0648e-05	2.1036e-10	9.061e-05	4.7436e-07	-4.324e-07	-3.5131e-06	3.73e-10	3.4682e-06	4.745e-07	-4.323e-07
0.03	-0.051222	-5.312e-10	0.05122	4.7444e-07	-4.3794e-07	-0.036266	-2.7357e-10	0.036266	4.7452e-07	-4.3664e-07	-0.021276	-1.3136e-10	0.021278	4.7436e-07	-4.349e-07	-0.0084316	-1.97e-11	0.0084334	4.7422e-07	-4.3354e-07	-0.0014638	8.13e-11	0.0014646	4.7396e-07	-4.3284e-07	-8.923e-05	2.0413e-10	8.9172e-05	4.7382e-07	-4.3254e-07	-3.4446e-06	3.6955e-10	3.4032e-06	4.737e-07	-4.3224e-07
0.035	-0.051136	-5.2953e-10	0.051138	4.7376e-07	-4.3832e-07	-0.036188	-2.783e-10	0.036184	4.7392e-07	-4.365e-07	-0.021212	-1.2677e-10	0.021204	4.7362e-07	-4.3496e-07	-0.0083866	-2.255e-11	0.0083876	4.734e-07	-4.3354e-07	-0.0014492	8.008e-11	0.0014494	4.732e-07	-4.3276e-07	-8.7858e-05	2.0253e-10	8.7852e-05	4.7302e-07	-4.3236e-07	-3.3783e-06	3.6576e-10	3.3374e-06	4.7294e-07	-4.323e-07
0.04	-0.05105	-5.2931e-10	0.051056	4.7302e-07	-4.3802e-07	-0.036106	-2.765e-10	0.036114	4.731e-07	-4.3664e-07	-0.021142	-1.312e-10	0.021142	4.7306e-07	-4.3508e-07	-0.0083426	-2.173e-11	0.0083412	4.7266e-07	-4.335e-07	-0.0014348	7.836e-11	0.0014348	4.7248e-07	-4.3278e-07	-8.6554e-05	1.9833e-10	8.6514e-05	4.722e-07	-4.3246e-07	-3.3142e-06	3.56e-10	3.2755e-06	4.7226e-07	-4.322e-07
0.045	-0.050974	-5.317e-10	0.050972	4.7238e-07	-4.3796e-07	-0.036032	-2.7365e-10	0.036032	4.725e-07	-4.3666e-07	-0.021074	-1.285e-10	0.021076	4.724e-07	-4.3504e-07	-0.0082956	-2.765e-11	0.0082972	4.72e-07	-4.3352e-07	-0.0014202	7.687e-11	0.0014194	4.7168e-07	-4.3282e-07	-8.515e-05	1.9373e-10	8.509e-05	4.7142e-07	-4.3236e-07	-3.2499e-06	3.5228e-10	3.2118e-06	4.715e-07	-4.3232e-07
