|Vgs|	Gm_|Vds|=0.15V	Gm_|Vds|=0.3V	Gm_|Vds|=0.45V	Gm_|Vds|=0.6V	Gm_|Vds|=0.75V	Gm_|Vds|=0.9V
-0.3	2.94000000000005e-09	7.22000000000014e-09	1.33800000000005e-08	1.08400000000001e-08	1.22000000000009e-08	1.12560000000004e-07
-0.295	3.29666666666667e-09	7.42333333333334e-09	1.43766666666668e-08	1.87266666666666e-08	3.07500000000004e-08	1.16133333333334e-07
-0.29	3.584e-09	7.90500000000001e-09	1.59600000000001e-08	2.7194e-08	4.97640000000002e-08	1.30096e-07
-0.285	3.96399999999999e-09	8.66899999999999e-09	1.7652e-08	3.4394e-08	6.61739999999999e-08	1.4409e-07
-0.28	4.456e-09	9.622e-09	1.9827e-08	4.1516e-08	8.22019999999998e-08	1.62034e-07
-0.275	5.014e-09	1.076e-08	2.2329e-08	4.7476e-08	9.53539999999998e-08	1.84128e-07
-0.27	5.67299999999999e-09	1.2206e-08	2.5251e-08	5.3326e-08	1.07992e-07	2.09952e-07
-0.265	6.47599999999999e-09	1.3847e-08	2.8638e-08	5.99059999999999e-08	1.2178e-07	2.38468e-07
-0.26	7.37499999999999e-09	1.5545e-08	3.2547e-08	6.72419999999999e-08	1.36386e-07	2.69692e-07
-0.255	8.27499999999999e-09	1.7349e-08	3.6804e-08	7.56819999999999e-08	1.52624e-07	3.04282e-07
-0.25	9.21899999999999e-09	1.9522e-08	4.1261e-08	8.50759999999999e-08	1.7082e-07	3.41316e-07
-0.245	1.0403e-08	2.2027e-08	4.618e-08	9.50959999999999e-08	1.90694e-07	3.80686e-07
-0.24	1.1713e-08	2.473e-08	5.18039999999999e-08	1.06166e-07	2.13302e-07	4.24148e-07
-0.235	1.30730000000001e-08	2.78490000000001e-08	5.80000000000003e-08	1.18912000000001e-07	2.39652000000001e-07	4.72646000000002e-07
-0.23	1.46620000000001e-08	3.14740000000001e-08	6.49600000000003e-08	1.33300000000001e-07	2.69230000000001e-07	5.28018000000002e-07
-0.225	1.66660000000001e-08	3.54790000000001e-08	7.30290000000002e-08	1.49170000000001e-07	3.01702000000001e-07	5.91420000000002e-07
-0.22	1.88730000000001e-08	3.99620000000001e-08	8.22450000000002e-08	1.66950000000001e-07	3.37168000000001e-07	6.61504000000002e-07
-0.215	2.12570000000001e-08	4.50290000000001e-08	9.25220000000003e-08	1.87198000000001e-07	3.75862000000001e-07	7.38316000000002e-07
-0.21	2.4084e-08	5.0634e-08	1.03771e-07	2.09822e-07	4.18708e-07	8.23461999999999e-07
-0.205	2.728e-08	5.70289999999999e-08	1.1631e-07	2.3476e-07	4.66273999999999e-07	9.17535999999999e-07
-0.2	3.0795e-08	6.43289999999999e-08	1.30607e-07	2.62812e-07	5.19429999999999e-07	1.02105e-06
-0.195	3.467e-08	7.23489999999999e-08	1.46462e-07	2.9435e-07	5.80169999999999e-07	1.135208e-06
-0.19	3.9067e-08	8.12789999999999e-08	1.63948e-07	3.29348e-07	6.48169999999999e-07	1.263524e-06
-0.185	4.4039e-08	9.15079999999999e-08	1.8421e-07	3.68306e-07	7.23443999999999e-07	1.40875e-06
-0.18	4.9619e-08	1.0295e-07	2.076e-07	4.12096e-07	8.08349999999999e-07	1.569626e-06
-0.175	5.5802e-08	1.15596e-07	2.33384e-07	4.61462e-07	9.03369999999999e-07	1.746358e-06
-0.17	6.2864e-08	1.30068e-07	2.62e-07	5.171e-07	1.009414e-06	1.946694e-06
-0.165	7.09269999999999e-08	1.46687e-07	2.94454e-07	5.79528e-07	1.12798e-06	2.1734e-06
-0.16	7.98389999999999e-08	1.65178e-07	3.3073e-07	6.49182e-07	1.26045e-06	2.4212e-06
-0.155	8.99239999999999e-08	1.85852e-07	3.70978e-07	7.27177999999999e-07	1.408532e-06	2.696e-06
-0.15	1.0154e-07	2.0935e-07	4.16286e-07	8.14927999999999e-07	1.574844e-06	3.0046e-06
-0.145	1.14674e-07	2.35685e-07	4.676e-07	9.13411999999999e-07	1.759112e-06	3.3454e-06
-0.14	1.29252e-07	2.65265e-07	5.25769999999999e-07	1.023598e-06	1.963598e-06	3.7262e-06
-0.135	1.45674e-07	2.98897e-07	5.91005999999999e-07	1.147174e-06	2.194602e-06	4.1592e-06
-0.13	1.64248e-07	3.36848e-07	6.63663999999999e-07	1.286514e-06	2.455432e-06	4.64e-06
-0.125	1.85204e-07	3.79472e-07	7.45581999999999e-07	1.442372e-06	2.746486e-06	5.1696e-06
-0.12	2.09078e-07	4.27632e-07	8.38467999999999e-07	1.616488e-06	3.0712e-06	5.76559999999999e-06
-0.115	2.35922e-07	4.81696e-07	9.43177999999999e-07	1.813106e-06	3.4398e-06	6.42759999999999e-06
-0.11	2.66040000000001e-07	5.42480000000001e-07	1.06117e-06	2.036112e-06	3.85140000000001e-06	7.16620000000001e-06
-0.105	3.00295e-07	6.11506000000001e-07	1.193856e-06	2.287008e-06	4.30160000000001e-06	8.00260000000001e-06
-0.1	3.3921e-07	6.89614000000001e-07	1.342826e-06	2.56718e-06	4.80540000000001e-06	8.94000000000001e-06
-0.095	3.82987e-07	7.77024000000001e-07	1.510424e-06	2.880204e-06	5.38200000000001e-06	9.97600000000001e-06
-0.09	4.32446e-07	8.75162000000001e-07	1.699096e-06	3.232468e-06	6.02500000000001e-06	1.1132e-05
-0.085	4.88568e-07	9.86097999999999e-07	1.912366e-06	3.6258e-06	6.73839999999999e-06	1.24318e-05
-0.08	5.52704e-07	1.110948e-06	2.153664e-06	4.0652e-06	7.55199999999999e-06	1.3874e-05
-0.075	6.25163999999999e-07	1.251322e-06	2.42167e-06	4.5656e-06	8.46819999999999e-06	1.54728e-05
-0.07	7.06091999999999e-07	1.411016e-06	2.72264e-06	5.131e-06	9.47839999999999e-06	1.72484e-05
-0.0649999999999999	7.97323999999999e-07	1.592582e-06	3.06583e-06	5.7594e-06	1.06e-05	1.9234e-05
-0.0599999999999999	9.00183999999999e-07	1.796138e-06	3.447872e-06	6.46659999999999e-06	1.18652e-05	2.14472e-05
-0.0549999999999999	1.015306e-06	2.025314e-06	3.877856e-06	7.26559999999999e-06	1.32894e-05	2.39144e-05
-0.0499999999999999	1.143384e-06	2.284382e-06	4.37840000000001e-06	8.16140000000001e-06	1.48858e-05	2.66818000000001e-05
-0.0449999999999999	1.28676200000001e-06	2.57551400000001e-06	4.94620000000002e-06	9.16260000000004e-06	1.66612000000001e-05	2.97836000000001e-05
-0.0399999999999999	1.45116400000001e-06	2.90693000000001e-06	5.57080000000002e-06	1.0282e-05	1.86330000000001e-05	3.32890000000001e-05
-0.035	1.64104800000001e-06	3.28347200000001e-06	6.27200000000002e-06	1.15544e-05	2.08584000000001e-05	3.72320000000001e-05
-0.03	1.85604200000001e-06	3.70747400000001e-06	7.06860000000002e-06	1.29908e-05	2.33938000000001e-05	4.16200000000001e-05
-0.025	2.09771e-06	4.186432e-06	7.95740000000001e-06	1.45908e-05	2.62292e-05	4.6475e-05
-0.02	2.373106e-06	4.7348e-06	8.94999999999999e-06	1.64126e-05	2.93726e-05	5.1918e-05
-0.015	2.682408e-06	5.346e-06	1.0076e-05	1.84482e-05	3.29128e-05	5.79819999999999e-05
-0.01	3.023664e-06	6.0158e-06	1.13496e-05	2.06784e-05	3.68718e-05	6.46979999999999e-05
-0.005	3.409684e-06	6.77439999999999e-06	1.27702e-05	2.32052e-05	4.1228e-05	7.22459999999999e-05
-0	3.853054e-06	7.63659999999999e-06	1.43646e-05	2.60628e-05	4.6143e-05	8.07159999999999e-05
0.005	4.351822e-06	8.60559999999999e-06	1.6171e-05	2.92354e-05	5.1781e-05	9.01229999999999e-05
0.01	4.9106e-06	9.69639999999999e-06	1.81916e-05	3.28242e-05	5.8086e-05	0.00010046
0.015	5.55219999999999e-06	1.09424e-05	2.04676e-05	3.69398e-05	6.51089999999999e-05	0.000111949
0.02	6.2746e-06	1.23538e-05	2.3036e-05	4.1528e-05	7.30019999999999e-05	0.000124802
0.025	7.08119999999999e-06	1.3949e-05	2.59078e-05	4.6639e-05	8.18039999999999e-05	0.000139243
0.03	8.00759999999999e-06	1.57514e-05	2.91632e-05	5.2398e-05	9.16069999999999e-05	0.000155308
0.035	9.06299999999999e-06	1.77722e-05	3.28542e-05	5.88539999999999e-05	0.000102602	0.000173276
0.04	1.0233e-05	2.00286e-05	3.69626e-05	6.61289999999999e-05	0.000114784	0.000193615
0.045	1.15544e-05	2.25692e-05	4.1632e-05	7.42369999999999e-05	0.000128235	0.000216207
0.05	1.3048e-05	2.5441e-05	4.6966e-05	8.32539999999999e-05	0.000143394	0.000241102
0.055	1.4714e-05	2.8685e-05	5.2869e-05	9.34899999999999e-05	0.000160555	0.000268979
0.0600000000000001	1.6609e-05	3.23766e-05	5.9436e-05	0.000104913	0.000179724	0.000299904
0.0650000000000001	1.87642e-05	3.65306e-05	6.6836e-05	0.000117584	0.000201086	0.000333758
0.0700000000000001	2.116e-05	4.11826e-05	7.50829999999999e-05	0.00013192	0.000224994	0.00037147
0.0750000000000001	2.38448e-05	4.64630000000001e-05	8.43240000000002e-05	0.000148011	0.000251506000000001	0.000413680000000001
0.0800000000000001	2.69104000000001e-05	5.24020000000002e-05	9.48460000000004e-05	0.000165956000000001	0.000280740000000001	0.000460460000000002
0.0850000000000001	3.04036000000001e-05	5.90190000000002e-05	0.000106833	0.000186356000000001	0.000313343000000001	0.000512340000000002
0.09	3.43312000000001e-05	6.64870000000002e-05	0.00012028	0.000209190000000001	0.000349640000000001	0.000569860000000002
0.095	3.87400000000001e-05	7.49650000000002e-05	0.000135345	0.000234250000000001	0.000390240000000001	0.000633920000000002
0.1	4.378e-05	8.44650000000001e-05	0.000152227	0.000262079	0.0004357	0.000705080000000001
0.105	4.9476e-05	9.49819999999999e-05	0.000170781	0.000292924	0.0004856	0.000781659999999999
0.11	5.5819e-05	0.000106841	0.000191566	0.00032743	0.00054128	0.000865739999999999
0.115	6.2973e-05	0.000120292	0.000215061	0.000366404	0.0006041	0.000960299999999999
0.12	7.1056e-05	0.000135314	0.000241079	0.00041006	0.000672899999999999	0.00106444
0.125	8.00859999999999e-05	0.000152391	0.000270224	0.00045872	0.000748359999999999	0.00117918
0.13	9.02539999999999e-05	0.000171715	0.000303505	0.00051304	0.000833059999999999	0.0013081
0.135	0.000101793	0.000193001	0.000340656	0.00057326	0.000926239999999999	0.00145004
0.14	0.00011487	0.000216834	0.000381974	0.00064014	0.00102872	0.00160464
0.145	0.000129449	0.000243442	0.00042862	0.000714859999999999	0.00114396	0.001775
0.15	0.000145597	0.000273004	0.0004807	0.000798019999999999	0.00127184	0.00196102
0.155	0.000163701	0.000306675	0.00053794	0.000889619999999999	0.00141144	0.0021646
0.16	0.000183998	0.000344727	0.000601319999999999	0.000990519999999999	0.00156666	0.00238938
0.165	0.000206627	0.000387262	0.000672339999999999	0.00110248	0.0017375	0.00263588
0.17	0.000232363	0.00043526	0.000751459999999999	0.0012271	0.00192058	0.00290354
0.175	0.000261609	0.00048836	0.000838839999999999	0.0013645	0.00212128	0.00319418
0.18	0.000293928	0.00054702	0.000936119999999999	0.00151656	0.00234538	0.0035114
0.185	0.000330073	0.000613	0.00104448	0.00168572	0.0025901	0.0038574
0.19	0.000370942	0.000685479999999999	0.00116294	0.00186958	0.00285778	0.004232
0.195	0.00041608	0.000765219999999999	0.00129374	0.00206956	0.00315502	0.0046388
0.2	0.000465560000000001	0.000854960000000002	0.00143934	0.0022913	0.00347780000000001	0.00507640000000001
0.205	0.000521640000000002	0.000954800000000004	0.00160040000000001	0.00253506000000001	0.00382640000000002	0.00554780000000002
0.21	0.000584760000000002	0.00106552	0.00177744000000001	0.00279742000000001	0.00420340000000002	0.00606060000000002
0.215	0.000654300000000002	0.00119008	0.00197280000000001	0.00308774000000001	0.00461200000000002	0.00661540000000002
0.22	0.000732180000000002	0.00132836	0.00218974000000001	0.00341250000000001	0.00505880000000001	0.00721180000000002
0.225	0.000819640000000001	0.00148	0.00242922	0.0037646	0.005542	0.00785160000000001
0.23	0.000915859999999999	0.00164736	0.00269048	0.004144	0.00606079999999999	0.00853119999999999
0.235	0.00102192	0.00183272	0.00297718	0.0045606	0.006626	0.00924839999999999
0.24	0.00114026	0.00203622	0.00329266	0.0050126	0.0072344	0.010012
0.245	0.00127162	0.00225962	0.0036354	0.0054924	0.00787799999999999	0.0108274
0.25	0.00141662	0.00250654	0.00401	0.00601219999999999	0.00856579999999999	0.011693
0.255	0.00157742	0.00277962	0.0044208	0.00658339999999999	0.00929659999999999	0.012609
0.26	0.00175556	0.0030786	0.0048646	0.00719759999999999	0.010069	0.0135742
0.265	0.0019506	0.00340442	0.005344	0.00784599999999999	0.0108982	0.0145822
0.27	0.00216238	0.0037572	0.0058602	0.00853159999999999	0.0117816	0.0156418
0.275	0.00239682	0.00414	0.00641199999999999	0.00926139999999999	0.0127152	0.0167636
0.28	0.00265628	0.0045612	0.00700519999999999	0.0100412	0.0137068	0.0179306
0.285	0.00294176	0.00502	0.00764699999999999	0.0108734	0.0147516	0.0191452
0.29	0.00325546	0.0055126	0.00833539999999999	0.011763	0.0158352	0.0204254
0.295	0.0035936	0.00604399999999999	0.00907079999999999	0.0127194	0.0169644	0.021748
0.3	0.003959	0.00661579999999999	0.00985659999999999	0.0137264	0.0181452	0.0230972
0.305	0.0043572	0.00722679999999999	0.01069	0.0147712	0.019372	0.024488
0.31	0.004787	0.00788559999999999	0.0115678	0.0158624	0.0206506	0.02593
0.315	0.0052504	0.00859499999999999	0.0124918	0.0169902	0.021975	0.027416
0.32	0.0057586	0.00935239999999999	0.0134688	0.0181632	0.0233336	0.028924
0.325	0.00630900000000001	0.010159	0.0145016	0.019399	0.02473	0.030454
0.33	0.00689020000000003	0.0110088	0.0155814000000001	0.0206820000000001	0.0261840000000001	0.0320220000000001
0.335	0.00750740000000003	0.0118986	0.0167076000000001	0.0220122000000001	0.0276860000000001	0.0336320000000001
0.34	0.00816540000000003	0.012836	0.0178968000000001	0.0233984000000001	0.0292100000000001	0.0352540000000001
0.345	0.00886420000000003	0.0138264	0.0191322000000001	0.0248240000000001	0.0307600000000001	0.0368760000000001
0.35	0.00961020000000001	0.0148646	0.0203896	0.02628	0.032334	0.0385380000000001
0.355	0.0104034	0.0159526	0.0217	0.02776	0.033922	0.04024
0.36	0.0112336	0.0170908	0.0230722	0.029262	0.035542	0.04193
0.365	0.0121134	0.0182724	0.024462	0.030804	0.0372	0.043616
0.37	0.01304	0.0194946	0.025884	0.032368	0.038852	0.045322
0.375	0.0139944	0.020758	0.027368	0.03395	0.040506	0.047036
0.38	0.014988	0.0220544	0.028868	0.035578	0.042208	0.048738
0.385	0.0160108	0.0233938	0.030364	0.037206	0.043902	0.050386
0.39	0.0170612	0.024784	0.0319	0.038806	0.045552	0.05205
0.395	0.0181732	0.0262	0.033482	0.04045	0.0472439999999999	0.0537759999999999
0.4	0.0193172	0.027634	0.035066	0.042124	0.048978	0.0554279999999999
