vd	id_vg = 0V	ig_vg = 0V	is_vg = 0V	iavdd_vg = 0V	ignd_vg = 0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0	-0.099978	-6.7771e-10	0.100002	3.6562e-07	-3.3012e-07	-0.099978	-5.7144e-10	0.100002	3.6992e-07	-3.3304e-07	-0.069324	-3.895e-10	0.0694	3.7586e-07	-3.3034e-07	-0.030302	-4.711e-11	0.030308	3.854e-07	-3.2784e-07	-0.0057664	3.2187e-10	0.0057536	3.9224e-07	-3.2524e-07	-0.00029396	8.6018e-10	0.0002936	3.9402e-07	-3.2346e-07	-1.0322e-05	1.47e-09	1.022e-05	3.9542e-07	-3.2368e-07
0.005	-0.099978	-7.2388e-10	0.100004	3.6508e-07	-3.3094e-07	-0.099982	-6.0197e-10	0.100004	3.6918e-07	-3.3368e-07	-0.069208	-3.8622e-10	0.06923	3.7494e-07	-3.31e-07	-0.030152	-6.788e-11	0.03017	3.8454e-07	-3.2732e-07	-0.0057008	3.3915e-10	0.0057014	3.9114e-07	-3.2454e-07	-0.00028912	8.1762e-10	0.00028936	3.9232e-07	-3.2392e-07	-1.012e-05	1.4765e-09	1.0076e-05	3.9382e-07	-3.2398e-07
0.01	-0.099978	-6.939e-10	0.100002	3.6452e-07	-3.3136e-07	-0.099984	-5.804e-10	0.100002	3.6864e-07	-3.3404e-07	-0.069024	-3.5686e-10	0.069044	3.7424e-07	-3.315e-07	-0.030026	-9.994e-11	0.030036	3.8344e-07	-3.2706e-07	-0.0056506	2.9868e-10	0.0056506	3.8976e-07	-3.243e-07	-0.000285	8.3748e-10	0.00028526	3.9082e-07	-3.2422e-07	-9.976e-06	1.4388e-09	9.9202e-06	3.926e-07	-3.2316e-07
0.015	-0.099978	-7.0587e-10	0.100004	3.6434e-07	-3.307e-07	-0.09998	-5.7874e-10	0.1	3.6828e-07	-3.3368e-07	-0.068838	-3.5041e-10	0.068866	3.739e-07	-3.3134e-07	-0.029886	-1.1015e-10	0.029898	3.8204e-07	-3.2752e-07	-0.0055972	2.845e-10	0.0055968	3.88e-07	-3.247e-07	-0.00028102	8.2228e-10	0.00028098	3.8984e-07	-3.2362e-07	-9.8036e-06	1.4035e-09	9.7412e-06	3.9092e-07	-3.235e-07
0.02	-0.099978	-7.4319e-10	0.100004	3.6348e-07	-3.3068e-07	-0.099978	-6.0631e-10	0.100004	3.6776e-07	-3.3328e-07	-0.068662	-3.6806e-10	0.068682	3.7324e-07	-3.3086e-07	-0.029752	-8.875e-11	0.029774	3.807e-07	-3.2798e-07	-0.0055476	3.0591e-10	0.0055464	3.8656e-07	-3.2518e-07	-0.00027674	7.7723e-10	0.00027724	3.8848e-07	-3.2336e-07	-9.6507e-06	1.4048e-09	9.5967e-06	3.8932e-07	-3.2386e-07
0.025	-0.099978	-7.1361e-10	0.100004	3.6246e-07	-3.3152e-07	-0.09998	-6.3105e-10	0.100002	3.6698e-07	-3.3344e-07	-0.068474	-3.9683e-10	0.068504	3.7234e-07	-3.3094e-07	-0.029626	-7.684e-11	0.029638	3.7998e-07	-3.2798e-07	-0.0054948	3.0028e-10	0.0054974	3.8554e-07	-3.247e-07	-0.00027278	7.5426e-10	0.00027308	3.8672e-07	-3.237e-07	-9.4912e-06	1.3988e-09	9.4428e-06	3.8806e-07	-3.2398e-07
0.03	-0.099978	-7.0459e-10	0.100004	3.6228e-07	-3.3128e-07	-0.099978	-6.2735e-10	0.100002	3.6604e-07	-3.3394e-07	-0.068292	-3.9726e-10	0.06831	3.7124e-07	-3.3144e-07	-0.029486	-9.324e-11	0.029508	3.7898e-07	-3.2746e-07	-0.0054458	2.6807e-10	0.0054444	3.8426e-07	-3.2406e-07	-0.00026884	7.676e-10	0.00026914	3.8524e-07	-3.2418e-07	-9.3454e-06	1.3724e-09	9.2908e-06	3.8686e-07	-3.2368e-07
0.035	-0.099978	-7.3379e-10	0.100004	3.6158e-07	-3.3064e-07	-0.09998	-6.032e-10	0.100004	3.652e-07	-3.3452e-07	-0.06811	-3.7084e-10	0.068128	3.7044e-07	-3.319e-07	-0.029362	-1.1419e-10	0.029382	3.7796e-07	-3.27e-07	-0.0053952	2.4378e-10	0.0053962	3.8276e-07	-3.2438e-07	-0.00026524	7.6746e-10	0.0002653	3.8428e-07	-3.241e-07	-9.2171e-06	1.3402e-09	9.1291e-06	3.857e-07	-3.2328e-07
0.04	-0.099978	-7.5706e-10	0.100002	3.6078e-07	-3.309e-07	-0.09998	-5.9052e-10	0.100002	3.6478e-07	-3.344e-07	-0.067934	-3.6238e-10	0.067952	3.699e-07	-3.3162e-07	-0.029226	-1.3486e-10	0.029248	3.766e-07	-3.2726e-07	-0.0053438	2.6433e-10	0.0053446	3.814e-07	-3.2494e-07	-0.00026118	7.3429e-10	0.00026146	3.8314e-07	-3.2338e-07	-9.0697e-06	1.2913e-09	8.9913e-06	3.842e-07	-3.2302e-07
0.045	-0.099978	-7.3433e-10	0.100002	3.6e-07	-3.3166e-07	-0.099982	-6.0072e-10	0.100004	3.644e-07	-3.3388e-07	-0.067754	-3.8132e-10	0.067772	3.6942e-07	-3.3112e-07	-0.029102	-1.2046e-10	0.029116	3.753e-07	-3.278e-07	-0.005296	2.7682e-10	0.0052976	3.8044e-07	-3.2498e-07	-0.00025764	6.9369e-10	0.00025772	3.8168e-07	-3.2338e-07	-8.9326e-06	1.2685e-09	8.8578e-06	3.8276e-07	-3.232e-07
