Vd	Id,Vg=0V	Ig,Vg=0V	Is,Vg=0V	Iavdd,Vg=0V	Ignd,Vg=0V	Id,Vg=0.15V	Ig,Vg=0.15V	Is,Vg=0.15V	Iavdd,Vg=0.15V	Ignd,Vg=0.15V	Id,Vg=0.3V	Ig,Vg=0.3V	Is,Vg=0.3V	Iavdd,Vg=0.3V	Ignd,Vg=0.3V	Id,Vg=0.45V	Ig,Vg=0.45V	Is,Vg=0.45V	Iavdd,Vg=0.45V	Ignd,Vg=0.45V	Id,Vg=0.6V	Ig,Vg=0.6V	Is,Vg=0.6V	Iavdd,Vg=0.6V	Ignd,Vg=0.6V	Id,Vg=0.75V	Ig,Vg=0.75V	Is,Vg=0.75V	Iavdd,Vg=0.75V	Ignd,Vg=0.75V	Id,Vg=0.9V	Ig,Vg=0.9V	Is,Vg=0.9V	Iavdd,Vg=0.9V	Ignd,Vg=0.9V
0	-4.072e-11	-1.0397e-10	-4.0981e-09	4.8106e-07	-4.767e-07	2.1326e-07	6.271e-11	-1.9528e-07	4.8814e-07	-4.831e-07	-8.0267e-06	6.9182e-10	8.3027e-06	4.9018e-07	-4.8518e-07	-1.7176e-05	3.1254e-09	3.6356e-05	4.9172e-07	-4.8676e-07	-1.8592e-05	1.05508e-08	5.1666e-05	4.9518e-07	-4.9016e-07	-0.00010654	3.65392e-08	0.00010334	5.0132e-07	-4.9622e-07	-0.0001136	1.3942e-07	0.0001147	5.0396e-07	-4.9884e-07
0.005	2.1371e-08	-1.0936e-10	-2.59258e-08	4.8194e-07	-4.7724e-07	1.9973e-06	5.798e-11	-2.003e-06	4.8808e-07	-4.834e-07	8.3586e-05	6.6915e-10	-7.8922e-05	4.9018e-07	-4.8514e-07	6.0044e-05	3.051e-09	-0.00063886	4.9166e-07	-4.8658e-07	4.6e-05	1.02282e-08	-0.00096786	4.9488e-07	-4.8996e-07	0.001085	3.55862e-08	-0.0010857	5.0082e-07	-4.958e-07	0.0011367	1.3556e-07	-0.00113554	5.0372e-07	-4.9844e-07
0.01	4.03818e-08	-1.0641e-10	-4.51426e-08	4.8192e-07	-4.7726e-07	3.5897e-06	5.048e-11	-3.5695e-06	4.881e-07	-4.8324e-07	0.00018626	6.4442e-10	-0.00018644	4.9026e-07	-4.8542e-07	0.00132	2.9751e-09	-0.0013178	4.9148e-07	-4.8668e-07	0.0020232	1.01284e-08	-0.0020256	4.9432e-07	-4.8962e-07	0.0022796	3.45034e-08	-0.0022782	4.9952e-07	-4.9478e-07	0.0023876	1.315e-07	-0.0023854	5.0242e-07	-4.9748e-07
0.015	5.75878e-08	-1.0924e-10	-6.2621e-08	4.8206e-07	-4.7756e-07	4.9788e-06	5.268e-11	-4.9892e-06	4.88e-07	-4.8322e-07	0.0002706	6.2864e-10	-0.00027114	4.903e-07	-4.8524e-07	0.0019876	2.903e-09	-0.0019856	4.9166e-07	-4.8684e-07	0.0030884	9.7798e-09	-0.0030836	4.9444e-07	-4.897e-07	0.0034804	3.36478e-08	-0.0034768	4.995e-07	-4.9436e-07	0.0036506	1.2776e-07	-0.0036534	5.0218e-07	-4.973e-07
0.02	7.35232e-08	-1.0881e-10	-7.79236e-08	4.8208e-07	-4.7748e-07	6.1965e-06	4.405e-11	-6.2026e-06	4.8808e-07	-4.834e-07	0.00034554	6.0387e-10	-0.00034614	4.8996e-07	-4.854e-07	0.0026264	2.8343e-09	-0.002624	4.913e-07	-4.8666e-07	0.0041234	9.4624e-09	-0.0041212	4.9402e-07	-4.8956e-07	0.00466	3.2848e-08	-0.004664	4.99e-07	-4.943e-07	0.0048964	1.2398e-07	-0.004896	5.0192e-07	-4.9724e-07
0.025	8.71986e-08	-1.1113e-10	-9.17442e-08	4.8228e-07	-4.7786e-07	7.3242e-06	4.2e-11	-7.3081e-06	4.8802e-07	-4.8336e-07	0.00041538	5.8661e-10	-0.00041538	4.903e-07	-4.8552e-07	0.0032488	2.5949e-09	-0.0032466	4.9174e-07	-4.871e-07	0.0051634	9.2466e-09	-0.0051674	4.9422e-07	-4.8952e-07	0.005862	3.19922e-08	-0.005859	4.99e-07	-4.9398e-07	0.0061572	1.2054e-07	-0.0061578	5.0192e-07	-4.972e-07
0.03	9.98138e-08	-1.108e-10	-1.040418e-07	4.8254e-07	-4.7792e-07	8.2894e-06	4.892e-11	-8.2619e-06	4.8806e-07	-4.8348e-07	0.0004777	5.7209e-10	-0.00047718	4.9016e-07	-4.8548e-07	0.0038382	2.5324e-09	-0.0038378	4.9148e-07	-4.87e-07	0.0061866	9.1175e-09	-0.0061846	4.9386e-07	-4.8944e-07	0.0070362	3.10488e-08	-0.0070354	4.9884e-07	-4.9402e-07	0.0073968	1.1704e-07	-0.0073972	5.0178e-07	-4.9688e-07
0.035	1.109528e-07	-1.138e-10	-1.155516e-07	4.8262e-07	-4.7818e-07	9.1607e-06	3.966e-11	-9.185e-06	4.8818e-07	-4.8356e-07	0.00053398	5.5483e-10	-0.00053402	4.9006e-07	-4.8564e-07	0.004422	2.4795e-09	-0.0044142	4.914e-07	-4.8698e-07	0.0072104	8.8034e-09	-0.0072108	4.9404e-07	-4.8928e-07	0.0082296	3.04232e-08	-0.0082262	4.9846e-07	-4.9378e-07	0.0086554	1.1374e-07	-0.0086572	5.0176e-07	-4.9692e-07
0.04	1.2146e-07	-1.1408e-10	-1.259e-07	4.8256e-07	-4.7814e-07	9.9895e-06	3.601e-11	-9.9662e-06	4.881e-07	-4.838e-07	0.00058574	5.4001e-10	-0.00058568	4.9008e-07	-4.8542e-07	0.0049726	2.4156e-09	-0.0049712	4.9156e-07	-4.868e-07	0.0082102	8.5983e-09	-0.0082064	4.9396e-07	-4.8938e-07	0.0093932	2.94588e-08	-0.009389	4.9824e-07	-4.936e-07	0.009891	1.1056e-07	-0.0098942	5.0136e-07	-4.9666e-07
0.045	1.3104e-07	-1.135e-10	-1.3558e-07	4.8294e-07	-4.784e-07	1.06982e-05	3.883e-11	-1.07059e-05	4.8818e-07	-4.8376e-07	0.00063324	5.2544e-10	-0.00063284	4.9012e-07	-4.855e-07	0.0055048	2.5217e-09	-0.0055072	4.915e-07	-4.8684e-07	0.0092154	8.3876e-09	-0.0092196	4.9386e-07	-4.8948e-07	0.0105728	2.8782e-08	-0.0105744	4.9818e-07	-4.9344e-07	0.0111476	1.0734e-07	-0.0111474	5.0134e-07	-4.966e-07
0.05	1.405e-07	-1.189e-10	-1.4474e-07	4.8266e-07	-4.7832e-07	1.14075e-05	3.642e-11	-1.14051e-05	4.883e-07	-4.8368e-07	0.00067524	5.0987e-10	-0.00067592	4.902e-07	-4.8554e-07	0.0060158	2.4729e-09	-0.006013	4.9168e-07	-4.8702e-07	0.0101948	8.1696e-09	-0.010191	4.9396e-07	-4.895e-07	0.011752	2.80588e-08	-0.011744	4.9804e-07	-4.9332e-07	0.01241	1.0434e-07	-0.012388	5.0096e-07	-4.9636e-07
