gm,Vd=0V	gm,Vd=0.15V	gm,Vd=0.3V	gm,Vd=0.45V	gm,Vd=0.6V	gm,Vd=0.75V	gm,Vd=0.9V
6.08800000000004e-08	-4.63600000000011e-08	-2.29200000000011e-08	-1.46800000000007e-08	-3.90000000000004e-09	-5.60000000000018e-10	2.47999999999999e-09
9.04000000000027e-09	-1.32800000000008e-08	-2.198e-08	-1.36400000000001e-08	5.19999999999895e-10	-3.76999999999992e-09	2.06999999999998e-09
-2.45999999999845e-09	2.9799999999993e-09	-1.37399999999997e-08	1.32000000000022e-09	-1.80000000000086e-10	4.50000000000179e-10	2.61000000000003e-09
1.36600000000007e-08	-9.41999999999992e-09	-3.61999999999993e-09	3.46000000000008e-09	-1.91000000000004e-09	2.33000000000013e-09	-2.16999999999987e-09
-1.0200000000001e-08	-1.48999999999999e-08	-6.07999999999999e-09	-6.23999999999988e-09	5.19999999999972e-10	7.00000000000074e-10	4.00000000000182e-10
-3.65999999999952e-09	-1.07000000000005e-08	-8.60000000000414e-10	-8.83999999999979e-09	-1.95999999999999e-09	-1.69999999999904e-10	4.30000000000191e-10
-1.31200000000004e-08	-7.72000000000013e-09	4.07999999999947e-09	-1.61999999999965e-09	-1.76999999999997e-09	-6.2999999999989e-10	-2.35999999999986e-09
-3.25600000000003e-08	-2.04599999999999e-08	-4.59999999999985e-09	6.72000000000015e-09	-1.13999999999991e-09	-1.49999999999989e-09	1.27000000000006e-09
-8.85999999999937e-09	-3.80800000000007e-08	-2.87999999999945e-09	1.39999999999893e-10	2.10000000000008e-09	-8.59999999999885e-10	-1.22000000000002e-09
-4.97999999999876e-09	-1.80600000000006e-08	-5.4e-09	-7.37999999999992e-09	5.0000000000115e-11	2.12000000000007e-09	2.79999999999955e-10
-2.48799999999993e-08	1.41400000000002e-08	-1.34200000000004e-08	-1.5199999999999e-09	-9.89999999999895e-10	1.30000000000038e-10	6.39999999999949e-10
-3.14000000000078e-09	-2.21999999999999e-09	-3.78000000000014e-09	-1.07999999999994e-09	-9.29999999999878e-10	6.00000000000186e-11	-9.20000000000038e-10
2.92000000000013e-09	-1.30400000000003e-08	6.12000000000004e-09	-6.23999999999982e-09	-4.24999999999989e-09	-1.86000000000003e-09	9.70000000000044e-10
-2.51799999999993e-08	-3.400000000001e-10	-1.02000000000008e-09	4.22000000000009e-09	9.69999999999935e-10	-3.80000000000047e-10	3.00000000000671e-11
-2.44400000000003e-08	-2.15999999999995e-09	-1.54399999999999e-08	9.99999999999943e-10	1.65999999999987e-09	-2.00000000000527e-11	-5.29999999999951e-10
-1.28000000000042e-09	-1.27200000000005e-08	-5.31999999999993e-09	-5.68000000000021e-09	6.99999999999982e-10	-5.60000000000018e-10	1.11000000000003e-09
2.68000000000071e-09	-1.26600000000003e-08	3.50000000000019e-09	6.19999999999686e-10	9.10000000000103e-10	-2.89999999999957e-10	-1.00999999999998e-09
