vg	id_vd = 0V	ig_vd = 0V	is_vd = 0V	iavdd_vd = 0V	ignd_vd = 0V	id_vd = 0.01V	ig_vd = 0.01V	is_vd = 0.01V	iavdd_vd = 0.01V	ignd_vd = 0.01V	id_vd = 0.02V	ig_vd = 0.02V	is_vd = 0.02V	iavdd_vd = 0.02V	ignd_vd = 0.02V	id_vd = 0.03V	ig_vd = 0.03V	is_vd = 0.03V	iavdd_vd = 0.03V	ignd_vd = 0.03V	id_vd = 0.04V	ig_vd = 0.04V	is_vd = 0.04V	iavdd_vd = 0.04V	ignd_vd = 0.04V	id_vd = 0.05V	ig_vd = 0.05V	is_vd = 0.05V	iavdd_vd = 0.05V	ignd_vd = 0.05V	id_vd = 0.06V	ig_vd = 0.06V	is_vd = 0.06V	iavdd_vd = 0.06V	ignd_vd = 0.06V	id_vd = 0.07V	ig_vd = 0.07V	is_vd = 0.07V	iavdd_vd = 0.07V	ignd_vd = 0.07V	id_vd = 0.08V	ig_vd = 0.08V	is_vd = 0.08V	iavdd_vd = 0.08V	ignd_vd = 0.08V	id_vd = 0.09V	ig_vd = 0.09V	is_vd = 0.09V	iavdd_vd = 0.09V	ignd_vd = 0.09V	id_vd = 0.1V	ig_vd = 0.1V	is_vd = 0.1V	iavdd_vd = 0.1V	ignd_vd = 0.1V
1.2	1.0538e-09	1.13266e-08	2.1364e-10	5.9138e-07	-6.0412e-07	9.996e-10	1.15312e-08	2.0298e-10	6.0662e-07	-6.1936e-07	1.2234e-09	1.15786e-08	2.017e-10	6.1014e-07	-6.2304e-07	1.4885e-09	1.1594e-08	2.0178e-10	6.1216e-07	-6.2522e-07	1.7391e-09	1.1581e-08	2.0099e-10	6.1346e-07	-6.2694e-07	2.0013e-09	1.15662e-08	2.0203e-10	6.1452e-07	-6.2832e-07	2.2624e-09	1.15856e-08	2.0169e-10	6.1546e-07	-6.2936e-07	2.5279e-09	1.16e-08	1.9841e-10	6.1632e-07	-6.3038e-07	2.8192e-09	1.15792e-08	2.0116e-10	6.167e-07	-6.3128e-07	3.1273e-09	1.15554e-08	2.0015e-10	6.1734e-07	-6.32e-07	3.4577e-09	1.15316e-08	2.0026e-10	6.177e-07	-6.3294e-07
1.195	9.2912e-10	1.0299e-08	2.1331e-10	5.9318e-07	-6.0482e-07	9.922e-10	1.04414e-08	2.039e-10	6.0794e-07	-6.1948e-07	1.2329e-09	1.04806e-08	2.0333e-10	6.1124e-07	-6.231e-07	1.4892e-09	1.04924e-08	2.0291e-10	6.133e-07	-6.2522e-07	1.739e-09	1.05008e-08	2.0302e-10	6.1438e-07	-6.2698e-07	1.995e-09	1.04736e-08	2.0261e-10	6.1558e-07	-6.2838e-07	2.2692e-09	1.04828e-08	2.0392e-10	6.1646e-07	-6.295e-07	2.5293e-09	1.04774e-08	2.0086e-10	6.174e-07	-6.304e-07	2.8257e-09	1.04632e-08	2.0219e-10	6.1766e-07	-6.3106e-07	3.1277e-09	1.0459e-08	2.0057e-10	6.1852e-07	-6.3224e-07	3.4604e-09	1.04292e-08	2.0271e-10	6.189e-07	-6.3288e-07
1.19	9.283e-10	9.3238e-09	2.1262e-10	5.9458e-07	-6.0496e-07	9.984e-10	9.4499e-09	2.0434e-10	6.0872e-07	-6.1932e-07	1.2316e-09	9.4771e-09	2.0454e-10	6.1208e-07	-6.2302e-07	1.4887e-09	9.4988e-09	2.0217e-10	6.1402e-07	-6.252e-07	1.7449e-09	9.4901e-09	2.0481e-10	6.155e-07	-6.2698e-07	2.0004e-09	9.4814e-09	2.0373e-10	6.1668e-07	-6.2832e-07	2.2675e-09	9.4747e-09	2.0188e-10	6.1756e-07	-6.295e-07	2.5383e-09	9.4831e-09	2.0343e-10	6.1818e-07	-6.3048e-07	2.8282e-09	9.4748e-09	2.0084e-10	6.1888e-07	-6.3134e-07	3.1247e-09	9.4623e-09	2.0324e-10	6.1938e-07	-6.3218e-07	3.4615e-09	9.4462e-09	2.0282e-10	6.198e-07	-6.3286e-07
1.185	9.0129e-10	8.4475e-09	2.1354e-10	5.96e-07	-6.055e-07	9.958e-10	8.5605e-09	2.0507e-10	6.096e-07	-6.1938e-07	1.2281e-09	8.5944e-09	2.057e-10	6.129e-07	-6.2302e-07	1.4983e-09	8.6025e-09	2.044e-10	6.1506e-07	-6.2534e-07	1.7454e-09	8.588e-09	2.0733e-10	6.165e-07	-6.2696e-07	1.9986e-09	8.5805e-09	2.0505e-10	6.1754e-07	-6.285e-07	2.2607e-09	8.587e-09	2.0325e-10	6.1836e-07	-6.2936e-07	2.5408e-09	8.5921e-09	2.0433e-10	6.191e-07	-6.303e-07	2.8221e-09	8.5812e-09	2.0218e-10	6.1968e-07	-6.3132e-07	3.1269e-09	8.5793e-09	2.0348e-10	6.2022e-07	-6.3214e-07	3.4639e-09	8.5475e-09	2.0401e-10	6.2064e-07	-6.33e-07
1.18	8.959e-10	7.6907e-09	2.1552e-10	5.9712e-07	-6.0592e-07	1.0077e-09	7.7721e-09	2.0656e-10	6.1038e-07	-6.1936e-07	1.2263e-09	7.8029e-09	2.0786e-10	6.1386e-07	-6.2316e-07	1.4937e-09	7.794e-09	2.0865e-10	6.1588e-07	-6.2536e-07	1.7462e-09	7.8062e-09	2.0513e-10	6.1684e-07	-6.2654e-07	2.0025e-09	7.7813e-09	2.072e-10	6.182e-07	-6.2818e-07	2.267e-09	7.8011e-09	2.0639e-10	6.1908e-07	-6.2934e-07	2.5402e-09	7.8034e-09	2.0295e-10	6.199e-07	-6.3046e-07	2.8219e-09	7.7843e-09	2.0472e-10	6.2056e-07	-6.3144e-07	3.1291e-09	7.7768e-09	2.06e-10	6.21e-07	-6.3206e-07	3.4662e-09	7.7443e-09	2.0423e-10	6.216e-07	-6.3328e-07
1.175	8.9492e-10	6.9634e-09	2.1562e-10	5.9802e-07	-6.0618e-07	1.0016e-09	7.0447e-09	2.0747e-10	6.1118e-07	-6.1938e-07	1.2337e-09	7.0686e-09	2.0751e-10	6.1478e-07	-6.2298e-07	1.4912e-09	7.0736e-09	2.0769e-10	6.1668e-07	-6.254e-07	1.7418e-09	7.0766e-09	2.0656e-10	6.1784e-07	-6.2692e-07	2.0012e-09	7.0608e-09	2.0502e-10	6.1894e-07	-6.282e-07	2.2737e-09	7.06e-09	2.0585e-10	6.1988e-07	-6.2932e-07	2.5299e-09	7.0798e-09	2.0554e-10	6.2068e-07	-6.305e-07	2.8264e-09	7.0628e-09	2.0541e-10	6.2126e-07	-6.3142e-07	3.132e-09	7.0428e-09	2.0572e-10	6.2192e-07	-6.3246e-07	3.4618e-09	7.0227e-09	2.0517e-10	6.2228e-07	-6.3294e-07
1.17	8.8755e-10	6.3355e-09	2.1493e-10	5.9896e-07	-6.0636e-07	1.0021e-09	6.4018e-09	2.0826e-10	6.1166e-07	-6.1938e-07	1.2351e-09	6.4188e-09	2.0774e-10	6.152e-07	-6.2298e-07	1.4918e-09	6.4215e-09	2.0442e-10	6.1724e-07	-6.2532e-07	1.7413e-09	6.427e-09	2.0765e-10	6.1842e-07	-6.2692e-07	2.0017e-09	6.41e-09	2.0748e-10	6.196e-07	-6.281e-07	2.2666e-09	6.4133e-09	2.065e-10	6.2052e-07	-6.2944e-07	2.5404e-09	6.4268e-09	2.0878e-10	6.2118e-07	-6.3038e-07	2.8277e-09	6.4065e-09	2.0746e-10	6.2198e-07	-6.3136e-07	3.1315e-09	6.3959e-09	2.0654e-10	6.2248e-07	-6.3236e-07	3.4627e-09	6.3793e-09	2.0584e-10	6.2284e-07	-6.3306e-07
1.165	8.7459e-10	5.7397e-09	2.1607e-10	5.9974e-07	-6.0666e-07	1.0011e-09	5.8095e-09	2.1094e-10	6.123e-07	-6.193e-07	1.2397e-09	5.8242e-09	2.0827e-10	6.1566e-07	-6.2296e-07	1.5027e-09	5.8239e-09	2.0478e-10	6.1766e-07	-6.2516e-07	1.7501e-09	5.8245e-09	2.0774e-10	6.1914e-07	-6.2688e-07	2.0041e-09	5.807e-09	2.0908e-10	6.2034e-07	-6.2828e-07	2.2667e-09	5.817e-09	2.0798e-10	6.211e-07	-6.2936e-07	2.5428e-09	5.8171e-09	2.0761e-10	6.2176e-07	-6.3026e-07	2.8258e-09	5.8079e-09	2.0858e-10	6.2254e-07	-6.3142e-07	3.1303e-09	5.8027e-09	2.0771e-10	6.231e-07	-6.323e-07	3.4669e-09	5.7869e-09	2.0801e-10	6.2354e-07	-6.3312e-07
1.16	8.7125e-10	5.2214e-09	2.1844e-10	6.0056e-07	-6.0686e-07	9.991e-10	5.2805e-09	2.089e-10	6.1286e-07	-6.1948e-07	1.2455e-09	5.2884e-09	2.1049e-10	6.1616e-07	-6.2306e-07	1.5085e-09	5.2876e-09	2.0914e-10	6.1834e-07	-6.2536e-07	1.7462e-09	5.29e-09	2.0884e-10	6.197e-07	-6.2698e-07	2.0119e-09	5.277e-09	2.0871e-10	6.2086e-07	-6.2814e-07	2.2711e-09	5.2869e-09	2.105e-10	6.2158e-07	-6.2938e-07	2.538e-09	5.2958e-09	2.0733e-10	6.2236e-07	-6.3042e-07	2.8263e-09	5.2808e-09	2.0896e-10	6.2306e-07	-6.3148e-07	3.1334e-09	5.2665e-09	2.0859e-10	6.2358e-07	-6.3232e-07	3.4651e-09	5.2598e-09	2.0712e-10	6.2414e-07	-6.3288e-07
1.155	8.6797e-10	4.7485e-09	2.1823e-10	6.0104e-07	-6.069e-07	1.0009e-09	4.7912e-09	2.1004e-10	6.1348e-07	-6.195e-07	1.246e-09	4.8033e-09	2.115e-10	6.1674e-07	-6.2312e-07	1.5058e-09	4.8017e-09	2.1101e-10	6.1872e-07	-6.251e-07	1.7483e-09	4.8103e-09	2.0862e-10	6.2014e-07	-6.2674e-07	2.0047e-09	4.7975e-09	2.0963e-10	6.2128e-07	-6.2832e-07	2.2696e-09	4.7901e-09	2.0889e-10	6.2236e-07	-6.2966e-07	2.5372e-09	4.7954e-09	2.1115e-10	6.2296e-07	-6.305e-07	2.8285e-09	4.7914e-09	2.0972e-10	6.2356e-07	-6.316e-07	3.1341e-09	4.7855e-09	2.0771e-10	6.2414e-07	-6.3228e-07	3.4654e-09	4.7747e-09	2.0765e-10	6.2462e-07	-6.33e-07
