gm,Vd=0V	gm,Vd=0.15V	gm,Vd=0.3V	gm,Vd=0.45V	gm,Vd=0.6V	gm,Vd=0.75V	gm,Vd=0.9V
3.20000000000005e-11	-4.364e-09	-6.77999999999996e-09	-6.73999999999999e-09	-9.44000000000007e-09	-1.07400000000001e-08	-9.76000000000001e-09
1.13999999999999e-10	-2.497e-09	-4.84999999999999e-09	-6.36e-09	-8.74000000000003e-09	-8.79e-09	-1.014e-08
-9.39999999999999e-10	-1.794e-09	-2.85e-09	-4.63000000000001e-09	-5.68e-09	-9.55999999999995e-09	-1.24199999999999e-08
-1.49e-09	-2.09500000000001e-09	-2.49000000000001e-09	-4.29000000000002e-09	-5.93000000000008e-09	-9.08e-09	-1.16e-08
-7.23000000000004e-10	-1.32e-09	-2.96000000000001e-09	-4.94000000000001e-09	-5.87000000000006e-09	-7.34000000000004e-09	-8.10000000000013e-09
-1.234e-09	-1.90499999999999e-09	-2.76e-09	-4.13000000000002e-09	-4.68999999999999e-09	-6.35000000000008e-09	-7.39999999999995e-09
-4.7e-10	-1.871e-09	-2.04e-09	-3.79e-09	-6.80999999999997e-09	-4.23999999999997e-09	-1.124e-08
-6.57999999999999e-10	-1.773e-09	-2.53999999999999e-09	-3.58999999999998e-09	-6.37999999999997e-09	-6.00000000000002e-09	-1.31000000000001e-08
-9.78e-10	-1.453e-09	-2.99e-09	-4.61e-09	-6.26000000000001e-09	-9.47000000000004e-09	-1.036e-08
-5.4e-10	-1.565e-09	-2.99e-09	-4.07e-09	-5.16000000000001e-09	-8.35999999999991e-09	-9.23999999999985e-09
-3.42e-10	-1.667e-09	-2.91e-09	-3.82000000000001e-09	-4.62000000000001e-09	-5.0500000000001e-09	-8.59999999999998e-09
-9.00000000000004e-11	-1.041e-09	-2.51e-09	-3.62999999999999e-09	-5.25999999999995e-09	-6.10000000000013e-09	-1.02e-08
-1.394e-09	-1.439e-09	-2.27999999999999e-09	-3.38e-09	-5.08999999999994e-09	-9.04999999999983e-09	-1.05199999999999e-08
-5.22999999999998e-10	-1.047e-09	-2.57000000000001e-09	-4.23999999999998e-09	-5.42000000000002e-09	-1.027e-08	-9.98000000000002e-09
-7.20999999999997e-10	-1.265e-09	-2.03000000000001e-09	-3.07e-09	-5.16999999999998e-09	-6.48000000000002e-09	-8.36000000000011e-09
