Vds	Gds_Vgs=0.15V	Gds_Vgs=0.30V	Gds_Vgs=0.45V	Gds_Vgs=0.60V	Gds_Vgs=0.75V	Gds_Vgs=0.90V
0.78	1.872e-07	1.086e-05	0.000382	0.00152	0.00268	0.00396
0.785	1.888e-07	1.092e-05	0.000398	0.0014	0.0027	0.00374
0.79	1.772e-07	1.236e-05	0.000386	0.00136	0.00274	0.0038
0.795	1.772e-07	1.334e-05	0.000362	0.00144	0.00276	0.0039
0.8	1.83e-07	1.412e-05	0.000368	0.00148	0.00268	0.00386
0.805	1.786e-07	1.506e-05	0.000372	0.00148	0.00254	0.0039
0.81	1.828e-07	1.632e-05	0.00036	0.0015	0.00246	0.00388
0.815	2.06e-07	1.698e-05	0.000372	0.00158	0.00246	0.00368
0.82	2.198e-07	1.678e-05	0.000378	0.00162	0.00244	0.00356
0.825	2.104e-07	1.706e-05	0.000344	0.00152	0.0024	0.00356
0.83	1.968e-07	1.676e-05	0.000324	0.00142	0.00246	0.00352
0.835	1.906e-07	1.444e-05	0.000332	0.00138	0.00252	0.0036
0.84	1.738e-07	1.248e-05	0.000348	0.00134	0.00248	0.00374
0.845	1.566e-07	1.156e-05	0.00037	0.00132	0.00244	0.00368
0.85	1.59e-07	1.062e-05	0.000384	0.00134	0.00252	0.00358
0.855	1.698e-07	1.11e-05	0.000404	0.0014	0.00258	0.00352
0.86	1.886e-07	1.28e-05	0.000414	0.00144	0.0025	0.0034
0.865	2.02e-07	1.376e-05	0.000396	0.00142	0.00244	0.00326
0.87	2.056e-07	1.484e-05	0.00038	0.00142	0.00246	0.00326
0.875	2.202e-07	1.678e-05	0.000378	0.0014	0.00242	0.00338
0.88	2.272e-07	1.762e-05	0.000378	0.0013	0.00234	0.0034
0.885	2.068e-07	1.62e-05	0.000376	0.00126	0.00236	0.00334
0.89	1.928e-07	1.418e-05	0.000364	0.00128	0.00242	0.00334
0.895	1.934e-07	1.196e-05	0.000342	0.00126	0.00244	0.0033
0.9	1.828e-07	9.86e-06	0.000348	0.00124	0.00246	0.0031
