Vg	Id,Vd=0V	Ig,Vd=0V	Is,Vd=0V	Iavdd,Vd=0V	Ignd,Vd=0V	Id,Vd=0.15V	Ig,Vd=0.15V	Is,Vd=0.15V	Iavdd,Vd=0.15V	Ignd,Vd=0.15V	Id,Vd=0.3V	Ig,Vd=0.3V	Is,Vd=0.3V	Iavdd,Vd=0.3V	Ignd,Vd=0.3V	Id,Vd=0.45V	Ig,Vd=0.45V	Is,Vd=0.45V	Iavdd,Vd=0.45V	Ignd,Vd=0.45V	Id,Vd=0.6V	Ig,Vd=0.6V	Is,Vd=0.6V	Iavdd,Vd=0.6V	Ignd,Vd=0.6V	Id,Vd=0.75V	Ig,Vd=0.75V	Is,Vd=0.75V	Iavdd,Vd=0.75V	Ignd,Vd=0.75V	Id,Vd=0.9V	Ig,Vd=0.9V	Is,Vd=0.9V	Iavdd,Vd=0.9V	Ignd,Vd=0.9V
1.2	-9.33392e-08	1.10362e-08	5.4548e-09	5.1676e-07	-4.397e-07	-5.59278e-08	1.1084e-08	2.8483e-09	4.9698e-07	-4.552e-07	-3.19696e-08	1.06838e-08	1.4546e-09	4.7608e-07	-4.563e-07	-1.68398e-08	1.0365e-08	7.7573e-10	4.619e-07	-4.561e-07	-7.0407e-09	1.00974e-08	4.4113e-10	4.525e-07	-4.5582e-07	-1.4319e-09	9.875e-09	2.7731e-10	4.4662e-07	-4.5538e-07	2.1514e-09	9.7106e-09	1.2502e-10	4.4306e-07	-4.5504e-07
1.195	-9.41104e-08	1.01104e-08	6.0689e-09	5.1768e-07	-4.398e-07	-5.5867e-08	1.00322e-08	3.1528e-09	4.9752e-07	-4.549e-07	-3.1862e-08	9.6274e-09	1.6037e-09	4.762e-07	-4.555e-07	-1.68326e-08	9.3034e-09	8.5109e-10	4.625e-07	-4.558e-07	-7.0697e-09	9.0955e-09	4.802e-10	4.5316e-07	-4.556e-07	-1.4352e-09	8.9001e-09	2.9657e-10	4.4758e-07	-4.5538e-07	2.1771e-09	8.7667e-09	1.2689e-10	4.4402e-07	-4.5506e-07
1.19	-9.44484e-08	9.2453e-09	6.686e-09	5.1882e-07	-4.4002e-07	-5.60536e-08	9.1366e-09	3.483e-09	4.9772e-07	-4.5434e-07	-3.19636e-08	8.7401e-09	1.7798e-09	4.7662e-07	-4.5518e-07	-1.68988e-08	8.4512e-09	9.3892e-10	4.6308e-07	-4.5544e-07	-7.0782e-09	8.2067e-09	5.2584e-10	4.5388e-07	-4.5554e-07	-1.4716e-09	8.0587e-09	3.1932e-10	4.484e-07	-4.5514e-07	2.1686e-09	7.9372e-09	1.3333e-10	4.449e-07	-4.5512e-07
1.185	-9.51586e-08	8.5178e-09	7.428e-09	5.1948e-07	-4.4028e-07	-5.62784e-08	8.3025e-09	3.8642e-09	4.979e-07	-4.5378e-07	-3.2168e-08	7.9507e-09	1.9638e-09	4.77e-07	-4.5476e-07	-1.69638e-08	7.6604e-09	1.03707e-09	4.6352e-07	-4.5522e-07	-7.1605e-09	7.4446e-09	5.7672e-10	4.5444e-07	-4.552e-07	-1.4937e-09	7.2876e-09	3.4359e-10	4.49e-07	-4.5508e-07	2.1623e-09	7.1874e-09	1.3396e-10	4.456e-07	-4.5514e-07
1.18	-9.57084e-08	7.8288e-09	8.2339e-09	5.2002e-07	-4.4042e-07	-5.66e-08	7.6136e-09	4.2722e-09	4.9838e-07	-4.5338e-07	-3.23552e-08	7.2292e-09	2.1832e-09	4.775e-07	-4.5446e-07	-1.70818e-08	6.9621e-09	1.14902e-09	4.64e-07	-4.5502e-07	-7.1997e-09	6.7458e-09	6.3348e-10	4.5494e-07	-4.551e-07	-1.5041e-09	6.5993e-09	3.7487e-10	4.4956e-07	-4.5504e-07	2.1518e-09	6.4939e-09	1.3578e-10	4.4622e-07	-4.551e-07
1.175	-9.62676e-08	7.204e-09	9.1176e-09	5.2048e-07	-4.4052e-07	-5.6998e-08	6.9442e-09	4.7548e-09	4.9836e-07	-4.53e-07	-3.247e-08	6.588e-09	2.4222e-09	4.7774e-07	-4.5418e-07	-1.71562e-08	6.32e-09	1.2724e-09	4.6436e-07	-4.5474e-07	-7.2339e-09	6.1067e-09	7e-10	4.556e-07	-4.5502e-07	-1.5297e-09	5.9731e-09	4.0892e-10	4.5022e-07	-4.55e-07	2.1605e-09	5.8879e-09	1.3468e-10	4.4684e-07	-4.549e-07
1.17	-9.70006e-08	6.6443e-09	1.01328e-08	5.2102e-07	-4.4088e-07	-5.73628e-08	6.3572e-09	5.2801e-09	4.984e-07	-4.5266e-07	-3.27244e-08	6.0065e-09	2.6985e-09	4.78e-07	-4.539e-07	-1.72936e-08	5.7446e-09	1.4136e-09	4.6478e-07	-4.5468e-07	-7.3058e-09	5.5546e-09	7.7257e-10	4.5586e-07	-4.5494e-07	-1.5573e-09	5.4124e-09	4.4859e-10	4.5092e-07	-4.55e-07	2.1617e-09	5.3248e-09	1.4131e-10	4.4734e-07	-4.55e-07
1.165	-9.80612e-08	6.0997e-09	1.13157e-08	5.215e-07	-4.4082e-07	-5.78492e-08	5.8201e-09	5.8855e-09	4.9858e-07	-4.5232e-07	-3.29734e-08	5.4921e-09	2.9999e-09	4.7824e-07	-4.5372e-07	-1.7445e-08	5.229e-09	1.5697e-09	4.6504e-07	-4.5456e-07	-7.3657e-09	5.0397e-09	8.5369e-10	4.5632e-07	-4.548e-07	-1.6026e-09	4.8829e-09	4.8461e-10	4.512e-07	-4.5498e-07	2.1659e-09	4.8207e-09	1.4647e-10	4.48e-07	-4.5506e-07
1.16	-9.90196e-08	5.6591e-09	1.25616e-08	5.2196e-07	-4.4102e-07	-5.84508e-08	5.35e-09	6.5159e-09	4.988e-07	-4.5222e-07	-3.32186e-08	5.009e-09	3.345e-09	4.7832e-07	-4.5344e-07	-1.76064e-08	4.7665e-09	1.7473e-09	4.6556e-07	-4.5436e-07	-7.4486e-09	4.5869e-09	9.4493e-10	4.567e-07	-4.5484e-07	-1.6535e-09	4.4388e-09	5.3515e-10	4.5154e-07	-4.5482e-07	2.1659e-09	4.3594e-09	1.487e-10	4.4822e-07	-4.5496e-07
1.155	-1.003804e-07	5.2543e-09	1.3996e-08	5.2218e-07	-4.4116e-07	-5.8862e-08	4.9107e-09	7.2814e-09	4.9884e-07	-4.5188e-07	-3.36678e-08	4.5865e-09	3.7324e-09	4.7886e-07	-4.5336e-07	-1.77644e-08	4.3279e-09	1.9445e-09	4.6572e-07	-4.5422e-07	-7.5321e-09	4.1403e-09	1.04798e-09	4.5702e-07	-4.5452e-07	-1.6998e-09	4.0291e-09	5.9003e-10	4.5188e-07	-4.5486e-07	2.1661e-09	3.9338e-09	1.5197e-10	4.4878e-07	-4.55e-07
