Vg	Id,Vd=0V	Ig,Vd=0V	Is,Vd=0V	Iavdd,Vd=0V	Ignd,Vd=0V	Id,Vd=0.15V	Ig,Vd=0.15V	Is,Vd=0.15V	Iavdd,Vd=0.15V	Ignd,Vd=0.15V	Id,Vd=0.3V	Ig,Vd=0.3V	Is,Vd=0.3V	Iavdd,Vd=0.3V	Ignd,Vd=0.3V	Id,Vd=0.45V	Ig,Vd=0.45V	Is,Vd=0.45V	Iavdd,Vd=0.45V	Ignd,Vd=0.45V	Id,Vd=0.6V	Ig,Vd=0.6V	Is,Vd=0.6V	Iavdd,Vd=0.6V	Ignd,Vd=0.6V	Id,Vd=0.75V	Ig,Vd=0.75V	Is,Vd=0.75V	Iavdd,Vd=0.75V	Ignd,Vd=0.75V	Id,Vd=0.9V	Ig,Vd=0.9V	Is,Vd=0.9V	Iavdd,Vd=0.9V	Ignd,Vd=0.9V
-0.3	1.5449e-10	-3.2494e-10	1.473e-10	3.3604e-07	-3.3594e-07	7.0065e-10	-6.5044e-10	1.3555e-10	3.3538e-07	-3.3544e-07	1.6985e-09	-1.2976e-09	1.3371e-10	3.3554e-07	-3.36e-07	3.5491e-09	-2.375e-09	1.3107e-10	3.3594e-07	-3.3716e-07	6.7009e-09	-4.011e-09	1.276e-10	3.37e-07	-3.3966e-07	1.20132e-08	-6.3611e-09	1.2499e-10	3.382e-07	-3.4382e-07	2.1365e-08	-9.5385e-09	1.1948e-10	3.3774e-07	-3.4956e-07
-0.295	1.701e-10	-3.0762e-10	1.4043e-10	3.3602e-07	-3.3596e-07	6.8759e-10	-6.2761e-10	1.3027e-10	3.3542e-07	-3.3546e-07	1.6591e-09	-1.2585e-09	1.2421e-10	3.3534e-07	-3.359e-07	3.4749e-09	-2.316e-09	1.228e-10	3.3594e-07	-3.3714e-07	6.5964e-09	-3.9321e-09	1.1341e-10	3.3654e-07	-3.3952e-07	1.18352e-08	-6.2438e-09	1.1019e-10	3.3808e-07	-3.4364e-07	2.10378e-08	-9.4016e-09	1.053e-10	3.3768e-07	-3.4938e-07
-0.29	1.4208e-10	-2.9605e-10	1.3221e-10	3.36e-07	-3.3604e-07	6.5878e-10	-6.0509e-10	1.1829e-10	3.3534e-07	-3.3536e-07	1.6374e-09	-1.2204e-09	1.1297e-10	3.3568e-07	-3.3618e-07	3.4209e-09	-2.2668e-09	1.1053e-10	3.36e-07	-3.3726e-07	6.5094e-09	-3.8601e-09	1.0808e-10	3.3672e-07	-3.3946e-07	1.17134e-08	-6.1368e-09	9.981e-11	3.3798e-07	-3.4354e-07	2.07972e-08	-9.2839e-09	9.513e-11	3.3754e-07	-3.4918e-07
-0.285	1.4829e-10	-2.8122e-10	1.3049e-10	3.3604e-07	-3.3604e-07	6.4512e-10	-5.8115e-10	1.1169e-10	3.353e-07	-3.3548e-07	1.5988e-09	-1.1867e-09	1.0264e-10	3.357e-07	-3.3618e-07	3.3846e-09	-2.2148e-09	1.0594e-10	3.3616e-07	-3.3736e-07	6.4647e-09	-3.7829e-09	9.604e-11	3.3672e-07	-3.3942e-07	1.15806e-08	-6.0466e-09	8.718e-11	3.378e-07	-3.4322e-07	2.05862e-08	-9.1452e-09	8.112e-11	3.374e-07	-3.4886e-07
-0.28	1.4016e-10	-2.6793e-10	1.2271e-10	3.3594e-07	-3.3582e-07	6.3398e-10	-5.6094e-10	1.0424e-10	3.3526e-07	-3.3538e-07	1.584e-09	-1.151e-09	9.576e-11	3.3566e-07	-3.3618e-07	3.3484e-09	-2.1577e-09	9.202e-11	3.3608e-07	-3.3734e-07	6.3795e-09	-3.7142e-09	8.302e-11	3.3674e-07	-3.3936e-07	1.14702e-08	-5.9389e-09	7.797e-11	3.3798e-07	-3.4348e-07	2.04348e-08	-9.0087e-09	6.875e-11	3.3738e-07	-3.4876e-07
-0.275	1.2806e-10	-2.5418e-10	1.1639e-10	3.359e-07	-3.358e-07	6.2025e-10	-5.4063e-10	9.389e-11	3.353e-07	-3.354e-07	1.5602e-09	-1.1162e-09	8.399e-11	3.3574e-07	-3.3616e-07	3.2924e-09	-2.1132e-09	8.171e-11	3.361e-07	-3.3732e-07	6.3193e-09	-3.6364e-09	7.28e-11	3.3654e-07	-3.3936e-07	1.13626e-08	-5.841e-09	6.627e-11	3.378e-07	-3.4328e-07	2.01632e-08	-8.8837e-09	5.224e-11	3.3722e-07	-3.4842e-07
-0.27	1.2157e-10	-2.447e-10	1.1059e-10	3.3604e-07	-3.3594e-07	6.1706e-10	-5.1684e-10	8.298e-11	3.3556e-07	-3.3572e-07	1.5322e-09	-1.0814e-09	7.433e-11	3.3568e-07	-3.3618e-07	3.2776e-09	-2.0633e-09	7.174e-11	3.3608e-07	-3.3716e-07	6.2407e-09	-3.568e-09	6.106e-11	3.365e-07	-3.3918e-07	1.12756e-08	-5.7508e-09	5.593e-11	3.3758e-07	-3.4304e-07	1.9958e-08	-8.7547e-09	3.705e-11	3.372e-07	-3.483e-07
-0.265	1.1805e-10	-2.3197e-10	1.0677e-10	3.3594e-07	-3.3594e-07	5.9041e-10	-5.0181e-10	7.472e-11	3.3562e-07	-3.3578e-07	1.5065e-09	-1.0527e-09	6.438e-11	3.357e-07	-3.3586e-07	3.2226e-09	-2.018e-09	5.992e-11	3.3602e-07	-3.3718e-07	6.1991e-09	-3.4921e-09	4.843e-11	3.3636e-07	-3.3898e-07	1.11634e-08	-5.6519e-09	3.693e-11	3.3752e-07	-3.43e-07	1.97682e-08	-8.6216e-09	1.713e-11	3.3708e-07	-3.4818e-07
-0.26	1.2044e-10	-2.1882e-10	9.996e-11	3.3604e-07	-3.3602e-07	6.0523e-10	-4.7867e-10	6.812e-11	3.3556e-07	-3.3578e-07	1.4923e-09	-1.0184e-09	5.576e-11	3.3542e-07	-3.3596e-07	3.2005e-09	-1.9642e-09	4.489e-11	3.3598e-07	-3.3732e-07	6.1231e-09	-3.4266e-09	2.798e-11	3.3628e-07	-3.39e-07	1.10864e-08	-5.5536e-09	1.788e-11	3.3668e-07	-3.4238e-07	1.95468e-08	-8.4943e-09	-2.26e-12	3.3712e-07	-3.4812e-07
-0.255	9.841e-11	-2.0959e-10	9.421e-11	3.3594e-07	-3.3602e-07	5.7971e-10	-4.624e-10	5.349e-11	3.3566e-07	-3.3576e-07	1.4734e-09	-9.9514e-10	4.433e-11	3.355e-07	-3.359e-07	3.1488e-09	-1.9191e-09	2.968e-11	3.3606e-07	-3.3718e-07	6.0642e-09	-3.3594e-09	1.691e-11	3.3634e-07	-3.3904e-07	1.09858e-08	-5.4638e-09	-3e-12	3.3674e-07	-3.4226e-07	1.93552e-08	-8.3749e-09	-2.344e-11	3.3708e-07	-3.4794e-07
-0.25	1.0494e-10	-1.9968e-10	9.318e-11	3.3588e-07	-3.3576e-07	5.7452e-10	-4.4588e-10	4.446e-11	3.3542e-07	-3.3558e-07	1.4557e-09	-9.6901e-10	3.255e-11	3.3552e-07	-3.3596e-07	3.1344e-09	-1.8737e-09	1.846e-11	3.3586e-07	-3.3712e-07	6.0206e-09	-3.292e-09	-3.73e-12	3.3636e-07	-3.3904e-07	1.08756e-08	-5.3693e-09	-2.549e-11	3.367e-07	-3.4216e-07	1.91996e-08	-8.2513e-09	-4.576e-11	3.3708e-07	-3.4788e-07
-0.245	9.769e-11	-1.8945e-10	8.573e-11	3.36e-07	-3.3598e-07	5.763e-10	-4.2899e-10	3.095e-11	3.3532e-07	-3.3548e-07	1.4501e-09	-9.3765e-10	1.847e-11	3.3538e-07	-3.3584e-07	3.0967e-09	-1.8299e-09	-1.05e-12	3.3622e-07	-3.3756e-07	5.9798e-09	-3.2304e-09	-2.32e-11	3.3632e-07	-3.3902e-07	1.07958e-08	-5.2786e-09	-4.711e-11	3.3658e-07	-3.4198e-07	1.89964e-08	-8.1265e-09	-7.259e-11	3.3698e-07	-3.4778e-07
-0.24	8.941e-11	-1.7927e-10	8.042e-11	3.3626e-07	-3.3618e-07	5.6816e-10	-4.1438e-10	1.705e-11	3.352e-07	-3.354e-07	1.4327e-09	-9.0952e-10	-7.2e-13	3.354e-07	-3.3578e-07	3.0666e-09	-1.786e-09	-2.01e-11	3.362e-07	-3.3738e-07	5.9332e-09	-3.1648e-09	-4.803e-11	3.3622e-07	-3.3892e-07	1.07332e-08	-5.1872e-09	-7.296e-11	3.3656e-07	-3.42e-07	1.88576e-08	-8.0004e-09	-1.0461e-10	3.373e-07	-3.4796e-07
-0.235	8.65e-11	-1.7282e-10	7.61e-11	3.3612e-07	-3.3614e-07	5.7511e-10	-3.9317e-10	2.7e-13	3.353e-07	-3.355e-07	1.4228e-09	-8.7979e-10	-1.902e-11	3.3542e-07	-3.359e-07	3.0416e-09	-1.7424e-09	-4.178e-11	3.3618e-07	-3.3738e-07	5.8711e-09	-3.1078e-09	-7.132e-11	3.361e-07	-3.388e-07	1.06448e-08	-5.1055e-09	-9.836e-11	3.3658e-07	-3.4192e-07	1.87108e-08	-7.8931e-09	-1.3973e-10	3.3686e-07	-3.4746e-07
-0.23	8.659e-11	-1.6185e-10	7.143e-11	3.3622e-07	-3.3614e-07	5.5995e-10	-3.8309e-10	-1.61e-11	3.3524e-07	-3.3526e-07	1.4128e-09	-8.5444e-10	-3.789e-11	3.3544e-07	-3.3592e-07	3.0247e-09	-1.7033e-09	-6.345e-11	3.3618e-07	-3.373e-07	5.8829e-09	-3.0344e-09	-9.841e-11	3.3602e-07	-3.3868e-07	1.05934e-08	-5.0195e-09	-1.3661e-10	3.365e-07	-3.4184e-07	1.8539e-08	-7.7756e-09	-1.8117e-10	3.3672e-07	-3.4732e-07
