|Vgs|	Gm_|Vds|=0.01V	Gm_|Vds|=0.02V	Gm_|Vds|=0.03V	Gm_|Vds|=0.04V	Gm_|Vds|=0.05V	Gm_|Vds|=0.06V	Gm_|Vds|=0.07V	Gm_|Vds|=0.08V	Gm_|Vds|=0.09V	Gm_|Vds|=0.1V
-0.3	1.17999999999997e-09	6.20000000000038e-10	8.20000000000021e-10	-1.69999999999998e-09	8.79999999999999e-10	-8.59999999999993e-10	-6.40000000000003e-10	-9.56000000000012e-10	5.44000000000025e-10	-4.7500000000001e-09
-0.295	8.53333333333302e-10	2.83333333333346e-10	4.63333333333354e-10	-1.40833333333332e-09	2.83333333333323e-10	-7.13333333333324e-10	-7.3666666666666e-10	-7.07166666666665e-10	3.38333333333412e-11	-3.45266666666668e-09
-0.29	3.63999999999986e-10	1.52000000000011e-10	2.63000000000012e-10	-9.47999999999988e-10	-1.08000000000004e-10	-8.41999999999995e-10	-5.33999999999997e-10	-7.832e-10	-5.67799999999994e-10	-2.58580000000001e-09
-0.285	-1.00000000000705e-12	-1.07999999999997e-10	-1.01999999999992e-10	-6.33999999999992e-10	-4.51000000000003e-10	-7.49999999999996e-10	-5.41999999999999e-10	-6.62799999999998e-10	-8.69e-10	-2.02399999999999e-09
-0.28	-2.09999999999998e-10	-3.5e-10	-3.92999999999996e-10	-4.79000000000002e-10	-6.76999999999996e-10	-7.51e-10	-6.73000000000001e-10	-6.73000000000001e-10	-1.0891e-09	-1.5605e-09
-0.275	-2.69999999999996e-10	-4.48000000000001e-10	-4.88000000000005e-10	-4.89999999999997e-10	-7.72999999999995e-10	-9.33999999999998e-10	-8.73e-10	-8.59300000000001e-10	-1.3762e-09	-1.4217e-09
-0.27	-3.35999999999999e-10	-4.80000000000002e-10	-6.40000000000006e-10	-5.45999999999997e-10	-9.00999999999996e-10	-1.068e-09	-1.125e-09	-9.906e-10	-1.6332e-09	-1.5218e-09
-0.265	-3.47000000000003e-10	-5.55000000000004e-10	-8.60000000000002e-10	-7.14000000000003e-10	-1.055e-09	-1.134e-09	-1.433e-09	-1.1492e-09	-1.7521e-09	-1.8548e-09
-0.26	-2.56e-10	-6.37000000000005e-10	-9.43999999999999e-10	-1.034e-09	-1.18e-09	-1.343e-09	-1.733e-09	-1.5677e-09	-1.9842e-09	-2.5995e-09
-0.255	-3.33999999999999e-10	-6.58000000000003e-10	-1.008e-09	-1.335e-09	-1.404e-09	-1.689e-09	-1.864e-09	-1.9787e-09	-2.3658e-09	-3.3383e-09
-0.25	-5.83000000000001e-10	-7.45e-10	-1.271e-09	-1.535e-09	-1.669e-09	-1.951e-09	-1.933e-09	-2.1735e-09	-2.5407e-09	-3.7546e-09
-0.245	-6.87999999999999e-10	-1.012e-09	-1.575e-09	-1.76199999999999e-09	-1.836e-09	-2.141e-09	-2.181e-09	-2.3973e-09	-2.5863e-09	-4.0324e-09
-0.24	-6.76e-10	-1.242e-09	-1.72199999999999e-09	-2.07599999999999e-09	-2.034e-09	-2.473e-09	-2.5677e-09	-2.7518e-09	-2.8971e-09	-4.1774e-09
-0.235	-8.25000000000004e-10	-1.33800000000001e-09	-1.824e-09	-2.34000000000001e-09	-2.39200000000002e-09	-2.92100000000001e-09	-3.01950000000002e-09	-3.04340000000002e-09	-3.42860000000002e-09	-4.18450000000002e-09
-0.23	-1.028e-09	-1.54500000000001e-09	-2.04400000000001e-09	-2.54700000000001e-09	-2.81700000000002e-09	-3.25600000000001e-09	-3.52020000000002e-09	-3.37290000000002e-09	-3.87430000000002e-09	-4.34240000000002e-09
-0.225	-1.043e-09	-1.87700000000001e-09	-2.316e-09	-2.91200000000001e-09	-3.19200000000001e-09	-3.53700000000001e-09	-4.03090000000002e-09	-3.94380000000001e-09	-4.38370000000002e-09	-4.78000000000002e-09
-0.22	-1.036e-09	-2.13400000000001e-09	-2.555e-09	-3.41400000000001e-09	-3.66800000000001e-09	-4.04400000000001e-09	-4.57190000000002e-09	-4.70870000000001e-09	-5.15580000000002e-09	-5.54780000000002e-09
-0.215	-1.241e-09	-2.33700000000001e-09	-2.93200000000001e-09	-3.79900000000001e-09	-4.31300000000001e-09	-4.72300000000001e-09	-5.09140000000002e-09	-5.50780000000001e-09	-5.91050000000002e-09	-5.75500000000002e-09
-0.21	-1.49e-09	-2.685e-09	-3.556e-09	-4.16799999999999e-09	-4.91e-09	-5.342e-09	-5.6072e-09	-6.33899999999999e-09	-6.54589999999999e-09	-4.1314e-09
-0.205	-1.575e-09	-3.09e-09	-4.164e-09	-4.73899999999999e-09	-5.43199999999999e-09	-5.981e-09	-6.37489999999999e-09	-7.36859999999999e-09	-7.42119999999999e-09	-1.1519e-09
-0.2	-1.771e-09	-3.381e-09	-4.622e-09	-5.36999999999999e-09	-6.198e-09	-6.815e-09	-7.36399999999999e-09	-8.38239999999999e-09	-8.54149999999999e-09	2.4064e-09
