vd	id_vg = 0V	ig_vg = 0V	is_vg = 0V	iavdd_vg = 0V	ignd_vg = 0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0	-1.6164e-05	-5.32e-12	1.5446e-05	6.7834e-07	-5.9278e-07	-1.4668e-05	2.61e-12	1.436e-05	6.8982e-07	-6.0316e-07	-1.4636e-05	-1.77e-12	1.4284e-05	6.9226e-07	-6.0614e-07	-1.4778e-05	-1.01e-12	1.4424e-05	6.9434e-07	-6.0806e-07	-1.4838e-05	1.9e-12	1.4514e-05	6.9606e-07	-6.0954e-07	-1.4562e-05	2.84e-12	1.4194e-05	6.9712e-07	-6.1074e-07	-1.4046e-05	4.92e-12	1.3854e-05	6.9864e-07	-6.1198e-07
0.005	-1.488e-05	3.6e-13	1.48e-05	6.7778e-07	-5.9312e-07	-1.419e-05	-7.46e-12	1.4212e-05	6.8844e-07	-6.0324e-07	-1.4144e-05	-1.68e-12	1.394e-05	6.9114e-07	-6.063e-07	-1.4146e-05	-1.003e-11	1.3994e-05	6.93e-07	-6.0812e-07	-1.4272e-05	-3.81e-12	1.4128e-05	6.9476e-07	-6.096e-07	-1.3968e-05	-8.47e-12	1.382e-05	6.9594e-07	-6.109e-07	-1.3628e-05	4.97e-12	1.3488e-05	6.9738e-07	-6.1192e-07
0.01	-1.458e-05	-1.2e-12	1.4462e-05	6.7674e-07	-5.935e-07	-1.409e-05	4.46e-12	1.3912e-05	6.8738e-07	-6.0344e-07	-1.3756e-05	2.58e-12	1.3596e-05	6.8992e-07	-6.0626e-07	-1.3794e-05	-8.4e-13	1.3684e-05	6.9196e-07	-6.0814e-07	-1.4004e-05	-3.93e-12	1.38e-05	6.936e-07	-6.0958e-07	-1.3692e-05	9e-13	1.349e-05	6.946e-07	-6.1072e-07	-1.3364e-05	5.83e-12	1.3208e-05	6.9594e-07	-6.1202e-07
0.015	-1.4292e-05	3.7e-13	1.4024e-05	6.756e-07	-5.9356e-07	-1.3632e-05	-4.45e-12	1.345e-05	6.8608e-07	-6.0344e-07	-1.35e-05	-2.31e-12	1.329e-05	6.8844e-07	-6.0626e-07	-1.3466e-05	1.13e-12	1.3348e-05	6.9052e-07	-6.081e-07	-1.3628e-05	2.4e-12	1.3486e-05	6.9202e-07	-6.0956e-07	-1.3342e-05	1.64e-12	1.3136e-05	6.9344e-07	-6.1098e-07	-1.311e-05	1.82e-12	1.2938e-05	6.9474e-07	-6.119e-07
0.02	-1.391e-05	-2.05e-12	1.3728e-05	6.7462e-07	-5.938e-07	-1.3236e-05	2.31e-12	1.3064e-05	6.8498e-07	-6.0356e-07	-1.317e-05	-7.81e-12	1.3038e-05	6.8726e-07	-6.0626e-07	-1.3184e-05	8.1e-13	1.304e-05	6.8934e-07	-6.0806e-07	-1.3332e-05	2.51e-12	1.31e-05	6.9086e-07	-6.0964e-07	-1.3024e-05	8.56e-12	1.2836e-05	6.9222e-07	-6.1084e-07	-1.2772e-05	-3.51e-12	1.2652e-05	6.9336e-07	-6.1186e-07
0.025	-1.3598e-05	-3.85e-12	1.3384e-05	6.7348e-07	-5.9392e-07	-1.2994e-05	6.07e-12	1.2774e-05	6.835e-07	-6.034e-07	-1.2792e-05	3.5e-13	1.2654e-05	6.8594e-07	-6.0644e-07	-1.2778e-05	4.33e-12	1.2708e-05	6.8808e-07	-6.0804e-07	-1.299e-05	2.56e-12	1.282e-05	6.8952e-07	-6.0958e-07	-1.2682e-05	1.15e-11	1.2556e-05	6.9092e-07	-6.108e-07	-1.2426e-05	-6.79e-12	1.2322e-05	6.9214e-07	-6.1206e-07
0.03	-1.3266e-05	9.5e-13	1.3056e-05	6.726e-07	-5.9412e-07	-1.263e-05	-8.5e-13	1.2618e-05	6.8238e-07	-6.0368e-07	-1.2462e-05	2.1e-13	1.2314e-05	6.8464e-07	-6.0632e-07	-1.259e-05	-2.07e-12	1.2448e-05	6.8678e-07	-6.0812e-07	-1.2668e-05	5.18e-12	1.2526e-05	6.8836e-07	-6.0994e-07	-1.2418e-05	-1.37e-12	1.2236e-05	6.8962e-07	-6.1098e-07	-1.2146e-05	-4.11e-12	1.1972e-05	6.9102e-07	-6.1214e-07
0.035	-1.29e-05	-5.84e-12	1.2776e-05	6.7136e-07	-5.9432e-07	-1.2396e-05	-4.26e-12	1.2262e-05	6.8094e-07	-6.036e-07	-1.2234e-05	7.14e-12	1.2102e-05	6.8364e-07	-6.0652e-07	-1.232e-05	-3.8e-13	1.212e-05	6.8556e-07	-6.0824e-07	-1.2368e-05	-4.62e-12	1.2252e-05	6.8708e-07	-6.0976e-07	-1.2108e-05	-6.08e-12	1.1984e-05	6.885e-07	-6.1092e-07	-1.185e-05	4.82e-12	1.1804e-05	6.8982e-07	-6.1204e-07
0.04	-1.2614e-05	-6.79e-12	1.2496e-05	6.7022e-07	-5.9438e-07	-1.217e-05	-2.99e-12	1.2018e-05	6.7984e-07	-6.0368e-07	-1.2024e-05	8.15e-12	1.1846e-05	6.8262e-07	-6.065e-07	-1.1922e-05	6.6e-13	1.1874e-05	6.844e-07	-6.0834e-07	-1.206e-05	-8.7e-13	1.1966e-05	6.8596e-07	-6.098e-07	-1.185e-05	6.6e-13	1.1716e-05	6.873e-07	-6.1098e-07	-1.1596e-05	8.71e-12	1.1506e-05	6.8848e-07	-6.1202e-07
0.045	-1.236e-05	1.76e-12	1.2212e-05	6.6912e-07	-5.9448e-07	-1.188e-05	-5.33e-12	1.1764e-05	6.7854e-07	-6.0364e-07	-1.1706e-05	-3.61e-12	1.1522e-05	6.8138e-07	-6.067e-07	-1.1778e-05	2.28e-12	1.1628e-05	6.8294e-07	-6.0828e-07	-1.1806e-05	2.8e-13	1.166e-05	6.8498e-07	-6.098e-07	-1.1588e-05	2.42e-12	1.1498e-05	6.8632e-07	-6.1104e-07	-1.1404e-05	-2.55e-12	1.1308e-05	6.8718e-07	-6.1208e-07
