Vds	Gds_Vgs=0.15V	Gds_Vgs=0.30V	Gds_Vgs=0.45V	Gds_Vgs=0.60V	Gds_Vgs=0.75V	Gds_Vgs=0.90V
0.125	1.156e-07	1.774e-05	0.0018748	0.026914	0.073646	0.10846
0.13	1.112e-07	1.63e-05	0.0016682	0.025452	0.071964	0.10724
0.135	1.098e-07	1.496e-05	0.0014926	0.024042	0.070314	0.10598
0.14	1.056e-07	1.34e-05	0.0013346	0.02269	0.06829	0.10462
0.145	9e-08	1.304e-05	0.0011932	0.021368	0.065888	0.10328
0.15	7.08e-08	1.298e-05	0.0010756	0.020076	0.06392	0.102
0.155	6.24e-08	1.17e-05	0.0009674	0.018832	0.06226	0.10064
0.16	5.8e-08	1.02e-05	0.0008628	0.017676	0.06046	0.09926
0.165	5.5e-08	9.46e-06	0.0007752	0.016594	0.05874	0.0979
0.17	6.34e-08	8.78e-06	0.00071	0.01556	0.05708	0.0965
0.175	7.04e-08	7.74e-06	0.0006592	0.014572	0.05536	0.0951
0.18	6.38e-08	7.4e-06	0.000605	0.013612	0.05372	0.09376
0.185	6.08e-08	7.66e-06	0.000555	0.01269	0.05222	0.09242
0.19	6.02e-08	7.78e-06	0.0005162	0.011836	0.05066	0.09106
0.195	4.84e-08	8e-06	0.0004762	0.011024	0.04904	0.08968
0.2	4.18e-08	8.2e-06	0.0004358	0.010234	0.04744	0.08822
0.205	4.54e-08	7.66e-06	0.0004084	0.009524	0.04586	0.08674
0.21	4.6e-08	7e-06	0.0003918	0.008862	0.04422	0.0853
0.215	4.72e-08	6.84e-06	0.0003742	0.008202	0.04254	0.08386
0.22	5.22e-08	6.58e-06	0.0003564	0.007598	0.041	0.08226
0.225	4.96e-08	6.42e-06	0.000342	0.007078	0.0395	0.08064
0.23	3.84e-08	6.38e-06	0.000332	0.006584	0.03792	0.07916
0.235	3.44e-08	6.28e-06	0.000316	0.006094	0.03646	0.07762
0.24	3.42e-08	6.48e-06	0.000292	0.005644	0.03514	0.07598
0.245	3.72e-08	6.9e-06	0.000272	0.005254	0.03376	0.0745
0.25	5.06e-08	7.16e-06	0.000268	0.00492	0.03236	0.07308
0.255	6.08e-08	7.04e-06	0.00027	0.00459	0.031	0.07154
0.26	5.8e-08	6.62e-06	0.000264	0.004256	0.02962	0.07002
0.265	5.42e-08	5.84e-06	0.00026	0.003972	0.02828	0.06854
0.27	5.48e-08	4.78e-06	0.00026	0.003704	0.02698	0.06702
0.275	5.32e-08	4.44e-06	0.000248	0.003434	0.02568	0.06544
0.28	5.14e-08	4.98e-06	0.000226	0.003216	0.02444	0.06386
0.285	5.28e-08	5.74e-06	0.000218	0.003032	0.02328	0.06224
0.29	5.24e-08	6.64e-06	0.000224	0.002852	0.02222	0.06064
0.295	4.64e-08	6.88e-06	0.000232	0.002692	0.02122	0.05916
0.3	3.88e-08	6.36e-06	0.000232	0.002526	0.02024	0.0577
0.305	3.46e-08	6.56e-06	0.000224	0.002366	0.01928	0.05618
0.31	3.86e-08	7e-06	0.000218	0.002282	0.0183	0.05468
0.315	4.36e-08	6.48e-06	0.00021	0.002218	0.0173	0.05324
0.32	4.7e-08	5.8e-06	0.000202	0.00211	0.01634	0.05174
0.325	5e-08	5.18e-06	0.000204	0.002008	0.01542	0.05018
0.33	4.96e-08	4.84e-06	0.000212	0.001926	0.01458	0.04866
0.335	5e-08	5.22e-06	0.000218	0.00184	0.01384	0.04718
0.34	5.5e-08	5.38e-06	0.00022	0.00177	0.01306	0.04578
0.345	5.5e-08	5.64e-06	0.000214	0.001694	0.01234	0.04446
0.35	4.96e-08	6.76e-06	0.000206	0.001616	0.0118	0.04308
0.355	5.4e-08	6.88e-06	0.000202	0.00158	0.01124	0.04174
0.36	5.32e-08	5.3e-06	0.000194	0.001524	0.01062	0.0405
0.365	4.14e-08	4.42e-06	0.000196	0.001446	0.01002	0.03906
0.37	3.88e-08	4.68e-06	0.000206	0.001438	0.0094	0.0375
0.375	4.62e-08	4.84e-06	0.0002	0.001444	0.00882	0.03618
0.38	5.26e-08	5.08e-06	0.00019	0.001384	0.00836	0.03492
0.385	5.16e-08	5.44e-06	0.00019	0.001344	0.00796	0.0336
0.39	5.02e-08	5.78e-06	0.00019	0.001362	0.00758	0.03246
0.395	5.6e-08	6.34e-06	0.000188	0.00135	0.00722	0.03138
0.4	5.72e-08	6.58e-06	0.000194	0.001314	0.00686	0.03014
0.405	4.94e-08	6e-06	0.000204	0.001288	0.0065	0.0289
0.41	4.74e-08	5.5e-06	0.000204	0.001234	0.0061	0.02774
0.415	4.84e-08	5.72e-06	0.000196	0.00117	0.00574	0.02656
0.42	3.92e-08	5.68e-06	0.00019	0.001142	0.00554	0.02544
0.425	3.06e-08	4.94e-06	0.000188	0.001144	0.00532	0.02444
0.43	2.98e-08	5e-06	0.000184	0.001158	0.00502	0.02346
0.435	3.34e-08	5.9e-06	0.00017	0.001178	0.00482	0.02252
0.44	4.52e-08	5.72e-06	0.000164	0.001156	0.00464	0.02162
0.445	6.08e-08	4.9e-06	0.000172	0.001118	0.00438	0.02072
0.45	6.92e-08	4.64e-06	0.000172	0.001104	0.00414	0.01984
0.455	7e-08	4.7e-06	0.000176	0.001082	0.00398	0.01892
0.46	6.66e-08	4.94e-06	0.000198	0.001056	0.00388	0.01802
0.465	5.52e-08	5.12e-06	0.0002	0.001054	0.00382	0.01726
0.47	4.86e-08	5.32e-06	0.000182	0.001068	0.00376	0.01652
0.475	5.92e-08	5.94e-06	0.000178	0.001072	0.00368	0.01572
0.48	7e-08	5.8e-06	0.00017	0.001068	0.00354	0.015
0.485	6.9e-08	4.76e-06	0.000158	0.001052	0.00334	0.01436
0.49	6.24e-08	4.5e-06	0.000164	0.00104	0.00322	0.01372
0.495	4.64e-08	4.88e-06	0.00018	0.001032	0.00314	0.0131
0.5	2.5e-08	5.26e-06	0.000186	0.00101	0.00306	0.01256
0.505	1.7e-08	5.6e-06	0.000184	0.000998	0.00302	0.01206
0.51	2.76e-08	5.78e-06	0.000184	0.001022	0.00296	0.01146
0.515	4.68e-08	5.9e-06	0.000178	0.001026	0.00288	0.01084
0.52	5.92e-08	5.72e-06	0.00016	0.00101	0.0028	0.01032
0.525	6.7e-08	5.04e-06	0.000152	0.001022	0.00266	0.00984
0.53	6.94e-08	4.62e-06	0.000164	0.00101	0.00252	0.00942
0.535	5.72e-08	4.7e-06	0.000168	0.00096	0.0025	0.00912
0.54	4.98e-08	4.9e-06	0.000168	0.00094	0.0025	0.00876
0.545	5.56e-08	5.24e-06	0.000184	0.000946	0.00248	0.0083
0.55	5.24e-08	5.16e-06	0.000192	0.000932	0.0025	0.00792
0.555	4.98e-08	4.68e-06	0.000174	0.000938	0.00254	0.00756
0.56	6.12e-08	4.8e-06	0.000158	0.000962	0.00252	0.00716
0.565	6.42e-08	5.2e-06	0.000156	0.000968	0.0024	0.00682
0.57	5.6e-08	4.8e-06	0.00015	0.000964	0.00228	0.0066
0.575	5.44e-08	4.78e-06	0.000144	0.000942	0.00228	0.0064
0.58	5.8e-08	5.34e-06	0.000154	0.000914	0.0023	0.00614
0.585	5.78e-08	5.1e-06	0.000174	0.000914	0.00222	0.00588
0.59	5.24e-08	4.58e-06	0.000176	0.00092	0.0022	0.0057
0.595	5.3e-08	4.34e-06	0.000164	0.000904	0.00226	0.0055
0.6	6.14e-08	4.3e-06	0.00017	0.00091	0.0022	0.00526
0.605	5.66e-08	5.12e-06	0.000172	0.000928	0.0021	0.0051
0.61	4.88e-08	6.08e-06	0.000154	0.000898	0.0021	0.00494
0.615	5.3e-08	5.72e-06	0.00016	0.00086	0.00206	0.00474
0.62	5.74e-08	5.62e-06	0.000186	0.000856	0.00196	0.00458
0.625	5.88e-08	5.8e-06	0.000182	0.000858	0.00194	0.00444
0.63	5.94e-08	4.86e-06	0.00017	0.000872	0.00194	0.00434
0.635	5.64e-08	4.26e-06	0.00018	0.000902	0.00194	0.0043
0.64	5.28e-08	4.72e-06	0.000178	0.000916	0.00198	0.00418
0.645	5.44e-08	4.88e-06	0.000154	0.000898	0.00198	0.00402
0.65	5.58e-08	4.66e-06	0.000142	0.000868	0.00196	0.00394
0.655	5.5e-08	4.62e-06	0.000156	0.000864	0.00198	0.00384
0.66	5.76e-08	4.36e-06	0.000166	0.000872	0.00198	0.0037
0.665	6.2e-08	4.04e-06	0.000158	0.000872	0.00194	0.00362
0.67	6.28e-08	4.5e-06	0.000166	0.000868	0.0019	0.00354
0.675	6.56e-08	4.96e-06	0.000184	0.000858	0.00186	0.0034
0.68	6.9e-08	4.56e-06	0.000176	0.000834	0.0018	0.00326
0.685	6.86e-08	4.76e-06	0.000162	0.000826	0.00174	0.00318
0.69	7.22e-08	5.78e-06	0.000156	0.000834	0.00178	0.00318
0.695	6.86e-08	6.16e-06	0.000142	0.000838	0.0019	0.00324
0.7	5.06e-08	5.88e-06	0.000132	0.00086	0.00194	0.00326
0.705	5e-08	5.74e-06	0.000132	0.000872	0.00188	0.00324
0.71	6.76e-08	5.46e-06	0.00014	0.000856	0.00182	0.00316
0.715	6.92e-08	5e-06	0.000162	0.000834	0.00176	0.00296
0.72	6.88e-08	4.44e-06	0.000168	0.000824	0.0017	0.00282
0.725	8.1e-08	3.96e-06	0.000156	0.000814	0.00172	0.00282
0.73	7.96e-08	4.44e-06	0.00016	0.000816	0.00182	0.00278
0.735	6.6e-08	5e-06	0.00016	0.000836	0.00188	0.00276
0.74	6.56e-08	4.5e-06	0.000146	0.000832	0.00184	0.00284
0.745	7.44e-08	3.84e-06	0.000156	0.00081	0.00172	0.0028
0.75	7.16e-08	4.32e-06	0.000172	0.000812	0.00156	0.0027
0.755	5.66e-08	4.94e-06	0.000158	0.000804	0.00152	0.00266
0.76	4.44e-08	4.68e-06	0.000146	0.00077	0.00162	0.00258
0.765	4.86e-08	4.46e-06	0.00016	0.000778	0.00168	0.00254
0.77	5.6e-08	4.76e-06	0.000166	0.000806	0.00172	0.0026
0.775	5.92e-08	4.84e-06	0.000152	0.00081	0.0018	0.00262
0.78	7.52e-08	4.14e-06	0.000154	0.000832	0.0018	0.00256
0.785	9.08e-08	4.08e-06	0.000166	0.000832	0.0017	0.00246
0.79	8.78e-08	5.16e-06	0.000152	0.00078	0.00166	0.0024
0.795	7.82e-08	5.42e-06	0.000138	0.000768	0.0017	0.0024
0.8	6.92e-08	4.4e-06	0.000158	0.000786	0.0017	0.00232
0.805	5.66e-08	4.02e-06	0.00017	0.00078	0.0016	0.00228
0.81	5.54e-08	4.52e-06	0.00016	0.000798	0.00146	0.0024
0.815	6.44e-08	4.72e-06	0.00016	0.00085	0.00142	0.00242
0.82	6.46e-08	4.7e-06	0.00016	0.000852	0.00146	0.00232
0.825	6.66e-08	4.9e-06	0.00015	0.000802	0.00152	0.00228
0.83	7.88e-08	5.48e-06	0.00015	0.000768	0.00164	0.00228
0.835	8.92e-08	5.64e-06	0.000158	0.00076	0.00178	0.00226
0.84	9.54e-08	4.94e-06	0.000156	0.000762	0.0018	0.0022
0.845	9.98e-08	4.78e-06	0.000156	0.000764	0.00168	0.00216
0.85	9.86e-08	5.52e-06	0.00016	0.00075	0.00158	0.0022
0.855	9.44e-08	5.62e-06	0.00015	0.00073	0.00158	0.0022
0.86	7.96e-08	4.68e-06	0.000134	0.000742	0.00158	0.00216
0.865	4.9e-08	4.08e-06	0.000136	0.00076	0.00156	0.00222
0.87	3.22e-08	4.22e-06	0.000142	0.000752	0.00158	0.00222
0.875	4.66e-08	4.34e-06	0.000144	0.000766	0.00156	0.0021
0.88	7.46e-08	4.52e-06	0.000154	0.000792	0.00148	0.00208
0.885	9.54e-08	4.94e-06	0.000152	0.000786	0.00144	0.0021
0.89	1.128e-07	5.14e-06	0.000128	0.000772	0.00142	0.00206
0.895	1.28e-07	4.9e-06	0.0001	0.000786	0.0014	0.00208
0.9	1.382e-07	4.74e-06	8e-05	0.000804	0.00144	0.0022
