Vgs	Gm_Vds=0.15V	Gm_Vds=0.3V	Gm_Vds=0.45V	Gm_Vds=0.6V	Gm_Vds=0.75V	Gm_Vds=0.9V
-0.3	-5.76999999999999e-09	-7.47999999999997e-09	-1.09599999999999e-08	-1.474e-08	-3.25199999999999e-08	-1.16399999999994e-08
-0.295	-5.78866666666665e-09	-6.36499999999998e-09	-9.94666666666659e-09	-1.2995e-08	-2.79833333333333e-08	-1.5413333333333e-08
-0.29	-4.789e-09	-6.42100000000001e-09	-9.52999999999997e-09	-1.3884e-08	-2.4594e-08	-1.82199999999998e-08
-0.285	-4.416e-09	-6.04400000000002e-09	-9.09099999999999e-09	-1.3426e-08	-2.1578e-08	-1.6768e-08
-0.28	-4.201e-09	-5.72000000000002e-09	-8.71200000000001e-09	-1.3042e-08	-1.7708e-08	-1.88920000000001e-08
-0.275	-3.58970000000001e-09	-5.92800000000002e-09	-9.06800000000001e-09	-1.3462e-08	-1.592e-08	-2.28920000000001e-08
-0.27	-3.236e-09	-6.005e-09	-9.223e-09	-1.3289e-08	-1.541e-08	-2.2086e-08
-0.265	-3.6173e-09	-5.55999999999999e-09	-8.62499999999999e-09	-1.262e-08	-1.4164e-08	-2.1338e-08
-0.26	-3.6232e-09	-5.44299999999999e-09	-8.358e-09	-1.2172e-08	-1.4318e-08	-2.5636e-08
-0.255	-3.0885e-09	-5.81399999999999e-09	-8.489e-09	-1.1823e-08	-1.6216e-08	-2.5172e-08
-0.25	-3.1914e-09	-5.71499999999999e-09	-8.232e-09	-1.2067e-08	-1.6882e-08	-1.9066e-08
-0.245	-3.5705e-09	-5.24e-09	-8.005e-09	-1.2236e-08	-1.6928e-08	-1.8362e-08
-0.24	-3.2379e-09	-5.37500000000001e-09	-8.265e-09	-1.1245e-08	-1.7682e-08	-2.0784e-08
-0.235	-2.9855e-09	-5.735e-09	-8.551e-09	-1.0413e-08	-1.674e-08	-1.9318e-08
-0.23	-3.3296e-09	-5.38900000000001e-09	-8.393e-09	-1.0951e-08	-1.425e-08	-1.9962e-08
-0.225	-3.1941e-09	-4.92800000000001e-09	-8.046e-09	-1.1051e-08	-1.3622e-08	-2.3268e-08
-0.22	-2.7342e-09	-5.194e-09	-8.016e-09	-9.971e-09	-1.4508e-08	-2.3648e-08
-0.215	-2.9258e-09	-5.36e-09	-7.87799999999999e-09	-9.956e-09	-1.37e-08	-2.324e-08
-0.21	-3.0081e-09	-4.741e-09	-7.249e-09	-1.1006e-08	-1.2418e-08	-2.2502e-08
-0.205	-2.4866e-09	-4.485e-09	-6.774e-09	-1.0454e-08	-1.3296e-08	-2.135e-08
