vd	id_vg = 0V	ig_vg = 0V	is_vg = 0V	iavdd_vg = 0V	ignd_vg = 0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0	-7.468e-11	-5.08e-12	3.312e-11	3.2106e-07	-3.209e-07	-4.6063e-09	5.605e-11	4.8174e-09	3.2078e-07	-3.2072e-07	-4.4882e-07	2.9882e-10	6.2152e-07	3.2082e-07	-3.2068e-07	-1.33e-05	1.6464e-09	1.6594e-05	3.2082e-07	-3.2076e-07	-2.3972e-05	7.7217e-09	3.3294e-05	3.2082e-07	-3.2074e-07	-2.77e-05	3.15566e-08	4.8446e-05	3.2112e-07	-3.2104e-07	-0.00010032	1.1426e-07	3.1778e-05	3.2182e-07	-3.2172e-07
0.005	1.3827e-10	-5.38e-12	-1.8593e-10	3.21e-07	-3.2096e-07	2.83436e-08	5.386e-11	-2.81862e-08	3.208e-07	-3.2072e-07	5.1882e-07	2.8557e-10	-3.5629e-06	3.208e-07	-3.2072e-07	5.6178e-05	1.602e-09	-8.7522e-05	3.2086e-07	-3.208e-07	5.3122e-05	7.5324e-09	-0.00029064	3.2076e-07	-3.208e-07	5.1354e-05	3.08654e-08	-0.00045616	3.211e-07	-3.2098e-07	0.00056034	1.1136e-07	-0.0005583	3.2172e-07	-3.2164e-07
0.01	3.4791e-10	-7.7e-12	-3.6865e-10	3.2092e-07	-3.2082e-07	5.62494e-08	5.575e-11	-5.6129e-08	3.2086e-07	-3.2074e-07	7.1574e-06	2.825e-10	-7.1785e-06	3.2082e-07	-3.207e-07	0.00018802	1.56e-09	-0.00018792	3.2074e-07	-3.2076e-07	0.00063106	7.3567e-09	-0.00063006	3.2084e-07	-3.2074e-07	0.00099462	3.01706e-08	-0.00099484	3.2106e-07	-3.21e-07	0.0012208	1.0872e-07	-0.0012204	3.2158e-07	-3.2148e-07
0.015	5.1518e-10	-5.14e-12	-5.1683e-10	3.2096e-07	-3.2096e-07	7.87822e-08	5.541e-11	-7.89006e-08	3.2076e-07	-3.2074e-07	1.02001e-05	2.6885e-10	-1.01913e-05	3.2076e-07	-3.2074e-07	0.00027792	1.5246e-09	-0.00027782	3.208e-07	-3.2078e-07	0.0009547	7.1649e-09	-0.00095392	3.2076e-07	-3.207e-07	0.0015172	2.953e-08	-0.0015164	3.2104e-07	-3.2094e-07	0.0018742	1.0608e-07	-0.0018736	3.2148e-07	-3.2146e-07
0.02	6.3195e-10	-1.052e-11	-6.4017e-10	3.2094e-07	-3.2098e-07	9.78336e-08	5.305e-11	-9.80342e-08	3.2082e-07	-3.2074e-07	1.2796e-05	2.6516e-10	-1.2782e-05	3.208e-07	-3.2068e-07	0.00036296	1.4778e-09	-0.00036266	3.208e-07	-3.2074e-07	0.0012758	7.0041e-09	-0.001275	3.2078e-07	-3.2074e-07	0.002043	2.88786e-08	-0.002045	3.2104e-07	-3.2096e-07	0.0025294	1.0358e-07	-0.0025304	3.2152e-07	-3.2142e-07
0.025	7.4692e-10	-8.97e-12	-7.426e-10	3.21e-07	-3.2096e-07	1.133208e-07	4.755e-11	-1.135012e-07	3.2082e-07	-3.2076e-07	1.49e-05	2.6037e-10	-1.4894e-05	3.2076e-07	-3.2076e-07	0.00043948	1.4459e-09	-0.00043894	3.2078e-07	-3.2082e-07	0.0015832	6.8339e-09	-0.0015812	3.2074e-07	-3.2074e-07	0.0025534	2.82802e-08	-0.0025548	3.21e-07	-3.2106e-07	0.0031704	1.0108e-07	-0.0031734	3.2156e-07	-3.2154e-07
0.03	8.5875e-10	-7.81e-12	-8.2859e-10	3.2096e-07	-3.2096e-07	1.2662e-07	4.99e-11	-1.2656e-07	3.208e-07	-3.2074e-07	1.6752e-05	2.5239e-10	-1.6718e-05	3.2074e-07	-3.2078e-07	0.00051084	1.4153e-09	-0.00051076	3.2082e-07	-3.2076e-07	0.001884	6.6764e-09	-0.0018832	3.208e-07	-3.2076e-07	0.003066	2.76756e-08	-0.0030632	3.21e-07	-3.21e-07	0.0038182	9.86622e-08	-0.0038192	3.2148e-07	-3.215e-07
0.035	9.3082e-10	-7.03e-12	-8.9653e-10	3.21e-07	-3.2098e-07	1.3736e-07	4.457e-11	-1.3678e-07	3.208e-07	-3.2082e-07	1.829e-05	2.5215e-10	-1.829e-05	3.2086e-07	-3.2076e-07	0.00057504	1.3853e-09	-0.00057476	3.2074e-07	-3.2084e-07	0.0021714	6.5262e-09	-0.002171	3.208e-07	-3.2076e-07	0.0035618	2.70666e-08	-0.0035632	3.2104e-07	-3.2106e-07	0.0044528	9.63442e-08	-0.0044514	3.2146e-07	-3.2152e-07
0.04	9.8688e-10	-1.416e-11	-9.5585e-10	3.2098e-07	-3.2102e-07	1.4624e-07	4.542e-11	-1.457e-07	3.2084e-07	-3.2082e-07	1.9532e-05	2.4478e-10	-1.9564e-05	3.2076e-07	-3.2082e-07	0.00063386	1.3575e-09	-0.0006334	3.2082e-07	-3.2076e-07	0.0024508	6.3855e-09	-0.0024502	3.2074e-07	-3.208e-07	0.0040544	2.64932e-08	-0.004053	3.2106e-07	-3.2104e-07	0.0050838	9.41828e-08	-0.0050824	3.2138e-07	-3.2138e-07
0.045	1.049e-09	-1.487e-11	-1.00515e-09	3.2094e-07	-3.2098e-07	1.5368e-07	4.82e-11	-1.5362e-07	3.2082e-07	-3.2082e-07	2.0648e-05	2.3853e-10	-2.0634e-05	3.2078e-07	-3.208e-07	0.00068836	1.3223e-09	-0.00068726	3.2082e-07	-3.2084e-07	0.0027238	6.2376e-09	-0.002725	3.2074e-07	-3.2082e-07	0.0045434	2.59418e-08	-0.0045426	3.2096e-07	-3.2106e-07	0.0057166	9.1989e-08	-0.0057164	3.2144e-07	-3.215e-07
