gm,Vd=0V	gm,Vd=0.15V	gm,Vd=0.3V	gm,Vd=0.45V	gm,Vd=0.6V	gm,Vd=0.75V	gm,Vd=0.9V
1.128e-09	-4.704e-09	-1.00799999999999e-08	-3.04799999999999e-08	-1.80799999999999e-08	-4.25199999999999e-08	-7.07199999999998e-08
-6.39999999999999e-10	-4.89e-09	-8.84999999999998e-09	-1.918e-08	-2.35599999999999e-08	-3.51400000000001e-08	-6.68799999999999e-08
-2.412e-09	-4.63199999999999e-09	-2.56e-09	-9.41000000000002e-09	-2.374e-08	-3.412e-08	-5.34399999999998e-08
-1.455e-09	-3.74900000000001e-09	-3.26000000000003e-09	-1.18600000000001e-08	-1.417e-08	-3.37600000000001e-08	-3.66400000000001e-08
-2.99000000000003e-10	-2.16100000000003e-09	-9.26000000000005e-09	-5.87000000000009e-09	-1.61300000000001e-08	-1.82800000000001e-08	-3.77200000000003e-08
-1.795e-09	-2.733e-09	-7.26000000000001e-09	-7.3e-09	-1.754e-08	-2.54e-08	-5.17e-08
-2.222e-09	-4.81499999999999e-09	-3.41999999999999e-09	-1.555e-08	-1.61699999999999e-08	-2.402e-08	-4.92199999999999e-08
-3.97999999999999e-10	-2.029e-09	-3.08999999999999e-09	-1.12999999999999e-08	-1.134e-08	-2.00599999999999e-08	-4.58999999999997e-08
-1.218e-09	-2.40000000000001e-10	-5.04000000000001e-09	-6.91e-09	-8.67000000000005e-09	-2.432e-08	-4.01999999999999e-08
-2.381e-09	-4.42599999999999e-09	-5.90999999999999e-09	-9.16999999999999e-09	-1.36e-08	-1.77400000000001e-08	-3.40000000000001e-08
-1.011e-09	-3.271e-09	-4.85999999999998e-09	-8.88999999999999e-09	-1.305e-08	-2.03599999999999e-08	-4.90400000000001e-08
-3.1000000000001e-11	4.58999999999998e-10	-5.54e-09	-6.15000000000002e-09	-8.77999999999996e-09	-1.94599999999999e-08	-4.506e-08
-1.432e-09	-1.25399999999999e-09	-6.78000000000001e-09	-6.72999999999999e-09	-1.84599999999999e-08	-1.642e-08	-4.522e-08
-1.638e-09	-1.21700000000001e-09	-2.00999999999999e-09	-8.77000000000002e-09	-2.242e-08	-3.19400000000002e-08	-4.72e-08
-8.00000000000183e-12	-1.14000000000001e-09	-5.19999999999988e-10	-7.23000000000001e-09	-3.26000000000004e-09	-2.68400000000002e-08	-3.752e-08
-1.001e-09	7.00000000000006e-11	-2.40000000000001e-09	-4.80999999999998e-09	-1.92999999999997e-09	-1.35599999999998e-08	-3.554e-08
-1.967e-09	5.77000000000007e-10	-4.77999999999999e-09	-4.79000000000002e-09	-1.323e-08	-1.694e-08	-3.07e-08
-4.14999999999999e-10	1.14700000000001e-09	-7.0999999999999e-10	-2.50999999999998e-09	-1.133e-08	-1.982e-08	-1.796e-08
-1.59e-10	1.87499999999999e-09	6.29999999999986e-10	2.0000000000002e-10	-8.79e-09	-1.85e-08	-1.50199999999999e-08
-1.475e-09	8.88000000000002e-10	-3.39000000000001e-09	-5.03000000000004e-09	-3.76999999999994e-09	-1.11400000000001e-08	-2.86199999999998e-08
-8.27000000000005e-10	1.58900000000001e-09	3.11e-09	-1.24000000000004e-09	-6.40999999999992e-09	-3.50000000000003e-09	-2.904e-08
8.85999999999999e-10	2.93799999999999e-09	7.78e-09	7.7999999999999e-10	-1.05999999999999e-09	-2.21999999999993e-09	-2.83e-08
-4.63e-10	4.27199999999999e-09	1.39000000000001e-09	-2.78999999999998e-09	6.26999999999997e-09	-1.01800000000001e-08	-2.414e-08
-1.426e-09	4.553e-09	6.29999999999986e-10	8.39e-09	-9.0000000000069e-11	-1.18000000000011e-09	-1.288e-08
2.85000000000001e-10	1e-08	8.32999999999998e-09	9.61999999999996e-09	4.99999999999987e-10	4.18000000000004e-09	-3.69999999999989e-09
2.85999999999998e-10	1.1127e-08	9.66000000000002e-09	9.63000000000001e-09	3.79000000000007e-09	-6.49999999999996e-09	-2.52000000000029e-09
-1.059e-09	7.51600000000001e-09	9.94000000000002e-09	9.04000000000003e-09	9.79e-09	7.06000000000005e-09	1.25999999999996e-09
5.29999999999997e-11	1.0896e-08	1.329e-08	9.96000000000003e-09	8.68000000000001e-09	1.68199999999999e-08	1.83800000000002e-08
1.679e-09	1.6842e-08	1.83e-08	2.018e-08	1.191e-08	1.00599999999999e-08	2.02799999999997e-08
