vd	id_vg = 0V	ig_vg = 0V	is_vg = 0V	iavdd_vg = 0V	ignd_vg = 0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0	-7.30392e-08	-3.76e-12	6.4629e-09	3.7968e-07	-3.1254e-07	-7.45336e-08	1.9e-12	7.8932e-09	3.795e-07	-3.1228e-07	-7.55984e-08	6e-13	8.9421e-09	3.7908e-07	-3.1222e-07	-7.6892e-08	-2.11e-12	9.8534e-09	3.7974e-07	-3.123e-07	-7.74778e-08	-9.6e-13	1.07236e-08	3.7946e-07	-3.1224e-07	-7.90224e-08	2.78e-12	1.19564e-08	3.7952e-07	-3.1222e-07	-7.93772e-08	-1.2e-13	1.2513e-08	3.7922e-07	-3.1192e-07
0.005	-7.25876e-08	-4.21e-12	6.5537e-09	3.7872e-07	-3.1254e-07	-7.3678e-08	3.23e-12	7.5924e-09	3.7846e-07	-3.1232e-07	-7.4625e-08	1.81e-12	8.7563e-09	3.7832e-07	-3.1224e-07	-7.5917e-08	1.63e-12	9.7148e-09	3.7844e-07	-3.1224e-07	-7.65864e-08	7.3e-13	1.05466e-08	3.7824e-07	-3.123e-07	-7.7888e-08	1.2e-12	1.17174e-08	3.7846e-07	-3.122e-07	-7.8143e-08	1.28e-12	1.21764e-08	3.7806e-07	-3.1192e-07
0.01	-7.14248e-08	1.4e-13	6.3147e-09	3.7768e-07	-3.125e-07	-7.24068e-08	-2.76e-12	7.4846e-09	3.7734e-07	-3.1234e-07	-7.3507e-08	3.2e-13	8.593e-09	3.7726e-07	-3.123e-07	-7.4536e-08	-2.22e-12	9.5221e-09	3.7742e-07	-3.1228e-07	-7.5046e-08	1.46e-12	1.03804e-08	3.7726e-07	-3.1224e-07	-7.64752e-08	2.74e-12	1.14214e-08	3.7732e-07	-3.1218e-07	-7.6878e-08	1.61e-12	1.19762e-08	3.7678e-07	-3.1206e-07
0.015	-7.02014e-08	-7.34e-12	6.0868e-09	3.7668e-07	-3.125e-07	-7.13006e-08	1.22e-12	7.3455e-09	3.762e-07	-3.1234e-07	-7.20678e-08	-1.65e-12	8.3704e-09	3.7618e-07	-3.1234e-07	-7.33258e-08	-6.7e-13	9.3423e-09	3.763e-07	-3.122e-07	-7.39808e-08	1.87e-12	1.00912e-08	3.7612e-07	-3.1224e-07	-7.51346e-08	5.42e-12	1.11838e-08	3.7624e-07	-3.1244e-07	-7.57616e-08	4.9e-13	1.16626e-08	3.7594e-07	-3.119e-07
0.02	-6.90168e-08	-5.79e-12	6.0586e-09	3.7548e-07	-3.1252e-07	-7.00966e-08	-2.43e-12	7.2464e-09	3.7524e-07	-3.1228e-07	-7.10866e-08	3.7e-13	8.2e-09	3.7522e-07	-3.1234e-07	-7.20852e-08	2.43e-12	9.135e-09	3.7526e-07	-3.1222e-07	-7.27004e-08	-7.7e-13	9.873e-09	3.7504e-07	-3.1228e-07	-7.3917e-08	5e-13	1.09464e-08	3.7524e-07	-3.1224e-07	-7.4404e-08	2e-14	1.1397e-08	3.7492e-07	-3.1192e-07
0.025	-6.77308e-08	-1.59e-12	5.8942e-09	3.7448e-07	-3.1258e-07	-6.87342e-08	-3.3e-12	7.1226e-09	3.7416e-07	-3.1236e-07	-6.96452e-08	2.43e-12	8.024e-09	3.7412e-07	-3.1224e-07	-7.0632e-08	9.3e-13	8.8789e-09	3.7406e-07	-3.1224e-07	-7.15118e-08	-2.73e-12	9.6812e-09	3.7408e-07	-3.1228e-07	-7.25726e-08	-3.7e-13	1.07014e-08	3.7422e-07	-3.1234e-07	-7.3148e-08	-4.7e-13	1.12162e-08	3.7362e-07	-3.12e-07
0.03	-6.66732e-08	-5.12e-12	5.7894e-09	3.7334e-07	-3.1246e-07	-6.77108e-08	-6.9e-13	6.896e-09	3.732e-07	-3.1234e-07	-6.86822e-08	1.21e-12	7.8377e-09	3.7274e-07	-3.1224e-07	-6.95998e-08	-5.4e-13	8.6714e-09	3.7316e-07	-3.1228e-07	-7.0223e-08	3.3e-13	9.5682e-09	3.728e-07	-3.1226e-07	-7.14702e-08	-2.79e-12	1.04642e-08	3.7316e-07	-3.1222e-07	-7.18124e-08	6.8e-13	1.09442e-08	3.7278e-07	-3.1192e-07
0.035	-6.5532e-08	-7.92e-12	5.6849e-09	3.721e-07	-3.1252e-07	-6.6576e-08	-7e-13	6.7804e-09	3.7216e-07	-3.1236e-07	-6.74818e-08	-4.63e-12	7.6894e-09	3.721e-07	-3.1226e-07	-6.83878e-08	-1.88e-12	8.5012e-09	3.7228e-07	-3.1232e-07	-6.90892e-08	2.4e-12	9.3026e-09	3.7204e-07	-3.1234e-07	-7.01156e-08	-1.55e-12	1.02238e-08	3.7222e-07	-3.1224e-07	-7.05494e-08	-7.7e-13	1.07394e-08	3.7178e-07	-3.1194e-07
0.04	-6.44336e-08	-6.28e-12	5.5892e-09	3.7144e-07	-3.1246e-07	-6.54436e-08	-8.02e-12	6.6725e-09	3.7096e-07	-3.123e-07	-6.62856e-08	-9.5e-13	7.5402e-09	3.711e-07	-3.1222e-07	-6.71826e-08	1.06e-12	8.3622e-09	3.712e-07	-3.123e-07	-6.79328e-08	1.03e-12	9.1634e-09	3.711e-07	-3.1224e-07	-6.89032e-08	-6.5e-13	9.9684e-09	3.7118e-07	-3.1218e-07	-6.92838e-08	8.6e-13	1.04658e-08	3.7112e-07	-3.1216e-07
0.045	-6.32522e-08	1.26e-12	5.4289e-09	3.704e-07	-3.1248e-07	-6.40772e-08	-1.53e-12	6.5794e-09	3.7022e-07	-3.1234e-07	-6.5141e-08	1.09e-12	7.3615e-09	3.7012e-07	-3.123e-07	-6.61052e-08	1.81e-12	8.114e-09	3.7022e-07	-3.1228e-07	-6.6675e-08	6.1e-13	8.9469e-09	3.7002e-07	-3.1226e-07	-6.76724e-08	2.77e-12	9.7696e-09	3.7022e-07	-3.122e-07	-6.8131e-08	5e-13	1.02574e-08	3.7006e-07	-3.1222e-07
