|Vds|	Gm_|Vgs|=0.15V	Gm_|Vgs|=0.3V	Gm_|Vgs|=0.45V	Gm_|Vgs|=0.6V	Gm_|Vgs|=0.75V	Gm_|Vgs|=0.9V
0.9	2.26879999999999e-07	1.7828e-07	1.94999999999999e-07	1.9468e-07	1.71119999999999e-07	9.03199999999975e-08
0.895	2.44236666666666e-07	2.13626666666667e-07	2.19219999999999e-07	2.09673333333333e-07	1.96076666666666e-07	1.38743333333332e-07
0.89	2.5086e-07	2.25834e-07	2.33398e-07	2.2401e-07	2.13288e-07	1.79973999999999e-07
0.885	2.55572e-07	2.39642e-07	2.4619e-07	2.33344e-07	2.28586e-07	2.10051999999999e-07
0.88	2.5645e-07	2.46496e-07	2.50426e-07	2.3864e-07	2.35646e-07	2.303e-07
0.875	2.53684e-07	2.4325e-07	2.47568e-07	2.37754e-07	2.34858e-07	2.34678e-07
0.87	2.5067e-07	2.40782e-07	2.44145999999999e-07	2.35352e-07	2.35642e-07	2.3193e-07
0.865	2.4739e-07	2.41264e-07	2.38607999999999e-07	2.33254e-07	2.34242e-07	2.28192e-07
0.86	2.43368e-07	2.40074e-07	2.3506e-07	2.3073e-07	2.26818e-07	2.23848e-07
0.855	2.40538e-07	2.38536e-07	2.36088e-07	2.30254e-07	2.23486e-07	2.24612e-07
0.85	2.379e-07	2.37476e-07	2.33698000000001e-07	2.29206e-07	2.239e-07	2.25884e-07
0.845	2.34618e-07	2.34194000000001e-07	2.29540000000001e-07	2.26016e-07	2.19388e-07	2.19946e-07
0.84	2.31716000000001e-07	2.28578000000001e-07	2.27958000000001e-07	2.22806000000001e-07	2.13864000000001e-07	2.14642000000001e-07
0.835	2.29890000000001e-07	2.24004000000001e-07	2.24564000000001e-07	2.19352000000001e-07	2.14506000000001e-07	2.12670000000001e-07
0.83	2.27634e-07	2.19662e-07	2.20088e-07	2.16444e-07	2.14174e-07	2.05878e-07
0.825	2.23864e-07	2.17052e-07	2.18138e-07	2.13528e-07	2.0883e-07	1.99332e-07
0.82	2.20202e-07	2.17924e-07	2.15346e-07	2.09972e-07	2.04292e-07	1.99976e-07
0.815	2.16742e-07	2.16892e-07	2.09838e-07	2.0627e-07	2.01628e-07	1.99334e-07
0.81	2.13376e-07	2.10964e-07	2.0384e-07	2.03406e-07	1.98248e-07	1.94744e-07
0.805	2.08852e-07	2.04294e-07	1.98474e-07	2.0288e-07	1.94008e-07	1.92764e-07
0.8	2.02012e-07	1.99174e-07	1.9477e-07	2.03716e-07	1.91152e-07	1.9153e-07
0.795	1.98896e-07	1.9392e-07	1.9333e-07	2.00626e-07	1.89654e-07	1.8659e-07
0.79	2.0053e-07	1.8972e-07	1.92866e-07	1.94288e-07	1.87648e-07	1.82002e-07
0.785	1.98232e-07	1.87616e-07	1.9261e-07	1.89676e-07	1.84066e-07	1.80288e-07
0.78	1.94058e-07	1.86588e-07	1.9118e-07	1.8386e-07	1.80912e-07	1.7784e-07
0.775	1.93614e-07	1.85284e-07	1.87268e-07	1.76426e-07	1.78662e-07	1.74448e-07
