Vd	Id,Vg=0V	Ig,Vg=0V	Is,Vg=0V	Iavdd,Vg=0V	Ignd,Vg=0V	Id,Vg=0.15V	Ig,Vg=0.15V	Is,Vg=0.15V	Iavdd,Vg=0.15V	Ignd,Vg=0.15V	Id,Vg=0.3V	Ig,Vg=0.3V	Is,Vg=0.3V	Iavdd,Vg=0.3V	Ignd,Vg=0.3V	Id,Vg=0.45V	Ig,Vg=0.45V	Is,Vg=0.45V	Iavdd,Vg=0.45V	Ignd,Vg=0.45V	Id,Vg=0.6V	Ig,Vg=0.6V	Is,Vg=0.6V	Iavdd,Vg=0.6V	Ignd,Vg=0.6V	Id,Vg=0.75V	Ig,Vg=0.75V	Is,Vg=0.75V	Iavdd,Vg=0.75V	Ignd,Vg=0.75V	Id,Vg=0.9V	Ig,Vg=0.9V	Is,Vg=0.9V	Iavdd,Vg=0.9V	Ignd,Vg=0.9V
0	1.0021e-09	3.2801e-10	-1.5407e-09	4.9088e-07	-4.9048e-07	5.7023e-08	5.1887e-10	-5.68322e-08	4.944e-07	-4.9152e-07	-5.1337e-06	5.459e-10	4.9974e-06	4.9584e-07	-4.9268e-07	-1.88e-05	-4.993e-11	2.3494e-05	4.8958e-07	-4.894e-07	-2.134e-05	1.7557e-09	3.6666e-05	4.887e-07	-4.9128e-07	-2.3172e-05	3.5788e-09	4.3268e-05	4.8962e-07	-4.9484e-07	-2.3578e-05	1.39622e-08	4.7636e-05	4.9158e-07	-4.538e-07
0.005	3.09376e-08	4.8173e-10	-3.1211e-08	4.902e-07	-4.6874e-07	1.6641e-06	1.0252e-10	-1.6431e-06	4.9296e-07	-4.8774e-07	3.9646e-05	8.853e-11	-4.2526e-05	4.921e-07	-4.9014e-07	6.768e-05	6.41e-10	-0.0002472	4.889e-07	-4.8788e-07	5.743e-05	1.4302e-09	-0.00042534	4.8664e-07	-4.6528e-07	4.8272e-05	3.6667e-09	-0.00051586	4.9162e-07	-4.9146e-07	4.557e-05	1.3897e-08	-0.00056628	4.928e-07	-4.9378e-07
0.01	5.61122e-08	-4.4426e-10	-5.64664e-08	4.921e-07	-4.9278e-07	3.0585e-06	-5.0236e-10	-3.0564e-06	4.9316e-07	-4.879e-07	8.5456e-05	-4.2932e-10	-8.8342e-05	4.9138e-07	-4.8956e-07	0.00051532	-1.7133e-10	-0.00051478	4.8958e-07	-4.8764e-07	0.00089708	1.3089e-09	-0.00089582	4.9094e-07	-4.8838e-07	0.00109392	4.3307e-09	-0.00109424	4.848e-07	-4.9088e-07	0.0011936	1.26666e-08	-0.001195	4.9576e-07	-4.9508e-07
0.015	7.9199e-08	1.2796e-10	-7.9674e-08	4.9118e-07	-4.9218e-07	4.3485e-06	-2.4379e-10	-4.3464e-06	4.8818e-07	-4.4878e-07	0.00013168	5.9147e-10	-0.00013158	4.7862e-07	-4.9434e-07	0.00077856	2.2007e-10	-0.0007794	4.881e-07	-4.8296e-07	0.0013706	1.3854e-09	-0.0013728	4.9308e-07	-4.956e-07	0.001676	4.2621e-09	-0.001677	4.94e-07	-4.9484e-07	0.0018356	1.26632e-08	-0.0018362	4.8952e-07	-4.9086e-07
0.02	1.004638e-07	5.2845e-10	-1.008934e-07	4.8816e-07	-4.9072e-07	5.4703e-06	3.2703e-10	-5.5051e-06	4.8946e-07	-4.9272e-07	0.00016938	-1.2463e-10	-0.00016958	4.88e-07	-4.876e-07	0.0010286	8.4097e-10	-0.0010302	4.9012e-07	-4.7796e-07	0.0018326	1.6631e-09	-0.0018336	4.8894e-07	-4.9024e-07	0.002249	3.7359e-09	-0.0022502	4.9358e-07	-4.9644e-07	0.0024642	1.25622e-08	-0.0024634	4.8928e-07	-4.9134e-07
0.025	1.1996e-07	-3.5496e-10	-1.2014e-07	4.9034e-07	-4.9136e-07	6.4926e-06	5.0046e-10	-6.5282e-06	4.909e-07	-4.9176e-07	0.00020482	-4.3964e-10	-0.0002009	4.9418e-07	-4.9376e-07	0.0012736	7.9374e-10	-0.0012724	4.906e-07	-4.8824e-07	0.0022886	1.3133e-09	-0.0022884	4.9244e-07	-4.9036e-07	0.0028178	4.1076e-09	-0.0028178	4.9512e-07	-4.7952e-07	0.0030926	1.24682e-08	-0.0030918	4.8942e-07	-4.9174e-07
0.03	1.371e-07	9.947e-11	-1.3754e-07	4.8986e-07	-4.9242e-07	7.4543e-06	1.49e-10	-7.4821e-06	4.9182e-07	-4.6676e-07	0.0002333	1.7693e-10	-0.00023836	4.7838e-07	-4.9206e-07	0.0015102	3.0067e-10	-0.0015118	4.8744e-07	-4.8998e-07	0.002748	1.2566e-09	-0.0027462	4.9228e-07	-4.9064e-07	0.0033926	3.6137e-09	-0.0033928	4.911e-07	-4.9406e-07	0.0037264	1.22928e-08	-0.0037296	4.8946e-07	-4.6432e-07
0.035	1.5306e-07	4.5969e-10	-1.5322e-07	4.8882e-07	-4.9076e-07	8.3365e-06	-3.289e-10	-8.3305e-06	4.9204e-07	-4.8914e-07	0.00026824	5.8132e-10	-0.00026884	4.9038e-07	-4.9184e-07	0.0017358	8.3061e-10	-0.0017376	4.9404e-07	-4.9588e-07	0.0031908	1.3807e-09	-0.0031914	4.902e-07	-4.888e-07	0.0039568	2.9746e-09	-0.0039554	4.4968e-07	-4.8884e-07	0.0043502	1.20322e-08	-0.0043512	4.914e-07	-4.9346e-07
0.04	1.679e-07	4.3759e-10	-1.6772e-07	4.943e-07	-4.897e-07	9.1574e-06	-4.8813e-10	-9.1829e-06	4.8972e-07	-4.9166e-07	0.0002975	9.557e-11	-0.00029792	4.9072e-07	-4.8796e-07	0.0019568	3.9752e-10	-0.0019582	4.8648e-07	-4.883e-07	0.003637	1.3442e-09	-0.003637	4.955e-07	-4.9506e-07	0.004524	2.8935e-09	-0.0045242	4.8946e-07	-4.9194e-07	0.0049804	1.17096e-08	-0.0049808	4.5036e-07	-4.9146e-07
0.045	1.8136e-07	1.2542e-10	-1.8202e-07	4.9552e-07	-4.937e-07	9.9063e-06	-2.9127e-10	-9.9632e-06	4.878e-07	-4.8916e-07	0.00032436	-4.2674e-10	-0.0003246	4.91e-07	-4.8926e-07	0.0021702	-2.0042e-10	-0.0021692	4.897e-07	-4.8938e-07	0.0040698	1.2976e-09	-0.0040702	4.897e-07	-4.8952e-07	0.005081	3.4811e-09	-0.0050818	4.8852e-07	-4.9282e-07	0.0056036	1.1266e-08	-0.0056012	4.9036e-07	-4.9132e-07
