Vd	Id,Vg=0V	Ig,Vg=0V	Is,Vg=0V	Iavdd,Vg=0V	Ignd,Vg=0V	Id,Vg=0.15V	Ig,Vg=0.15V	Is,Vg=0.15V	Iavdd,Vg=0.15V	Ignd,Vg=0.15V	Id,Vg=0.3V	Ig,Vg=0.3V	Is,Vg=0.3V	Iavdd,Vg=0.3V	Ignd,Vg=0.3V	Id,Vg=0.45V	Ig,Vg=0.45V	Is,Vg=0.45V	Iavdd,Vg=0.45V	Ignd,Vg=0.45V	Id,Vg=0.6V	Ig,Vg=0.6V	Is,Vg=0.6V	Iavdd,Vg=0.6V	Ignd,Vg=0.6V	Id,Vg=0.75V	Ig,Vg=0.75V	Is,Vg=0.75V	Iavdd,Vg=0.75V	Ignd,Vg=0.75V	Id,Vg=0.9V	Ig,Vg=0.9V	Is,Vg=0.9V	Iavdd,Vg=0.9V	Ignd,Vg=0.9V
0	6.1142e-10	4.47e-12	-5.4483e-10	3.3294e-07	-3.3288e-07	6.11686e-08	1.804e-11	-5.75116e-08	3.3232e-07	-3.3224e-07	-1.172498e-07	4.778e-11	1.150044e-07	3.3298e-07	-3.3292e-07	-1.4328e-05	2.9581e-10	1.575e-05	3.3248e-07	-3.3244e-07	-1.9058e-05	1.1929e-09	2.9036e-05	3.3234e-07	-3.3224e-07	-2.036e-05	4.0997e-09	3.6592e-05	3.327e-07	-3.3266e-07	-2.175e-05	1.5954e-08	4.1014e-05	3.3302e-07	-3.3294e-07
0.005	3.087e-09	8.8e-13	-3.0588e-09	3.3286e-07	-3.3282e-07	3.088e-07	5.59e-12	-3.1238e-07	3.323e-07	-3.3232e-07	1.6878e-05	3.715e-11	-1.685e-05	3.33e-07	-3.3294e-07	7.8052e-05	2.8404e-10	-0.00016544	3.3264e-07	-3.3256e-07	6.4682e-05	1.1606e-09	-0.000354	3.3242e-07	-3.3226e-07	7.175e-05	4.024e-09	-0.00046448	3.327e-07	-3.3262e-07	5.7454e-05	1.54958e-08	-0.00052222	3.3304e-07	-3.3304e-07
0.01	5.0537e-09	4.39e-12	-5.0733e-09	3.3278e-07	-3.328e-07	5.227e-07	1.078e-11	-5.2004e-07	3.3228e-07	-3.3222e-07	3.164e-05	4.542e-11	-3.18e-05	3.3298e-07	-3.33e-07	0.00034074	2.939e-10	-0.00034036	3.3262e-07	-3.3254e-07	0.00074144	1.131e-09	-0.0007412	3.3228e-07	-3.3226e-07	0.0009754	3.914e-09	-0.00097604	3.326e-07	-3.3254e-07	0.0011027	1.50678e-08	-0.00110312	3.3302e-07	-3.3304e-07
0.015	6.8069e-09	-5.14e-12	-6.8084e-09	3.328e-07	-3.328e-07	7.0448e-07	1.254e-11	-7.0552e-07	3.3232e-07	-3.3228e-07	4.49e-05	4.411e-11	-4.4848e-05	3.3294e-07	-3.3294e-07	0.00050974	2.6331e-10	-0.00051004	3.3258e-07	-3.3262e-07	0.00112834	1.1178e-09	-0.0011272	3.3228e-07	-3.323e-07	0.001492	3.8363e-09	-0.001491	3.3256e-07	-3.3248e-07	0.0016882	1.46728e-08	-0.0016892	3.3292e-07	-3.3288e-07
0.02	8.2451e-09	9.73e-12	-8.236e-09	3.327e-07	-3.3272e-07	8.5502e-07	-9.8e-13	-8.5908e-07	3.3252e-07	-3.3242e-07	5.617e-05	4.937e-11	-5.62e-05	3.3306e-07	-3.3306e-07	0.00066656	2.7688e-10	-0.00066598	3.3254e-07	-3.3248e-07	0.0014998	1.078e-09	-0.0015014	3.3226e-07	-3.3222e-07	0.0019966	3.7321e-09	-0.001996	3.3254e-07	-3.326e-07	0.0022642	1.42474e-08	-0.0022656	3.3286e-07	-3.3288e-07
0.025	9.4613e-09	-9.8e-12	-9.4395e-09	3.3286e-07	-3.3278e-07	9.8542e-07	1.875e-11	-9.8306e-07	3.324e-07	-3.3248e-07	6.6104e-05	3.892e-11	-6.6132e-05	3.3308e-07	-3.3306e-07	0.0008152	2.529e-10	-0.00081468	3.325e-07	-3.3252e-07	0.0018662	1.0641e-09	-0.0018654	3.3222e-07	-3.3224e-07	0.002496	3.643e-09	-0.0024952	3.3252e-07	-3.3256e-07	0.0028372	1.3895e-08	-0.0028358	3.3282e-07	-3.3282e-07
0.03	1.05399e-08	7.88e-12	-1.05332e-08	3.328e-07	-3.328e-07	1.09266e-06	3.36e-12	-1.09702e-06	3.3244e-07	-3.324e-07	7.5016e-05	4.216e-11	-7.5012e-05	3.331e-07	-3.3302e-07	0.0009566	2.4815e-10	-0.00095642	3.3246e-07	-3.3256e-07	0.002231	1.0254e-09	-0.00223	3.3226e-07	-3.3226e-07	0.0030008	3.5813e-09	-0.0029972	3.3252e-07	-3.3254e-07	0.0034158	1.34928e-08	-0.0034156	3.328e-07	-3.327e-07
0.035	1.14339e-08	-7.94e-12	-1.1406e-08	3.3278e-07	-3.328e-07	1.1926e-06	7.39e-12	-1.1936e-06	3.3232e-07	-3.3234e-07	8.2628e-05	3.33e-11	-8.252e-05	3.3294e-07	-3.3292e-07	0.00108824	2.476e-10	-0.00108844	3.322e-07	-3.3232e-07	0.0025824	1.0115e-09	-0.0025808	3.3236e-07	-3.3234e-07	0.0034902	3.4561e-09	-0.0034904	3.3252e-07	-3.3256e-07	0.0039832	1.31508e-08	-0.0039832	3.3268e-07	-3.328e-07
0.04	1.22516e-08	-4.8e-12	-1.21946e-08	3.3284e-07	-3.3292e-07	1.276e-06	-2.66e-12	-1.2694e-06	3.3234e-07	-3.3234e-07	8.9422e-05	4.289e-11	-8.9376e-05	3.33e-07	-3.33e-07	0.001215	2.3395e-10	-0.0012142	3.3226e-07	-3.3232e-07	0.0029312	9.8222e-10	-0.0029298	3.3222e-07	-3.3224e-07	0.003985	3.4125e-09	-0.003985	3.325e-07	-3.3254e-07	0.0045586	1.27936e-08	-0.004557	3.3278e-07	-3.3282e-07
0.045	1.2926e-08	7.43e-12	-1.28622e-08	3.3286e-07	-3.329e-07	1.34e-06	1.756e-11	-1.342e-06	3.3238e-07	-3.3236e-07	9.5292e-05	3.44e-11	-9.5242e-05	3.33e-07	-3.331e-07	0.0013314	2.364e-10	-0.0013312	3.322e-07	-3.3226e-07	0.0032674	9.6727e-10	-0.0032668	3.322e-07	-3.3232e-07	0.0044662	3.3291e-09	-0.0044658	3.3258e-07	-3.3254e-07	0.0051202	1.24822e-08	-0.0051198	3.329e-07	-3.3282e-07
