vg	id_vd = 0.0V	ig_vd = 0.0V	is_vd = 0.0V	iavdd_vd = 0.0V	ignd_vd = 0.0V	id_vd = 0.15V	ig_vd = 0.15V	is_vd = 0.15V	iavdd_vd = 0.15V	ignd_vd = 0.15V	id_vd = 0.3V	ig_vd = 0.3V	is_vd = 0.3V	iavdd_vd = 0.3V	ignd_vd = 0.3V	id_vd = 0.45V	ig_vd = 0.45V	is_vd = 0.45V	iavdd_vd = 0.45V	ignd_vd = 0.45V	id_vd = 0.6V	ig_vd = 0.6V	is_vd = 0.6V	iavdd_vd = 0.6V	ignd_vd = 0.6V	id_vd = 0.75V	ig_vd = 0.75V	is_vd = 0.75V	iavdd_vd = 0.75V	ignd_vd = 0.75V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
-0.3	1.9645e-10	-2.055e-09	2.5132e-10	3.2242e-07	-3.2076e-07	9.1135e-10	-2.4729e-09	2.4454e-10	3.2128e-07	-3.1958e-07	2.1121e-09	-3.1582e-09	2.4559e-10	3.2044e-07	-3.2032e-07	4.1149e-09	-4.1878e-09	2.4402e-10	3.2146e-07	-3.2152e-07	7.2376e-09	-5.609e-09	2.4471e-10	3.216e-07	-3.235e-07	1.22616e-08	-7.4922e-09	2.4644e-10	3.215e-07	-3.2604e-07	1.959e-08	-9.8802e-09	2.4327e-10	3.2306e-07	-3.3292e-07
-0.295	1.8696e-10	-1.8848e-09	2.419e-10	3.2252e-07	-3.2088e-07	8.8442e-10	-2.2878e-09	2.3719e-10	3.2152e-07	-3.2034e-07	2.078e-09	-2.9586e-09	2.335e-10	3.2056e-07	-3.198e-07	4.0706e-09	-3.972e-09	2.3442e-10	3.215e-07	-3.2094e-07	7.2492e-09	-5.3793e-09	2.3247e-10	3.2156e-07	-3.2362e-07	1.20898e-08	-7.2367e-09	2.3423e-10	3.2182e-07	-3.269e-07	1.94776e-08	-9.6062e-09	2.3601e-10	3.2302e-07	-3.3292e-07
-0.29	1.7815e-10	-1.7198e-09	2.2902e-10	3.2248e-07	-3.2108e-07	8.7616e-10	-2.1167e-09	2.2949e-10	3.2146e-07	-3.2052e-07	2.0545e-09	-2.78e-09	2.2605e-10	3.2116e-07	-3.2068e-07	4.0283e-09	-3.7818e-09	2.2822e-10	3.2136e-07	-3.2184e-07	7.1457e-09	-5.1684e-09	2.2453e-10	3.2148e-07	-3.2364e-07	1.2009e-08	-7.0087e-09	2.2369e-10	3.2176e-07	-3.27e-07	1.93484e-08	-9.3686e-09	2.2589e-10	3.229e-07	-3.3292e-07
-0.285	1.6926e-10	-1.5762e-09	2.2026e-10	3.2242e-07	-3.2114e-07	8.5306e-10	-1.9586e-09	2.1707e-10	3.2148e-07	-3.2068e-07	2.0338e-09	-2.612e-09	2.191e-10	3.2116e-07	-3.2068e-07	3.9683e-09	-3.5967e-09	2.1817e-10	3.2142e-07	-3.2202e-07	7.0848e-09	-4.9736e-09	2.1713e-10	3.2146e-07	-3.2378e-07	1.19344e-08	-6.7934e-09	2.1451e-10	3.2172e-07	-3.2704e-07	1.9183e-08	-9.1358e-09	2.1448e-10	3.2284e-07	-3.3334e-07
-0.28	1.6134e-10	-1.4419e-09	2.1433e-10	3.224e-07	-3.2128e-07	8.341e-10	-1.8161e-09	2.0814e-10	3.215e-07	-3.2082e-07	1.993e-09	-2.462e-09	2.0883e-10	3.2114e-07	-3.2082e-07	3.9614e-09	-3.4359e-09	2.0728e-10	3.2128e-07	-3.2198e-07	7.0332e-09	-4.7901e-09	2.0616e-10	3.2146e-07	-3.2388e-07	1.1878e-08	-6.5968e-09	2.0671e-10	3.2166e-07	-3.2718e-07	1.90806e-08	-8.9174e-09	2.0447e-10	3.2282e-07	-3.3318e-07
-0.275	1.4969e-10	-1.3225e-09	2.0377e-10	3.2232e-07	-3.2136e-07	8.3047e-10	-1.687e-09	2.0293e-10	3.2152e-07	-3.2082e-07	1.9584e-09	-2.3187e-09	1.9772e-10	3.211e-07	-3.2094e-07	3.9009e-09	-3.279e-09	1.9991e-10	3.2124e-07	-3.2208e-07	7.0156e-09	-4.6226e-09	1.9638e-10	3.2148e-07	-3.24e-07	1.17918e-08	-6.4085e-09	1.9824e-10	3.2154e-07	-3.2704e-07	1.90412e-08	-8.7096e-09	1.9594e-10	3.2284e-07	-3.3304e-07
-0.27	1.4269e-10	-1.2076e-09	1.9304e-10	3.2242e-07	-3.2146e-07	8.0597e-10	-1.5662e-09	1.9121e-10	3.2098e-07	-3.2026e-07	1.944e-09	-2.1904e-09	1.9203e-10	3.211e-07	-3.2106e-07	3.8197e-09	-3.1361e-09	1.9183e-10	3.2124e-07	-3.2214e-07	6.9267e-09	-4.4634e-09	1.8866e-10	3.2144e-07	-3.2408e-07	1.16936e-08	-6.2323e-09	1.9085e-10	3.215e-07	-3.2718e-07	1.8913e-08	-8.52e-09	1.8864e-10	3.2278e-07	-3.3316e-07
-0.265	1.3533e-10	-1.1092e-09	1.8608e-10	3.2236e-07	-3.218e-07	7.8677e-10	-1.4584e-09	1.8161e-10	3.216e-07	-3.21e-07	1.8792e-09	-2.0697e-09	1.8258e-10	3.2106e-07	-3.2108e-07	3.8313e-09	-3.0014e-09	1.811e-10	3.2124e-07	-3.222e-07	6.8498e-09	-4.3163e-09	1.8276e-10	3.2138e-07	-3.2418e-07	1.1634e-08	-6.0727e-09	1.8196e-10	3.2146e-07	-3.2728e-07	1.87932e-08	-8.3309e-09	1.8095e-10	3.2272e-07	-3.332e-07
-0.26	1.2594e-10	-1.0188e-09	1.7974e-10	3.2232e-07	-3.2166e-07	7.7634e-10	-1.3599e-09	1.748e-10	3.215e-07	-3.2106e-07	1.8971e-09	-1.9585e-09	1.7413e-10	3.2106e-07	-3.2116e-07	3.7833e-09	-2.88e-09	1.7144e-10	3.2124e-07	-3.2232e-07	6.8143e-09	-4.1747e-09	1.7064e-10	3.214e-07	-3.2408e-07	1.15936e-08	-5.9154e-09	1.7049e-10	3.2148e-07	-3.2734e-07	1.86878e-08	-8.1632e-09	1.7395e-10	3.227e-07	-3.333e-07
-0.255	1.1806e-10	-9.3351e-10	1.6856e-10	3.223e-07	-3.217e-07	7.6827e-10	-1.2667e-09	1.674e-10	3.216e-07	-3.2116e-07	1.871e-09	-1.8566e-09	1.6362e-10	3.2112e-07	-3.2122e-07	3.711e-09	-2.7655e-09	1.6641e-10	3.2132e-07	-3.2248e-07	6.8124e-09	-4.049e-09	1.6379e-10	3.2134e-07	-3.2426e-07	1.15196e-08	-5.7666e-09	1.6401e-10	3.214e-07	-3.2734e-07	1.85838e-08	-7.991e-09	1.6384e-10	3.2264e-07	-3.3334e-07
