Vg	Id,Vd=0V	Ig,Vd=0V	Is,Vd=0V	Iavdd,Vd=0V	Ignd,Vd=0V	Id,Vd=0.15V	Ig,Vd=0.15V	Is,Vd=0.15V	Iavdd,Vd=0.15V	Ignd,Vd=0.15V	Id,Vd=0.3V	Ig,Vd=0.3V	Is,Vd=0.3V	Iavdd,Vd=0.3V	Ignd,Vd=0.3V	Id,Vd=0.45V	Ig,Vd=0.45V	Is,Vd=0.45V	Iavdd,Vd=0.45V	Ignd,Vd=0.45V	Id,Vd=0.6V	Ig,Vd=0.6V	Is,Vd=0.6V	Iavdd,Vd=0.6V	Ignd,Vd=0.6V	Id,Vd=0.75V	Ig,Vd=0.75V	Is,Vd=0.75V	Iavdd,Vd=0.75V	Ignd,Vd=0.75V	Id,Vd=0.9V	Ig,Vd=0.9V	Is,Vd=0.9V	Iavdd,Vd=0.9V	Ignd,Vd=0.9V
-0.3	1.0458e-09	-2.172e-09	1.1125e-09	3.1302e-07	-3.1302e-07	2.8653e-09	-3.9301e-09	1.0635e-09	3.1278e-07	-3.1288e-07	5.9366e-09	-6.9064e-09	9.7013e-10	3.1294e-07	-3.1292e-07	1.06612e-08	-1.14232e-08	7.927e-10	3.131e-07	-3.132e-07	1.73932e-08	-1.77862e-08	4.4539e-10	3.1346e-07	-3.1346e-07	2.66388e-08	-2.63658e-08	-2.3128e-10	3.1364e-07	-3.1374e-07	3.93026e-08	-3.7671e-08	-1.6023e-09	3.1388e-07	-3.1368e-07
-0.295	1.0036e-09	-2.0942e-09	1.0722e-09	3.1308e-07	-3.1322e-07	2.7832e-09	-3.8031e-09	1.0175e-09	3.1288e-07	-3.1274e-07	5.8017e-09	-6.7368e-09	9.266e-10	3.1286e-07	-3.128e-07	1.04964e-08	-1.119e-08	7.4778e-10	3.1328e-07	-3.1298e-07	1.71056e-08	-1.748e-08	3.9472e-10	3.135e-07	-3.1346e-07	2.62576e-08	-2.59432e-08	-2.8405e-10	3.1362e-07	-3.1358e-07	3.88168e-08	-3.71544e-08	-1.6408e-09	3.1388e-07	-3.137e-07
-0.29	9.656e-10	-2.0084e-09	1.0324e-09	3.1306e-07	-3.1296e-07	2.7056e-09	-3.6889e-09	9.7666e-10	3.1296e-07	-3.1276e-07	5.6789e-09	-6.561e-09	8.8188e-10	3.1282e-07	-3.1276e-07	1.02804e-08	-1.09536e-08	6.9846e-10	3.1318e-07	-3.13e-07	1.68536e-08	-1.71726e-08	3.3875e-10	3.1342e-07	-3.1332e-07	2.5926e-08	-2.55588e-08	-3.3559e-10	3.1372e-07	-3.1352e-07	3.83448e-08	-3.66524e-08	-1.7105e-09	3.1364e-07	-3.1352e-07
-0.285	9.2645e-10	-1.9265e-09	9.9162e-10	3.13e-07	-3.1298e-07	2.6331e-09	-3.5709e-09	9.3671e-10	3.1286e-07	-3.129e-07	5.5607e-09	-6.4009e-09	8.3653e-10	3.1276e-07	-3.1296e-07	1.0104e-08	-1.07276e-08	6.5556e-10	3.132e-07	-3.1304e-07	1.66116e-08	-1.68784e-08	2.9585e-10	3.133e-07	-3.1326e-07	2.55972e-08	-2.5177e-08	-3.8472e-10	3.1352e-07	-3.1364e-07	3.7844e-08	-3.61004e-08	-1.733e-09	3.1376e-07	-3.1376e-07
-0.28	8.896e-10	-1.8508e-09	9.522e-10	3.1322e-07	-3.1316e-07	2.5583e-09	-3.4536e-09	8.9453e-10	3.1276e-07	-3.1284e-07	5.44e-09	-6.2406e-09	7.9535e-10	3.1304e-07	-3.1292e-07	9.923e-09	-1.05102e-08	6.0772e-10	3.13e-07	-3.1312e-07	1.63566e-08	-1.6578e-08	2.5019e-10	3.1328e-07	-3.1322e-07	2.52556e-08	-2.4791e-08	-4.3899e-10	3.1364e-07	-3.1338e-07	3.73998e-08	-3.56114e-08	-1.7815e-09	3.1372e-07	-3.1356e-07
-0.275	8.5277e-10	-1.7809e-09	9.1639e-10	3.1316e-07	-3.1296e-07	2.4866e-09	-3.3468e-09	8.5361e-10	3.1286e-07	-3.1294e-07	5.325e-09	-6.084e-09	7.547e-10	3.13e-07	-3.1292e-07	9.748e-09	-1.02926e-08	5.4489e-10	3.1312e-07	-3.1294e-07	1.61226e-08	-1.62968e-08	2.0389e-10	3.1328e-07	-3.1342e-07	2.49408e-08	-2.4421e-08	-4.8129e-10	3.1366e-07	-3.1348e-07	3.70058e-08	-3.51562e-08	-1.821e-09	3.1354e-07	-3.1372e-07
-0.27	8.1706e-10	-1.7066e-09	8.8037e-10	3.1292e-07	-3.1298e-07	2.4185e-09	-3.2379e-09	8.1661e-10	3.13e-07	-3.1274e-07	5.2324e-09	-5.932e-09	7.0377e-10	3.128e-07	-3.1296e-07	9.5596e-09	-1.007e-08	5.234e-10	3.131e-07	-3.1314e-07	1.58782e-08	-1.601e-08	1.5605e-10	3.1318e-07	-3.1332e-07	2.46156e-08	-2.40484e-08	-5.3086e-10	3.1364e-07	-3.1358e-07	3.6569e-08	-3.46804e-08	-1.8618e-09	3.1384e-07	-3.1352e-07
-0.265	7.8325e-10	-1.6336e-09	8.4293e-10	3.1312e-07	-3.131e-07	2.3485e-09	-3.1291e-09	7.8052e-10	3.1292e-07	-3.1268e-07	5.0974e-09	-5.7731e-09	6.7263e-10	3.1276e-07	-3.1272e-07	9.3872e-09	-9.873e-09	4.7813e-10	3.1292e-07	-3.131e-07	1.56458e-08	-1.57266e-08	1.1267e-10	3.1336e-07	-3.1314e-07	2.43008e-08	-2.36924e-08	-5.7983e-10	3.134e-07	-3.1338e-07	3.61282e-08	-3.41942e-08	-1.929e-09	3.1366e-07	-3.1346e-07
-0.26	7.4944e-10	-1.567e-09	8.0864e-10	3.1324e-07	-3.131e-07	2.2811e-09	-3.0224e-09	7.4058e-10	3.1298e-07	-3.129e-07	4.9803e-09	-5.6238e-09	6.3513e-10	3.1282e-07	-3.1294e-07	9.224e-09	-9.6669e-09	4.4077e-10	3.131e-07	-3.1308e-07	1.54058e-08	-1.5447e-08	6.597e-11	3.1316e-07	-3.132e-07	2.39846e-08	-2.33318e-08	-6.1984e-10	3.1338e-07	-3.1352e-07	3.57194e-08	-3.37316e-08	-1.9523e-09	3.1346e-07	-3.1362e-07
-0.255	7.176e-10	-1.5035e-09	7.7644e-10	3.1312e-07	-3.1292e-07	2.2141e-09	-2.925e-09	7.063e-10	3.1284e-07	-3.1296e-07	4.8733e-09	-5.4767e-09	6.0036e-10	3.1274e-07	-3.1272e-07	9.0576e-09	-9.4553e-09	4.0254e-10	3.1316e-07	-3.1304e-07	1.51828e-08	-1.51754e-08	2.37e-11	3.1324e-07	-3.1326e-07	2.36778e-08	-2.29992e-08	-7.498e-10	3.1334e-07	-3.1328e-07	3.5266e-08	-3.32774e-08	-1.9942e-09	3.1364e-07	-3.1362e-07
