Vgs	Gm_Vds=0.01V	Gm_Vds=0.02V	Gm_Vds=0.03V	Gm_Vds=0.04V	Gm_Vds=0.05V	Gm_Vds=0.06V	Gm_Vds=0.07V	Gm_Vds=0.08V	Gm_Vds=0.09V	Gm_Vds=0.1V
-0.3	-3.41999999999997e-09	-5.22000000000002e-09	-5.93999999999991e-09	-3.92000000000004e-09	-3.70000000000006e-09	-3.45999999999998e-09	-3.00000000000009e-10	-4.18000000000004e-09	-3.59999999999994e-09	-4.00000000000007e-09
-0.295	-2.61833333333333e-09	-4.86666666666667e-09	-4.59499999999995e-09	-4.32500000000003e-09	-3.40166666666669e-09	-3.46666666666668e-09	-2.39166666666667e-09	-3.78333333333333e-09	-4.11666666666663e-09	-4.43333333333337e-09
-0.29	-2.662e-09	-4.339e-09	-3.59599999999998e-09	-4.07200000000003e-09	-3.67600000000002e-09	-3.57000000000002e-09	-3.20300000000001e-09	-4.21300000000001e-09	-4.21599999999999e-09	-4.54500000000002e-09
-0.285	-2.42100000000001e-09	-3.977e-09	-3.069e-09	-3.82600000000001e-09	-3.64000000000001e-09	-3.71600000000001e-09	-4.00100000000001e-09	-4.17400000000001e-09	-4.222e-09	-4.61000000000002e-09
-0.28	-2.42400000000002e-09	-3.488e-09	-2.67400000000001e-09	-3.491e-09	-3.53800000000002e-09	-3.71600000000001e-09	-4.267e-09	-4.19800000000001e-09	-4.21600000000002e-09	-4.67100000000002e-09
-0.275	-2.69100000000001e-09	-3.193e-09	-2.74700000000001e-09	-3.02e-09	-3.36500000000002e-09	-3.70300000000001e-09	-3.999e-09	-4.15000000000002e-09	-3.99400000000002e-09	-4.43600000000002e-09
-0.27	-2.94200000000001e-09	-2.99800000000001e-09	-3.05500000000001e-09	-2.785e-09	-3.19400000000001e-09	-3.637e-09	-3.76999999999999e-09	-3.98800000000001e-09	-3.83800000000001e-09	-4.09400000000002e-09
-0.265	-2.99600000000001e-09	-2.70500000000001e-09	-3.153e-09	-3.005e-09	-3.09300000000001e-09	-3.45000000000001e-09	-3.536e-09	-3.859e-09	-4.023e-09	-3.99600000000001e-09
-0.26	-2.975e-09	-2.59000000000001e-09	-3.117e-09	-3.22100000000001e-09	-2.897e-09	-3.35000000000002e-09	-3.201e-09	-3.73900000000001e-09	-4.131e-09	-4.17699999999999e-09
-0.255	-2.97599999999998e-09	-2.59600000000001e-09	-2.971e-09	-3.27600000000002e-09	-2.77299999999999e-09	-3.30400000000001e-09	-3.044e-09	-3.57399999999999e-09	-3.994e-09	-4.00999999999999e-09
-0.25	-2.85699999999998e-09	-2.43100000000001e-09	-2.68399999999999e-09	-3.27400000000002e-09	-2.89399999999999e-09	-3.19599999999999e-09	-2.844e-09	-3.43199999999998e-09	-3.89799999999999e-09	-3.72599999999999e-09
-0.245	-2.49599999999999e-09	-2.321e-09	-2.458e-09	-3.07300000000001e-09	-2.95199999999999e-09	-3.08699999999999e-09	-2.534e-09	-3.35299999999999e-09	-3.729e-09	-3.91799999999999e-09
-0.24	-2.15999999999998e-09	-2.35699999999998e-09	-2.371e-09	-2.71100000000001e-09	-2.90400000000001e-09	-2.91499999999999e-09	-2.59399999999999e-09	-3.285e-09	-3.383e-09	-4.056e-09
-0.235	-2.02599999999999e-09	-2.25899999999999e-09	-2.38e-09	-2.517e-09	-3.02400000000001e-09	-2.71099999999998e-09	-2.944e-09	-3.26799999999999e-09	-3.172e-09	-3.899e-09
-0.23	-1.78100000000001e-09	-2.22199999999999e-09	-2.45600000000001e-09	-2.53899999999998e-09	-3.099e-09	-2.64499999999999e-09	-3.07400000000001e-09	-3.29399999999999e-09	-3.178e-09	-4.039e-09
-0.225	-1.46500000000001e-09	-2.23799999999999e-09	-2.55800000000001e-09	-2.59799999999998e-09	-2.92300000000001e-09	-2.546e-09	-3.153e-09	-3.151e-09	-3.19e-09	-3.969e-09
-0.22	-1.41900000000001e-09	-2.065e-09	-2.61e-09	-2.62999999999999e-09	-2.70500000000001e-09	-2.472e-09	-3.296e-09	-2.80200000000002e-09	-3.128e-09	-3.269e-09
-0.215	-1.72700000000001e-09	-1.74300000000001e-09	-2.41100000000001e-09	-2.51799999999999e-09	-2.47999999999999e-09	-2.735e-09	-3.15000000000001e-09	-2.70700000000001e-09	-3.154e-09	-3.06e-09
-0.21	-1.86800000000001e-09	-1.68900000000002e-09	-2.07400000000002e-09	-2.31800000000001e-09	-2.25099999999999e-09	-2.735e-09	-2.792e-09	-2.62499999999999e-09	-3.195e-09	-3.091e-09
-0.205	-1.80000000000001e-09	-1.82600000000001e-09	-1.99000000000001e-09	-1.97600000000002e-09	-2.158e-09	-2.245e-09	-2.472e-09	-2.271e-09	-3.17e-09	-2.76499999999999e-09
-0.2	-2.18000000000001e-09	-1.669e-09	-2.068e-09	-1.67200000000001e-09	-2.118e-09	-2.132e-09	-2.425e-09	-2.38500000000001e-09	-3.11699999999999e-09	-2.71199999999999e-09
-0.195	-2.42900000000001e-09	-1.542e-09	-2.01599999999999e-09	-1.634e-09	-2.038e-09	-2.221e-09	-2.56300000000001e-09	-2.749e-09	-2.991e-09	-3.06199999999999e-09
-0.19	-2.005e-09	-1.724e-09	-1.99099999999998e-09	-1.66899999999999e-09	-2.101e-09	-1.999e-09	-2.39e-09	-2.74299999999999e-09	-2.767e-09	-3.05499999999999e-09
-0.185	-1.625e-09	-1.70099999999999e-09	-2.05799999999999e-09	-1.73699999999999e-09	-2.25e-09	-2.031e-09	-2.187e-09	-2.59300000000001e-09	-2.597e-09	-2.614e-09
-0.18	-1.65599999999999e-09	-1.37699999999999e-09	-1.97e-09	-1.95e-09	-2.188e-09	-2.219e-09	-2.298e-09	-2.53400000000002e-09	-2.437e-09	-2.34200000000001e-09
-0.175	-1.60299999999999e-09	-1.368e-09	-1.68e-09	-1.94300000000001e-09	-2.064e-09	-2.131e-09	-2.229e-09	-2.56e-09	-2.272e-09	-2.54600000000001e-09
-0.17	-1.36099999999999e-09	-1.658e-09	-1.39600000000001e-09	-1.71500000000001e-09	-2.03699999999999e-09	-2.127e-09	-1.766e-09	-2.63299999999999e-09	-2.40799999999999e-09	-2.85300000000002e-09
-0.165	-1.33699999999999e-09	-1.81000000000001e-09	-1.36400000000001e-09	-1.64700000000001e-09	-1.93099999999999e-09	-2.137e-09	-1.528e-09	-2.45e-09	-2.71699999999999e-09	-2.60700000000002e-09
-0.16	-1.39499999999999e-09	-1.73200000000001e-09	-1.241e-09	-1.47899999999999e-09	-1.74999999999999e-09	-1.844e-09	-1.64e-09	-2.173e-09	-2.72800000000001e-09	-2.24000000000001e-09
-0.155	-1.191e-09	-1.485e-09	-6.75999999999991e-10	-1.20099999999999e-09	-1.61399999999999e-09	-1.762e-09	-1.79e-09	-2.28699999999999e-09	-2.39200000000001e-09	-2.213e-09
-0.15	-8.92000000000001e-10	-1.121e-09	-4.51000000000001e-10	-1.26e-09	-1.61e-09	-2.02900000000001e-09	-2.08300000000001e-09	-2.29399999999999e-09	-2.107e-09	-2.04000000000001e-09
-0.145	-9.42000000000008e-10	-1.04299999999999e-09	-1.08800000000001e-09	-1.433e-09	-1.57e-09	-2.15000000000001e-09	-2.365e-09	-1.897e-09	-1.778e-09	-1.704e-09
-0.14	-1.11400000000001e-09	-1.17799999999999e-09	-8.90000000000007e-10	-1.265e-09	-1.33e-09	-1.96600000000001e-09	-2.299e-09	-1.477e-09	-1.39899999999999e-09	-1.763e-09
-0.135	-1.025e-09	-1.05599999999999e-09	2.90999999999994e-10	-9.96000000000016e-10	-1.18200000000001e-09	-1.72e-09	-1.978e-09	-1.30499999999998e-09	-1.49199999999999e-09	-1.979e-09
-0.13	-9.69000000000003e-10	-1.05899999999999e-09	-1.41000000000006e-10	-9.83000000000008e-10	-1.248e-09	-1.535e-09	-1.69499999999999e-09	-1.44399999999999e-09	-1.878e-09	-2.023e-09
-0.125	-1.15200000000001e-09	-1.30899999999999e-09	-1.19399999999999e-09	-1.01e-09	-1.323e-09	-1.313e-09	-1.44899999999999e-09	-1.53e-09	-2.038e-09	-1.98399999999999e-09
-0.12	-1.186e-09	-1.263e-09	-5.36999999999988e-10	-7.81999999999992e-10	-1.403e-09	-1.023e-09	-1.282e-09	-1.242e-09	-2.083e-09	-1.84499999999998e-09
-0.115	-9.04999999999992e-10	-9.67999999999999e-10	-1.56999999999996e-10	-8.28999999999986e-10	-1.52800000000001e-09	-8.75e-10	-1.28100000000001e-09	-1.174e-09	-1.972e-09	-1.75099999999999e-09
-0.11	-7.97999999999996e-10	-8.68999999999998e-10	-1.55999999999999e-09	-1.21299999999999e-09	-1.582e-09	-9.7e-10	-1.28900000000002e-09	-1.51000000000001e-09	-1.604e-09	-1.766e-09
-0.105	-9.45000000000004e-10	-8.38000000000009e-10	-2.54199999999999e-09	-1.267e-09	-1.466e-09	-1.03199999999999e-09	-9.59000000000017e-10	-1.56700000000001e-09	-1.39199999999999e-09	-1.814e-09
-0.1	-7.58e-10	-6.58000000000003e-10	-1.879e-09	-1.172e-09	-1.28400000000001e-09	-1.13399999999999e-09	-5.69000000000005e-10	-1.453e-09	-1.457e-09	-1.84100000000001e-09
-0.095	-3.99999999999999e-10	-5.41999999999993e-10	-1.02300000000001e-09	-1.338e-09	-1.23700000000001e-09	-1.178e-09	-7.02999999999997e-10	-1.53600000000001e-09	-1.42200000000001e-09	-1.72500000000001e-09
-0.09	-4.50000000000006e-10	-6.82000000000002e-10	-1.347e-09	-1.283e-09	-1.19500000000001e-09	-1.07400000000001e-09	-1.02599999999999e-09	-1.43200000000001e-09	-1.272e-09	-1.58200000000001e-09
-0.085	-6.95000000000002e-10	-7.7300000000001e-10	-1.792e-09	-9.96999999999996e-10	-8.78000000000004e-10	-1.14100000000002e-09	-1.16899999999999e-09	-9.85000000000008e-10	-1.187e-09	-1.606e-09
-0.08	-8.67999999999994e-10	-6.95999999999998e-10	-1.01300000000001e-09	-9.55999999999996e-10	-4.86999999999996e-10	-1.10800000000002e-09	-1.37799999999999e-09	-7.79000000000012e-10	-1.095e-09	-1.47e-09
-0.075	-9.70999999999996e-10	-8.90999999999996e-10	-3.78999999999997e-10	-8.04000000000007e-10	-3.09999999999987e-10	-7.89000000000015e-10	-1.328e-09	-8.50000000000013e-10	-9.61000000000001e-10	-9.87000000000001e-10
-0.07	-9.63000000000002e-10	-1.03100000000001e-09	-6.09999999999981e-10	-4.66000000000011e-10	-1.79999999999989e-10	-5.67000000000004e-10	-1.02800000000001e-09	-7.46000000000005e-10	-8.25999999999997e-10	-7.19000000000002e-10
