vd	id_vg = 0V	ig_vg = 0V	is_vg = 0V	iavdd_vg = 0V	ignd_vg = 0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0	-6.6333e-09	-2.2332e-10	1.39e-12	1.3343e-06	-1.3248e-06	-7.0007e-09	5.267e-11	-1.051e-11	1.3738e-06	-1.3628e-06	-7.5573e-09	7.8611e-10	-9.13e-12	1.3808e-06	-1.3711e-06	-9.4357e-09	2.8523e-09	-1.127e-11	1.3849e-06	-1.376e-06	-1.51804e-08	8.8115e-09	-6e-14	1.3893e-06	-1.3802e-06	-3.44346e-08	2.8259e-08	-6.509e-11	1.3919e-06	-1.3819e-06	-1.0702e-07	1.0108e-07	7.766e-11	1.3949e-06	-1.3853e-06
0.005	-6.5971e-09	-2.2701e-10	1.025e-11	1.336e-06	-1.3273e-06	-6.8345e-09	4.704e-11	-2.934e-11	1.3733e-06	-1.363e-06	-7.3873e-09	7.5211e-10	1.077e-11	1.3809e-06	-1.3708e-06	-9.1757e-09	2.7487e-09	-7.604e-11	1.3853e-06	-1.3757e-06	-1.47174e-08	8.4901e-09	-5.14e-12	1.3894e-06	-1.3799e-06	-3.31444e-08	2.71492e-08	4.525e-11	1.3915e-06	-1.3831e-06	-1.0252e-07	9.67616e-08	-7.092e-11	1.3956e-06	-1.3858e-06
0.01	-6.4395e-09	-2.2952e-10	6.6e-13	1.338e-06	-1.3278e-06	-6.6654e-09	3.922e-11	-1.258e-11	1.3733e-06	-1.3637e-06	-7.2042e-09	7.2047e-10	8.3e-12	1.3806e-06	-1.3708e-06	-8.9546e-09	2.6406e-09	6.18e-12	1.3854e-06	-1.3764e-06	-1.42396e-08	8.1757e-09	1.2e-13	1.3889e-06	-1.3804e-06	-3.19514e-08	2.60904e-08	-2.388e-11	1.3916e-06	-1.3835e-06	-9.81718e-08	9.24904e-08	4.562e-11	1.3953e-06	-1.3866e-06
0.015	-6.2909e-09	-2.3268e-10	-7.4e-13	1.3392e-06	-1.3296e-06	-6.5246e-09	3.311e-11	-2.956e-11	1.3733e-06	-1.3636e-06	-7.0221e-09	6.9066e-10	1.24e-12	1.3803e-06	-1.3717e-06	-8.7237e-09	2.5507e-09	6.967e-11	1.3854e-06	-1.3762e-06	-1.3801e-08	7.8815e-09	4.26e-12	1.389e-06	-1.3804e-06	-3.07516e-08	2.50686e-08	-1.427e-11	1.3931e-06	-1.3837e-06	-9.40068e-08	8.85164e-08	-5.875e-11	1.3942e-06	-1.386e-06
0.02	-6.169e-09	-2.3292e-10	-1.022e-11	1.3406e-06	-1.3313e-06	-6.3869e-09	2.657e-11	-4.57e-12	1.3729e-06	-1.3638e-06	-6.8626e-09	6.6083e-10	-1.674e-11	1.3806e-06	-1.3715e-06	-8.4629e-09	2.4646e-09	1.73e-11	1.386e-06	-1.3768e-06	-1.33852e-08	7.6012e-09	6.5e-12	1.3888e-06	-1.3807e-06	-2.96724e-08	2.40914e-08	3.062e-11	1.392e-06	-1.384e-06	-9.01608e-08	8.47044e-08	6.172e-11	1.3948e-06	-1.3862e-06
0.025	-6.0416e-09	-2.3473e-10	8.64e-12	1.3413e-06	-1.3321e-06	-6.2378e-09	2.223e-11	-2.332e-11	1.3736e-06	-1.3637e-06	-6.6917e-09	6.3059e-10	-7.13e-12	1.3801e-06	-1.3708e-06	-8.2326e-09	2.3773e-09	-7.743e-11	1.3849e-06	-1.3764e-06	-1.2968e-08	7.3286e-09	-4.56e-12	1.3895e-06	-1.3797e-06	-2.85468e-08	2.31414e-08	-4.925e-11	1.3927e-06	-1.3841e-06	-8.63434e-08	8.1089e-08	-6.007e-11	1.3951e-06	-1.3863e-06
0.03	-5.9001e-09	-2.3612e-10	-2.38e-12	1.343e-06	-1.3337e-06	-6.1035e-09	1.684e-11	-8.2e-12	1.3729e-06	-1.3642e-06	-6.5473e-09	6.0058e-10	1.87e-11	1.381e-06	-1.3715e-06	-8.0568e-09	2.2919e-09	-1.984e-11	1.3853e-06	-1.3765e-06	-1.2587e-08	7.0678e-09	-9.4e-13	1.3889e-06	-1.3797e-06	-2.75466e-08	2.22338e-08	5.771e-11	1.3917e-06	-1.3842e-06	-8.27482e-08	7.76646e-08	6.321e-11	1.3954e-06	-1.3869e-06
0.035	-5.7842e-09	-2.3566e-10	4.1e-13	1.3433e-06	-1.3341e-06	-5.983e-09	7.57e-12	1.185e-11	1.3738e-06	-1.3635e-06	-6.3872e-09	5.7813e-10	-7.32e-12	1.3797e-06	-1.3719e-06	-7.8574e-09	2.2026e-09	7.639e-11	1.3856e-06	-1.377e-06	-1.22036e-08	6.811e-09	-7.34e-12	1.3881e-06	-1.3807e-06	-2.65286e-08	2.1373e-08	-4.99e-11	1.3927e-06	-1.3845e-06	-7.93108e-08	7.43272e-08	-4.994e-11	1.3944e-06	-1.3869e-06
0.04	-5.6687e-09	-2.3816e-10	-8.82e-12	1.3436e-06	-1.3352e-06	-5.8439e-09	5.16e-12	2.94e-12	1.373e-06	-1.3647e-06	-6.2425e-09	5.5308e-10	-1.519e-11	1.3804e-06	-1.3722e-06	-7.6296e-09	2.1274e-09	3.458e-11	1.3862e-06	-1.3775e-06	-1.18306e-08	6.5615e-09	1.277e-11	1.3892e-06	-1.3806e-06	-2.56114e-08	2.05592e-08	5.079e-11	1.3924e-06	-1.3845e-06	-7.60146e-08	7.1163e-08	3.87e-11	1.3948e-06	-1.3862e-06
0.045	-5.5425e-09	-2.4078e-10	5.57e-12	1.3457e-06	-1.3365e-06	-5.7189e-09	-9.4e-13	-3.433e-11	1.3731e-06	-1.364e-06	-6.096e-09	5.273e-10	-7.49e-12	1.3801e-06	-1.3712e-06	-7.4234e-09	2.052e-09	-7.588e-11	1.3855e-06	-1.3772e-06	-1.14704e-08	6.3252e-09	-1.78e-12	1.3893e-06	-1.3812e-06	-2.46848e-08	1.97594e-08	-3.068e-11	1.393e-06	-1.3852e-06	-7.28268e-08	6.8059e-08	-3.301e-11	1.3944e-06	-1.3861e-06
0.05	-5.4342e-09	-2.4461e-10	2.3e-13	1.3459e-06	-1.3375e-06	-5.6108e-09	-4.45e-12	1.088e-11	1.3733e-06	-1.3649e-06	-5.965e-09	5.0548e-10	1.24e-11	1.3809e-06	-1.3728e-06	-7.2492e-09	1.9706e-09	-1.673e-11	1.3857e-06	-1.378e-06	-1.1124e-08	6.0998e-09	-1.62e-12	1.3884e-06	-1.3813e-06	-2.38236e-08	1.90116e-08	2.804e-11	1.3919e-06	-1.3841e-06	-6.9822e-08	6.51814e-08	1.84e-11	1.3944e-06	-1.3875e-06
0.055	-5.3306e-09	-2.4723e-10	3.57e-12	1.3461e-06	-1.3374e-06	-5.4849e-09	-7.87e-12	2.741e-11	1.3726e-06	-1.3648e-06	-5.8321e-09	4.845e-10	-2.94e-12	1.3809e-06	-1.3726e-06	-7.0804e-09	1.8972e-09	5.518e-11	1.3856e-06	-1.3772e-06	-1.08018e-08	5.8833e-09	-4.44e-12	1.3897e-06	-1.3814e-06	-2.29938e-08	1.8284e-08	-2.449e-11	1.3922e-06	-1.3844e-06	-6.69344e-08	6.24266e-08	-1.379e-11	1.3941e-06	-1.3866e-06
0.06	-5.223e-09	-2.4674e-10	-1.02e-11	1.3473e-06	-1.3388e-06	-5.3724e-09	-9.15e-12	-1.986e-11	1.372e-06	-1.3645e-06	-5.6906e-09	4.6475e-10	4.1e-13	1.3813e-06	-1.373e-06	-6.8813e-09	1.8302e-09	3.049e-11	1.3865e-06	-1.3778e-06	-1.04876e-08	5.6788e-09	-5.17e-12	1.3887e-06	-1.3812e-06	-2.21666e-08	1.75788e-08	1.522e-11	1.3927e-06	-1.3847e-06	-6.4196e-08	5.97962e-08	-5.92e-12	1.3938e-06	-1.3869e-06
0.065	-5.1215e-09	-2.4855e-10	-3.37e-12	1.3476e-06	-1.3388e-06	-5.2715e-09	-1.244e-11	-2.277e-11	1.3722e-06	-1.3645e-06	-5.5636e-09	4.4322e-10	-1.096e-11	1.3808e-06	-1.3724e-06	-6.6946e-09	1.7684e-09	-5.196e-11	1.3853e-06	-1.3773e-06	-1.01746e-08	5.472e-09	6.42e-12	1.389e-06	-1.3814e-06	-2.1369e-08	1.68888e-08	-2.32e-11	1.3925e-06	-1.3848e-06	-6.16038e-08	5.7324e-08	1.688e-11	1.395e-06	-1.3872e-06
0.07	-5.0159e-09	-2.5197e-10	2.19e-12	1.3477e-06	-1.3391e-06	-5.1646e-09	-1.519e-11	-5.14e-12	1.3735e-06	-1.3647e-06	-5.4373e-09	4.2389e-10	2.97e-12	1.3809e-06	-1.3727e-06	-6.5339e-09	1.7066e-09	-2.519e-11	1.3855e-06	-1.378e-06	-9.8728e-09	5.2806e-09	1.17e-12	1.3886e-06	-1.381e-06	-2.06304e-08	1.62658e-08	1.413e-11	1.3916e-06	-1.385e-06	-5.9127e-08	5.49782e-08	-2.38e-11	1.3944e-06	-1.3875e-06
0.075	-4.9035e-09	-2.5344e-10	1.8e-12	1.3481e-06	-1.3398e-06	-5.0581e-09	-1.679e-11	9.8e-12	1.3724e-06	-1.3643e-06	-5.3198e-09	4.036e-10	1.76e-12	1.3803e-06	-1.373e-06	-6.3975e-09	1.6451e-09	3.272e-11	1.3854e-06	-1.3779e-06	-9.6173e-09	5.1e-09	5.6e-13	1.3884e-06	-1.3808e-06	-1.99256e-08	1.56598e-08	-1.477e-11	1.3925e-06	-1.3845e-06	-5.67978e-08	5.2638e-08	4.237e-11	1.3947e-06	-1.3868e-06
0.08	-4.8016e-09	-2.5614e-10	-1.1e-13	1.3479e-06	-1.3398e-06	-4.9532e-09	-2.178e-11	4.46e-12	1.3722e-06	-1.3647e-06	-5.1889e-09	3.864e-10	2.22e-12	1.3807e-06	-1.3727e-06	-6.2237e-09	1.5838e-09	3.423e-11	1.3852e-06	-1.3779e-06	-9.3125e-09	4.9131e-09	9.73e-12	1.3887e-06	-1.3817e-06	-1.92132e-08	1.5063e-08	8.22e-12	1.3913e-06	-1.3847e-06	-5.44276e-08	5.04334e-08	-3.538e-11	1.3938e-06	-1.3865e-06
0.085	-4.7085e-09	-2.5902e-10	-7.11e-12	1.3484e-06	-1.341e-06	-4.845e-09	-2.49e-11	-1.45e-12	1.3729e-06	-1.3648e-06	-5.0707e-09	3.7033e-10	-1.289e-11	1.3808e-06	-1.3736e-06	-6.0511e-09	1.5311e-09	-3.345e-11	1.3848e-06	-1.3774e-06	-9.048e-09	4.7453e-09	-9.32e-12	1.3896e-06	-1.3822e-06	-1.85668e-08	1.45094e-08	2.36e-12	1.392e-06	-1.3849e-06	-5.22264e-08	4.83942e-08	4.136e-11	1.3936e-06	-1.3865e-06
0.09	-4.6046e-09	-2.6491e-10	2.35e-12	1.3494e-06	-1.3414e-06	-4.7424e-09	-2.809e-11	-2.215e-11	1.373e-06	-1.3649e-06	-4.9551e-09	3.5641e-10	-7.59e-12	1.3814e-06	-1.3733e-06	-5.9013e-09	1.4745e-09	-2.976e-11	1.3858e-06	-1.3777e-06	-8.773e-09	4.5803e-09	-8.74e-12	1.3893e-06	-1.382e-06	-1.79072e-08	1.39714e-08	-1.033e-11	1.3913e-06	-1.385e-06	-5.01572e-08	4.63762e-08	-3.797e-11	1.3938e-06	-1.3866e-06
0.095	-4.5e-09	-2.679e-10	5.1e-13	1.3503e-06	-1.3417e-06	-4.64e-09	-3.221e-11	1.578e-11	1.3732e-06	-1.3653e-06	-4.8472e-09	3.4129e-10	1.06e-11	1.3804e-06	-1.3724e-06	-5.7577e-09	1.4219e-09	1.577e-11	1.3857e-06	-1.3781e-06	-8.5178e-09	4.4242e-09	-8.11e-12	1.3889e-06	-1.3821e-06	-1.73016e-08	1.34376e-08	2.573e-11	1.3916e-06	-1.3849e-06	-4.8145e-08	4.44916e-08	2.587e-11	1.3942e-06	-1.3875e-06
0.1	-4.4002e-09	-2.7085e-10	3.85e-12	1.3505e-06	-1.3432e-06	-4.5349e-09	-3.413e-11	1.357e-11	1.3723e-06	-1.3658e-06	-4.7174e-09	3.2829e-10	-1.17e-12	1.3809e-06	-1.3727e-06	-5.5872e-09	1.367e-09	2.23e-11	1.3858e-06	-1.3778e-06	-8.2802e-09	4.2633e-09	9.33e-12	1.3887e-06	-1.3822e-06	-1.6689e-08	1.29486e-08	-3.519e-11	1.3921e-06	-1.385e-06	-4.62346e-08	4.26688e-08	-3.275e-11	1.3928e-06	-1.3868e-06
0.105	-4.3014e-09	-2.7443e-10	-5.27e-12	1.3508e-06	-1.3434e-06	-4.422e-09	-3.436e-11	8.78e-12	1.3725e-06	-1.3654e-06	-4.6144e-09	3.1539e-10	-1.579e-11	1.3805e-06	-1.3736e-06	-5.4343e-09	1.3236e-09	-3.33e-12	1.3856e-06	-1.3784e-06	-8.0281e-09	4.1167e-09	4.97e-12	1.3883e-06	-1.3825e-06	-1.61326e-08	1.24686e-08	3.303e-11	1.3916e-06	-1.3846e-06	-4.43966e-08	4.0955e-08	1.731e-11	1.3932e-06	-1.3872e-06
0.11	-4.1829e-09	-2.7638e-10	-2.01e-12	1.3519e-06	-1.3436e-06	-4.3203e-09	-3.545e-11	-1.942e-11	1.3726e-06	-1.3659e-06	-4.5024e-09	3.0144e-10	-5.37e-12	1.3812e-06	-1.3742e-06	-5.2996e-09	1.2765e-09	-2.95e-11	1.3858e-06	-1.3787e-06	-7.7747e-09	3.9683e-09	-6.88e-12	1.3893e-06	-1.382e-06	-1.55678e-08	1.2016e-08	-4.384e-11	1.3905e-06	-1.384e-06	-4.26538e-08	3.92602e-08	-2.159e-11	1.393e-06	-1.3871e-06
0.115	-4.0985e-09	-2.7906e-10	-3.82e-12	1.3513e-06	-1.3439e-06	-4.2255e-09	-3.773e-11	-3.76e-12	1.3726e-06	-1.3653e-06	-4.4045e-09	2.8913e-10	5.86e-12	1.3807e-06	-1.3738e-06	-5.1595e-09	1.2319e-09	-4.55e-12	1.3849e-06	-1.3788e-06	-7.5415e-09	3.8349e-09	-3.8e-13	1.3884e-06	-1.382e-06	-1.50364e-08	1.15768e-08	3.183e-11	1.3909e-06	-1.3843e-06	-4.0944e-08	3.76914e-08	1.565e-11	1.3939e-06	-1.3875e-06
0.12	-4.0063e-09	-2.822e-10	7.61e-12	1.3513e-06	-1.3445e-06	-4.1367e-09	-3.978e-11	-7.78e-12	1.3727e-06	-1.3657e-06	-4.2914e-09	2.763e-10	4.342e-11	1.38e-06	-1.3731e-06	-5.0267e-09	1.1885e-09	1.807e-11	1.3862e-06	-1.3792e-06	-7.3187e-09	3.7036e-09	1.111e-11	1.388e-06	-1.3816e-06	-1.45126e-08	1.11606e-08	-2.936e-11	1.3907e-06	-1.3847e-06	-3.9304e-08	3.61486e-08	-5.36e-12	1.3936e-06	-1.3876e-06
0.125	-3.9095e-09	-2.8507e-10	2.84e-12	1.3517e-06	-1.3445e-06	-4.0276e-09	-4.388e-11	2.458e-11	1.372e-06	-1.3653e-06	-4.1891e-09	2.6488e-10	6.048e-11	1.3808e-06	-1.3737e-06	-4.8752e-09	1.1479e-09	1.041e-11	1.387e-06	-1.3788e-06	-7.102e-09	3.5798e-09	3.31e-12	1.3886e-06	-1.3829e-06	-1.40074e-08	1.07498e-08	2.888e-11	1.391e-06	-1.3846e-06	-3.77782e-08	3.47048e-08	1.362e-11	1.3932e-06	-1.3872e-06
0.13	-3.798e-09	-2.8897e-10	-5.09e-12	1.3523e-06	-1.3451e-06	-3.9289e-09	-4.516e-11	2.5e-13	1.372e-06	-1.3657e-06	-4.0789e-09	2.4842e-10	5.353e-11	1.3808e-06	-1.374e-06	-4.7319e-09	1.1091e-09	-2.836e-11	1.3858e-06	-1.3795e-06	-6.8719e-09	3.4562e-09	-1.629e-11	1.3889e-06	-1.3819e-06	-1.35198e-08	1.03574e-08	-1.192e-11	1.3905e-06	-1.3844e-06	-3.628e-08	3.33116e-08	5.2e-13	1.3928e-06	-1.3868e-06
0.135	-3.6971e-09	-2.9448e-10	-5.5e-12	1.3516e-06	-1.3455e-06	-3.8342e-09	-4.514e-11	-2.575e-11	1.3719e-06	-1.3647e-06	-3.9703e-09	2.539e-10	-2.157e-11	1.3797e-06	-1.3736e-06	-4.6056e-09	1.07e-09	-1.161e-11	1.3852e-06	-1.3791e-06	-6.6714e-09	3.3447e-09	-1.112e-11	1.3886e-06	-1.3823e-06	-1.30328e-08	9.9868e-09	1.795e-11	1.3915e-06	-1.3855e-06	-3.48488e-08	3.19578e-08	3.11e-12	1.3935e-06	-1.3873e-06
0.14	-3.6018e-09	-2.9932e-10	4.82e-12	1.3531e-06	-1.3453e-06	-3.7379e-09	-4.835e-11	-4e-13	1.3722e-06	-1.3659e-06	-3.8552e-09	2.4126e-10	1.755e-11	1.3799e-06	-1.3742e-06	-4.4758e-09	1.0318e-09	1.67e-11	1.3849e-06	-1.3788e-06	-6.4592e-09	3.2287e-09	-9.2e-13	1.3886e-06	-1.3825e-06	-1.2586e-08	9.5945e-09	6.6e-13	1.3919e-06	-1.3853e-06	-3.34814e-08	3.07038e-08	-1.75e-12	1.393e-06	-1.3869e-06
0.145	-3.5042e-09	-3.0497e-10	5.9e-12	1.3532e-06	-1.3464e-06	-3.6272e-09	-5.047e-11	7.36e-12	1.3723e-06	-1.3662e-06	-3.7561e-09	2.2701e-10	8.21e-12	1.3801e-06	-1.3746e-06	-4.346e-09	9.99e-10	2.366e-11	1.3845e-06	-1.3793e-06	-6.2645e-09	3.1185e-09	1.137e-11	1.3882e-06	-1.3829e-06	-1.2138e-08	9.2506e-09	3.82e-12	1.3903e-06	-1.3849e-06	-3.21432e-08	2.9489e-08	-1.268e-11	1.3926e-06	-1.3873e-06
0.15	-3.3986e-09	-3.1026e-10	-8e-14	1.3535e-06	-1.3469e-06	-3.5372e-09	-5.087e-11	6.04e-12	1.373e-06	-1.3661e-06	-3.6478e-09	2.2475e-10	-4.273e-11	1.3804e-06	-1.3742e-06	-4.2127e-09	9.6095e-10	1.457e-11	1.3859e-06	-1.3792e-06	-6.0551e-09	3.014e-09	-1.84e-12	1.3873e-06	-1.3817e-06	-1.17132e-08	8.921e-09	-1.926e-11	1.3902e-06	-1.3849e-06	-3.09162e-08	2.83142e-08	6.47e-12	1.393e-06	-1.3872e-06
0.155	-3.2994e-09	-3.1431e-10	-3.3e-12	1.3535e-06	-1.3475e-06	-3.4366e-09	-5.035e-11	-8.55e-12	1.3727e-06	-1.3666e-06	-3.5526e-09	2.1766e-10	-2.84e-12	1.3809e-06	-1.3749e-06	-4.0796e-09	9.3058e-10	6.91e-12	1.3852e-06	-1.3787e-06	-5.8592e-09	2.9118e-09	-6.88e-12	1.3886e-06	-1.3829e-06	-1.12892e-08	8.6016e-09	2.337e-11	1.3909e-06	-1.385e-06	-2.96866e-08	2.72042e-08	-1.705e-11	1.3934e-06	-1.3875e-06
0.16	-3.1917e-09	-3.1886e-10	-2.7e-13	1.3539e-06	-1.3473e-06	-3.3366e-09	-5.15e-11	-2.96e-12	1.3726e-06	-1.3666e-06	-3.4524e-09	2.116e-10	4.7e-12	1.3811e-06	-1.3751e-06	-3.9516e-09	9.0158e-10	-1.565e-11	1.3849e-06	-1.3798e-06	-5.666e-09	2.816e-09	1.77e-12	1.3885e-06	-1.3828e-06	-1.08978e-08	8.3018e-09	-1.372e-11	1.3907e-06	-1.3849e-06	-2.85278e-08	2.61314e-08	1.975e-11	1.3928e-06	-1.3878e-06
0.165	-3.0963e-09	-3.2309e-10	1.3e-12	1.3541e-06	-1.3478e-06	-3.2323e-09	-5.533e-11	-1.635e-11	1.3726e-06	-1.3667e-06	-3.342e-09	2.0275e-10	-1.238e-11	1.3805e-06	-1.3752e-06	-3.8211e-09	8.695e-10	-6.83e-12	1.3855e-06	-1.3792e-06	-5.4648e-09	2.7231e-09	1.39e-11	1.389e-06	-1.3837e-06	-1.05014e-08	8.0067e-09	1.095e-11	1.3914e-06	-1.3858e-06	-2.7393e-08	2.51104e-08	-1.814e-11	1.3928e-06	-1.3881e-06
