Vgs	Gm_Vds=0.15V	Gm_Vds=0.3V	Gm_Vds=0.45V	Gm_Vds=0.6V	Gm_Vds=0.75V	Gm_Vds=0.9V
-0.3	-4.79999999999998e-09	-8.98000000000002e-09	-9.2e-09	-2.44799999999999e-08	-3.53600000000002e-08	-4.67199999999997e-08
-0.295	-4.83333333333333e-09	-9.99e-09	-1.274e-08	-2.41166666666666e-08	-3.61333333333335e-08	-5.2413333333333e-08
-0.29	-5.37900000000001e-09	-1.0457e-08	-1.4539e-08	-2.3944e-08	-3.60820000000001e-08	-5.58959999999999e-08
-0.285	-5.44500000000002e-09	-1.0571e-08	-1.6135e-08	-2.39e-08	-3.56240000000001e-08	-5.8686e-08
-0.28	-5.80800000000001e-09	-1.0497e-08	-1.6857e-08	-2.3606e-08	-3.44900000000001e-08	-5.9928e-08
-0.275	-5.78900000000001e-09	-1.0356e-08	-1.6881e-08	-2.3174e-08	-3.3658e-08	-5.82380000000001e-08
-0.27	-5.484e-09	-1.0133e-08	-1.6518e-08	-2.3094e-08	-3.3236e-08	-5.6546e-08
-0.265	-5.37899999999999e-09	-9.89299999999999e-09	-1.6112e-08	-2.2794e-08	-3.2632e-08	-5.62359999999998e-08
-0.26	-5.19899999999999e-09	-9.83999999999999e-09	-1.5926e-08	-2.2284e-08	-3.2432e-08	-5.51479999999998e-08
-0.255	-4.91e-09	-9.82499999999999e-09	-1.5469e-08	-2.2242e-08	-3.23099999999999e-08	-5.35919999999999e-08
-0.25	-4.839e-09	-9.21879999999999e-09	-1.5097e-08	-2.2292e-08	-3.155e-08	-5.234e-08
-0.245	-4.775e-09	-8.4718e-09	-1.5107e-08	-2.2074e-08	-3.1022e-08	-5.08300000000001e-08
-0.24	-4.71e-09	-8.5747e-09	-1.4809e-08	-2.1888e-08	-2.9254e-08	-4.91180000000001e-08
-0.235	-4.806e-09	-8.8463e-09	-1.4584e-08	-2.149e-08	-2.7198e-08	-4.73560000000001e-08
-0.23	-4.828e-09	-8.7311e-09	-1.4624e-08	-2.1074e-08	-2.8834e-08	-4.65500000000001e-08
-0.225	-4.518e-09	-8.969e-09	-1.4422e-08	-2.089e-08	-3.083e-08	-4.7186e-08
-0.22	-4.119e-09	-9.2774e-09	-1.4189e-08	-2.0608e-08	-3.0246e-08	-4.6808e-08
-0.215	-4.106e-09	-8.7537e-09	-1.3764e-08	-2.0686e-08	-3.0864e-08	-4.5258e-08
-0.21	-4.007e-09	-8.0948e-09	-1.315e-08	-2.0754e-08	-3.1802e-08	-4.4712e-08
-0.205	-3.607e-09	-7.8808e-09	-1.2943e-08	-2.0314e-08	-2.9592e-08	-4.40279999999999e-08
-0.2	-3.415e-09	-7.723e-09	-1.2803e-08	-2.003e-08	-2.7758e-08	-4.2664e-08
-0.195	-3.48599999999999e-09	-7.5764e-09	-1.2592e-08	-1.975e-08	-2.7588e-08	-4.182e-08
-0.19	-3.58199999999999e-09	-7.4577e-09	-1.2694e-08	-1.9072e-08	-2.7246e-08	-4.127e-08
-0.185	-3.568e-09	-7.3499e-09	-1.2672e-08	-1.873e-08	-2.7298e-08	-4.079e-08
-0.18	-3.64200000000001e-09	-7.3037e-09	-1.2294e-08	-1.8674e-08	-2.7326e-08	-4.06240000000001e-08
-0.175	-3.77900000000001e-09	-7.264e-09	-1.2211e-08	-1.8152e-08	-2.663e-08	-4.01520000000001e-08
-0.17	-3.77600000000001e-09	-7.2661e-09	-1.1181e-08	-1.7664e-08	-2.5302e-08	-3.955e-08
-0.165	-3.53300000000001e-09	-7.1414e-09	-9.58100000000001e-09	-1.753e-08	-2.4092e-08	-3.9028e-08
-0.16	-3.191e-09	-6.799e-09	-1.013e-08	-1.7382e-08	-2.4012e-08	-3.8442e-08
-0.155	-2.95e-09	-6.605e-09	-1.1174e-08	-1.7166e-08	-2.4208e-08	-3.79279999999999e-08
-0.15	-3.096e-09	-6.3984e-09	-1.0721e-08	-1.7054e-08	-2.3758e-08	-3.72319999999999e-08
-0.145	-3.249e-09	-5.8951e-09	-1.1025e-08	-1.6998e-08	-2.4602e-08	-3.671e-08
-0.14	-2.77400000000001e-09	-5.6777e-09	-1.2255e-08	-1.671e-08	-2.5532e-08	-3.58500000000001e-08
-0.135	-2.575e-09	-5.8173e-09	-1.1666e-08	-1.6156e-08	-2.4456e-08	-3.406e-08
-0.13	-3.051e-09	-5.6006e-09	-1.0391e-08	-1.5762e-08	-2.3406e-08	-3.3112e-08
-0.125	-3.103e-09	-5.3174e-09	-1.0188e-08	-1.5646e-08	-2.3246e-08	-3.3472e-08
-0.12	-2.498e-09	-5.5322e-09	-1.035e-08	-1.5514e-08	-2.2514e-08	-3.3268e-08
-0.115	-2.14899999999999e-09	-5.6604e-09	-1.0125e-08	-1.5426e-08	-2.1558e-08	-3.2948e-08
-0.11	-2.156e-09	-5.1975e-09	-9.589e-09	-1.5356e-08	-2.1414e-08	-3.3212e-08
-0.105	-1.988e-09	-4.7701e-09	-9.474e-09	-1.5182e-08	-2.1282e-08	-3.2436e-08
-0.1	-1.673e-09	-4.7603e-09	-9.559e-09	-1.481e-08	-2.0928e-08	-3.0974e-08
-0.095	-1.697e-09	-4.5315e-09	-9.319e-09	-1.4577e-08	-2.1352e-08	-3.0606e-08
