vg	id_vd = 0V	ig_vd = 0V	is_vd = 0V	iavdd_vd = 0V	ignd_vd = 0V	id_vd = 0.01V	ig_vd = 0.01V	is_vd = 0.01V	iavdd_vd = 0.01V	ignd_vd = 0.01V	id_vd = 0.02V	ig_vd = 0.02V	is_vd = 0.02V	iavdd_vd = 0.02V	ignd_vd = 0.02V	id_vd = 0.03V	ig_vd = 0.03V	is_vd = 0.03V	iavdd_vd = 0.03V	ignd_vd = 0.03V	id_vd = 0.04V	ig_vd = 0.04V	is_vd = 0.04V	iavdd_vd = 0.04V	ignd_vd = 0.04V	id_vd = 0.05V	ig_vd = 0.05V	is_vd = 0.05V	iavdd_vd = 0.05V	ignd_vd = 0.05V	id_vd = 0.06V	ig_vd = 0.06V	is_vd = 0.06V	iavdd_vd = 0.06V	ignd_vd = 0.06V	id_vd = 0.07V	ig_vd = 0.07V	is_vd = 0.07V	iavdd_vd = 0.07V	ignd_vd = 0.07V	id_vd = 0.08V	ig_vd = 0.08V	is_vd = 0.08V	iavdd_vd = 0.08V	ignd_vd = 0.08V	id_vd = 0.09V	ig_vd = 0.09V	is_vd = 0.09V	iavdd_vd = 0.09V	ignd_vd = 0.09V	id_vd = 0.1V	ig_vd = 0.1V	is_vd = 0.1V	iavdd_vd = 0.1V	ignd_vd = 0.1V
-0.3	-4.1471e-09	-3.95828e-08	-2.5e-13	9.4852e-07	-9.0622e-07	-3.9856e-09	-3.93358e-08	7.7e-13	9.856e-07	-9.421e-07	-3.5934e-09	-3.93682e-08	1.21e-12	9.938e-07	-9.5088e-07	-3.2264e-09	-3.9365e-08	9.7e-13	9.9918e-07	-9.5638e-07	-2.8787e-09	-3.92274e-08	-5.51e-12	1.00242e-06	-9.607e-07	-2.556e-09	-3.93266e-08	-1.55e-12	1.00546e-06	-9.6358e-07	-2.2495e-09	-3.93424e-08	-1.23e-12	1.00778e-06	-9.6638e-07	-1.96e-09	-3.93846e-08	2.9e-13	1.01004e-06	-9.6878e-07	-1.6709e-09	-3.93768e-08	-3.69e-12	1.0119e-06	-9.7114e-07	-1.412e-09	-3.91552e-08	5.8e-13	1.01392e-06	-9.7352e-07	-1.1432e-09	-3.91696e-08	5.6e-13	1.01534e-06	-9.748e-07
-0.295	-4.2289e-09	-3.57652e-08	-1.14e-12	9.5032e-07	-9.1054e-07	-4.0017e-09	-3.5633e-08	-1.2e-12	9.8584e-07	-9.4628e-07	-3.6109e-09	-3.55976e-08	-3.32e-12	9.9372e-07	-9.544e-07	-3.2444e-09	-3.5703e-08	-3e-13	9.987e-07	-9.5992e-07	-2.8975e-09	-3.55254e-08	-2.48e-12	1.00266e-06	-9.6394e-07	-2.5763e-09	-3.56794e-08	-4.55e-12	1.00582e-06	-9.674e-07	-2.2628e-09	-3.56592e-08	1.25e-12	1.00816e-06	-9.6994e-07	-1.9848e-09	-3.57144e-08	-2.65e-12	1.01006e-06	-9.7226e-07	-1.7148e-09	-3.56434e-08	-1.2e-12	1.01268e-06	-9.7506e-07	-1.4363e-09	-3.54872e-08	-7.7e-13	1.0142e-06	-9.7718e-07	-1.1756e-09	-3.549e-08	2.48e-12	1.01544e-06	-9.7886e-07
-0.29	-4.2463e-09	-3.23082e-08	4e-14	9.5078e-07	-9.1456e-07	-4.019e-09	-3.22762e-08	7.8e-13	9.856e-07	-9.4948e-07	-3.6248e-09	-3.2211e-08	-9.2e-13	9.937e-07	-9.5762e-07	-3.2645e-09	-3.22898e-08	2.33e-12	9.992e-07	-9.636e-07	-2.9134e-09	-3.21484e-08	-3.8e-12	1.00254e-06	-9.672e-07	-2.5965e-09	-3.2215e-08	-1.4e-13	1.0055e-06	-9.7066e-07	-2.2877e-09	-3.22478e-08	2.7e-13	1.008e-06	-9.7334e-07	-2.0036e-09	-3.22802e-08	-1.6e-13	1.00992e-06	-9.7554e-07	-1.7264e-09	-3.22372e-08	-1.6e-12	1.01252e-06	-9.7844e-07	-1.4612e-09	-3.21076e-08	3.3e-13	1.01388e-06	-9.8058e-07	-1.1941e-09	-3.21302e-08	1.18e-12	1.01588e-06	-9.8248e-07
-0.285	-4.2646e-09	-2.92834e-08	-1.13e-12	9.5186e-07	-9.184e-07	-4.0337e-09	-2.92008e-08	-1.8e-12	9.8556e-07	-9.5238e-07	-3.6441e-09	-2.9178e-08	-2.4e-13	9.9388e-07	-9.6082e-07	-3.2838e-09	-2.92518e-08	3.41e-12	9.9916e-07	-9.6628e-07	-2.9338e-09	-2.91754e-08	-2.4e-12	1.00194e-06	-9.6978e-07	-2.6094e-09	-2.91638e-08	-1.4e-12	1.00542e-06	-9.734e-07	-2.3155e-09	-2.92416e-08	1.09e-12	1.00784e-06	-9.7614e-07	-2.0224e-09	-2.92562e-08	-1.6e-13	1.01042e-06	-9.7922e-07	-1.7442e-09	-2.92146e-08	-1.65e-12	1.01274e-06	-9.8168e-07	-1.4845e-09	-2.9097e-08	-2e-14	1.0141e-06	-9.8366e-07	-1.2148e-09	-2.91156e-08	2.88e-12	1.01578e-06	-9.8536e-07
-0.28	-4.2809e-09	-2.64852e-08	1.35e-12	9.5266e-07	-9.2164e-07	-4.0442e-09	-2.64044e-08	-9.5e-13	9.8586e-07	-9.553e-07	-3.6616e-09	-2.64032e-08	-4.3e-12	9.936e-07	-9.6362e-07	-3.2943e-09	-2.64344e-08	7.4e-13	9.9906e-07	-9.6934e-07	-2.9489e-09	-2.63872e-08	-1.43e-12	1.00256e-06	-9.7304e-07	-2.6275e-09	-2.63884e-08	1.7e-13	1.00556e-06	-9.765e-07	-2.3258e-09	-2.64554e-08	2.03e-12	1.00788e-06	-9.7922e-07	-2.0439e-09	-2.64804e-08	-1.84e-12	1.0103e-06	-9.8194e-07	-1.7672e-09	-2.64336e-08	-1.36e-12	1.01236e-06	-9.84e-07	-1.5033e-09	-2.63326e-08	-2.65e-12	1.0141e-06	-9.8622e-07	-1.2406e-09	-2.63412e-08	2.89e-12	1.01596e-06	-9.8816e-07
-0.275	-4.2994e-09	-2.39848e-08	-7.2e-13	9.5268e-07	-9.2454e-07	-4.0615e-09	-2.39272e-08	-2.35e-12	9.8592e-07	-9.5786e-07	-3.6792e-09	-2.39108e-08	-2.4e-12	9.9386e-07	-9.6616e-07	-3.3164e-09	-2.39394e-08	3.27e-12	9.9896e-07	-9.7178e-07	-2.9633e-09	-2.38702e-08	-1.12e-12	1.00272e-06	-9.7572e-07	-2.6418e-09	-2.38968e-08	1.28e-12	1.0052e-06	-9.7884e-07	-2.347e-09	-2.39606e-08	-9e-13	1.0078e-06	-9.8136e-07	-2.0617e-09	-2.39746e-08	-7e-13	1.01e-06	-9.8412e-07	-1.7895e-09	-2.3961e-08	-3.24e-12	1.01264e-06	-9.8686e-07	-1.5163e-09	-2.38882e-08	-5.5e-13	1.01402e-06	-9.8878e-07	-1.2619e-09	-2.38502e-08	1.5e-12	1.01576e-06	-9.9058e-07
-0.27	-4.315e-09	-2.1687e-08	8.8e-13	9.531e-07	-9.2698e-07	-4.0673e-09	-2.16184e-08	-3.79e-12	9.8604e-07	-9.6008e-07	-3.6892e-09	-2.16332e-08	-3.59e-12	9.9394e-07	-9.6836e-07	-3.3241e-09	-2.16382e-08	-6e-13	9.9948e-07	-9.7394e-07	-2.9839e-09	-2.1581e-08	-8.7e-13	1.00244e-06	-9.7804e-07	-2.6587e-09	-2.16268e-08	-1.39e-12	1.00574e-06	-9.8128e-07	-2.368e-09	-2.17092e-08	1.57e-12	1.00804e-06	-9.8406e-07	-2.0776e-09	-2.17146e-08	-3.2e-12	1.01036e-06	-9.8676e-07	-1.8043e-09	-2.16726e-08	-6.9e-13	1.0126e-06	-9.8888e-07	-1.5359e-09	-2.1604e-08	-1.98e-12	1.01412e-06	-9.9096e-07	-1.2843e-09	-2.15906e-08	2.57e-12	1.01614e-06	-9.9314e-07
-0.265	-4.3268e-09	-1.96054e-08	3.3e-13	9.5372e-07	-9.296e-07	-4.0806e-09	-1.95674e-08	-1.95e-12	9.8548e-07	-9.6194e-07	-3.7e-09	-1.9599e-08	-3.36e-12	9.9372e-07	-9.703e-07	-3.3392e-09	-1.96222e-08	3.14e-12	9.9906e-07	-9.7622e-07	-2.9922e-09	-1.95672e-08	1.13e-12	1.00226e-06	-9.8004e-07	-2.6788e-09	-1.95876e-08	1.42e-12	1.00546e-06	-9.8292e-07	-2.3862e-09	-1.9655e-08	1.86e-12	1.00818e-06	-9.8606e-07	-2.0965e-09	-1.96914e-08	-1.69e-12	1.01014e-06	-9.8834e-07	-1.8238e-09	-1.9644e-08	-9.6e-13	1.01258e-06	-9.9116e-07	-1.5601e-09	-1.95626e-08	-1.37e-12	1.01402e-06	-9.9292e-07	-1.3083e-09	-1.95492e-08	1.42e-12	1.01622e-06	-9.9522e-07
-0.26	-4.3477e-09	-1.77362e-08	-6e-13	9.5398e-07	-9.32e-07	-4.0956e-09	-1.76834e-08	-3.91e-12	9.8586e-07	-9.6408e-07	-3.7175e-09	-1.772e-08	-9.8e-13	9.939e-07	-9.7204e-07	-3.3501e-09	-1.77312e-08	1.15e-12	9.9878e-07	-9.7786e-07	-3.0109e-09	-1.77046e-08	-1.12e-12	1.00256e-06	-9.8204e-07	-2.6951e-09	-1.77002e-08	2.6e-13	1.00556e-06	-9.8528e-07	-2.3945e-09	-1.7758e-08	2.7e-12	1.00806e-06	-9.8804e-07	-2.1172e-09	-1.77976e-08	3.9e-13	1.01024e-06	-9.9022e-07	-1.838e-09	-1.77584e-08	-7.6e-13	1.01262e-06	-9.9286e-07	-1.5764e-09	-1.76918e-08	-1.66e-12	1.01386e-06	-9.9462e-07	-1.3219e-09	-1.76962e-08	7.1e-13	1.01578e-06	-9.968e-07
-0.255	-4.3613e-09	-1.60654e-08	2.01e-12	9.547e-07	-9.3404e-07	-4.1067e-09	-1.6036e-08	-3.42e-12	9.8584e-07	-9.656e-07	-3.7283e-09	-1.60476e-08	-4.76e-12	9.9366e-07	-9.7374e-07	-3.3729e-09	-1.60702e-08	-6e-14	9.9896e-07	-9.7936e-07	-3.0212e-09	-1.6027e-08	1.25e-12	1.00232e-06	-9.8326e-07	-2.7088e-09	-1.6037e-08	1.4e-13	1.0052e-06	-9.8664e-07	-2.4093e-09	-1.6066e-08	2.73e-12	1.00782e-06	-9.8972e-07	-2.1227e-09	-1.61242e-08	-1.68e-12	1.01042e-06	-9.9246e-07	-1.8574e-09	-1.61022e-08	8.1e-13	1.01252e-06	-9.9428e-07	-1.6028e-09	-1.6047e-08	-3.22e-12	1.0141e-06	-9.9658e-07	-1.3439e-09	-1.60374e-08	-1.32e-12	1.01584e-06	-9.982e-07
