vg	id_vd = 0V	ig_vd = 0V	is_vd = 0V	iavdd_vd = 0V	ignd_vd = 0V	id_vd = 0.15V	ig_vd = 0.15V	is_vd = 0.15V	iavdd_vd = 0.15V	ignd_vd = 0.15V	id_vd = 0.3V	ig_vd = 0.3V	is_vd = 0.3V	iavdd_vd = 0.3V	ignd_vd = 0.3V	id_vd = 0.45V	ig_vd = 0.45V	is_vd = 0.45V	iavdd_vd = 0.45V	ignd_vd = 0.45V	id_vd = 0.6V	ig_vd = 0.6V	is_vd = 0.6V	iavdd_vd = 0.6V	ignd_vd = 0.6V	id_vd = 0.75V	ig_vd = 0.75V	is_vd = 0.75V	iavdd_vd = 0.75V	ignd_vd = 0.75V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
-0.3	-4.1754e-09	-4.73954e-08	1.38e-12	9.4834e-07	-8.9808e-07	2.029e-10	-4.67694e-08	8.37e-12	9.8458e-07	-9.3774e-07	3.9804e-09	-4.77164e-08	1.55e-12	9.9194e-07	-9.4808e-07	8.3251e-09	-4.9101e-08	-5.1e-13	9.9648e-07	-9.5554e-07	1.36456e-08	-5.13654e-08	-1.34e-12	1.0004e-06	-9.6272e-07	2.07908e-08	-5.4459e-08	2.81e-12	1.00324e-06	-9.6924e-07	3.18888e-08	-5.87928e-08	6.2e-13	1.00544e-06	-9.782e-07
-0.295	-4.2572e-09	-4.24028e-08	-1.15e-12	9.4992e-07	-9.035e-07	1.7355e-10	-4.24122e-08	1.95e-12	9.8436e-07	-9.4228e-07	3.9155e-09	-4.33336e-08	-8.9e-13	9.9226e-07	-9.5256e-07	8.2426e-09	-4.46964e-08	8.7e-13	9.9682e-07	-9.6044e-07	1.35274e-08	-4.70616e-08	1.48e-12	1.00028e-06	-9.6706e-07	2.06562e-08	-5.00144e-08	7.8e-13	1.0031e-06	-9.7392e-07	3.14022e-08	-5.43224e-08	-3.5e-13	1.00544e-06	-9.8246e-07
-0.29	-4.2828e-09	-3.82704e-08	-2.74e-12	9.508e-07	-9.083e-07	1.4837e-10	-3.83976e-08	1.41e-12	9.8454e-07	-9.4592e-07	3.8713e-09	-3.92524e-08	-1.4e-13	9.9202e-07	-9.5648e-07	8.1643e-09	-4.06764e-08	-8.9e-13	9.968e-07	-9.6442e-07	1.34308e-08	-4.2997e-08	1.51e-12	1.0006e-06	-9.7094e-07	2.04894e-08	-4.59358e-08	-3.02e-12	1.0035e-06	-9.782e-07	3.10594e-08	-5.01488e-08	8.6e-13	1.00544e-06	-9.8632e-07
-0.285	-4.2974e-09	-3.46458e-08	-6.7e-13	9.515e-07	-9.1252e-07	1.2561e-10	-3.47722e-08	4.94e-12	9.844e-07	-9.4946e-07	3.8193e-09	-3.56546e-08	-1.22e-12	9.9176e-07	-9.5982e-07	8.1021e-09	-3.71232e-08	1.59e-12	9.9698e-07	-9.6794e-07	1.33308e-08	-3.93862e-08	-3e-13	1.00058e-06	-9.7436e-07	2.03296e-08	-4.23026e-08	-3.88e-12	1.00392e-06	-9.8166e-07	3.07762e-08	-4.64738e-08	1.67e-12	1.00566e-06	-9.897e-07
-0.28	-4.3173e-09	-3.13018e-08	-4.5e-12	9.5178e-07	-9.1636e-07	9.515e-11	-3.14626e-08	3e-14	9.842e-07	-9.529e-07	3.7589e-09	-3.23712e-08	-5.8e-13	9.9208e-07	-9.634e-07	8.0267e-09	-3.38212e-08	2.2e-12	9.9736e-07	-9.7152e-07	1.32042e-08	-3.60242e-08	-1.16e-12	1.00048e-06	-9.7786e-07	2.01972e-08	-3.89644e-08	-2.3e-12	1.00354e-06	-9.8484e-07	3.04672e-08	-4.31228e-08	1.77e-12	1.00538e-06	-9.9266e-07
-0.275	-4.3358e-09	-2.83536e-08	-1.37e-12	9.5244e-07	-9.1954e-07	6.575e-11	-2.85046e-08	-2.6e-13	9.8422e-07	-9.5544e-07	3.7247e-09	-2.94336e-08	-1.5e-13	9.9204e-07	-9.6616e-07	7.9491e-09	-3.08674e-08	1.52e-12	9.9692e-07	-9.7388e-07	1.31346e-08	-3.30192e-08	-4.6e-12	1.00014e-06	-9.8022e-07	2.00316e-08	-3.59698e-08	2.02e-12	1.00328e-06	-9.8752e-07	3.02698e-08	-4.00982e-08	1.51e-12	1.0057e-06	-9.9554e-07
-0.27	-4.3467e-09	-2.56244e-08	-3.92e-12	9.531e-07	-9.2296e-07	3.742e-11	-2.58162e-08	3.12e-12	9.8408e-07	-9.5854e-07	3.6762e-09	-2.6683e-08	-2.3e-12	9.9184e-07	-9.6882e-07	7.8861e-09	-2.81672e-08	4.48e-12	9.9704e-07	-9.7664e-07	1.30276e-08	-3.02774e-08	-8.8e-13	1.00012e-06	-9.8288e-07	1.98874e-08	-3.32214e-08	3.39e-12	1.00308e-06	-9.8982e-07	3.00038e-08	-3.72956e-08	-2.23e-12	1.00552e-06	-9.979e-07
-0.265	-4.3689e-09	-2.32306e-08	-2.7e-12	9.532e-07	-9.2564e-07	1.649e-11	-2.34202e-08	-1.35e-12	9.8436e-07	-9.6084e-07	3.6485e-09	-2.42722e-08	6.3e-13	9.9242e-07	-9.7152e-07	7.8116e-09	-2.57002e-08	7e-14	9.9668e-07	-9.79e-07	1.29462e-08	-2.78134e-08	2.67e-12	1.0003e-06	-9.852e-07	1.97504e-08	-3.07556e-08	1.84e-12	1.00326e-06	-9.9216e-07	2.9716e-08	-3.47658e-08	-3.4e-12	1.00558e-06	-1.00028e-06
-0.26	-4.3837e-09	-2.0996e-08	-1.22e-12	9.5396e-07	-9.2848e-07	-2.14e-12	-2.11954e-08	-9.9e-13	9.8408e-07	-9.63e-07	3.5834e-09	-2.20862e-08	1.29e-12	9.9228e-07	-9.737e-07	7.74e-09	-2.345e-08	2.23e-12	9.9694e-07	-9.8118e-07	1.28448e-08	-2.55616e-08	5.8e-13	1.00016e-06	-9.8768e-07	1.9594e-08	-2.8479e-08	-8.5e-13	1.00304e-06	-9.942e-07	2.9502e-08	-3.24438e-08	9.1e-13	1.00526e-06	-1.00242e-06
-0.255	-4.3971e-09	-1.89868e-08	-2.29e-12	9.5416e-07	-9.3066e-07	-2.875e-11	-1.92188e-08	-7.2e-13	9.8396e-07	-9.6478e-07	3.5471e-09	-2.0074e-08	1.17e-12	9.9222e-07	-9.7578e-07	7.6827e-09	-2.143e-08	8.1e-13	9.9668e-07	-9.8316e-07	1.27428e-08	-2.35402e-08	1.19e-12	1.0005e-06	-9.8978e-07	1.94256e-08	-2.6446e-08	-3.25e-12	1.00304e-06	-9.9584e-07	2.92266e-08	-3.03708e-08	2.33e-12	1.00578e-06	-1.00438e-06
